score_model,risk_model,rule,score_threshold,risk_threshold,gap_threshold,score_cap_threshold,coverage,abstention_rate,low_to_high_covered,low_to_high_all_treat_abstain_safe,label2_recall_covered,MAE_covered,QWK_covered,D1_hidden_pred_ge4_covered,flag_rate_on_gold_high,flag_precision_for_low,flag_recall_for_low_to_high,flag_recall_for_D1_hidden
r4b_shuffled_reason_balanced,r5h_h1_from_r5f2_real_highprotect_s10_b0p02_lr1e6,risk_pred_le,5,1,,,0.982836495031617,0.017163504968383016,0.47368421052631576,0.47368421052631576,0.05263157894736842,0.4099264705882353,0.5606876322726766,0.8461538461538461,0.020105820105820106,0.0,0.0,0.0
r4b_shuffled_reason_balanced,r5h_h1_from_r5f2_real_highprotect_s10_b0p02_lr1e6,risk_pred_le,5,2,,,0.9566395663956639,0.04336043360433604,0.4444444444444444,0.42105263157894735,0.05714285714285714,0.40321057601510857,0.5757047535778381,0.8260869565217391,0.044444444444444446,0.0625,0.1111111111111111,0.11538461538461539
r4b_shuffled_reason_balanced,r5h_h1_from_r5f2_real_highprotect_s10_b0p02_lr1e6,risk_pred_le,5,3,,,0.926829268292683,0.07317073170731707,0.3877551020408163,0.3333333333333333,0.06666666666666667,0.38693957115009747,0.6019230087484687,0.7777777777777778,0.07301587301587302,0.09876543209876543,0.2962962962962963,0.3076923076923077
r4b_shuffled_reason_balanced,r5h_h1_from_r5f2_real_highprotect_s10_b0p02_lr1e6,gap_ge,5,,1,,0.8373983739837398,0.16260162601626016,0.3023255813953488,0.22807017543859648,0.08333333333333333,0.34951456310679613,0.6570124771321095,0.6923076923076923,0.164021164021164,0.07777777777777778,0.5185185185185185,0.5
r4b_shuffled_reason_balanced,r5h_h1_from_r5f2_real_highprotect_s10_b0p02_lr1e6,gap_ge,5,,2,,0.926829268292683,0.07317073170731707,0.3877551020408163,0.3333333333333333,0.06666666666666667,0.38693957115009747,0.6019230087484687,0.7777777777777778,0.07301587301587302,0.09876543209876543,0.2962962962962963,0.3076923076923077
r4b_shuffled_reason_balanced,r5h_h1_from_r5f2_real_highprotect_s10_b0p02_lr1e6,gap_ge,5,,3,,0.9566395663956639,0.04336043360433604,0.4444444444444444,0.42105263157894735,0.05714285714285714,0.40321057601510857,0.5757047535778381,0.8260869565217391,0.044444444444444446,0.0625,0.1111111111111111,0.11538461538461539
r4b_shuffled_reason_balanced,r5h_h1_from_r5f2_real_highprotect_s10_b0p02_lr1e6,score_cap_le,5,,,2,0.957542908762421,0.04245709123757904,0.4444444444444444,0.42105263157894735,0.05714285714285714,0.4028301886792453,0.5759428529418972,0.8260869565217391,0.04338624338624339,0.06382978723404255,0.1111111111111111,0.11538461538461539
r4b_shuffled_reason_balanced,r5h_h1_from_r5f2_real_highprotect_s10_b0p02_lr1e6,score_cap_le,5,,,3,0.9277326106594399,0.07226738934056007,0.3877551020408163,0.3333333333333333,0.06666666666666667,0.38656280428432327,0.6021600242784788,0.7777777777777778,0.07195767195767196,0.1,0.2962962962962963,0.3076923076923077
r4b_shuffled_reason_balanced,r5h_h1_from_r5f2_real_highprotect_s10_b0p02_lr1e6,risk_or_score_cap,5,1,,2,0.9566395663956639,0.04336043360433604,0.4444444444444444,0.42105263157894735,0.05714285714285714,0.40321057601510857,0.5757047535778381,0.8260869565217391,0.044444444444444446,0.0625,0.1111111111111111,0.11538461538461539
r4b_shuffled_reason_balanced,r5h_h1_from_r5f2_real_highprotect_s10_b0p02_lr1e6,risk_or_score_cap,5,1,,3,0.926829268292683,0.07317073170731707,0.3877551020408163,0.3333333333333333,0.06666666666666667,0.38693957115009747,0.6019230087484687,0.7777777777777778,0.07301587301587302,0.09876543209876543,0.2962962962962963,0.3076923076923077
r4b_shuffled_reason_balanced,r5h_h1_from_r5f2_real_highprotect_s10_b0p02_lr1e6,risk_or_score_cap,5,2,,2,0.9566395663956639,0.04336043360433604,0.4444444444444444,0.42105263157894735,0.05714285714285714,0.40321057601510857,0.5757047535778381,0.8260869565217391,0.044444444444444446,0.0625,0.1111111111111111,0.11538461538461539
r4b_shuffled_reason_balanced,r5h_h1_from_r5f2_real_highprotect_s10_b0p02_lr1e6,risk_or_score_cap,5,2,,3,0.926829268292683,0.07317073170731707,0.3877551020408163,0.3333333333333333,0.06666666666666667,0.38693957115009747,0.6019230087484687,0.7777777777777778,0.07301587301587302,0.09876543209876543,0.2962962962962963,0.3076923076923077
r4b_shuffled_reason_balanced,r5h_h1_from_r5f2_real_highprotect_s10_b0p02_lr1e6,risk_or_score_cap,5,3,,2,0.926829268292683,0.07317073170731707,0.3877551020408163,0.3333333333333333,0.06666666666666667,0.38693957115009747,0.6019230087484687,0.7777777777777778,0.07301587301587302,0.09876543209876543,0.2962962962962963,0.3076923076923077
r4b_shuffled_reason_balanced,r5h_h1_from_r5f2_real_highprotect_s10_b0p02_lr1e6,risk_or_score_cap,5,3,,3,0.926829268292683,0.07317073170731707,0.3877551020408163,0.3333333333333333,0.06666666666666667,0.38693957115009747,0.6019230087484687,0.7777777777777778,0.07301587301587302,0.09876543209876543,0.2962962962962963,0.3076923076923077
r4b_shuffled_reason_balanced,r5h_h1_from_r5f2_real_highprotect_s10_b0p02_lr1e6,risk_and_gap,5,1,1,,0.982836495031617,0.017163504968383016,0.47368421052631576,0.47368421052631576,0.05263157894736842,0.4099264705882353,0.5606876322726766,0.8461538461538461,0.020105820105820106,0.0,0.0,0.0
r4b_shuffled_reason_balanced,r5h_h1_from_r5f2_real_highprotect_s10_b0p02_lr1e6,risk_and_gap,5,1,2,,0.982836495031617,0.017163504968383016,0.47368421052631576,0.47368421052631576,0.05263157894736842,0.4099264705882353,0.5606876322726766,0.8461538461538461,0.020105820105820106,0.0,0.0,0.0
r4b_shuffled_reason_balanced,r5h_h1_from_r5f2_real_highprotect_s10_b0p02_lr1e6,risk_and_gap,5,1,3,,0.982836495031617,0.017163504968383016,0.47368421052631576,0.47368421052631576,0.05263157894736842,0.4099264705882353,0.5606876322726766,0.8461538461538461,0.020105820105820106,0.0,0.0,0.0
r4b_shuffled_reason_balanced,r5h_h1_from_r5f2_real_highprotect_s10_b0p02_lr1e6,risk_and_gap,5,2,1,,0.9566395663956639,0.04336043360433604,0.4444444444444444,0.42105263157894735,0.05714285714285714,0.40321057601510857,0.5757047535778381,0.8260869565217391,0.044444444444444446,0.0625,0.1111111111111111,0.11538461538461539
r4b_shuffled_reason_balanced,r5h_h1_from_r5f2_real_highprotect_s10_b0p02_lr1e6,risk_and_gap,5,2,2,,0.9566395663956639,0.04336043360433604,0.4444444444444444,0.42105263157894735,0.05714285714285714,0.40321057601510857,0.5757047535778381,0.8260869565217391,0.044444444444444446,0.0625,0.1111111111111111,0.11538461538461539
r4b_shuffled_reason_balanced,r5h_h1_from_r5f2_real_highprotect_s10_b0p02_lr1e6,risk_and_gap,5,2,3,,0.9566395663956639,0.04336043360433604,0.4444444444444444,0.42105263157894735,0.05714285714285714,0.40321057601510857,0.5757047535778381,0.8260869565217391,0.044444444444444446,0.0625,0.1111111111111111,0.11538461538461539
r4b_shuffled_reason_balanced,r5h_h1_from_r5f2_real_highprotect_s10_b0p02_lr1e6,risk_and_gap,5,3,1,,0.926829268292683,0.07317073170731707,0.3877551020408163,0.3333333333333333,0.06666666666666667,0.38693957115009747,0.6019230087484687,0.7777777777777778,0.07301587301587302,0.09876543209876543,0.2962962962962963,0.3076923076923077
r4b_shuffled_reason_balanced,r5h_h1_from_r5f2_real_highprotect_s10_b0p02_lr1e6,risk_and_gap,5,3,2,,0.926829268292683,0.07317073170731707,0.3877551020408163,0.3333333333333333,0.06666666666666667,0.38693957115009747,0.6019230087484687,0.7777777777777778,0.07301587301587302,0.09876543209876543,0.2962962962962963,0.3076923076923077
r4b_shuffled_reason_balanced,r5h_h1_from_r5f2_real_highprotect_s10_b0p02_lr1e6,risk_and_gap,5,3,3,,0.9566395663956639,0.04336043360433604,0.4444444444444444,0.42105263157894735,0.05714285714285714,0.40321057601510857,0.5757047535778381,0.8260869565217391,0.044444444444444446,0.0625,0.1111111111111111,0.11538461538461539
r4b_shuffled_reason_balanced,r5h_h1_from_r5f2_real_highprotect_s10_b0p02_lr1e6,gap_or_score_cap,5,,1,2,0.8373983739837398,0.16260162601626016,0.3023255813953488,0.22807017543859648,0.08333333333333333,0.34951456310679613,0.6570124771321095,0.6923076923076923,0.164021164021164,0.07777777777777778,0.5185185185185185,0.5
r4b_shuffled_reason_balanced,r5h_h1_from_r5f2_real_highprotect_s10_b0p02_lr1e6,gap_or_score_cap,5,,1,3,0.8373983739837398,0.16260162601626016,0.3023255813953488,0.22807017543859648,0.08333333333333333,0.34951456310679613,0.6570124771321095,0.6923076923076923,0.164021164021164,0.07777777777777778,0.5185185185185185,0.5
r4b_shuffled_reason_balanced,r5h_h1_from_r5f2_real_highprotect_s10_b0p02_lr1e6,gap_or_score_cap,5,,2,2,0.926829268292683,0.07317073170731707,0.3877551020408163,0.3333333333333333,0.06666666666666667,0.38693957115009747,0.6019230087484687,0.7777777777777778,0.07301587301587302,0.09876543209876543,0.2962962962962963,0.3076923076923077
r4b_shuffled_reason_balanced,r5h_h1_from_r5f2_real_highprotect_s10_b0p02_lr1e6,gap_or_score_cap,5,,2,3,0.926829268292683,0.07317073170731707,0.3877551020408163,0.3333333333333333,0.06666666666666667,0.38693957115009747,0.6019230087484687,0.7777777777777778,0.07301587301587302,0.09876543209876543,0.2962962962962963,0.3076923076923077
r4b_shuffled_reason_balanced,r5h_h1_from_r5f2_real_highprotect_s10_b0p02_lr1e6,gap_or_score_cap,5,,3,2,0.9566395663956639,0.04336043360433604,0.4444444444444444,0.42105263157894735,0.05714285714285714,0.40321057601510857,0.5757047535778381,0.8260869565217391,0.044444444444444446,0.0625,0.1111111111111111,0.11538461538461539
r4b_shuffled_reason_balanced,r5h_h1_from_r5f2_real_highprotect_s10_b0p02_lr1e6,gap_or_score_cap,5,,3,3,0.926829268292683,0.07317073170731707,0.3877551020408163,0.3333333333333333,0.06666666666666667,0.38693957115009747,0.6019230087484687,0.7777777777777778,0.07301587301587302,0.09876543209876543,0.2962962962962963,0.3076923076923077
r4b_shuffled_reason_balanced,r5h_h2_from_r5f2_real_highprotect_s20_b0p02_lr1e6,risk_pred_le,4,1,,,0.978319783197832,0.02168021680216802,0.47368421052631576,0.47368421052631576,0.05263157894736842,0.41274238227146814,0.5598528743782059,0.8461538461538461,0.025396825396825397,0.0,0.0,0.0
r4b_shuffled_reason_balanced,r5h_h2_from_r5f2_real_highprotect_s20_b0p02_lr1e6,risk_pred_le,4,2,,,0.9349593495934959,0.06504065040650407,0.4117647058823529,0.3684210526315789,0.06060606060606061,0.39903381642512076,0.5821885499196164,0.8095238095238095,0.06349206349206349,0.08333333333333333,0.2222222222222222,0.19230769230769232
r4b_shuffled_reason_balanced,r5h_h2_from_r5f2_real_highprotect_s20_b0p02_lr1e6,risk_pred_le,4,3,,,0.7940379403794038,0.20596205962059622,0.3181818181818182,0.24561403508771928,0.07407407407407407,0.3822525597269625,0.6216232449883625,0.7647058823529411,0.2,0.05701754385964912,0.48148148148148145,0.34615384615384615
r4b_shuffled_reason_balanced,r5h_h2_from_r5f2_real_highprotect_s20_b0p02_lr1e6,gap_ge,4,,1,,0.7073170731707317,0.2926829268292683,0.21052631578947367,0.14035087719298245,0.09523809523809523,0.3384418901660281,0.6844735717222377,0.6666666666666666,0.2878306878306878,0.05864197530864197,0.7037037037037037,0.5384615384615384
r4b_shuffled_reason_balanced,r5h_h2_from_r5f2_real_highprotect_s20_b0p02_lr1e6,gap_ge,4,,2,,0.907859078590786,0.0921409214092141,0.3617021276595745,0.2982456140350877,0.06896551724137931,0.3850746268656716,0.604563020264709,0.7647058823529411,0.08994708994708994,0.09803921568627451,0.37037037037037035,0.34615384615384615
r4b_shuffled_reason_balanced,r5h_h2_from_r5f2_real_highprotect_s20_b0p02_lr1e6,gap_ge,4,,3,,0.953026196928636,0.04697380307136405,0.4444444444444444,0.42105263157894735,0.05714285714285714,0.4056872037914692,0.5751049967361718,0.8260869565217391,0.04867724867724868,0.057692307692307696,0.1111111111111111,0.11538461538461539
r4b_shuffled_reason_balanced,r5h_h2_from_r5f2_real_highprotect_s20_b0p02_lr1e6,score_cap_le,4,,,2,0.9349593495934959,0.06504065040650407,0.4117647058823529,0.3684210526315789,0.06060606060606061,0.39903381642512076,0.5821885499196164,0.8095238095238095,0.06349206349206349,0.08333333333333333,0.2222222222222222,0.19230769230769232
r4b_shuffled_reason_balanced,r5h_h2_from_r5f2_real_highprotect_s20_b0p02_lr1e6,score_cap_le,4,,,3,0.7958446251129178,0.2041553748870822,0.3181818181818182,0.24561403508771928,0.07407407407407407,0.3813847900113507,0.621792151910108,0.7647058823529411,0.19788359788359788,0.05752212389380531,0.48148148148148145,0.34615384615384615
r4b_shuffled_reason_balanced,r5h_h2_from_r5f2_real_highprotect_s20_b0p02_lr1e6,risk_or_score_cap,4,1,,2,0.9349593495934959,0.06504065040650407,0.4117647058823529,0.3684210526315789,0.06060606060606061,0.39903381642512076,0.5821885499196164,0.8095238095238095,0.06349206349206349,0.08333333333333333,0.2222222222222222,0.19230769230769232
r4b_shuffled_reason_balanced,r5h_h2_from_r5f2_real_highprotect_s20_b0p02_lr1e6,risk_or_score_cap,4,1,,3,0.7958446251129178,0.2041553748870822,0.3181818181818182,0.24561403508771928,0.07407407407407407,0.3813847900113507,0.621792151910108,0.7647058823529411,0.19788359788359788,0.05752212389380531,0.48148148148148145,0.34615384615384615
r4b_shuffled_reason_balanced,r5h_h2_from_r5f2_real_highprotect_s20_b0p02_lr1e6,risk_or_score_cap,4,2,,2,0.9349593495934959,0.06504065040650407,0.4117647058823529,0.3684210526315789,0.06060606060606061,0.39903381642512076,0.5821885499196164,0.8095238095238095,0.06349206349206349,0.08333333333333333,0.2222222222222222,0.19230769230769232
r4b_shuffled_reason_balanced,r5h_h2_from_r5f2_real_highprotect_s20_b0p02_lr1e6,risk_or_score_cap,4,2,,3,0.7958446251129178,0.2041553748870822,0.3181818181818182,0.24561403508771928,0.07407407407407407,0.3813847900113507,0.621792151910108,0.7647058823529411,0.19788359788359788,0.05752212389380531,0.48148148148148145,0.34615384615384615
r4b_shuffled_reason_balanced,r5h_h2_from_r5f2_real_highprotect_s20_b0p02_lr1e6,risk_or_score_cap,4,3,,2,0.7940379403794038,0.20596205962059622,0.3181818181818182,0.24561403508771928,0.07407407407407407,0.3822525597269625,0.6216232449883625,0.7647058823529411,0.2,0.05701754385964912,0.48148148148148145,0.34615384615384615
r4b_shuffled_reason_balanced,r5h_h2_from_r5f2_real_highprotect_s20_b0p02_lr1e6,risk_or_score_cap,4,3,,3,0.7940379403794038,0.20596205962059622,0.3181818181818182,0.24561403508771928,0.07407407407407407,0.3822525597269625,0.6216232449883625,0.7647058823529411,0.2,0.05701754385964912,0.48148148148148145,0.34615384615384615
r4b_shuffled_reason_balanced,r5h_h2_from_r5f2_real_highprotect_s20_b0p02_lr1e6,risk_and_gap,4,1,1,,0.978319783197832,0.02168021680216802,0.47368421052631576,0.47368421052631576,0.05263157894736842,0.41274238227146814,0.5598528743782059,0.8461538461538461,0.025396825396825397,0.0,0.0,0.0
r4b_shuffled_reason_balanced,r5h_h2_from_r5f2_real_highprotect_s20_b0p02_lr1e6,risk_and_gap,4,1,2,,0.978319783197832,0.02168021680216802,0.47368421052631576,0.47368421052631576,0.05263157894736842,0.41274238227146814,0.5598528743782059,0.8461538461538461,0.025396825396825397,0.0,0.0,0.0
r4b_shuffled_reason_balanced,r5h_h2_from_r5f2_real_highprotect_s20_b0p02_lr1e6,risk_and_gap,4,1,3,,0.978319783197832,0.02168021680216802,0.47368421052631576,0.47368421052631576,0.05263157894736842,0.41274238227146814,0.5598528743782059,0.8461538461538461,0.025396825396825397,0.0,0.0,0.0
r4b_shuffled_reason_balanced,r5h_h2_from_r5f2_real_highprotect_s20_b0p02_lr1e6,risk_and_gap,4,2,1,,0.9349593495934959,0.06504065040650407,0.4117647058823529,0.3684210526315789,0.06060606060606061,0.39903381642512076,0.5821885499196164,0.8095238095238095,0.06349206349206349,0.08333333333333333,0.2222222222222222,0.19230769230769232
r4b_shuffled_reason_balanced,r5h_h2_from_r5f2_real_highprotect_s20_b0p02_lr1e6,risk_and_gap,4,2,2,,0.9349593495934959,0.06504065040650407,0.4117647058823529,0.3684210526315789,0.06060606060606061,0.39903381642512076,0.5821885499196164,0.8095238095238095,0.06349206349206349,0.08333333333333333,0.2222222222222222,0.19230769230769232
r4b_shuffled_reason_balanced,r5h_h2_from_r5f2_real_highprotect_s20_b0p02_lr1e6,risk_and_gap,4,2,3,,0.953026196928636,0.04697380307136405,0.4444444444444444,0.42105263157894735,0.05714285714285714,0.4056872037914692,0.5751049967361718,0.8260869565217391,0.04867724867724868,0.057692307692307696,0.1111111111111111,0.11538461538461539
r4b_shuffled_reason_balanced,r5h_h2_from_r5f2_real_highprotect_s20_b0p02_lr1e6,risk_and_gap,4,3,1,,0.7940379403794038,0.20596205962059622,0.3181818181818182,0.24561403508771928,0.07407407407407407,0.3822525597269625,0.6216232449883625,0.7647058823529411,0.2,0.05701754385964912,0.48148148148148145,0.34615384615384615
r4b_shuffled_reason_balanced,r5h_h2_from_r5f2_real_highprotect_s20_b0p02_lr1e6,risk_and_gap,4,3,2,,0.907859078590786,0.0921409214092141,0.3617021276595745,0.2982456140350877,0.06896551724137931,0.3850746268656716,0.604563020264709,0.7647058823529411,0.08994708994708994,0.09803921568627451,0.37037037037037035,0.34615384615384615
r4b_shuffled_reason_balanced,r5h_h2_from_r5f2_real_highprotect_s20_b0p02_lr1e6,risk_and_gap,4,3,3,,0.953026196928636,0.04697380307136405,0.4444444444444444,0.42105263157894735,0.05714285714285714,0.4056872037914692,0.5751049967361718,0.8260869565217391,0.04867724867724868,0.057692307692307696,0.1111111111111111,0.11538461538461539
r4b_shuffled_reason_balanced,r5h_h2_from_r5f2_real_highprotect_s20_b0p02_lr1e6,gap_or_score_cap,4,,1,2,0.7073170731707317,0.2926829268292683,0.21052631578947367,0.14035087719298245,0.09523809523809523,0.3384418901660281,0.6844735717222377,0.6666666666666666,0.2878306878306878,0.05864197530864197,0.7037037037037037,0.5384615384615384
r4b_shuffled_reason_balanced,r5h_h2_from_r5f2_real_highprotect_s20_b0p02_lr1e6,gap_or_score_cap,4,,1,3,0.7073170731707317,0.2926829268292683,0.21052631578947367,0.14035087719298245,0.09523809523809523,0.3384418901660281,0.6844735717222377,0.6666666666666666,0.2878306878306878,0.05864197530864197,0.7037037037037037,0.5384615384615384
r4b_shuffled_reason_balanced,r5h_h2_from_r5f2_real_highprotect_s20_b0p02_lr1e6,gap_or_score_cap,4,,2,2,0.907859078590786,0.0921409214092141,0.3617021276595745,0.2982456140350877,0.06896551724137931,0.3850746268656716,0.604563020264709,0.7647058823529411,0.08994708994708994,0.09803921568627451,0.37037037037037035,0.34615384615384615
r4b_shuffled_reason_balanced,r5h_h2_from_r5f2_real_highprotect_s20_b0p02_lr1e6,gap_or_score_cap,4,,2,3,0.7958446251129178,0.2041553748870822,0.3181818181818182,0.24561403508771928,0.07407407407407407,0.3813847900113507,0.621792151910108,0.7647058823529411,0.19788359788359788,0.05752212389380531,0.48148148148148145,0.34615384615384615
r4b_shuffled_reason_balanced,r5h_h2_from_r5f2_real_highprotect_s20_b0p02_lr1e6,gap_or_score_cap,4,,3,2,0.9349593495934959,0.06504065040650407,0.4117647058823529,0.3684210526315789,0.06060606060606061,0.39903381642512076,0.5821885499196164,0.8095238095238095,0.06349206349206349,0.08333333333333333,0.2222222222222222,0.19230769230769232
r4b_shuffled_reason_balanced,r5h_h2_from_r5f2_real_highprotect_s20_b0p02_lr1e6,gap_or_score_cap,4,,3,3,0.7958446251129178,0.2041553748870822,0.3181818181818182,0.24561403508771928,0.07407407407407407,0.3813847900113507,0.621792151910108,0.7647058823529411,0.19788359788359788,0.05752212389380531,0.48148148148148145,0.34615384615384615
r4b_shuffled_reason_balanced,r5h_h2_from_r5f2_real_highprotect_s20_b0p02_lr1e6,risk_pred_le,5,1,,,0.983739837398374,0.016260162601626018,0.47368421052631576,0.47368421052631576,0.05263157894736842,0.41046831955922863,0.5602437036183012,0.8461538461538461,0.01904761904761905,0.0,0.0,0.0
r4b_shuffled_reason_balanced,r5h_h2_from_r5f2_real_highprotect_s20_b0p02_lr1e6,risk_pred_le,5,2,,,0.9584462511291779,0.04155374887082204,0.4444444444444444,0.42105263157894735,0.05714285714285714,0.40339302544769085,0.5754774467002095,0.8260869565217391,0.042328042328042326,0.06521739130434782,0.1111111111111111,0.11538461538461539
r4b_shuffled_reason_balanced,r5h_h2_from_r5f2_real_highprotect_s20_b0p02_lr1e6,risk_pred_le,5,3,,,0.931345980126468,0.06865401987353206,0.4,0.3508771929824561,0.06451612903225806,0.38991270611057227,0.5970261082298189,0.7894736842105263,0.06878306878306878,0.09210526315789473,0.25925925925925924,0.2692307692307692
r4b_shuffled_reason_balanced,r5h_h2_from_r5f2_real_highprotect_s20_b0p02_lr1e6,gap_ge,5,,1,,0.8446251129177959,0.15537488708220415,0.3181818181818182,0.24561403508771928,0.08,0.35401069518716577,0.650368922649464,0.7142857142857143,0.15661375661375662,0.0755813953488372,0.48148148148148145,0.46153846153846156
r4b_shuffled_reason_balanced,r5h_h2_from_r5f2_real_highprotect_s20_b0p02_lr1e6,gap_ge,5,,2,,0.931345980126468,0.06865401987353206,0.4,0.3508771929824561,0.06451612903225806,0.38991270611057227,0.5970261082298189,0.7894736842105263,0.06878306878306878,0.09210526315789473,0.25925925925925924,0.2692307692307692
r4b_shuffled_reason_balanced,r5h_h2_from_r5f2_real_highprotect_s20_b0p02_lr1e6,gap_ge,5,,3,,0.9584462511291779,0.04155374887082204,0.4444444444444444,0.42105263157894735,0.05714285714285714,0.40339302544769085,0.5754774467002095,0.8260869565217391,0.042328042328042326,0.06521739130434782,0.1111111111111111,0.11538461538461539
r4b_shuffled_reason_balanced,r5h_h2_from_r5f2_real_highprotect_s20_b0p02_lr1e6,score_cap_le,5,,,2,0.9584462511291779,0.04155374887082204,0.4444444444444444,0.42105263157894735,0.05714285714285714,0.40339302544769085,0.5754774467002095,0.8260869565217391,0.042328042328042326,0.06521739130434782,0.1111111111111111,0.11538461538461539
r4b_shuffled_reason_balanced,r5h_h2_from_r5f2_real_highprotect_s20_b0p02_lr1e6,score_cap_le,5,,,3,0.931345980126468,0.06865401987353206,0.4,0.3508771929824561,0.06451612903225806,0.38991270611057227,0.5970261082298189,0.7894736842105263,0.06878306878306878,0.09210526315789473,0.25925925925925924,0.2692307692307692
r4b_shuffled_reason_balanced,r5h_h2_from_r5f2_real_highprotect_s20_b0p02_lr1e6,risk_or_score_cap,5,1,,2,0.9584462511291779,0.04155374887082204,0.4444444444444444,0.42105263157894735,0.05714285714285714,0.40339302544769085,0.5754774467002095,0.8260869565217391,0.042328042328042326,0.06521739130434782,0.1111111111111111,0.11538461538461539
r4b_shuffled_reason_balanced,r5h_h2_from_r5f2_real_highprotect_s20_b0p02_lr1e6,risk_or_score_cap,5,1,,3,0.931345980126468,0.06865401987353206,0.4,0.3508771929824561,0.06451612903225806,0.38991270611057227,0.5970261082298189,0.7894736842105263,0.06878306878306878,0.09210526315789473,0.25925925925925924,0.2692307692307692
r4b_shuffled_reason_balanced,r5h_h2_from_r5f2_real_highprotect_s20_b0p02_lr1e6,risk_or_score_cap,5,2,,2,0.9584462511291779,0.04155374887082204,0.4444444444444444,0.42105263157894735,0.05714285714285714,0.40339302544769085,0.5754774467002095,0.8260869565217391,0.042328042328042326,0.06521739130434782,0.1111111111111111,0.11538461538461539
r4b_shuffled_reason_balanced,r5h_h2_from_r5f2_real_highprotect_s20_b0p02_lr1e6,risk_or_score_cap,5,2,,3,0.931345980126468,0.06865401987353206,0.4,0.3508771929824561,0.06451612903225806,0.38991270611057227,0.5970261082298189,0.7894736842105263,0.06878306878306878,0.09210526315789473,0.25925925925925924,0.2692307692307692
r4b_shuffled_reason_balanced,r5h_h2_from_r5f2_real_highprotect_s20_b0p02_lr1e6,risk_or_score_cap,5,3,,2,0.931345980126468,0.06865401987353206,0.4,0.3508771929824561,0.06451612903225806,0.38991270611057227,0.5970261082298189,0.7894736842105263,0.06878306878306878,0.09210526315789473,0.25925925925925924,0.2692307692307692
r4b_shuffled_reason_balanced,r5h_h2_from_r5f2_real_highprotect_s20_b0p02_lr1e6,risk_or_score_cap,5,3,,3,0.931345980126468,0.06865401987353206,0.4,0.3508771929824561,0.06451612903225806,0.38991270611057227,0.5970261082298189,0.7894736842105263,0.06878306878306878,0.09210526315789473,0.25925925925925924,0.2692307692307692
r4b_shuffled_reason_balanced,r5h_h2_from_r5f2_real_highprotect_s20_b0p02_lr1e6,risk_and_gap,5,1,1,,0.983739837398374,0.016260162601626018,0.47368421052631576,0.47368421052631576,0.05263157894736842,0.41046831955922863,0.5602437036183012,0.8461538461538461,0.01904761904761905,0.0,0.0,0.0
r4b_shuffled_reason_balanced,r5h_h2_from_r5f2_real_highprotect_s20_b0p02_lr1e6,risk_and_gap,5,1,2,,0.983739837398374,0.016260162601626018,0.47368421052631576,0.47368421052631576,0.05263157894736842,0.41046831955922863,0.5602437036183012,0.8461538461538461,0.01904761904761905,0.0,0.0,0.0
r4b_shuffled_reason_balanced,r5h_h2_from_r5f2_real_highprotect_s20_b0p02_lr1e6,risk_and_gap,5,1,3,,0.983739837398374,0.016260162601626018,0.47368421052631576,0.47368421052631576,0.05263157894736842,0.41046831955922863,0.5602437036183012,0.8461538461538461,0.01904761904761905,0.0,0.0,0.0
r4b_shuffled_reason_balanced,r5h_h2_from_r5f2_real_highprotect_s20_b0p02_lr1e6,risk_and_gap,5,2,1,,0.9584462511291779,0.04155374887082204,0.4444444444444444,0.42105263157894735,0.05714285714285714,0.40339302544769085,0.5754774467002095,0.8260869565217391,0.042328042328042326,0.06521739130434782,0.1111111111111111,0.11538461538461539
r4b_shuffled_reason_balanced,r5h_h2_from_r5f2_real_highprotect_s20_b0p02_lr1e6,risk_and_gap,5,2,2,,0.9584462511291779,0.04155374887082204,0.4444444444444444,0.42105263157894735,0.05714285714285714,0.40339302544769085,0.5754774467002095,0.8260869565217391,0.042328042328042326,0.06521739130434782,0.1111111111111111,0.11538461538461539
r4b_shuffled_reason_balanced,r5h_h2_from_r5f2_real_highprotect_s20_b0p02_lr1e6,risk_and_gap,5,2,3,,0.9584462511291779,0.04155374887082204,0.4444444444444444,0.42105263157894735,0.05714285714285714,0.40339302544769085,0.5754774467002095,0.8260869565217391,0.042328042328042326,0.06521739130434782,0.1111111111111111,0.11538461538461539
r4b_shuffled_reason_balanced,r5h_h2_from_r5f2_real_highprotect_s20_b0p02_lr1e6,risk_and_gap,5,3,1,,0.931345980126468,0.06865401987353206,0.4,0.3508771929824561,0.06451612903225806,0.38991270611057227,0.5970261082298189,0.7894736842105263,0.06878306878306878,0.09210526315789473,0.25925925925925924,0.2692307692307692
r4b_shuffled_reason_balanced,r5h_h2_from_r5f2_real_highprotect_s20_b0p02_lr1e6,risk_and_gap,5,3,2,,0.931345980126468,0.06865401987353206,0.4,0.3508771929824561,0.06451612903225806,0.38991270611057227,0.5970261082298189,0.7894736842105263,0.06878306878306878,0.09210526315789473,0.25925925925925924,0.2692307692307692
r4b_shuffled_reason_balanced,r5h_h2_from_r5f2_real_highprotect_s20_b0p02_lr1e6,risk_and_gap,5,3,3,,0.9584462511291779,0.04155374887082204,0.4444444444444444,0.42105263157894735,0.05714285714285714,0.40339302544769085,0.5754774467002095,0.8260869565217391,0.042328042328042326,0.06521739130434782,0.1111111111111111,0.11538461538461539
