split,unit,arm,metric,mean,seed_sample_sd,ci95_low,ci95_high,valid_replicates,undefined_replicates,minimum_valid_met
dev,record,R1,Kendall_tau_b,0.5875185419911803,0.01710385167030146,0.5340428011717029,0.6391930051961782,10000,0,True
dev,record,R1,QWK,0.5944973642508081,0.020848391246681367,0.5176265796506659,0.6631803392595751,10000,0,True
dev,record,R1,L2H_rate,0.5166666666666667,0.028867513459481315,0.2916213768115943,0.7368421052631579,10000,0,True
dev,record,R1,H2L_rate,0.000572737686139748,0.0009920107718034805,0.0,0.0017543859649122807,10000,0,True
dev,record,R1,Label_1_Recall,0.5,0.16666666666666666,0.1111111111111111,0.8888888888888888,9977,23,True
dev,record,R1,Label_2_Recall,0.023809523809523808,0.041239304942116126,0.0,0.08333333333333333,10000,0,True
dev,record,R1,Label_3_Recall,0.17741935483870966,0.02793630334788511,0.09444444444444444,0.2677620023419204,10000,0,True
dev,record,R1,Label_4_Recall,0.6821378340365682,0.021652326748721057,0.6253298003072196,0.7384823848238482,10000,0,True
dev,record,R1,Label_5_Recall,0.8492753623188406,0.005020437123388021,0.8137254901960785,0.8840136749806914,10000,0,True
dev,record,R1,forced_completion_rate,0.1757028112449799,0.08260282465815429,0.15711596385542168,0.19528112449799195,10000,0,True
dev,record,R1,strict_parse_rate,1.0,0.0,1.0,1.0,10000,0,True
dev,record,R2,Exact,0.6982931726907631,0.004347517087271268,0.6656626506024096,0.731425702811245,10000,0,True
dev,record,R2,MAE,0.3539156626506024,0.010542168674698812,0.3117469879518073,0.3970883534136546,10000,0,True
dev,record,R2,Signed_Bias,0.15813253012048192,0.0227902800458156,0.11044176706827309,0.2063253012048193,10000,0,True
dev,record,R2,absolute_Signed_Bias,0.15813253012048192,0.0227902800458156,0.11044176706827309,0.2063253012048193,10000,0,True
dev,record,R2,Kendall_tau_b,0.570997703702512,0.012523619005704156,0.5181090929395774,0.6225042053469141,10000,0,True
dev,record,R2,QWK,0.5468270916108585,0.04427975761704497,0.4851222553155549,0.6031877499114803,10000,0,True
dev,record,R2,L2H_rate,0.65,0.09999999999999998,0.4583333333333333,0.823529411764706,10000,0,True
dev,record,R2,H2L_rate,0.001145475372279496,0.0009920107718034807,0.0,0.0035087719298245615,10000,0,True
dev,record,R2,Label_1_Recall,0.27777777777777773,0.19245008972987526,0.0,0.5555555555555555,9977,23,True
dev,record,R2,Label_2_Recall,0.0,0.0,0.0,0.0,10000,0,True
dev,record,R2,Label_3_Recall,0.18279569892473121,0.04656050557980854,0.10215053763440861,0.2733333333333334,10000,0,True
dev,record,R2,Label_4_Recall,0.6638537271448662,0.004872154170376594,0.6075036075036074,0.7201646090534979,10000,0,True
dev,record,R2,Label_5_Recall,0.8502415458937199,0.004427609367107119,0.8144818722943723,0.8854502742925425,10000,0,True
dev,record,R2,forced_completion_rate,0.2545180722891566,0.03842575548847312,0.23343373493975905,0.2756024096385542,10000,0,True
dev,record,R2,strict_parse_rate,1.0,0.0,1.0,1.0,10000,0,True
dev,record,R3,Exact,0.7038152610441767,0.004347517087271268,0.6706827309236948,0.7369477911646586,10000,0,True
dev,record,R3,MAE,0.34086345381526106,0.00758015505549273,0.2991967871485944,0.3835341365461848,10000,0,True
dev,record,R3,Signed_Bias,0.1280120481927711,0.009036144578313261,0.08032128514056225,0.17670682730923692,10000,0,True
dev,record,R3,absolute_Signed_Bias,0.1280120481927711,0.009036144578313261,0.08032128514056225,0.17670682730923692,10000,0,True
dev,record,R3,Kendall_tau_b,0.5910629903676948,0.0064113430059489305,0.5383193264416376,0.6419890329089749,10000,0,True
dev,record,R3,QWK,0.5927714296981902,0.030208750214505958,0.5206478052205905,0.6567914673994918,10000,0,True
dev,record,R3,L2H_rate,0.5166666666666666,0.07637626158259732,0.3,0.7254901960784315,10000,0,True
dev,record,R3,H2L_rate,0.002290950744558992,0.0009920107718034807,0.0,0.006433031171954486,10000,0,True
dev,record,R3,Label_1_Recall,0.4444444444444444,0.2545875386086578,0.1111111111111111,0.7777777777777778,9977,23,True
dev,record,R3,Label_2_Recall,0.023809523809523808,0.041239304942116126,0.0,0.08333333333333333,10000,0,True
dev,record,R3,Label_3_Recall,0.18279569892473116,0.009312101115961698,0.10000000000000002,0.27419354838709675,10000,0,True
dev,record,R3,Label_4_Recall,0.6849507735583685,0.012890508283982685,0.6288791832522483,0.7395833333333334,10000,0,True
dev,record,R3,Label_5_Recall,0.8425120772946859,0.014589052048832376,0.80592845146206,0.8781470292044311,10000,0,True
dev,record,R3,forced_completion_rate,0.1636546184738956,0.0834496816854157,0.14508032128514056,0.18222891566265062,10000,0,True
dev,record,R3,strict_parse_rate,1.0,0.0,1.0,1.0,10000,0,True
dev,record,P1_FIELD_DPO,Exact,0.7103413654618475,0.004600979613409474,0.677710843373494,0.7424698795180723,10000,0,True
dev,record,P1_FIELD_DPO,MAE,0.33534136546184734,0.01207952752561845,0.2951807228915662,0.37650602409638556,10000,0,True
dev,record,P1_FIELD_DPO,Signed_Bias,0.10341365461847389,0.013498322951554969,0.05672690763052208,0.15110441767068272,10000,0,True
dev,record,P1_FIELD_DPO,absolute_Signed_Bias,0.10341365461847389,0.013498322951554969,0.05672690763052208,0.15110441767068272,10000,0,True
dev,record,P1_FIELD_DPO,Kendall_tau_b,0.5978150983035976,0.011963387754428989,0.5455171772144898,0.647928261197106,10000,0,True
dev,record,P1_FIELD_DPO,QWK,0.6108502809311528,0.04076717367633185,0.5438498054646645,0.6726591993344434,10000,0,True
dev,record,P1_FIELD_DPO,L2H_rate,0.45,0.08660254037844388,0.24242424242424243,0.6533333333333333,10000,0,True
dev,record,P1_FIELD_DPO,H2L_rate,0.004581901489117984,0.0009920107718034807,0.0005817335660267597,0.009703196347031963,10000,0,True
dev,record,P1_FIELD_DPO,Label_1_Recall,0.5555555555555556,0.2545875386086578,0.2222222222222222,0.8888888888888888,9977,23,True
dev,record,P1_FIELD_DPO,Label_2_Recall,0.047619047619047616,0.041239304942116126,0.0,0.12121212121212122,10000,0,True
dev,record,P1_FIELD_DPO,Label_3_Recall,0.23118279569892475,0.04656050557980852,0.13888888888888887,0.3287052891933029,10000,0,True
dev,record,P1_FIELD_DPO,Label_4_Recall,0.6933895921237694,0.013563503180018222,0.6384180790960452,0.7465000462995115,10000,0,True
dev,record,P1_FIELD_DPO,Label_5_Recall,0.8376811594202898,0.013282828101321309,0.8006130404615833,0.8740085132890364,10000,0,True
dev,record,P1_FIELD_DPO,forced_completion_rate,0.18775100401606426,0.10349282460987287,0.16917670682730926,0.20683985943775085,10000,0,True
dev,record,P1_FIELD_DPO,strict_parse_rate,1.0,0.0,1.0,1.0,10000,0,True
dev,record,P2_SORC_SCORE,Exact,0.7083333333333334,0.0008695034174542665,0.6757028112449799,0.7399598393574297,10000,0,True
dev,record,P2_SORC_SCORE,MAE,0.3373493975903614,0.0054300471016024,0.2971887550200803,0.3790160642570281,10000,0,True
dev,record,P2_SORC_SCORE,Signed_Bias,0.09738955823293173,0.015961960939342008,0.0502008032128514,0.14558232931726908,10000,0,True
dev,record,P2_SORC_SCORE,absolute_Signed_Bias,0.09738955823293173,0.015961960939342008,0.0502008032128514,0.14558232931726908,10000,0,True
dev,record,P2_SORC_SCORE,Kendall_tau_b,0.5963172743932339,0.006352677242153175,0.5442672394843207,0.6462234128875457,10000,0,True
dev,record,P2_SORC_SCORE,QWK,0.6155819722133166,0.032266692647950054,0.5474644972412243,0.6776637472334849,10000,0,True
dev,record,P2_SORC_SCORE,L2H_rate,0.43333333333333335,0.07637626158259735,0.22807017543859645,0.641025641025641,10000,0,True
dev,record,P2_SORC_SCORE,H2L_rate,0.0057273768613974796,0.0009920107718034807,0.0011737089201877935,0.011318619128466328,10000,0,True
dev,record,P2_SORC_SCORE,Label_1_Recall,0.6111111111111112,0.1924500897298753,0.26666666666666666,0.9166666666666666,9977,23,True
dev,record,P2_SORC_SCORE,Label_2_Recall,0.047619047619047616,0.041239304942116126,0.0,0.12121212121212122,10000,0,True
dev,record,P2_SORC_SCORE,Label_3_Recall,0.24731182795698925,0.03357525805590535,0.15,0.3526570048309179,10000,0,True
dev,record,P2_SORC_SCORE,Label_4_Recall,0.6849507735583685,0.01756680168325852,0.6307044260027662,0.7385064062005694,10000,0,True
dev,record,P2_SORC_SCORE,Label_5_Recall,0.8357487922705314,0.013070289138617122,0.7988976868738169,0.8722570939991363,10000,0,True
dev,record,P2_SORC_SCORE,forced_completion_rate,0.18222891566265062,0.09409939368562234,0.16315261044176707,0.20230923694779115,10000,0,True
dev,record,P2_SORC_SCORE,strict_parse_rate,1.0,0.0,1.0,1.0,10000,0,True
dev,record,P3_JOINT_SORC,Exact,0.7088353413654619,0.0008695034174542665,0.6767068273092369,0.7404618473895582,10000,0,True
dev,record,P3_JOINT_SORC,MAE,0.3348393574297189,0.0037900775277463525,0.29518072289156627,0.3755020080321285,10000,0,True
dev,record,P3_JOINT_SORC,Signed_Bias,0.09688755020080321,0.014471420989357,0.0502008032128514,0.14357429718875503,10000,0,True
dev,record,P3_JOINT_SORC,absolute_Signed_Bias,0.09688755020080321,0.014471420989357,0.0502008032128514,0.14357429718875503,10000,0,True
dev,record,P3_JOINT_SORC,Kendall_tau_b,0.6011288959208582,0.00594035255600983,0.5500365633061116,0.6504233256413325,10000,0,True
dev,record,P3_JOINT_SORC,QWK,0.6259616700236187,0.026995855907876738,0.5595979101459183,0.6858928434062788,10000,0,True
dev,record,P3_JOINT_SORC,L2H_rate,0.4166666666666667,0.07637626158259735,0.2156862745098039,0.6231884057971014,10000,0,True
dev,record,P3_JOINT_SORC,H2L_rate,0.00572737686139748,0.0019840215436069614,0.0011675423234092236,0.011319100362272804,10000,0,True
dev,record,P3_JOINT_SORC,Label_1_Recall,0.7222222222222223,0.1924500897298753,0.3333333333333333,1.0,9977,23,True
dev,record,P3_JOINT_SORC,Label_2_Recall,0.07142857142857142,0.07142857142857142,0.0,0.15151515151515152,10000,0,True
dev,record,P3_JOINT_SORC,Label_3_Recall,0.22580645161290325,0.016129032258064516,0.13333333333333333,0.3240803303303303,10000,0,True
dev,record,P3_JOINT_SORC,Label_4_Recall,0.6849507735583685,0.01902637026507555,0.6303763440860215,0.7389558232931727,10000,0,True
dev,record,P3_JOINT_SORC,Label_5_Recall,0.8376811594202899,0.015337688759794736,0.8009225016436555,0.8736563420313677,10000,0,True
dev,record,P3_JOINT_SORC,forced_completion_rate,0.16516064257028115,0.09709281791191338,0.14658634538152612,0.18423694779116465,10000,0,True
dev,record,P3_JOINT_SORC,strict_parse_rate,1.0,0.0,1.0,1.0,10000,0,True
test,question,P0_R3_SFT,Exact,0.7218214607754735,0.010191753431431316,0.696223590797758,0.7453237351069164,10000,0,True
test,question,P0_R3_SFT,MAE,0.35692816351067025,0.02705640670987151,0.31091894445516693,0.4120095319239575,10000,0,True
test,question,P0_R3_SFT,Signed_Bias,0.1672678088367899,0.030458693875661913,0.10935400489632682,0.23381809316834806,10000,0,True
test,question,P0_R3_SFT,absolute_Signed_Bias,0.1672678088367899,0.030458693875661913,0.10935400489632682,0.23381809316834806,10000,0,True
test,question,P0_R3_SFT,Kendall_tau_b,0.5853566153016693,0.019006007874781034,0.5405581238227006,0.6270788615237667,10000,0,True
test,question,P0_R3_SFT,QWK,0.5336400733289749,0.1064404237426474,0.4589386311534672,0.6061658386869818,10000,0,True
test,question,P0_R3_SFT,L2H_rate,0.6310679611650486,0.18750687296920351,0.4882124819624819,0.7441860465116279,10000,0,True
test,question,P0_R3_SFT,H2L_rate,0.0005205622071837585,0.0009016401913424661,0.0,0.001644759397465138,10000,0,True
test,question,P0_R3_SFT,Label_1_Recall,0.36309523809523814,0.34178279095132363,0.24,0.4858757062146893,10000,0,True
test,question,P0_R3_SFT,Label_2_Recall,0.0,0.0,0.0,0.0,10000,0,True
test,question,P0_R3_SFT,Label_3_Recall,0.18213058419243988,0.046772019205553954,0.1313131313131313,0.2400693416399375,10000,0,True
test,question,P0_R3_SFT,Label_4_Recall,0.725462962962963,0.010424379860368262,0.681137219780093,0.7664375387156721,10000,0,True
test,question,P0_R3_SFT,Label_5_Recall,0.8517901748542881,0.004635940352064976,0.825449154848995,0.8768896818597366,10000,0,True
test,question,P0_R3_SFT,forced_completion_rate,0.15163811241358582,0.08608567868523627,0.13601842406000475,0.16822302143996304,10000,0,True
test,question,P0_R3_SFT,strict_parse_rate,1.0,0.0,1.0,1.0,10000,0,True
test,question,P1_FIELD_DPO,Exact,0.7285843101893598,0.006198253870544453,0.702839718300359,0.7523987564929764,10000,0,True
test,question,P1_FIELD_DPO,MAE,0.33243162007814847,0.0179060667371283,0.29133831638130797,0.38119256682977426,10000,0,True
test,question,P1_FIELD_DPO,Signed_Bias,0.12744214006612564,0.01593593765171212,0.07617733235895854,0.18600815827403414,10000,0,True
test,question,P1_FIELD_DPO,absolute_Signed_Bias,0.12744214006612564,0.01593593765171212,0.07617733235895854,0.18600815827403414,10000,0,True
test,question,P1_FIELD_DPO,Kendall_tau_b,0.6116842985812502,0.01605830996684265,0.5713068902349413,0.6496109541810065,10000,0,True
test,question,P1_FIELD_DPO,QWK,0.6289625977228265,0.06396517983297856,0.5583407269403836,0.6979187041400561,10000,0,True
test,question,P1_FIELD_DPO,L2H_rate,0.46925566343042074,0.10912437087435187,0.3076923076923077,0.6036745406824147,10000,0,True
test,question,P1_FIELD_DPO,H2L_rate,0.0013881658858233559,0.001310052825832162,0.00016946065018606465,0.003106777224797745,10000,0,True
test,question,P1_FIELD_DPO,Label_1_Recall,0.5833333333333334,0.22469745343067704,0.41333333333333333,0.7481519274376416,10000,0,True
test,question,P1_FIELD_DPO,Label_2_Recall,0.014184397163120567,0.012284048280630334,0.0,0.05650318547902383,10000,0,True
test,question,P1_FIELD_DPO,Label_3_Recall,0.218213058419244,0.025944448231170966,0.1598433870063286,0.28544061302681994,10000,0,True
test,question,P1_FIELD_DPO,Label_4_Recall,0.7245370370370371,0.014850939752171714,0.6804697000681663,0.7646501240468696,10000,0,True
test,question,P1_FIELD_DPO,Label_5_Recall,0.8481820704968083,0.007736530593819803,0.8213111919824049,0.8735179763279601,10000,0,True
test,question,P1_FIELD_DPO,forced_completion_rate,0.15900210399759543,0.08528979285299976,0.14256764726968377,0.17589581282409333,10000,0,True
test,question,P1_FIELD_DPO,strict_parse_rate,1.0,0.0,1.0,1.0,10000,0,True
test,question,P2_SORC_SCORE,Exact,0.729936880072137,0.004347903859780429,0.7042818020464131,0.7538180316392888,10000,0,True
test,question,P2_SORC_SCORE,MAE,0.3292756236850015,0.015594252428735534,0.2881275223250139,0.37822667654637265,10000,0,True
test,question,P2_SORC_SCORE,Signed_Bias,0.12037871956717765,0.015081811256697683,0.06901856450876909,0.17931628493788818,10000,0,True
test,question,P2_SORC_SCORE,absolute_Signed_Bias,0.12037871956717765,0.015081811256697683,0.06901856450876909,0.17931628493788818,10000,0,True
test,question,P2_SORC_SCORE,Kendall_tau_b,0.6134939967065582,0.015104701810376318,0.5730606162350306,0.6512829374698655,10000,0,True
test,question,P2_SORC_SCORE,QWK,0.6393967032987541,0.06013401436413813,0.56695395726542,0.7085737693756493,10000,0,True
test,question,P2_SORC_SCORE,L2H_rate,0.4498381877022654,0.10290040838566113,0.28621894409937887,0.5883851267779838,10000,0,True
test,question,P2_SORC_SCORE,H2L_rate,0.0015616866215512754,0.001377278142147106,0.0001883907665736345,0.0033020507473062216,10000,0,True
test,question,P2_SORC_SCORE,Label_1_Recall,0.6190476190476191,0.21453358679690596,0.44827115130959105,0.7790735427363333,10000,0,True
test,question,P2_SORC_SCORE,Label_2_Recall,0.014184397163120567,0.012284048280630334,0.0,0.05650318547902383,10000,0,True
test,question,P2_SORC_SCORE,Label_3_Recall,0.24742268041237114,0.018585315852907153,0.18350129737744417,0.32,10000,0,True
test,question,P2_SORC_SCORE,Label_4_Recall,0.7208333333333333,0.014500425706820221,0.6758685279037373,0.7619736900730706,10000,0,True
test,question,P2_SORC_SCORE,Label_5_Recall,0.8465167915625867,0.006304644291757172,0.8198345458604123,0.8717954615148727,10000,0,True
test,question,P2_SORC_SCORE,forced_completion_rate,0.15554553651938685,0.0841835168042114,0.1394916702779442,0.17308933763615228,10000,0,True
test,question,P2_SORC_SCORE,strict_parse_rate,1.0,0.0,1.0,1.0,10000,0,True
test,question,P3_JOINT_SORC,Exact,0.7311391644123836,0.006901690714280144,0.7051621138214625,0.7551774666359907,10000,0,True
test,question,P3_JOINT_SORC,MAE,0.32296363089870755,0.0192148162096444,0.2835559458672289,0.37038806652634987,10000,0,True
test,question,P3_JOINT_SORC,Signed_Bias,0.11887586414186956,0.01810363873499009,0.06894511136938665,0.17576379588336455,10000,0,True
test,question,P3_JOINT_SORC,absolute_Signed_Bias,0.11887586414186956,0.01810363873499009,0.06894511136938665,0.17576379588336455,10000,0,True
test,question,P3_JOINT_SORC,Kendall_tau_b,0.6202391942257685,0.01654847666112433,0.5805755048441176,0.6574847808159537,10000,0,True
test,question,P3_JOINT_SORC,QWK,0.658619286063115,0.07013397865734683,0.590717918138231,0.7218260923444193,10000,0,True
test,question,P3_JOINT_SORC,L2H_rate,0.4174757281553398,0.12165013675865698,0.2615315315315315,0.5555555555555555,10000,0,True
test,question,P3_JOINT_SORC,H2L_rate,0.0012146451500954364,0.0010836366473014746,0.00016946065018606465,0.002733802075019802,10000,0,True
test,question,P3_JOINT_SORC,Label_1_Recall,0.6726190476190476,0.2614308482856875,0.5225097739248683,0.8095238095238096,10000,0,True
test,question,P3_JOINT_SORC,Label_2_Recall,0.014184397163120567,0.012284048280630334,0.0,0.05650318547902383,10000,0,True
test,question,P3_JOINT_SORC,Label_3_Recall,0.2268041237113402,0.027275786712006075,0.16491085049580473,0.2962962962962963,10000,0,True
test,question,P3_JOINT_SORC,Label_4_Recall,0.7236111111111111,0.012729376930432905,0.6792283535217587,0.7642662399241346,10000,0,True
test,question,P3_JOINT_SORC,Label_5_Recall,0.8479045240077713,0.007081515860212605,0.820886777200006,0.873289080949882,10000,0,True
test,question,P3_JOINT_SORC,forced_completion_rate,0.14577697625488428,0.08418512653940997,0.1295789946087375,0.1627393057371251,10000,0,True
test,question,P3_JOINT_SORC,strict_parse_rate,1.0,0.0,1.0,1.0,10000,0,True
test,question,R3_TOKENAVG,Exact,0.7057409077246769,0.005340954506737834,0.6789319414886823,0.7302094314666838,10000,0,True
test,question,R3_TOKENAVG,MAE,0.3874361286444244,0.025924582792207017,0.3367694105705683,0.44757078967161246,10000,0,True
test,question,R3_TOKENAVG,Signed_Bias,0.1701232341448753,0.03228062088129816,0.10312722457267545,0.2435251278643778,10000,0,True
test,question,R3_TOKENAVG,absolute_Signed_Bias,0.1701232341448753,0.03228062088129816,0.10312722457267545,0.2435251278643778,10000,0,True
test,question,R3_TOKENAVG,Kendall_tau_b,0.539813521995833,0.026301304988943914,0.4848424804133402,0.5893722513140789,10000,0,True
test,question,R3_TOKENAVG,QWK,0.46838542182814713,0.11709104884445125,0.3878623646926898,0.5460527636107063,10000,0,True
test,question,R3_TOKENAVG,L2H_rate,0.6763754045307443,0.18326983993226884,0.528731527093596,0.7896206389239175,10000,0,True
test,question,R3_TOKENAVG,H2L_rate,0.0,0.0,0.0,0.0,10000,0,True
test,question,R3_TOKENAVG,Label_1_Recall,0.24404761904761907,0.3073988412779847,0.1421548537447766,0.34722222222222215,10000,0,True
test,question,R3_TOKENAVG,Label_2_Recall,0.02127659574468085,0.0,0.0,0.08475477821853575,10000,0,True
test,question,R3_TOKENAVG,Label_3_Recall,0.2697594501718213,0.04292094844260067,0.2061824429865667,0.3386546386812344,10000,0,True
test,question,R3_TOKENAVG,Label_4_Recall,0.6731481481481482,0.02837324712230477,0.6170910262349781,0.7230135544378505,10000,0,True
test,question,R3_TOKENAVG,Label_5_Recall,0.8440188731612546,0.005667659688221544,0.8150831991411701,0.8716103612677948,10000,0,True
test,question,R3_TOKENAVG,forced_completion_rate,0.239404869251578,0.18337897077302884,0.2255152852678316,0.2532830540915367,10000,0,True
test,question,R3_TOKENAVG,strict_parse_rate,1.0,0.0,1.0,1.0,10000,0,True
test,question,P1_FULLSEQ,Exact,0.723775172828374,0.010681909013475698,0.6980247664498823,0.7476213699516621,10000,0,True
test,question,P1_FULLSEQ,MAE,0.35076645626690706,0.026378002662416734,0.30582991794946857,0.40506249106735037,10000,0,True
test,question,P1_FULLSEQ,Signed_Bias,0.16050495942290352,0.0282460867586602,0.10408135775316181,0.22543933569879754,10000,0,True
test,question,P1_FULLSEQ,absolute_Signed_Bias,0.16050495942290352,0.0282460867586602,0.10408135775316181,0.22543933569879754,10000,0,True
test,question,P1_FULLSEQ,Kendall_tau_b,0.5902621714503096,0.01772117884653578,0.546592692608092,0.6313713750033616,10000,0,True
test,question,P1_FULLSEQ,QWK,0.5559675394544948,0.09811928814554313,0.47980211627692615,0.6316926164732601,10000,0,True
test,question,P1_FULLSEQ,L2H_rate,0.5857605177993528,0.18658298129967085,0.43136601307189537,0.7055573593073593,10000,0,True
test,question,P1_FULLSEQ,H2L_rate,0.0005205622071837585,0.0009016401913424661,0.0,0.001644759397465138,10000,0,True
test,question,P1_FULLSEQ,Label_1_Recall,0.41071428571428564,0.3051429909041975,0.2641509433962264,0.5675759092425758,10000,0,True
test,question,P1_FULLSEQ,Label_2_Recall,0.0070921985815602835,0.012284048280630334,0.0,0.028251592739511916,10000,0,True
test,question,P1_FULLSEQ,Label_3_Recall,0.20446735395189006,0.04899167501506271,0.14871794871794872,0.267493766344341,10000,0,True
test,question,P1_FULLSEQ,Label_4_Recall,0.7199074074074074,0.009036676525899567,0.6753731221689966,0.7608497454740742,10000,0,True
test,question,P1_FULLSEQ,Label_5_Recall,0.8526228143213989,0.005459982118486236,0.8262529196492394,0.8776075777389365,10000,0,True
test,question,P1_FULLSEQ,forced_completion_rate,0.20183348361887585,0.10448239593927329,0.1851851851851852,0.21988506774262656,10000,0,True
test,question,P1_FULLSEQ,strict_parse_rate,1.0,0.0,1.0,1.0,10000,0,True
test,question,P1_SYN_LR5E6,Exact,0.725278028253682,0.01091718702955455,0.6991023583982794,0.7494727844948603,10000,0,True
test,question,P1_SYN_LR5E6,MAE,0.35031559963931463,0.028446873858155728,0.3050975476941565,0.404273097306823,10000,0,True
test,question,P1_SYN_LR5E6,Signed_Bias,0.17838893898406974,0.031836778208102975,0.12317962094186255,0.2418570348810974,10000,0,True
test,question,P1_SYN_LR5E6,absolute_Signed_Bias,0.17838893898406974,0.031836778208102975,0.12317962094186255,0.2418570348810974,10000,0,True
test,question,P1_SYN_LR5E6,Kendall_tau_b,0.5909396905309497,0.0223158308767499,0.5473449811701027,0.6320365528025836,10000,0,True
test,question,P1_SYN_LR5E6,QWK,0.5518380748479084,0.11063346334300087,0.4800074621168699,0.627235378048853,10000,0,True
test,question,P1_SYN_LR5E6,L2H_rate,0.5792880258899676,0.18455116413441106,0.42806917862838917,0.6954022988505747,10000,0,True
test,question,P1_SYN_LR5E6,H2L_rate,0.0006940829429116779,0.0007951719061176193,0.0,0.0020192077259215064,10000,0,True
test,question,P1_SYN_LR5E6,Label_1_Recall,0.4166666666666666,0.32159387283904994,0.2744846656611362,0.5714285714285715,10000,0,True
test,question,P1_SYN_LR5E6,Label_2_Recall,0.014184397163120567,0.012284048280630334,0.0,0.05650318547902383,10000,0,True
test,question,P1_SYN_LR5E6,Label_3_Recall,0.16494845360824742,0.027275786712006093,0.1139018110353749,0.22335068990179147,10000,0,True
test,question,P1_SYN_LR5E6,Label_4_Recall,0.7101851851851851,0.008138146218169853,0.664867052298317,0.7523064924500285,10000,0,True
test,question,P1_SYN_LR5E6,Label_5_Recall,0.8670552317513183,0.010866928643048501,0.8416375571687433,0.8909588200632976,10000,0,True
test,question,P1_SYN_LR5E6,forced_completion_rate,0.13510670273519687,0.07515298998747051,0.11995264431203514,0.15097813859168271,10000,0,True
test,question,P1_SYN_LR5E6,strict_parse_rate,1.0,0.0,1.0,1.0,10000,0,True
test,qa,P0_R3_SFT,Exact,0.7218214607754735,0.010191753431431316,0.7007920204850348,0.742012313225161,10000,0,True
test,qa,P0_R3_SFT,MAE,0.35692816351067025,0.02705640670987151,0.32302710932741374,0.39267765764629087,10000,0,True
test,qa,P0_R3_SFT,Signed_Bias,0.1672678088367899,0.030458693875661913,0.12732643880033856,0.20954533033062694,10000,0,True
test,qa,P0_R3_SFT,absolute_Signed_Bias,0.1672678088367899,0.030458693875661913,0.12732643880033856,0.20954533033062694,10000,0,True
test,qa,P0_R3_SFT,Kendall_tau_b,0.5853566153016693,0.019006007874781034,0.5505285971629209,0.6195707239237143,10000,0,True
test,qa,P0_R3_SFT,QWK,0.5336400733289749,0.1064404237426474,0.47899945744028594,0.5874374178745496,10000,0,True
test,qa,P0_R3_SFT,L2H_rate,0.6310679611650486,0.18750687296920351,0.5319081605171021,0.7192982456140351,10000,0,True
test,qa,P0_R3_SFT,H2L_rate,0.0005205622071837585,0.0009016401913424661,0.0,0.0013867221355520888,10000,0,True
test,qa,P0_R3_SFT,Label_1_Recall,0.36309523809523814,0.34178279095132363,0.2571428571428571,0.4666666666666666,10000,0,True
test,qa,P0_R3_SFT,Label_2_Recall,0.0,0.0,0.0,0.0,10000,0,True
test,qa,P0_R3_SFT,Label_3_Recall,0.18213058419243988,0.046772019205553954,0.1327543815407893,0.23656232105363614,10000,0,True
test,qa,P0_R3_SFT,Label_4_Recall,0.725462962962963,0.010424379860368262,0.6901071997303297,0.759903950379381,10000,0,True
test,qa,P0_R3_SFT,Label_5_Recall,0.8517901748542881,0.004635940352064976,0.8288212008364183,0.8739678130912991,10000,0,True
test,qa,P0_R3_SFT,forced_completion_rate,0.15163811241358582,0.08608567868523627,0.1410308581544285,0.16308161708619376,10000,0,True
test,qa,P0_R3_SFT,strict_parse_rate,1.0,0.0,1.0,1.0,10000,0,True
test,qa,P1_FIELD_DPO,Exact,0.7285843101893598,0.006198253870544453,0.7073446325984902,0.7492270417345837,10000,0,True
test,qa,P1_FIELD_DPO,MAE,0.33243162007814847,0.0179060667371283,0.3014982569027404,0.3649883462945472,10000,0,True
test,qa,P1_FIELD_DPO,Signed_Bias,0.12744214006612564,0.01593593765171212,0.09023036398987651,0.16513156227830136,10000,0,True
test,qa,P1_FIELD_DPO,absolute_Signed_Bias,0.12744214006612564,0.01593593765171212,0.09023036398987651,0.16513156227830136,10000,0,True
test,qa,P1_FIELD_DPO,Kendall_tau_b,0.6116842985812502,0.01605830996684265,0.578847497638633,0.6439054817469897,10000,0,True
test,qa,P1_FIELD_DPO,QWK,0.6289625977228265,0.06396517983297856,0.573973945267375,0.6816949348778566,10000,0,True
test,qa,P1_FIELD_DPO,L2H_rate,0.46925566343042074,0.10912437087435187,0.3569304181849731,0.5709585306356723,10000,0,True
test,qa,P1_FIELD_DPO,H2L_rate,0.0013881658858233559,0.001310052825832162,0.0003463203463203463,0.002678129077777222,10000,0,True
test,qa,P1_FIELD_DPO,Label_1_Recall,0.5833333333333334,0.22469745343067704,0.44848484848484854,0.7163120567375887,10000,0,True
test,qa,P1_FIELD_DPO,Label_2_Recall,0.014184397163120567,0.012284048280630334,0.0,0.04938271604938271,10000,0,True
test,qa,P1_FIELD_DPO,Label_3_Recall,0.218213058419244,0.025944448231170966,0.1649827355184498,0.2768959435626102,10000,0,True
test,qa,P1_FIELD_DPO,Label_4_Recall,0.7245370370370371,0.014850939752171714,0.6888586286553469,0.7589749053030302,10000,0,True
test,qa,P1_FIELD_DPO,Label_5_Recall,0.8481820704968083,0.007736530593819803,0.8248154457694493,0.8708762474618742,10000,0,True
test,qa,P1_FIELD_DPO,forced_completion_rate,0.15900210399759543,0.08528979285299976,0.14783382268803272,0.17067403678322712,10000,0,True
