sample_id,original_label,primary_score,primary_confidence,routed,route_reasons,reference_status
9d77a355d4290ad7c08782c8db510be43e69a8c4,4,3,0.9,True,primary_original_disagreement|primary_detected_failure|primary_score_cap,teacher_routing_metadata_not_human_review
a19c21c89b520b79bb1773c75b4eec1435aa6798,5,3,0.9,True,primary_original_disagreement|large_score_gap|primary_detected_failure|primary_score_cap,teacher_routing_metadata_not_human_review
40788c2f81bf1d81516f1b6d55832e236f5ffb72,5,5,0.95,True,locked_high_score_control,teacher_routing_metadata_not_human_review
8b9e9423426dd72c3c3bec005352e3a6ae476f30,3,2,0.9,True,primary_original_disagreement|primary_score_cap,teacher_routing_metadata_not_human_review
4d9808ff3c695ec185eaee30d28b2803968575b9,5,5,1.0,False,,teacher_routing_metadata_not_human_review
2b5607dae4cb4c05da55b8706f3483149295b17e,5,5,0.95,False,,teacher_routing_metadata_not_human_review
da62aa3823de8303e038aecfcee71e6e1eb9b29f,5,5,0.9,False,,teacher_routing_metadata_not_human_review
0da49503b4ba6aa58b8c6a8ec6399c60b516ad11,5,3,0.82,True,primary_original_disagreement|large_score_gap,teacher_routing_metadata_not_human_review
95d9381f00265cb344a296b94dc9a9b73ff287fe,5,4,0.8,True,primary_original_disagreement,teacher_routing_metadata_not_human_review
afb9eab53ca01bcbd46c5151fd9876b5c0c3f1df,5,5,0.95,False,,teacher_routing_metadata_not_human_review
00cc2234e9bc1e2ee6ccbfcbedb59354ed0d0403,4,3,0.9,True,primary_original_disagreement|primary_score_cap,teacher_routing_metadata_not_human_review
72165e1e7401d326a7ca07eea3934d2f4cde1fdf,4,3,0.9,True,primary_original_disagreement|primary_detected_failure|primary_score_cap,teacher_routing_metadata_not_human_review
c5441683c87cc0848c5202ab7c57c7b520786c09,5,4,0.9,True,primary_original_disagreement|primary_detected_failure|primary_score_cap,teacher_routing_metadata_not_human_review
499c3aa3f71a4972478a06aa506800a6215529da,4,4,0.9,True,primary_detected_failure|primary_score_cap,teacher_routing_metadata_not_human_review
417b3acdb47d8f3efe175fc86ed792809a4b6476,4,3,0.95,True,primary_original_disagreement|primary_detected_failure|primary_score_cap,teacher_routing_metadata_not_human_review
a9f5e64922b7a73743fb3296186e07f18565d4c6,5,4,0.75,True,primary_original_disagreement,teacher_routing_metadata_not_human_review
c66aac9e551cfae5057c8bbdac497e927749c226,5,5,1.0,False,,teacher_routing_metadata_not_human_review
4d00566af251aa7d5cebea4c3a2d0b3b93821b85,4,3,0.78,True,primary_original_disagreement,teacher_routing_metadata_not_human_review
f43be9bfb865d1fd57442e6fb377caecb4408f27,4,5,1.0,True,primary_original_disagreement,teacher_routing_metadata_not_human_review
b1b63af278b0246ae361ca2554c0123af5858309,5,5,1.0,False,,teacher_routing_metadata_not_human_review
33534a2ef1fe3e60e78c5a7c76a617916fb74fa3,5,5,1.0,False,,teacher_routing_metadata_not_human_review
0b2c86c42fde681a69044495da150d96bb40a326,5,5,1.0,False,,teacher_routing_metadata_not_human_review
f20cf328992247d61770ecf31045a9074d1b64de,5,5,1.0,False,,teacher_routing_metadata_not_human_review
84fa1390f1d17d0eaf1525c33cc8d29cff99cc46,4,2,0.9,True,primary_original_disagreement|large_score_gap|primary_detected_failure|primary_score_cap,teacher_routing_metadata_not_human_review
cbc9d7752e8e342057e3b50dfef334b08b296f67,5,5,1.0,False,,teacher_routing_metadata_not_human_review
2165556c5f8faa1cadefce0e1262014b51d3b062,5,5,1.0,False,,teacher_routing_metadata_not_human_review
47976d64bff060311b90e73ab45ea42dbb944af0,5,5,1.0,False,,teacher_routing_metadata_not_human_review
90b7d1926e47fc40035e61569b3c6c4c7287d54c,2,5,1.0,True,original_low_score|primary_original_disagreement|large_score_gap,teacher_routing_metadata_not_human_review
9f33bf5b893e7aaa4dd6c9a50bee67d0af1cd92d,5,5,1.0,True,locked_high_score_control,teacher_routing_metadata_not_human_review
1ffc8d3c3c3ca3a05f9b1384b40907d83712febd,5,5,1.0,False,,teacher_routing_metadata_not_human_review
fde86550db0d08ccf98dc4a6a18081b614846341,5,4,0.9,True,primary_original_disagreement,teacher_routing_metadata_not_human_review
9878b672636b305418162796a2442c50a23ba285,4,2,0.95,True,primary_original_disagreement|large_score_gap|primary_detected_failure|primary_score_cap,teacher_routing_metadata_not_human_review
f0ebd02f5de40b382022b3ce06d7a793ad7b8ea6,3,2,0.9,True,primary_original_disagreement|primary_detected_failure|primary_score_cap,teacher_routing_metadata_not_human_review
674a002b365c63754008c72fecf4173f9ba9ab32,5,5,1.0,True,locked_high_score_control,teacher_routing_metadata_not_human_review
c48fe7a3c4e461710c64f66e94bf3edbb047b166,5,5,1.0,False,,teacher_routing_metadata_not_human_review
996e674361d4a1823e933d49ca63435844d5449f,5,5,1.0,False,,teacher_routing_metadata_not_human_review
6b15c24ca4a3bbe585c2679a17a6d592ccc87a57,5,5,0.95,False,,teacher_routing_metadata_not_human_review
e9e8a0e4d9ff6a76dd1d0e2d2595256bc468cc9f,5,4,0.85,True,primary_original_disagreement,teacher_routing_metadata_not_human_review
3ce2ca30197ac4cca032a67ec918ad651e0fc2d7,4,4,0.9,False,,teacher_routing_metadata_not_human_review
dbde3c86fe5d87a2a6b7d6022365d9f28faa5985,5,4,0.9,True,primary_original_disagreement|primary_detected_failure|primary_score_cap,teacher_routing_metadata_not_human_review
cf82473a4924b442619be0d4a4e5069992aeb134,5,3,0.88,True,primary_original_disagreement|large_score_gap|primary_detected_failure|primary_score_cap,teacher_routing_metadata_not_human_review
bbdb5c830df2876a384cfeb727206af149a26f3a,5,5,0.95,False,,teacher_routing_metadata_not_human_review
e98b094c029bf347ca75c308dd14f3f833129a30,5,3,0.85,True,primary_original_disagreement|large_score_gap|primary_detected_failure|primary_score_cap,teacher_routing_metadata_not_human_review
76e750a626d946723b2ae83d161e6023b61db267,3,2,0.95,True,primary_original_disagreement|primary_score_cap,teacher_routing_metadata_not_human_review
4a003f27240f5ff652ef5ff24182f7d092126d46,4,3,0.9,True,primary_original_disagreement|primary_detected_failure|primary_score_cap,teacher_routing_metadata_not_human_review
3b80405bf60390b3e2afc61dca5be030eed34366,4,4,0.85,False,,teacher_routing_metadata_not_human_review
8f04d6cb786b1a58fae43fd1ecc4185642111a42,3,3,0.9,False,,teacher_routing_metadata_not_human_review
cead7027d936821fac1c17a4a3d7523261263a79,5,5,0.95,True,locked_high_score_control,teacher_routing_metadata_not_human_review
e44434cf7d21b96f677f34d34cd42ebe12641847,5,3,0.9,True,primary_original_disagreement|large_score_gap|primary_detected_failure|primary_score_cap,teacher_routing_metadata_not_human_review
b9f74b9e49491ba0c5123e4f18b4eddef1a88128,4,4,0.9,True,primary_detected_failure|primary_score_cap,teacher_routing_metadata_not_human_review
dc7d6484ee294960bccb562adad6ea54a00d3652,5,4,0.9,True,primary_original_disagreement|primary_detected_failure|primary_score_cap,teacher_routing_metadata_not_human_review
ca0bfc49cf300f6792eb97170ae26cb319f7d1e3,5,4,0.9,True,primary_original_disagreement|primary_detected_failure|primary_score_cap,teacher_routing_metadata_not_human_review
1c811ba26f0b5fd26d18394b6fe2f7a13700e61c,4,3,0.9,True,primary_original_disagreement|primary_detected_failure|primary_score_cap,teacher_routing_metadata_not_human_review
c0da74aa002e357bf6cd87cfc435be751a3146f9,5,5,1.0,False,,teacher_routing_metadata_not_human_review
8e9256b4ed7d4bf68d08be03d5f05f94d9063a39,5,5,0.95,False,,teacher_routing_metadata_not_human_review
6e7aa98455d0694d91b00797c1b088a78f2cb0f0,4,4,0.9,False,,teacher_routing_metadata_not_human_review
365e8b4c9ee703d23dee95e59be31577a15cacc8,2,3,0.9,True,original_low_score|primary_original_disagreement|primary_score_cap,teacher_routing_metadata_not_human_review
3729de82c97c25a7d40d037a74771f9a430dcaf9,5,5,1.0,False,,teacher_routing_metadata_not_human_review
cf03ce4795ad3c6bc107ffae35029fb33f2fbe01,5,5,1.0,False,,teacher_routing_metadata_not_human_review
cc3c2363d2597d74434e05d58c794f21cef1accf,5,5,1.0,False,,teacher_routing_metadata_not_human_review
dcbb76158c5baf8733d12283263c018083ef1772,4,5,1.0,True,primary_original_disagreement,teacher_routing_metadata_not_human_review
9e5db931daecf6394777c3985c65017dfc0ecf8d,5,3,0.9,True,primary_original_disagreement|large_score_gap|primary_detected_failure|primary_score_cap,teacher_routing_metadata_not_human_review
214b3a2d32c5f868ccd66c3cca5df3d4eac8cf62,5,2,0.95,True,primary_original_disagreement|large_score_gap|primary_detected_failure|primary_score_cap,teacher_routing_metadata_not_human_review
92dbb595752601039e86553b2483c859c571fb23,4,2,0.95,True,primary_original_disagreement|large_score_gap|primary_detected_failure|primary_score_cap,teacher_routing_metadata_not_human_review
9afdacc03c76802a00038543b20b1ef17fad2c42,4,2,0.9,True,primary_original_disagreement|large_score_gap|primary_detected_failure|primary_score_cap,teacher_routing_metadata_not_human_review
585577866b34a7245334042ca2a11f47e6e6b8d7,5,3,0.9,True,primary_original_disagreement|large_score_gap|primary_detected_failure|primary_score_cap,teacher_routing_metadata_not_human_review
bf960033a223087c2686bba2a79a0e1bd342f583,5,2,0.9,True,primary_original_disagreement|large_score_gap|primary_detected_failure|primary_score_cap,teacher_routing_metadata_not_human_review
0054f5d8fb3f887dbf0d8f6dd6fee10da2ec1222,4,3,0.9,True,primary_original_disagreement|primary_detected_failure|primary_score_cap,teacher_routing_metadata_not_human_review
87cd10debabacdd66c6a6c6977ec0374456e7d8c,5,4,0.9,True,primary_original_disagreement|primary_detected_failure|primary_score_cap,teacher_routing_metadata_not_human_review
015bfb2a9b53b0462dccb6f57316e76a5fa64219,5,4,0.95,True,primary_original_disagreement|primary_detected_failure|primary_score_cap,teacher_routing_metadata_not_human_review
a66b761ac9e5c265e6851610fae855d2bbc392e0,5,4,0.9,True,primary_original_disagreement|primary_detected_failure|primary_score_cap,teacher_routing_metadata_not_human_review
e824973188b5827600a6eee2ac93fa87c921129e,5,5,1.0,False,,teacher_routing_metadata_not_human_review
66d1cd506a7681fccfea9464cd11f3078f42c66b,5,5,0.95,False,,teacher_routing_metadata_not_human_review
ff3e85d142d4ad325200848d89668dfbed6c7336,4,4,0.85,False,,teacher_routing_metadata_not_human_review
22f9b088e30688835dcb27446ab0a3c91ab2b18f,4,4,0.95,True,primary_detected_failure|primary_score_cap,teacher_routing_metadata_not_human_review
203579577637a52d986e85779c3dc0cf760510cd,5,4,0.9,True,primary_original_disagreement|primary_detected_failure|primary_score_cap,teacher_routing_metadata_not_human_review
924ba48dd288c1be641678f73cd053f20d2e4194,3,2,0.9,True,primary_original_disagreement|primary_detected_failure|primary_score_cap,teacher_routing_metadata_not_human_review
01294d6a09e14ab33102375daee613d5e0226caa,5,5,1.0,False,,teacher_routing_metadata_not_human_review
e6f060668521c625dff945f64c62d025ca38a8f5,4,4,0.85,False,,teacher_routing_metadata_not_human_review
99a648b12ded62fa75d16c1f08c778e7cc02f0d3,5,5,0.95,False,,teacher_routing_metadata_not_human_review
ac8965a6213b53ee543b51fe5646f9751e080e4c,4,4,0.85,False,,teacher_routing_metadata_not_human_review
d9052beac7f9bb07d6e33a73f87b6cf7f33d0548,5,3,0.9,True,primary_original_disagreement|large_score_gap|primary_detected_failure|primary_score_cap,teacher_routing_metadata_not_human_review
1bdeca2bbc2bc29f742cde67d44c11c68be3c681,5,5,0.95,False,,teacher_routing_metadata_not_human_review
28642db9c7a36aee5a8801d5f7ed743649c4cfd6,5,3,0.9,True,primary_original_disagreement|large_score_gap|primary_score_cap,teacher_routing_metadata_not_human_review
478fbde6f5ac49d8668249c4e9241f4e4bade71a,4,3,0.9,True,primary_original_disagreement|primary_detected_failure|primary_score_cap,teacher_routing_metadata_not_human_review
a12c16adabea20ad1306a813bcd1dbc01f0f05b9,5,5,0.95,False,,teacher_routing_metadata_not_human_review
dbca1f51e7928fdb21ceb9fe9568ecacec4e62d0,4,3,0.9,True,primary_original_disagreement|primary_score_cap,teacher_routing_metadata_not_human_review
19c0fa03c864642d8bc83f2794cc14fb1adbf199,5,2,0.9,True,primary_original_disagreement|large_score_gap|primary_detected_failure|primary_score_cap,teacher_routing_metadata_not_human_review
2f84429af336637e9ed08b5f77edf6a2c4bd4e95,4,4,0.85,False,,teacher_routing_metadata_not_human_review
f5e57af4c75a0101a1358f9f1cef192ea8b86b98,5,5,1.0,False,,teacher_routing_metadata_not_human_review
249af2a2e6c61afd655825d4fd44d6463db30ee5,5,5,1.0,False,,teacher_routing_metadata_not_human_review
0ae7660d71a8a924000e79e42be476346df0fe7b,4,4,0.9,False,,teacher_routing_metadata_not_human_review
ada09e12084110087a4399890595ca2dac743f6a,5,5,0.95,True,primary_detected_failure,teacher_routing_metadata_not_human_review
75549d80e6fb89c758dfe6f146095178a9861d52,4,4,0.85,False,,teacher_routing_metadata_not_human_review
9da3acd35ee7f98e3174d64e473ec0e7368b7282,4,2,0.95,True,primary_original_disagreement|large_score_gap|primary_detected_failure|primary_score_cap,teacher_routing_metadata_not_human_review
81b0a87bc2607bc381b6f4590571dc027e82c028,2,2,0.9,True,original_low_score|primary_detected_failure|primary_score_cap,teacher_routing_metadata_not_human_review
a01fb31b2d21360f14666853bf7b4f27157490e8,4,4,0.85,False,,teacher_routing_metadata_not_human_review
1ca8a3a4e0b6f16c08fed604f5f5e66b435b9ec2,3,2,0.9,True,primary_original_disagreement|primary_score_cap,teacher_routing_metadata_not_human_review
7c803f5f38a1a1733cab990cba9d9b343422487a,5,5,1.0,False,,teacher_routing_metadata_not_human_review
6f00d15bc370dbabcebe9588a3d17eb2057d08c5,4,4,0.9,False,,teacher_routing_metadata_not_human_review
c93c29089980f3858f31a6bb1a8a55568d3b750e,2,2,0.9,True,original_low_score|primary_score_cap,teacher_routing_metadata_not_human_review
f2ce9bdbbf6be947ffa4940b026ab08df8a0ab47,4,5,1.0,True,primary_original_disagreement,teacher_routing_metadata_not_human_review
4e65f525a8557fd761df8b180ed03b44a971d1c9,4,5,1.0,True,primary_original_disagreement,teacher_routing_metadata_not_human_review
da7da1fe037120418968b65b914f310ca597fc4b,4,4,0.95,False,,teacher_routing_metadata_not_human_review
fd226f16a0ab9e7659d3c6e4769613ff79072c83,5,5,0.97,False,,teacher_routing_metadata_not_human_review
85f0ab545c00d664197658a14a814f33a8584d37,5,4,0.85,True,primary_original_disagreement,teacher_routing_metadata_not_human_review
931f34177a7bd351412205ffd4e22e1856506867,4,2,1.0,True,primary_original_disagreement|large_score_gap|primary_detected_failure|primary_score_cap,teacher_routing_metadata_not_human_review
517d2517ab3b111e36d4b03239e99e04552d2554,5,2,0.9,True,primary_original_disagreement|large_score_gap|primary_detected_failure|primary_score_cap,teacher_routing_metadata_not_human_review
a0a401e9defc721901dffdbb9d9bcf0acaefb9a2,4,4,0.9,False,,teacher_routing_metadata_not_human_review
69f84a100ade27cc4871b05da10f6aaf23ceb026,4,5,1.0,True,primary_original_disagreement,teacher_routing_metadata_not_human_review
ea7c73d44bee68b6c63a68f0126a03764720d317,4,5,1.0,True,primary_original_disagreement,teacher_routing_metadata_not_human_review
cc25adbc0f4fbbd2e3a4635e58f4ba9a90897b00,5,5,1.0,False,,teacher_routing_metadata_not_human_review
56509cbb0f22f283feb237cb4cff8bc051019915,5,3,0.9,True,primary_original_disagreement|large_score_gap,teacher_routing_metadata_not_human_review
f2edcb6e589c7e59819ef8cda50b3150d13ee43d,2,2,0.9,True,original_low_score|primary_detected_failure,teacher_routing_metadata_not_human_review
41755f9daf1b97b4889d6229b5d740bec63ca8fc,5,5,1.0,False,,teacher_routing_metadata_not_human_review
761686f62e89e406a7cbcaece20f5c7fcdb248e7,5,5,1.0,False,,teacher_routing_metadata_not_human_review
9b9ee2e1500f7071f755ec9db5b2e5ddfc811b03,5,5,1.0,False,,teacher_routing_metadata_not_human_review
cd15da1795d9a9c658f6c9a7fddd059483bfbd8c,4,4,0.9,False,,teacher_routing_metadata_not_human_review
45d0c0cdd54aa4d0a87f613141225d0192aede43,3,5,0.95,True,primary_original_disagreement|large_score_gap,teacher_routing_metadata_not_human_review
b4f8f9e40ee230936674da3b5bb0a9bb0c4a182f,5,5,1.0,False,,teacher_routing_metadata_not_human_review
f6163cd44a233eeeb38701feb359f1edf2f04f39,5,5,1.0,False,,teacher_routing_metadata_not_human_review
07c0afed3166e859ce1dbeee09bec75b08be27a5,3,2,0.9,True,primary_original_disagreement,teacher_routing_metadata_not_human_review
09bfc398e15a1e23813c0ea4a4dd97bfca832c68,5,4,0.9,True,primary_original_disagreement,teacher_routing_metadata_not_human_review
19eb8738e781f5ecc14242215823ee93e415820c,5,4,0.9,True,primary_original_disagreement,teacher_routing_metadata_not_human_review
4083e7c39b89e65b4cd5d37ecaba0a35d9ca3905,4,4,0.9,False,,teacher_routing_metadata_not_human_review
319b18e60a2d998aa62c179158604f83d1a468bd,4,5,0.95,True,primary_original_disagreement,teacher_routing_metadata_not_human_review
a6d15c359aae7bcd755357456545a29cdbf8c29e,3,3,0.85,True,primary_score_cap,teacher_routing_metadata_not_human_review
037f69b63a0631c4ebb718b120d49d8e2344befd,4,3,0.9,True,primary_original_disagreement,teacher_routing_metadata_not_human_review
206cea0d35a52934607e101a983651cb31d9dd10,5,5,1.0,False,,teacher_routing_metadata_not_human_review
65628cec823f7c0af85eb5a7f1876bfa79009bfc,4,4,0.85,True,locked_high_score_control,teacher_routing_metadata_not_human_review
be1cf42816f45ee5291902d593f7f23cfeefb9ee,5,5,1.0,False,,teacher_routing_metadata_not_human_review
480466fdd7989f9b3076d5422b132884b7d2c714,5,5,1.0,False,,teacher_routing_metadata_not_human_review
b986403c63f16eaf326e6a5d6864ab20bec5b7cb,5,5,1.0,False,,teacher_routing_metadata_not_human_review
02169e6cc6f86f682c0b04047827e32859533603,2,4,0.9,True,original_low_score|primary_original_disagreement|large_score_gap,teacher_routing_metadata_not_human_review
ef81aa51a96cc526752db4c4e670dae998589e2a,4,5,0.95,True,primary_original_disagreement,teacher_routing_metadata_not_human_review
8e15c208261f6518bf5b8170861ab73a386d6856,5,5,1.0,False,,teacher_routing_metadata_not_human_review
6cc46157fcf2aa5b87cd72293be48481a7e5dacc,2,4,0.9,True,original_low_score|primary_original_disagreement|large_score_gap|primary_score_cap,teacher_routing_metadata_not_human_review
521c3d2902d3e3bf2a9aff4e45bd687510d21cd4,4,5,0.95,True,primary_original_disagreement,teacher_routing_metadata_not_human_review
4cd889432787317c3d6716056366b73d08c09729,5,5,1.0,False,,teacher_routing_metadata_not_human_review
88b5d66ecdaa22219bcf781219d169f927292631,3,2,0.95,True,primary_original_disagreement|primary_detected_failure|primary_score_cap,teacher_routing_metadata_not_human_review
d669073d100a7f3755e1ce0ec3bd63e9b6c54e34,2,4,0.85,True,original_low_score|primary_original_disagreement|large_score_gap,teacher_routing_metadata_not_human_review
49f20dc5f6af7ac653a2b37a0b23e7ca31b165d9,3,4,0.85,True,primary_original_disagreement,teacher_routing_metadata_not_human_review
016540423ea53b5e0973f79a57e2d4cb12777b0c,5,5,1.0,False,,teacher_routing_metadata_not_human_review
4c89190e568d117ca600f5aa988a532858bbb4bc,5,5,0.95,False,,teacher_routing_metadata_not_human_review
25b2aca3522e1455a7dad91ab18dedaaf7d3e1bb,5,4,0.85,True,primary_original_disagreement,teacher_routing_metadata_not_human_review
1a61264f2942585866f6e4db24a78354aa8c0d39,5,5,0.9,False,,teacher_routing_metadata_not_human_review
02fbb97fff18ecab49d50cbe8910f97d308edf43,3,2,0.95,True,primary_original_disagreement|primary_detected_failure|primary_score_cap,teacher_routing_metadata_not_human_review
7a5ae2c79851e40cccaf47deb5d4953023576ec9,2,1,0.95,True,original_low_score|primary_original_disagreement|primary_detected_failure|primary_score_cap,teacher_routing_metadata_not_human_review
b98b50d95782304d48d08ccbe6eda435ec3f66c7,2,2,0.85,True,original_low_score|primary_detected_failure|primary_score_cap,teacher_routing_metadata_not_human_review
b53779ad0cb30b8d06a3305b451ef1c73411de43,3,5,1.0,True,primary_original_disagreement|large_score_gap,teacher_routing_metadata_not_human_review
a5b76b94f849ef3c81364bfd2a49a16777a2d7fa,2,4,0.85,True,original_low_score|primary_original_disagreement|large_score_gap,teacher_routing_metadata_not_human_review
6c5fed7f1c159d7a24e2032426abf24e23a3e809,3,4,0.9,True,primary_original_disagreement,teacher_routing_metadata_not_human_review
13af8e6896f2be6cf223e45bf4f1652fe39fe7d3,2,2,0.9,True,original_low_score,teacher_routing_metadata_not_human_review
631652a447d3232e500437a8d5ec20f47fc133cf,5,5,0.95,False,,teacher_routing_metadata_not_human_review
bd658d0af3fff124eba41ffdd40a4ab3e0e9b912,5,5,0.95,False,,teacher_routing_metadata_not_human_review
90e2dc006c55c677efcd3a103d36ec2a56ef40d1,3,3,0.75,True,primary_detected_failure|primary_score_cap,teacher_routing_metadata_not_human_review
092a20e0897700f36d48ca78eb7a27f34e4058a3,5,4,0.9,True,primary_original_disagreement|primary_detected_failure|primary_score_cap,teacher_routing_metadata_not_human_review
1823b34eb58e1bac98a413e1a699220e913ed66c,5,5,0.95,False,,teacher_routing_metadata_not_human_review
442ab34434be5d5d0a5ccfefa007b86b000b7a09,5,3,0.9,True,primary_original_disagreement|large_score_gap|primary_detected_failure|primary_score_cap,teacher_routing_metadata_not_human_review
12b0fbaa8dc92d70e5f3a1c5b668c285c85d33fb,4,2,0.9,True,primary_original_disagreement|large_score_gap|primary_detected_failure|primary_score_cap,teacher_routing_metadata_not_human_review
bf3f2800c34328af64797989585a4ba199d6bad7,5,5,0.95,False,,teacher_routing_metadata_not_human_review
1b8e3ac2990f833d5c205707fb3926eedd3ad7fd,5,5,1.0,False,,teacher_routing_metadata_not_human_review
abfae3e451f011defe4be86d902ce05cd3bc961b,5,5,0.95,False,,teacher_routing_metadata_not_human_review
4f863246ce135695bc9c8f6187e6449ab6c9c820,4,5,0.95,True,primary_original_disagreement,teacher_routing_metadata_not_human_review
b3d5ee39bbc3b07f751503e7b6b380a018f6caf1,5,5,0.95,False,,teacher_routing_metadata_not_human_review
14d269a457d72719b99e5eb391ccfc2f2ff29cfe,4,4,0.9,False,,teacher_routing_metadata_not_human_review
83b85a9504e080bc0eb544c14d72b0eb94352678,5,5,0.95,False,,teacher_routing_metadata_not_human_review
635341dd50b7f62b9210cf55b0dbff3af2fdc7f5,4,4,0.85,False,,teacher_routing_metadata_not_human_review
a102d96e53e8bcc1fb8a40e7f40c47a64271ea92,5,5,0.95,False,,teacher_routing_metadata_not_human_review
58065d4196f034d218ee93b272a35dbfb1ccba8a,4,5,1.0,True,primary_original_disagreement,teacher_routing_metadata_not_human_review
dc140f683351de3f95860f1a1eb5fd9e0d63b215,5,3,0.9,True,primary_original_disagreement|large_score_gap|primary_detected_failure|primary_score_cap,teacher_routing_metadata_not_human_review
9f713f8e8f487e1ae37c730642a2cdf2a3232bd4,5,5,1.0,False,,teacher_routing_metadata_not_human_review
3624849d5e3d9a97bf8f9965e3f2aca0b53f7d66,3,4,0.9,True,primary_original_disagreement|primary_detected_failure|primary_score_cap,teacher_routing_metadata_not_human_review
1b5df375ab0c6d48d21dc9a88fd408b29454ff67,2,2,0.9,True,original_low_score|primary_detected_failure|primary_score_cap,teacher_routing_metadata_not_human_review
455548c77ef120ad15c7637c5c6f428257c51255,4,4,0.9,True,locked_high_score_control,teacher_routing_metadata_not_human_review
2fe3c1abf7a402543149975b12f25e648a6508c6,4,5,0.95,True,primary_original_disagreement,teacher_routing_metadata_not_human_review
7da2cb265148a8baeec1057a1433e08964dc25c2,4,5,0.95,True,primary_original_disagreement,teacher_routing_metadata_not_human_review
a2ae1f1994459b856f7e270f46fd0644ac0e54c8,5,5,1.0,False,,teacher_routing_metadata_not_human_review
f629f4c7750fcee6d4548618ea988578798f60ed,5,4,0.9,True,primary_original_disagreement,teacher_routing_metadata_not_human_review
cafc4197096943dc7f904944269aeb328b8e6d2c,3,4,0.9,True,primary_original_disagreement,teacher_routing_metadata_not_human_review
03f5d9758c7a62f42ea24d2e10cba7cafbd492f4,5,4,0.8,True,primary_original_disagreement,teacher_routing_metadata_not_human_review
047965c749c8c38484875cacd07e0a1b6027203e,5,4,0.9,True,primary_original_disagreement|primary_score_cap,teacher_routing_metadata_not_human_review
0aa4cec270f51d60692565e810251ed1f96b9bf4,5,5,1.0,False,,teacher_routing_metadata_not_human_review
53256a9d6a13a7f5e48ab903027d30ebe2ef2710,5,4,0.9,True,primary_original_disagreement|primary_score_cap,teacher_routing_metadata_not_human_review
103e013057186f2db4db80cc42f2870441fa9328,5,3,0.9,True,primary_original_disagreement|large_score_gap,teacher_routing_metadata_not_human_review
daf81063bd97c95e72fee989d0c0c0ef5422aad5,5,5,0.95,False,,teacher_routing_metadata_not_human_review
61725aede8ed2f1879dae36d9b4f8a751b64787b,2,2,0.9,True,original_low_score|primary_detected_failure|primary_score_cap,teacher_routing_metadata_not_human_review
64aab35de390ae52591a7c20a0896ac13f6b5eba,5,4,0.85,True,primary_original_disagreement,teacher_routing_metadata_not_human_review
26bacbc58d28dd32e1796dfde4dfb6f8f0ea3406,5,4,0.9,True,primary_original_disagreement|primary_score_cap,teacher_routing_metadata_not_human_review
8d796d3b2d9ac61863460819201d306fc133e59d,4,3,0.8,True,primary_original_disagreement|primary_detected_failure|primary_score_cap,teacher_routing_metadata_not_human_review
953b4370e424a78047c930da8392bb57795469dc,5,5,1.0,True,locked_high_score_control,teacher_routing_metadata_not_human_review
8f523807a604fbd46a94fbe2c09c106bf7dde80d,5,5,0.97,False,,teacher_routing_metadata_not_human_review
0b0d3c82292e8d3242c48804bf755fd31505d240,5,5,1.0,False,,teacher_routing_metadata_not_human_review
73a34b61a69a8af9cb9549a4cfba3cf5c334de0e,5,5,1.0,True,locked_high_score_control,teacher_routing_metadata_not_human_review
336cf9234689876641442a083b8e639b08e14335,3,4,0.9,True,primary_original_disagreement,teacher_routing_metadata_not_human_review
3a97cb6a984c670a389a557fb694d1526de1bc38,5,5,0.9,False,,teacher_routing_metadata_not_human_review
b645ca15d1d825804eb6aa65851abbbbd7ad9ae4,5,4,0.9,True,primary_original_disagreement|primary_detected_failure|primary_score_cap,teacher_routing_metadata_not_human_review
a37657f9d792d504ef8a5447d1af1e1f0b493ce0,4,3,0.9,True,primary_original_disagreement|primary_detected_failure|primary_score_cap,teacher_routing_metadata_not_human_review
128b3cdf2e864fca836a975d0d1ec4b6e26268c4,5,3,0.85,True,primary_original_disagreement|large_score_gap|primary_detected_failure|primary_score_cap,teacher_routing_metadata_not_human_review
ba76fcb54dbb87f9c7253d0ea00907a085156078,5,5,0.95,False,,teacher_routing_metadata_not_human_review
7b810ca77400bea6d569e00da45326e8a2744659,4,2,0.9,True,primary_original_disagreement|large_score_gap|primary_score_cap,teacher_routing_metadata_not_human_review
a285f7b81878018887a14670eaf507c9d0410464,5,5,1.0,False,,teacher_routing_metadata_not_human_review
b79e95ac25320b3dc3b73b653596a61a84c295ca,3,2,0.9,True,primary_original_disagreement|primary_detected_failure|primary_score_cap,teacher_routing_metadata_not_human_review
a6a2fc9356f91091496b7ae5d4f940978ebb2090,5,5,0.95,False,,teacher_routing_metadata_not_human_review
a0fac572005a701a61b075857bf62319aa6291e7,5,5,1.0,False,,teacher_routing_metadata_not_human_review
3f5c0087d7024b0a8f531cf739cf21739065d26a,5,5,1.0,False,,teacher_routing_metadata_not_human_review
a5d65c72cc1854dbaa2d3b9b99e807d8f82c1307,5,5,1.0,False,,teacher_routing_metadata_not_human_review
9f55fc991d1389f5050fa8ae0d45530c4d3723ff,5,2,0.9,True,primary_original_disagreement|large_score_gap,teacher_routing_metadata_not_human_review
e045a0cd07f01bfccf5d4386d525c8a314ce4b62,5,5,1.0,False,,teacher_routing_metadata_not_human_review
c35cd6edf9f2fe149260ff058103129d11fffad6,5,5,1.0,False,,teacher_routing_metadata_not_human_review
