split,sample_id_hash,three_valid_scores,label_matches_half_up
train,12eb1e94c5da75f0b91593f28b9ccbd27471c743ef255e75e9e697737309047c,True,True
train,e1e0c43f2fa3a6b12493a47cddfa2fb0701c7a808a5b0f2b2951fbc06682407a,True,True
train,40c43f050cea6f42a6a6b5bcb2f32b5b7c2e7f743aec2303822bb5e30a190c5b,True,True
train,d81996d94cdf2e201ae23451a37caad33f8477212bbec160598c576a046c1ebf,True,True
train,1f5fed3258632b76f76e728e2cc3a516450a31c41f1d3a4932cd5956369ca5d7,True,True
train,5714d00a0b513111c327f95bb3398065b483636e251c7b7eb8c8f4e0f0f5ce38,True,True
train,d0ab5c8bd632713366af851e13a81abcd44fc888b9d639ac9da291c19a285f74,True,True
train,debdc55fb84904f37416ca9cad507369fdef450f82e079b4f47ad6a599f7ef44,True,True
train,9dc94f92bb16fb2eb6657179967c5fce02eac411889f7f2fdf7c92aa514203d6,True,True
train,7ef4ab53bcd3ad5d824b703f2a66ae672ef7c2befd716fe4a4d80d3a1fbee2d3,True,True
train,f3797caad2be0ea146c7a49354908cd67280e5e39f2d691cf3120074d2e21044,True,True
train,e74ec301a2305dbd5999d63e7588dcd87ac2b65d9361e724ae338e77c9b4e270,True,True
train,f234b004a901f93ae7cdb553c55229c8cd4a8d273a67420efe677b7dad678a3c,True,True
train,fc65e376231083de7094fcc74538f4138824dd022cf9b62251ee8e55e06f0e30,True,True
train,8783547adfca6cf2d0fac48c02cfdb4d4866bf6fd91d0b1b19dabd2209ff2013,True,True
train,1c5eede20f68e2d670922f9f3f42b8948d3b46ad8b0ebf73af5afe66ca347025,True,True
train,c5a195baba0c047f6b66264a7834bb47211e584e1dfb4720662dd457adbcace4,True,True
train,0cbbb6e71c2f649c9eb7ba7ae65da58e3101aa7d1b4ec1363c510d170ca39248,True,True
train,3addcf71f4832e346c8da1a609b802102084590b7ec06e2d27bd3c36008cfb85,True,True
train,1e881db747c2892964e434e1a054e2604f85c04302f16d5f547b723d826f6f5a,True,True
train,fc6c097b79f781543f2e1687c1b8c2b45b2f52a9d86507880ab6fee49fb4c0df,True,True
train,419c817e8b3c023fb1cd1ff20ff6770fdfad7ccb042a17bda75e6d91cef266c4,True,True
train,8730b49c7e2e0e792750a7f764343fa0f698c27ed923faeb3fbb3b7495d7b4c3,True,True
train,a826fc7cf26f9c9a1cd53754425a91e0dd3e2aa86dd7ef70bdd434df39d938a7,True,True
train,8aa2747927f636435e6b5addf40db638e1bc97b3a479388cebedd2c42217201b,True,True
train,f1be927a1ff3002a9825bccc6b0598e4ce91a4273c238c5fe7f7c9cb4edf6c12,True,True
train,bcb0fb19a075119e9b1a0fba751850d934892060c74f70d7fccfb37e6d90ffd6,True,True
train,ddc45381fee2012060cc566804cf0ef8a98952d47ec63994a7de569e777e1252,True,True
train,74b09bbca6f2de124bdba15231ca2e7176c960e15ed4a7ed1cee8ac8d804c0e1,True,True
train,7c07eaadce15a35aaa114d2c7ca90b49bc9aeba353962b2ed605fc92b8f1526d,True,True
train,98a9b4f9e3ca719676a3dd8131e37cbf0b4c6229a29c0fd9e5d32cdfdc8a7c7e,True,True
train,3199d046aee2ae67cadf8e49ecc889e523ae613e8b1387acd35dc22bd8c6901c,True,True
train,e4fd6fb14621ac0dcbb46c040ee203ba7523621febd15d88892152f350efdf3d,True,True
train,dca3e3b0eba3a0731291bc81a14cf4fdb9bf6192b90896982608229e4c28b1d0,True,True
train,d204c3137e1000a7addbac285a3a4e0d9f4a763be317d8ac2648ffe44e26b684,True,True
train,df22e33fbf662f75e43948ff61776edba5f33172ae519a4d06307d14b9345d07,True,True
train,8d12563216191ab8814914818b850a6e0f2c7eb721c0fcd60b951681b1b18a74,True,True
train,a70f5961ce6b57b7d9a6e533a28cb99e6d804cea0950c5637c345c746bd61ce8,True,True
train,7052c91023e305718c55f5c3d48c335e4dc436fe2af52340ea3696ef6db0bc5e,True,True
train,2c294a45f15acd8c7540082f981e1c1d3eb6e7329fa42dbdd6695a88870ad045,True,True
train,8776de619be4d9bc6ccc0dee94f05aa842cd30d92b8a524ab27fd532de86c4b7,True,True
train,15cbc1343e2629d63aa375cc94abd1994ffad3cf2d2377893ceb2376c03cd705,True,True
train,5a04c3ab610729ef361716abb92a0458697df65113884a9dfae123eedbb59baa,True,True
train,00c6bfddeb551e6247452918b64bad55d6f5df8254240e8556ae2815435781bc,True,True
train,ea128d3f460eeceb13ecf5ea2887fbc255a9d047e46a023056c654ca641ae91b,True,True
train,35be34bb5a6455e2b34301b394951ad2905af271c3d23329823ff971b18369cd,True,True
train,6b8dbff8b67b713da99298bc73059ea402b31d73ca3ed47559fa7d02947985ef,True,True
train,011532d5765a32aae894a200e599fe80ca8e6e64a16fc30253995c834cd65036,True,True
train,293e438bd0b62edaf11b977ea2dd23219c4e74525b8307a2e8777992b625fed8,True,True
train,cc29e491f3b0b1e615e5be7f3aaae7dd12e27322cdfbc58a3bbd967be042c700,True,True
train,8399ff34913fffe86999a4cb5af815e722fef52d39c994e230e0848554c72305,True,True
train,4392acb3c035f5c84c184abdeba8d8280bfa6d9fa3f8617b8afd58b1a670ffa5,True,True
train,16b90e915d72efd3e7a13e02958ef8e9fecf551de3adeceb32d717457ae582e4,True,True
train,33e8df6afc756887decd4f7d6075edde94d791739e3f48303f40e5e0f6c53ac3,True,True
train,fceee3c8c7f5b3b755fa37e5608bad3c85234597449dc75bb2dbc73f2a09175c,True,True
train,1752df68b2894a1265fb363f80db5528a40035f49330226e6a060fdcdacee1dd,True,True
train,a86f9de093376593fa55dc887cb5dce65c6809549a919edc81b0bd1a43727b41,True,True
train,ed1af9ac43e5e763446f322ea40b8ea536e1ea3c071351f1a2382e81f5b48692,True,True
train,4b06491cc9b4b7beb75780c890199c649c24d60c5bccd85373658989e1794e2f,True,True
train,ec9de513d344cd9e2ed76abc3354a8ffa6b8550644ddc0c4f9956a9a75d31f40,True,True
train,05775a87e49f41073038d080fe3231c2fb55fb7599c045a9b3c0667b835074d5,True,True
train,7a3c6b9d1b9da7d3f0c80cb9c6b89944da116ad54c5b2f9754531a03fe484dab,True,True
train,ff8cd8171cff71b892e98fa453bec900638f3dc4a97336a7ca91a0d4cb77a3db,True,True
train,fdf755a0e958b8041426a34940dfb783f13e3c1ad68ba7940f75bba3301229ff,True,True
train,97b2d14fccfebadb9bca010f30a2bcb0e8f9b9c045d53a093d615d9806fb43b5,True,True
train,306e0b59a5905380f2da2733e8d3932f7b3a43489988ff1446b63909c9f50403,True,True
train,46f3eed09ab2ed4d46f2a52915eaa3548d245714c1855f45110e7cfcd7e57e08,True,True
train,a1acee3cd994ea3e6f9e77780dea563ea98d122c618e9dca24ded3ff9bcc4055,True,True
train,145848676d80314201c5f92d503618315314c2825f5e71077f488307bc667dbc,True,True
train,379b356174abc27bb0d7a2dffea371d2b7d97c2725e4c8c39151d4caf9fe6279,True,True
train,33e18193ae12939f82634af3f41ba56f44d34ab03f9ab555d3b424ee38128380,True,True
train,0dcc695f9801b562d72c069e3ea211dfbd69170b152c7c0a9e8d9d66e2db5fc4,True,True
train,cb2b40d307f1560c17d9187cd7c652ac5551de2ae03650f2eb13c39c85ed864b,True,True
train,ae3aecdd50c895c0bba2594c469202cff5dedc07ad3cf670359849060898f2fc,True,True
train,9f1e52be0f36c67b0917e05ab245e5ba85caca0d641ea2074da23046a09fac4b,True,True
train,e67a4fb4659b3e66acda9a4a72c7e16c18776f6138a14d3b2d933257d805c19b,True,True
train,a137394ed377cc64fe2249118056089a8016397cd984b96a6f52255625e94124,True,True
train,2192d57e7f83faad0c61d9c05261f44d07089c544aa66176c3923b07db630970,True,True
train,19c1277682dad504608730f7183b5ad883d2d762cad6a483d5783786ec45acf6,True,True
train,975dfc92072dfec14302d4f9a6e4433756ac4ea2c737f82f4ab74a8c3e5ecda6,True,True
train,57da35f79729abd3f2107dd7bc53866c40f0270fb18b6d39a0924dcbb5870ee1,True,True
train,b69c8789cfe32103075c0ee956d6d1ca3017c4199f27d00eef46e691eab0044e,True,True
train,00257c359ab16217e4d608ee8b4ffa11df9e6982072f85b5324c0bc449aa1db7,True,True
train,2092936d48ccbdca846ff305eca38380f74347cad1ddee762f581629e70cef7a,True,True
train,08eb5392ab5e2bfba06b9ed7d9632a4d1fb9763085d69166fdd7afe2a5810f7b,True,True
train,a6ac3feba13329fa116ad1471b8e30d6d59714dbaba80ad7a052633c5d187695,True,True
train,9d9a266ed6113bb2cbd162968b603b62ac0afe517620a04a980781a8a2ea49eb,True,True
train,ba5acfe0c89aa63ced6caf3af09fa313fce505a2a0c61ec8a11885d091967085,True,True
train,9f63a474dadff381a8d69f726d85a32519a95816aa633bd72efc618294319e64,True,True
train,e34465ff5b043683c79479b587d557cd2fb2ea2c9fdf6601f7926aaed716eb37,True,True
train,550d9d98b09aaab99cb7eac70ee81b0bb7bcde8a28db8fefba74fd2c4b55c40a,True,True
train,7114eabeb815dd234203ed25a1a827535d991b70dd33f51e72e129c1b84c53c6,True,True
train,11830314084e41079803a9a3c9c5029ad1ad0f39150ac037331d639a176bee87,True,True
train,041896fa66bb9b91a86d79c3c8d05275f994f08818a93f326700678dc16d25c9,True,True
train,6fd257e623102fd76636d40a1cc2f02161c7f89f819b56a9ff36c1dbc5970086,True,True
train,50e753ae904070b8ea812bd3542f99033f5bb3b007115ef03b7468c518db1b20,True,True
train,4bec9a8692520052766ec56bdcb43b7527d591ccfc31e747ed424c071ced7d0b,True,True
train,df3a99f4953d08282f5a0f106017abeab64dbf350e9f9f15a23333b05182f825,True,True
train,83ffd7f7e37654ae753e41814b45505da42f3c0aae636a7ae95de4a831ca04c5,True,True
train,13f298d1e6196ede4b0772941d07ba802fa73107a677a8d170285da79c301cbe,True,True
train,8dd83700e3fb9d8174d53c311b3bf941b31767855e15a14a4bafb20f90fe783e,True,True
train,bf6b6d26c3fc9b4b7c3e63e56d41c75a908dcfbc3ac964faeb7331a8497a9fff,True,True
train,be58ef0994df8c5154ff95884679b16f97357f85084922582ae7e87dff98befc,True,True
train,a5751b952c0ee98bdc4bd89deed5026fbd6458f9aff86cea319bcc2d13b3df1c,True,True
train,2795387124a35f599a8676ee5176c5e5d8074cac3e3be9af14ac9840a8af00c1,True,True
train,1d155104664fb0157b03296abb80cace711ff2ddb52eaebac174a721e11a5e3c,True,True
train,c84f6f2bc00e8238f704a2c97581f4877c94fc5f4b3ebd4e21e6fb7f5e2279c1,True,True
train,750bc86bbaed016aaa24b2ea50a65a1639cc42c120fc09a558bac11d1c38e2fe,True,True
train,92d0929b25950ce018344cf465563e3174538d3de02d1b6d468aba8449f23602,True,True
train,fdc04b4615920ed79ac13e278f5beb21e313c2e8abbe473e3e182cd528655cd0,True,True
train,149dd2cca2e46f98c879a5efa034a93fd8059af349d0813b72f817265759159b,True,True
train,5cbfb67600eba2a8101acaea3d8f5cd1376255ff8d0b9b30a2d37c10989ded25,True,True
train,0cc7c8f5a212787f85ce99209952a7d82e05cd0fe0ee7ca10485933404f31329,True,True
train,32efc19497884b78b49a9ef489f15baca77763af0b375f5a7280763ba677a01c,True,True
train,79dc08f5441835b6790377b3ce6d4be384c4532b1feb23a32853d2e4cfb93e51,True,True
train,7d9ba43f487bd59dd118b109d615793ecd76cb4bc5160a90b657646136467176,True,True
train,39c22ca5c0b4608c11ab3a461438ef84a7a1940a0836d6fb06f1828d1cb622e3,True,True
train,b8c08a5e7e5b0dac4adf823b0e042603d9ce1d8690bd7155afcc9815c497425a,True,True
train,3dc9ba16344dd8953948afdc4971cd87877ebe024219cf1d09ef9f01db5e3b51,True,True
train,c265058aab9b668f841f0a79389d5fb9cefba1d76efb8af68ac09895e5c6098e,True,True
train,82dc74395af530cbb7ddb9f3717ac8ba0c5544f51b57d9d9af195df6367eb0b9,True,True
train,f34fdc6f51f96b89f98948ff45880a4d662608719efa928bdc0ccef2feb59d7f,True,True
train,67af07ea31c8690f2b1a801c9c7809886eaa1768add818b1066c12a360543b53,True,True
train,36af2a5295d016294360373d6d79b9a5ebf3fbf2294eca64fe8c24353dc58f83,True,True
train,18af6fc0f674c4ad45eb3053ef5b7c160e7877955769abf9136f18abfa724556,True,True
train,5f8ae974fb24e4a552bcbb3791e43d8a26148d01e3f77277ae97f0bbe61ae93d,True,True
train,b2437270ac86600659e366f315cfd8077932defae325653b7444b950a8617677,True,True
train,1e61cb114610aff3fac693865df72f4a26f0925c4821fc6811b3b03faf16b06c,True,True
train,5e096129225a54fb59042f0022dff8b0626c0427591987570877d1f6a5539b13,True,True
train,c1489976fd39bbc2f86a1db78c727b7c1e7e312fe4a085963ee183a7d335789e,True,True
train,e2068b1ba7b1ed8756724939ec0de9378c8e19691b8d9785a14dfff7c3be720c,True,True
train,ca1d08ce94d82a4316f01988f99ec46d871cfba4b82a026d024242067eef0bd4,True,True
train,eff60cad67fce69b99a04d8cfb14075d47506e048e036875f87e7fe2601c5104,True,True
train,2df37cbaa9471ca047538923c2cb7c671f7f0357ee398192a11aef76587c2efb,True,True
train,3ea012b2a45d1ceb36cc75bc1089f9da49e71edd3f587453de7f5fa14e1be6ca,True,True
train,233a0bc7e536c4487394259dd29513da5576c7d6cd7b4c588ea47eded36cdd8b,True,True
train,91eac8b4c9348211568d0d3462870f61335f8d9b0a9308b7ff50c8de10b3e5d8,True,True
train,77bf5d0923d8c3780378e601079c802b30e883c12637fb6a736f0eae4b58d96b,True,True
train,ee9b4340826ad771297803a5e456f287964674d232ebcce219ddc1c528575a77,True,True
train,802b7ab58daafe8ac6744d9ffe08ac594e4fa547763f231e5a308fb383df46ad,True,True
train,e52dbf19125626c21c6f2d2274aad4903d76906a5c3d68fa41a96a822fabd402,True,True
train,0b6c3003fbba2f19825ab70229ae14cbb3ef8a7ec53fee34136161429665a815,True,True
train,e26cf3c14975a31e678bc404324dee7f20f3b7b2b2e2f34292eb2fbf71b7d69c,True,True
train,29d859cbda62fd1b3d9c08a52e1c7992570da8e47746a0868e7ec6d1adaf1fdb,True,True
train,1045ae765a7f28187f3439d3944d0df248d33367014ca5343a83f19c11a89e3f,True,True
train,4a5a9a1f51a18a67ecc867cb3f6effe7277791b94beb57982731f692db1f2300,True,True
train,ed47242b78a3ad16f59491e28e53d44a9ec010af2f2a1c07409ba56b6a644168,True,True
train,3349b92314d3e955803c182c29761becbfb832d0cbe57a94b9ba68aaef574bf4,True,True
train,29d638302a96149aa24cf15b4dbd38f43f769f8689f8b36f89143229b8ffc59e,True,True
train,3a8ca7a1e952f17692a510878ef2f51c665c4d197639308c2755260e349b3789,True,True
train,5fbb16909d10356cb6b67c99dc7fff88526fc5701468877335261246c67ef43a,True,True
train,dc7ab275170b0743f5b8d81d44f826e6421394564ba322b59d992da0eaca084b,True,True
train,129940ba766b441636058247a28562b37b6343ff5710e3dac809a785f184088b,True,True
train,216fb203d6a216ca9425c41aab819f1acd78146072b10363654bf3fbd89f1973,True,True
train,9f96d073d189fc24817d5401aba0233c39d57d0619231fb8af9814ba4696aa8c,True,True
train,1b906ddef86eda4a6a1a209902d2e4a510d3f76b6caec03b7b2aba5621079e5a,True,True
train,7bf8904590bb903c37d0e5547015f4368ebf78b2f5d531134fc83bdbdb4bb679,True,True
train,9f0af44085ecf24bb88335fc2da219acff509a8d97b5a0e64f39e6dd6cea090f,True,True
train,ae0a8c519057cdffe48bf703966a909624ae8498f943dce5423380cd75264875,True,True
train,3df3864327dc6f44441d8651c8da319a73b7ec395e7378b608bea91ecbe955e7,True,True
train,461f4dbd8f72c07cfc820691ec9e1724016f25dc028c9437c315412c455b4ddc,True,True
train,9786ee048a5696ec61b30b329c05421c2464a5f043fba51afbf5a4e232a0fb04,True,True
train,9a68c1c014f1b3b1eaf73406dbac50e77966feb3526e66e52c499727002a28c1,True,True
train,840ae7e54cb3a126e280dbb024c35b0e1af3acbe4bb51cad2d4226b9d4c0833f,True,True
train,cc65943efff1f35ab9e20ee9f60ac7509b39f57bfab25e82c9247521cde39b8b,True,True
train,6aff461e43ddc1057fadb8d52b813f68225449c58e7799732cc0cd44c2e7d183,True,True
train,5650d30a10d5b5ce50dc44059ba30442af9ba5796fc0dcfa0854b844266dfcf7,True,True
train,b9c81c807c8d25ccbc50938ae79c3db254739405f977684c3ec3dcf5b03d3ae1,True,True
train,e56ca6ae1cbd5f4f4f02cd776e13531af7212dd25b54c71387d36262d6c06419,True,True
train,e885f0c47617931b746523f89df3e7afb100ae2e47d52cc2691709531106f1a9,True,True
train,ebec0df8edd5b87d96a509b0688788a8519e09b0835706448d44a56698799f3e,True,True
train,0ff0500b1699b53f7421bc6507f36251340c5207e14a4ae3f2bd2d49a2e93d11,True,True
train,96db4bb76ed652fbcdf0a17bf7ff8667b25a63a516a231ca6d335a828d0136dd,True,True
train,2f5885aeae793def7e715088a45f4cc5bcac444353bd90dce8c1deddcda884d1,True,True
train,3f49c857ec698584ebcc1fde18b8757357794193ca2941dc7676377111c47e59,True,True
train,89ee87c7665b1d16002dd26a7d6c2a28c4fe6f2f688d81b95e87757a1b947ff0,True,True
train,837c7c70274bc0bc6f2c33a43a9d7645ce9c17172100fc7776d3b8abeeda200b,True,True
train,e2fca3ebd316805e27c0bf6735e6b58379a3b8082d56b71b2d86b8f23288c54b,True,True
train,9457a34ccbf1443c91f97c6a65e5955cba336b748160ddaab2a900617970548f,True,True
train,3d3b912d332e3f06bf3bfa969791a4ad42751bb0e19c32d621b6da3cc5f7ba04,True,True
train,4f5f71db286b48c3ad32910d8c916af6085154300c0c3c3036f7dde513004f06,True,True
train,79c4f124a982086347b2e1ff7949a111cfa62a282683fbce08d55dd56b2dc7a0,True,True
train,b42f4d3a0b70ed6482d2bca918cd1a0bbef9a26a25b8089437f02c427691cd75,True,True
train,a51279608e395458ae5f96ad0741eb25c47566de39e708500addcc73f759f5f7,True,True
train,ab1a5cf1bcc16d7d141bcbcc8265d7919ce180ea546b73790807ada0f1743522,True,True
train,7bc166435567372af8975054de4829603c2f419b0ae38806e9b71cd78c2034bd,True,True
train,9bd1b82b1a22eda43974509a4ea97ea483a2e2e7b6d4f322b807531324d46aaa,True,True
train,1be87aee35fc7a845bade59175dab936883deb6acd710fced0c8adaf891f24ef,True,True
train,7304f62109eefb3041c9164eef17f120e2160ee897e9590115423b3ac4144009,True,True
train,cdaca50472cad5afcb1171dc4c0691ac926d0754eb5f3c4fa19cefb23915a819,True,True
train,36da9ed57af40177c2487cc90841bcf30a5a82023cdf6ca5bba2adddfc810f63,True,True
train,633a69f4edb53b424f56380ee88da4ac15cacf4bd3f03b6141edc4d2037b4fd8,True,True
train,1ed7fc516cbef4524e3ae218a1fd95c4a1cd5e9bd2376e3e36108d28de6a3eaf,True,True
train,a9ff93af58566b4d969e62f5a294d8bba7f28c00d4106e59a81ceaf0aeb20fec,True,True
train,cb22b4c0e61877baad24fdd25920bc80d0f33fe08a3d0bd5348e566b0fe667b7,True,True
train,cc35ac9a1cfadefd0f521a59cb92fcd969bf0d385aed59e27cf73aeb1fac3a5c,True,True
train,ae8e5fe5f2a23e044c2dd362557313705f232d999c40aecc6227b43efb155350,True,True
train,085d37db9925fb740c236110e390002388856b7e1894ad29504d100a93e55402,True,True
train,ed41d658ea6c68a8340125fc6309d64a22babae2d2bae27668f5d18bee30e982,True,True
train,35679498b9f48b51686740538c550ead9245143f92726413c799ea1dd55b5e7c,True,True
train,50b08c95944778e6a9ca7b8413dc3b28fb8600d248d07354153451ca060cfd2c,True,True
train,9663d287871da378d9218eff1b7865107a3522d657621694163989aa44473a17,True,True
train,17e54783cf3a34b1ec909cf4fafe3a80fd1989b3d7297b7e3a1be8be880e38df,True,True
train,e3501dc9b662241a80715593aa84ebdecf5029adf2911e86845e86a06a5162d1,True,True
train,2372ffcdeac54e22c9073a9e40c9329595297ee65c33fe81423d19c168e52745,True,True
train,c7b68e89f54e628e3e036de9fe76b3b8ebad12dbb0f8203a21b5f488e8158896,True,True
train,ffb431c5e0be2f66bfe2c91db8b049669cccc62ec00bab6de590fd21f116715e,True,True
train,31fe6afd6177366462b2723e526b891b65b6e5cf168f62c5c594bbf8d34befb6,True,True
train,d756113e55cff5bf4358eeedbc6048d6efea50f28a8d8eb137c3cc4b660876a2,True,True
train,c566c25c126462dfbb1051e97d1abc84395327e3dc957b7dee61f0efda90a8b0,True,True
train,afa4edff77491196fdae46434701b15f08115563bdc773729eb7cfa833e81a4a,True,True
train,738790436b01c8e3474accde7fc112519e140dfaaa08e8f6ba48b729ac52e755,True,True
train,e3c277a843796a86eec4fbdee5b3e0529ce2de9a241fba3b6b03b1b41154d817,True,True
train,79a576ffd70800e191549fe69fab71f507ac5c569bbcbb2cecb8a0b83099f9d6,True,True
train,c0d216ec254bb4d992bf58a93625cd8295e614e3fbb1ce266d2277bbb7f97d45,True,True
train,353ebcf185c29d7857d45f2b6b0557c8af41e9478b8f0dfaf1fece5238bb6255,True,True
train,3626baffe50979de892e69df8017389c2a9aada8510e45ce87a790d619e7c927,True,True
train,28d41e45c8cb96ab900f4105ebd75f3c6133c183190f4427aafe81e24860d3d2,True,True
train,535f6f162b2f41e340eedb12b2a728c623e6aa29cb77c2966dbe80cfe4d3152d,True,True
train,89bb0a38f0249ad2dd78cb84697638440b95817231f5d7250490c0eda8d4458d,True,True
train,7154d33c29addd84c99adbf0ee45617f1f379855ae20421d1ef19c6543bd1025,True,True
train,80eba16147f4df5cb5e89895cddf40cc8b14567fe2555089ec4b71606bc4b013,True,True
train,a667f21242a9621e4ce8f2ec0f2babe7984239a16eaadf4bbcbdfd307dde0af1,True,True
train,365f7dda78295dab77b63d2889369687fc2f1b691ce414671201d0d66e838c68,True,True
train,a8016cf56b56149b93f5e1fee94955750c41bff153df59a179d305154bf4e0ac,True,True
train,e10d5ce37964bf337396c6f2e0a0ba326b94552e2712412ce6e1d0b2a1b17c14,True,True
train,f3832b6968d7b1648ef5af01835ea2ad809690da95424e9ee421c2f5bee7ca64,True,True
train,8666bb86f0c68a43f7af6dee4e8e63796060061df15986fb640fa4f8402d16e2,True,True
train,90661f1d0f1b6364c0b0cbc14664e312af8d11b6580d9bdd9077f1e38098050d,True,True
train,fb8997b4a2d472919db490033ed11449d4fcb250a1d5c443bb1ce281499ac31d,True,True
train,932c996c5e1a12a63e3e11ad720edf4356b5a6d564b3af44ac322ad65486b6fa,True,True
train,80cc8664744827e7f73a7a14e382cd53c997e7e1add9446930a5e10ff8c19bbe,True,True
train,f61c973de1b8f9b2472d15c187a5593f244d5eea6bfd3c6f19aa7368ace9d0e1,True,True
train,54e6f00616d78ec132b14523765c78e4a1c0d9d64bc5f05fce8e3ae43e4b06fa,True,True
train,8112a443a904a6a6fd80d6fe80dd9c8cc2b0cb3b058f0a6a0af6fd4562062a28,True,True
train,84d2c097932a03cdcfd7efec4c90288f5b077ba782aae3b347efe4b32381ec20,True,True
train,17ee975ab9bd5920654673b132e44df40c6ae851b610208fabe0cf18712cb2f8,True,True
train,d6e3d2f6f20933e3a0d3f1c7e8e37fbb0bf6a272ddae1faae0a6ff08b985e7b4,True,True
train,af4ac7000ab38daf2965ad078f64649255693d9e70514eea0ed888434856434d,True,True
train,9fcef6697517265188a984f5950867b665a3115618b432be61bcb39ec137021d,True,True
train,49051d2ef9d47514d9195e48d6a008692d85cad9ffb8884d33393f13df495d9a,True,True
train,fccdc5a731a768655ffe1e67d7287cb87da121f8b1760fc84a87df948ff65225,True,True
train,198469ab797ef822757300aefac67ac1506ee12747738f743e48be566bc70f2f,True,True
train,f63d9eaf619e90b938fd0fcb5c9737affa83cef923198c8a459cdb14d2694a74,True,True
train,bf1a9af6e67e780e1e768f6630847170ae60bd3b80713b931a11585fb536632d,True,True
train,b816884a6ddfe055e15ead524910739f84adc76ecab83f734aec3dbd69ed0481,True,True
train,06cb1021696ccd8b40fdfc50f9747b4094e0844e5abaceb28e5af0049f76cf0e,True,True
train,fbf194935556450bd74981074c5e7b272e1fa00855379a69f172619920045c4c,True,True
train,4821d3dd307ca4b3d9fd748c16698ac2ece7887e4c49c47ffd336300e79ebebf,True,True
train,5ba6ddea9236156f31224f1c35f84d16646cb045413368fee5a11a68a91aa3f5,True,True
train,c2884b39b179b94df47ebd313e873f7a55319ed9e468037dbbe21ff82ef5eb42,True,True
train,c1605f885af92640cb39a536776053bbdf8db61e824ea508aaf262546a8d45aa,True,True
train,1ad5b7201f7a75b26acc4bd20c209b09a394345a2fe9bd147013a4071c5b29b0,True,True
train,fa3196259e6224247dcc1ad04f9c2aff98cf4bb0d23e8cc78ef487ac3f30d5e8,True,True
train,58fdd9763f37e0f12cb0d0fabdddf9fec534322faa7bcea5c802473129f24458,True,True
train,a05d58af65dae98799475c6daf43f134fdc468d0597db3bbacde4383cff043d4,True,True
train,080b5cefc73d1b23565bf4757065cf918041c195cfa5c4b1a32a2597540db604,True,True
train,39edfd0fd5b7cde2559b36e9d1e1c5de03585431e98eafb395eacbf432658586,True,True
train,fd71a8f820f85b8a146307315e7e6792558593ab453bb6fd3400adf7075bee2e,True,True
train,7873bc80006487052b3510e7438b70d7e73bcc200fb070c22d0c555236c4f7e3,True,True
train,bc8edca377c4c05112fcc6fa3b3dfe0f5a4a5736798ce48db4e881224bcfb68f,True,True
train,6cc07123c7a14bb9551dad157abe3803a46d8257d9561cc3caf037818509b8db,True,True
train,a0289931f3875cec50d8ca0bb9d9d1d542ca4029ccf255411177160c6c5670a0,True,True
train,f3269bb0b22c556b77aa7b88967b276a5f5a8bc6cbc65e593df53e1c67ef6651,True,True
train,3bd3525dc0c38efc73e397cdde95233cf05b0b291dc5b8a17e2a19db601f3ed7,True,True
train,bdefb256909e1452e0d5bba27f187499fff54925c2f9586058e8eb7d4a26e58d,True,True
train,9499fba44b19d5d2b86968ae4cf46db230a77dd3848f203427d8d14ac3e9244d,True,True
train,7ed4e3a7e2a23f9a4ff96cf8a433e16c80ad9662ee991f05da51badb6a6579bc,True,True
train,b76daa4c9642bd9f701e37ea5c258286f3b9b4316b4d59792fe835e06b84cb0e,True,True
train,0e4d464030e9bd57f4538a10944b3c3d074d30510d30708d3680f0acfef3ac0c,True,True
train,9cd13e9d4d819d60c1bcaf30fae93d4740d729a64e8d2a166d020f6a5f5e3e6b,True,True
train,9da5457208fc02028061a25f0d60bb631d29b3df92cdcd3ec030efd8efadb496,True,True
train,6072f48320e64b73442102174b8287597186210f848ba12842db578abcc3a557,True,True
train,7b51523d837cf229f1055a83cc22f4a4bbec8a05d3fc01743babae561ed48fa6,True,True
train,145631dacb64000cc6fdf2d6df72667222b570583a3b04c1e27a79adff5fb96d,True,True
train,b2ea3fb09c34ad8488e87e8bbe52318e47b14758f478cc59c9e628cb78e8d846,True,True
train,74b2d701088e2cb257bd70818be285cb6e2e923add0cb316700941dc4075a13e,True,True
train,0fd83d363b290ee75f018216d712c70ec33ed85f11c777fa76db79dd8b5f946e,True,True
train,c825ef86e40b82685c4f599ecb83037116b4b577ae0975368f20b748644d1abe,True,True
train,95c0dc489e6f040150257aa4ffc48439826bb56691a6739850523aeba677ecbc,True,True
train,a9b41279a3aef66d42162b305ae89d85c605f9e8d8a21873f3921324f8b504b3,True,True
train,30b1f26de70c32a88dc2fc596d5eb2b6f72be36c930c9233828eac061679f3de,True,True
train,7ab528842ae89b6e79a50d3534bc2a58126bfd7e5fce130727c5d06930b4ef5e,True,True
train,114a638e8a793405687731c4cea41c636cea2d6d79597328074b01ebddd960a8,True,True
train,1c2a92512a3ce5498b9b009f297e00ed861c2cd41da5f6f5378fe8f525dcb2be,True,True
train,cb53db157e72d02a395bede8d153fc7aaf114bbcbff78feacd57f7fa0952eef4,True,True
train,10238f6c081bc02990ca0747f34ceeff2ea21f8998d84de3ac2b24078865e3a4,True,True
train,43c9d49d601a76659e181e6524df5562433a1ae11f2d78142e90d5dc89a91d3f,True,True
