check_name,path,status,details
file size below 20MB,thesis_exp/outputs/exp07_rank_consistent_ordinal/runs/QD-R1_CORAL_human_only/predictions_dev.jsonl,PASS,1173926
not checkpoint/weight artifact,thesis_exp/outputs/exp07_rank_consistent_ordinal/runs/QD-R1_CORAL_human_only/predictions_dev.jsonl,PASS,
no API key string,thesis_exp/outputs/exp07_rank_consistent_ordinal/runs/QD-R1_CORAL_human_only/predictions_dev.jsonl,PASS,
JSONL line-loadable,thesis_exp/outputs/exp07_rank_consistent_ordinal/runs/QD-R1_CORAL_human_only/predictions_dev_best.jsonl,PASS,
no CRLF line endings,thesis_exp/outputs/exp07_rank_consistent_ordinal/runs/QD-R1_CORAL_human_only/predictions_dev_best.jsonl,PASS,
no CR-only line endings,thesis_exp/outputs/exp07_rank_consistent_ordinal/runs/QD-R1_CORAL_human_only/predictions_dev_best.jsonl,PASS,
LF line endings,thesis_exp/outputs/exp07_rank_consistent_ordinal/runs/QD-R1_CORAL_human_only/predictions_dev_best.jsonl,PASS,
file size below 20MB,thesis_exp/outputs/exp07_rank_consistent_ordinal/runs/QD-R1_CORAL_human_only/predictions_dev_best.jsonl,PASS,1173926
not checkpoint/weight artifact,thesis_exp/outputs/exp07_rank_consistent_ordinal/runs/QD-R1_CORAL_human_only/predictions_dev_best.jsonl,PASS,
no API key string,thesis_exp/outputs/exp07_rank_consistent_ordinal/runs/QD-R1_CORAL_human_only/predictions_dev_best.jsonl,PASS,
JSONL line-loadable,thesis_exp/outputs/exp07_rank_consistent_ordinal/runs/QD-R1_CORAL_human_only/predictions_test.jsonl,PASS,
no CRLF line endings,thesis_exp/outputs/exp07_rank_consistent_ordinal/runs/QD-R1_CORAL_human_only/predictions_test.jsonl,PASS,
no CR-only line endings,thesis_exp/outputs/exp07_rank_consistent_ordinal/runs/QD-R1_CORAL_human_only/predictions_test.jsonl,PASS,
LF line endings,thesis_exp/outputs/exp07_rank_consistent_ordinal/runs/QD-R1_CORAL_human_only/predictions_test.jsonl,PASS,
file size below 20MB,thesis_exp/outputs/exp07_rank_consistent_ordinal/runs/QD-R1_CORAL_human_only/predictions_test.jsonl,PASS,1167370
not checkpoint/weight artifact,thesis_exp/outputs/exp07_rank_consistent_ordinal/runs/QD-R1_CORAL_human_only/predictions_test.jsonl,PASS,
no API key string,thesis_exp/outputs/exp07_rank_consistent_ordinal/runs/QD-R1_CORAL_human_only/predictions_test.jsonl,PASS,
no CRLF line endings,thesis_exp/outputs/exp07_rank_consistent_ordinal/runs/QD-R1_CORAL_human_only/run_metadata.json,PASS,
no CR-only line endings,thesis_exp/outputs/exp07_rank_consistent_ordinal/runs/QD-R1_CORAL_human_only/run_metadata.json,PASS,
LF line endings,thesis_exp/outputs/exp07_rank_consistent_ordinal/runs/QD-R1_CORAL_human_only/run_metadata.json,PASS,
first line <= 1000 chars,thesis_exp/outputs/exp07_rank_consistent_ordinal/runs/QD-R1_CORAL_human_only/run_metadata.json,PASS,1
file size below 20MB,thesis_exp/outputs/exp07_rank_consistent_ordinal/runs/QD-R1_CORAL_human_only/run_metadata.json,PASS,756
not checkpoint/weight artifact,thesis_exp/outputs/exp07_rank_consistent_ordinal/runs/QD-R1_CORAL_human_only/run_metadata.json,PASS,
no API key string,thesis_exp/outputs/exp07_rank_consistent_ordinal/runs/QD-R1_CORAL_human_only/run_metadata.json,PASS,
Markdown max prose line length,thesis_exp/outputs/exp07_rank_consistent_ordinal/runs/QD-R1_CORAL_human_only/run_summary.md,PASS,prose=71; table=0
no CRLF line endings,thesis_exp/outputs/exp07_rank_consistent_ordinal/runs/QD-R1_CORAL_human_only/run_summary.md,PASS,
no CR-only line endings,thesis_exp/outputs/exp07_rank_consistent_ordinal/runs/QD-R1_CORAL_human_only/run_summary.md,PASS,
LF line endings,thesis_exp/outputs/exp07_rank_consistent_ordinal/runs/QD-R1_CORAL_human_only/run_summary.md,PASS,
first line <= 1000 chars,thesis_exp/outputs/exp07_rank_consistent_ordinal/runs/QD-R1_CORAL_human_only/run_summary.md,PASS,30
not collapsed-line file,thesis_exp/outputs/exp07_rank_consistent_ordinal/runs/QD-R1_CORAL_human_only/run_summary.md,PASS,22
not large one-line md/csv,thesis_exp/outputs/exp07_rank_consistent_ordinal/runs/QD-R1_CORAL_human_only/run_summary.md,PASS,lines=22; bytes=768
file size below 20MB,thesis_exp/outputs/exp07_rank_consistent_ordinal/runs/QD-R1_CORAL_human_only/run_summary.md,PASS,768
not checkpoint/weight artifact,thesis_exp/outputs/exp07_rank_consistent_ordinal/runs/QD-R1_CORAL_human_only/run_summary.md,PASS,
no API key string,thesis_exp/outputs/exp07_rank_consistent_ordinal/runs/QD-R1_CORAL_human_only/run_summary.md,PASS,
CSV readable,thesis_exp/outputs/exp07_rank_consistent_ordinal/runs/QD-R1_CORAL_human_only/tables/dev_metrics_history.csv,PASS,
CSV pandas readable,thesis_exp/outputs/exp07_rank_consistent_ordinal/runs/QD-R1_CORAL_human_only/tables/dev_metrics_history.csv,PASS,
no CRLF line endings,thesis_exp/outputs/exp07_rank_consistent_ordinal/runs/QD-R1_CORAL_human_only/tables/dev_metrics_history.csv,PASS,
no CR-only line endings,thesis_exp/outputs/exp07_rank_consistent_ordinal/runs/QD-R1_CORAL_human_only/tables/dev_metrics_history.csv,PASS,
LF line endings,thesis_exp/outputs/exp07_rank_consistent_ordinal/runs/QD-R1_CORAL_human_only/tables/dev_metrics_history.csv,PASS,
first line <= 1000 chars,thesis_exp/outputs/exp07_rank_consistent_ordinal/runs/QD-R1_CORAL_human_only/tables/dev_metrics_history.csv,PASS,753
not collapsed-line file,thesis_exp/outputs/exp07_rank_consistent_ordinal/runs/QD-R1_CORAL_human_only/tables/dev_metrics_history.csv,PASS,11
not large one-line md/csv,thesis_exp/outputs/exp07_rank_consistent_ordinal/runs/QD-R1_CORAL_human_only/tables/dev_metrics_history.csv,PASS,lines=11; bytes=8584
file size below 20MB,thesis_exp/outputs/exp07_rank_consistent_ordinal/runs/QD-R1_CORAL_human_only/tables/dev_metrics_history.csv,PASS,8584
not checkpoint/weight artifact,thesis_exp/outputs/exp07_rank_consistent_ordinal/runs/QD-R1_CORAL_human_only/tables/dev_metrics_history.csv,PASS,
no API key string,thesis_exp/outputs/exp07_rank_consistent_ordinal/runs/QD-R1_CORAL_human_only/tables/dev_metrics_history.csv,PASS,
CSV readable,thesis_exp/outputs/exp07_rank_consistent_ordinal/runs/QD-R1_CORAL_human_only/tables/high_score_metrics.csv,PASS,
CSV pandas readable,thesis_exp/outputs/exp07_rank_consistent_ordinal/runs/QD-R1_CORAL_human_only/tables/high_score_metrics.csv,PASS,
no CRLF line endings,thesis_exp/outputs/exp07_rank_consistent_ordinal/runs/QD-R1_CORAL_human_only/tables/high_score_metrics.csv,PASS,
no CR-only line endings,thesis_exp/outputs/exp07_rank_consistent_ordinal/runs/QD-R1_CORAL_human_only/tables/high_score_metrics.csv,PASS,
LF line endings,thesis_exp/outputs/exp07_rank_consistent_ordinal/runs/QD-R1_CORAL_human_only/tables/high_score_metrics.csv,PASS,
first line <= 1000 chars,thesis_exp/outputs/exp07_rank_consistent_ordinal/runs/QD-R1_CORAL_human_only/tables/high_score_metrics.csv,PASS,59
not collapsed-line file,thesis_exp/outputs/exp07_rank_consistent_ordinal/runs/QD-R1_CORAL_human_only/tables/high_score_metrics.csv,PASS,3
not large one-line md/csv,thesis_exp/outputs/exp07_rank_consistent_ordinal/runs/QD-R1_CORAL_human_only/tables/high_score_metrics.csv,PASS,lines=3; bytes=196
file size below 20MB,thesis_exp/outputs/exp07_rank_consistent_ordinal/runs/QD-R1_CORAL_human_only/tables/high_score_metrics.csv,PASS,196
not checkpoint/weight artifact,thesis_exp/outputs/exp07_rank_consistent_ordinal/runs/QD-R1_CORAL_human_only/tables/high_score_metrics.csv,PASS,
no API key string,thesis_exp/outputs/exp07_rank_consistent_ordinal/runs/QD-R1_CORAL_human_only/tables/high_score_metrics.csv,PASS,
CSV readable,thesis_exp/outputs/exp07_rank_consistent_ordinal/runs/QD-R1_CORAL_human_only/tables/language_level_metrics.csv,PASS,
CSV pandas readable,thesis_exp/outputs/exp07_rank_consistent_ordinal/runs/QD-R1_CORAL_human_only/tables/language_level_metrics.csv,PASS,
no CRLF line endings,thesis_exp/outputs/exp07_rank_consistent_ordinal/runs/QD-R1_CORAL_human_only/tables/language_level_metrics.csv,PASS,
no CR-only line endings,thesis_exp/outputs/exp07_rank_consistent_ordinal/runs/QD-R1_CORAL_human_only/tables/language_level_metrics.csv,PASS,
LF line endings,thesis_exp/outputs/exp07_rank_consistent_ordinal/runs/QD-R1_CORAL_human_only/tables/language_level_metrics.csv,PASS,
first line <= 1000 chars,thesis_exp/outputs/exp07_rank_consistent_ordinal/runs/QD-R1_CORAL_human_only/tables/language_level_metrics.csv,PASS,516
not collapsed-line file,thesis_exp/outputs/exp07_rank_consistent_ordinal/runs/QD-R1_CORAL_human_only/tables/language_level_metrics.csv,PASS,5
not large one-line md/csv,thesis_exp/outputs/exp07_rank_consistent_ordinal/runs/QD-R1_CORAL_human_only/tables/language_level_metrics.csv,PASS,lines=5; bytes=2827
file size below 20MB,thesis_exp/outputs/exp07_rank_consistent_ordinal/runs/QD-R1_CORAL_human_only/tables/language_level_metrics.csv,PASS,2827
not checkpoint/weight artifact,thesis_exp/outputs/exp07_rank_consistent_ordinal/runs/QD-R1_CORAL_human_only/tables/language_level_metrics.csv,PASS,
no API key string,thesis_exp/outputs/exp07_rank_consistent_ordinal/runs/QD-R1_CORAL_human_only/tables/language_level_metrics.csv,PASS,
CSV readable,thesis_exp/outputs/exp07_rank_consistent_ordinal/runs/QD-R1_CORAL_human_only/tables/low_score_metrics.csv,PASS,
CSV pandas readable,thesis_exp/outputs/exp07_rank_consistent_ordinal/runs/QD-R1_CORAL_human_only/tables/low_score_metrics.csv,PASS,
no CRLF line endings,thesis_exp/outputs/exp07_rank_consistent_ordinal/runs/QD-R1_CORAL_human_only/tables/low_score_metrics.csv,PASS,
no CR-only line endings,thesis_exp/outputs/exp07_rank_consistent_ordinal/runs/QD-R1_CORAL_human_only/tables/low_score_metrics.csv,PASS,
LF line endings,thesis_exp/outputs/exp07_rank_consistent_ordinal/runs/QD-R1_CORAL_human_only/tables/low_score_metrics.csv,PASS,
first line <= 1000 chars,thesis_exp/outputs/exp07_rank_consistent_ordinal/runs/QD-R1_CORAL_human_only/tables/low_score_metrics.csv,PASS,125
not collapsed-line file,thesis_exp/outputs/exp07_rank_consistent_ordinal/runs/QD-R1_CORAL_human_only/tables/low_score_metrics.csv,PASS,3
not large one-line md/csv,thesis_exp/outputs/exp07_rank_consistent_ordinal/runs/QD-R1_CORAL_human_only/tables/low_score_metrics.csv,PASS,lines=3; bytes=415
file size below 20MB,thesis_exp/outputs/exp07_rank_consistent_ordinal/runs/QD-R1_CORAL_human_only/tables/low_score_metrics.csv,PASS,415
not checkpoint/weight artifact,thesis_exp/outputs/exp07_rank_consistent_ordinal/runs/QD-R1_CORAL_human_only/tables/low_score_metrics.csv,PASS,
no API key string,thesis_exp/outputs/exp07_rank_consistent_ordinal/runs/QD-R1_CORAL_human_only/tables/low_score_metrics.csv,PASS,
CSV readable,thesis_exp/outputs/exp07_rank_consistent_ordinal/runs/QD-R1_CORAL_human_only/tables/metric_level_metrics.csv,PASS,
CSV pandas readable,thesis_exp/outputs/exp07_rank_consistent_ordinal/runs/QD-R1_CORAL_human_only/tables/metric_level_metrics.csv,PASS,
no CRLF line endings,thesis_exp/outputs/exp07_rank_consistent_ordinal/runs/QD-R1_CORAL_human_only/tables/metric_level_metrics.csv,PASS,
no CR-only line endings,thesis_exp/outputs/exp07_rank_consistent_ordinal/runs/QD-R1_CORAL_human_only/tables/metric_level_metrics.csv,PASS,
LF line endings,thesis_exp/outputs/exp07_rank_consistent_ordinal/runs/QD-R1_CORAL_human_only/tables/metric_level_metrics.csv,PASS,
first line <= 1000 chars,thesis_exp/outputs/exp07_rank_consistent_ordinal/runs/QD-R1_CORAL_human_only/tables/metric_level_metrics.csv,PASS,524
not collapsed-line file,thesis_exp/outputs/exp07_rank_consistent_ordinal/runs/QD-R1_CORAL_human_only/tables/metric_level_metrics.csv,PASS,25
not large one-line md/csv,thesis_exp/outputs/exp07_rank_consistent_ordinal/runs/QD-R1_CORAL_human_only/tables/metric_level_metrics.csv,PASS,lines=25; bytes=11754
file size below 20MB,thesis_exp/outputs/exp07_rank_consistent_ordinal/runs/QD-R1_CORAL_human_only/tables/metric_level_metrics.csv,PASS,11754
not checkpoint/weight artifact,thesis_exp/outputs/exp07_rank_consistent_ordinal/runs/QD-R1_CORAL_human_only/tables/metric_level_metrics.csv,PASS,
no API key string,thesis_exp/outputs/exp07_rank_consistent_ordinal/runs/QD-R1_CORAL_human_only/tables/metric_level_metrics.csv,PASS,
CSV readable,thesis_exp/outputs/exp07_rank_consistent_ordinal/runs/QD-R1_CORAL_human_only/tables/metrics_summary.csv,PASS,
CSV pandas readable,thesis_exp/outputs/exp07_rank_consistent_ordinal/runs/QD-R1_CORAL_human_only/tables/metrics_summary.csv,PASS,
no CRLF line endings,thesis_exp/outputs/exp07_rank_consistent_ordinal/runs/QD-R1_CORAL_human_only/tables/metrics_summary.csv,PASS,
no CR-only line endings,thesis_exp/outputs/exp07_rank_consistent_ordinal/runs/QD-R1_CORAL_human_only/tables/metrics_summary.csv,PASS,
LF line endings,thesis_exp/outputs/exp07_rank_consistent_ordinal/runs/QD-R1_CORAL_human_only/tables/metrics_summary.csv,PASS,
first line <= 1000 chars,thesis_exp/outputs/exp07_rank_consistent_ordinal/runs/QD-R1_CORAL_human_only/tables/metrics_summary.csv,PASS,769
not collapsed-line file,thesis_exp/outputs/exp07_rank_consistent_ordinal/runs/QD-R1_CORAL_human_only/tables/metrics_summary.csv,PASS,3
not large one-line md/csv,thesis_exp/outputs/exp07_rank_consistent_ordinal/runs/QD-R1_CORAL_human_only/tables/metrics_summary.csv,PASS,lines=3; bytes=2397
file size below 20MB,thesis_exp/outputs/exp07_rank_consistent_ordinal/runs/QD-R1_CORAL_human_only/tables/metrics_summary.csv,PASS,2397
not checkpoint/weight artifact,thesis_exp/outputs/exp07_rank_consistent_ordinal/runs/QD-R1_CORAL_human_only/tables/metrics_summary.csv,PASS,
no API key string,thesis_exp/outputs/exp07_rank_consistent_ordinal/runs/QD-R1_CORAL_human_only/tables/metrics_summary.csv,PASS,
CSV readable,thesis_exp/outputs/exp07_rank_consistent_ordinal/runs/QD-R1_CORAL_human_only/tables/monotonicity_metrics.csv,PASS,
CSV pandas readable,thesis_exp/outputs/exp07_rank_consistent_ordinal/runs/QD-R1_CORAL_human_only/tables/monotonicity_metrics.csv,PASS,
no CRLF line endings,thesis_exp/outputs/exp07_rank_consistent_ordinal/runs/QD-R1_CORAL_human_only/tables/monotonicity_metrics.csv,PASS,
no CR-only line endings,thesis_exp/outputs/exp07_rank_consistent_ordinal/runs/QD-R1_CORAL_human_only/tables/monotonicity_metrics.csv,PASS,
LF line endings,thesis_exp/outputs/exp07_rank_consistent_ordinal/runs/QD-R1_CORAL_human_only/tables/monotonicity_metrics.csv,PASS,
first line <= 1000 chars,thesis_exp/outputs/exp07_rank_consistent_ordinal/runs/QD-R1_CORAL_human_only/tables/monotonicity_metrics.csv,PASS,255
not collapsed-line file,thesis_exp/outputs/exp07_rank_consistent_ordinal/runs/QD-R1_CORAL_human_only/tables/monotonicity_metrics.csv,PASS,3
not large one-line md/csv,thesis_exp/outputs/exp07_rank_consistent_ordinal/runs/QD-R1_CORAL_human_only/tables/monotonicity_metrics.csv,PASS,lines=3; bytes=616
file size below 20MB,thesis_exp/outputs/exp07_rank_consistent_ordinal/runs/QD-R1_CORAL_human_only/tables/monotonicity_metrics.csv,PASS,616
not checkpoint/weight artifact,thesis_exp/outputs/exp07_rank_consistent_ordinal/runs/QD-R1_CORAL_human_only/tables/monotonicity_metrics.csv,PASS,
no API key string,thesis_exp/outputs/exp07_rank_consistent_ordinal/runs/QD-R1_CORAL_human_only/tables/monotonicity_metrics.csv,PASS,
CSV readable,thesis_exp/outputs/exp07_rank_consistent_ordinal/runs/QD-R1_CORAL_human_only/tables/per_bin_metrics.csv,PASS,
CSV pandas readable,thesis_exp/outputs/exp07_rank_consistent_ordinal/runs/QD-R1_CORAL_human_only/tables/per_bin_metrics.csv,PASS,
no CRLF line endings,thesis_exp/outputs/exp07_rank_consistent_ordinal/runs/QD-R1_CORAL_human_only/tables/per_bin_metrics.csv,PASS,
no CR-only line endings,thesis_exp/outputs/exp07_rank_consistent_ordinal/runs/QD-R1_CORAL_human_only/tables/per_bin_metrics.csv,PASS,
LF line endings,thesis_exp/outputs/exp07_rank_consistent_ordinal/runs/QD-R1_CORAL_human_only/tables/per_bin_metrics.csv,PASS,
first line <= 1000 chars,thesis_exp/outputs/exp07_rank_consistent_ordinal/runs/QD-R1_CORAL_human_only/tables/per_bin_metrics.csv,PASS,116
not collapsed-line file,thesis_exp/outputs/exp07_rank_consistent_ordinal/runs/QD-R1_CORAL_human_only/tables/per_bin_metrics.csv,PASS,11
not large one-line md/csv,thesis_exp/outputs/exp07_rank_consistent_ordinal/runs/QD-R1_CORAL_human_only/tables/per_bin_metrics.csv,PASS,lines=11; bytes=1375
file size below 20MB,thesis_exp/outputs/exp07_rank_consistent_ordinal/runs/QD-R1_CORAL_human_only/tables/per_bin_metrics.csv,PASS,1375
not checkpoint/weight artifact,thesis_exp/outputs/exp07_rank_consistent_ordinal/runs/QD-R1_CORAL_human_only/tables/per_bin_metrics.csv,PASS,
no API key string,thesis_exp/outputs/exp07_rank_consistent_ordinal/runs/QD-R1_CORAL_human_only/tables/per_bin_metrics.csv,PASS,
CSV readable,thesis_exp/outputs/exp07_rank_consistent_ordinal/runs/QD-R1_CORAL_human_only/tables/preflight_qdr1.csv,PASS,
CSV pandas readable,thesis_exp/outputs/exp07_rank_consistent_ordinal/runs/QD-R1_CORAL_human_only/tables/preflight_qdr1.csv,PASS,
no CRLF line endings,thesis_exp/outputs/exp07_rank_consistent_ordinal/runs/QD-R1_CORAL_human_only/tables/preflight_qdr1.csv,PASS,
no CR-only line endings,thesis_exp/outputs/exp07_rank_consistent_ordinal/runs/QD-R1_CORAL_human_only/tables/preflight_qdr1.csv,PASS,
LF line endings,thesis_exp/outputs/exp07_rank_consistent_ordinal/runs/QD-R1_CORAL_human_only/tables/preflight_qdr1.csv,PASS,
first line <= 1000 chars,thesis_exp/outputs/exp07_rank_consistent_ordinal/runs/QD-R1_CORAL_human_only/tables/preflight_qdr1.csv,PASS,25
not collapsed-line file,thesis_exp/outputs/exp07_rank_consistent_ordinal/runs/QD-R1_CORAL_human_only/tables/preflight_qdr1.csv,PASS,25
not large one-line md/csv,thesis_exp/outputs/exp07_rank_consistent_ordinal/runs/QD-R1_CORAL_human_only/tables/preflight_qdr1.csv,PASS,lines=25; bytes=888
file size below 20MB,thesis_exp/outputs/exp07_rank_consistent_ordinal/runs/QD-R1_CORAL_human_only/tables/preflight_qdr1.csv,PASS,888
not checkpoint/weight artifact,thesis_exp/outputs/exp07_rank_consistent_ordinal/runs/QD-R1_CORAL_human_only/tables/preflight_qdr1.csv,PASS,
no API key string,thesis_exp/outputs/exp07_rank_consistent_ordinal/runs/QD-R1_CORAL_human_only/tables/preflight_qdr1.csv,PASS,
CSV readable,thesis_exp/outputs/exp07_rank_consistent_ordinal/runs/QD-R1_CORAL_human_only/tables/scenario_level_metrics.csv,PASS,
CSV pandas readable,thesis_exp/outputs/exp07_rank_consistent_ordinal/runs/QD-R1_CORAL_human_only/tables/scenario_level_metrics.csv,PASS,
no CRLF line endings,thesis_exp/outputs/exp07_rank_consistent_ordinal/runs/QD-R1_CORAL_human_only/tables/scenario_level_metrics.csv,PASS,
no CR-only line endings,thesis_exp/outputs/exp07_rank_consistent_ordinal/runs/QD-R1_CORAL_human_only/tables/scenario_level_metrics.csv,PASS,
LF line endings,thesis_exp/outputs/exp07_rank_consistent_ordinal/runs/QD-R1_CORAL_human_only/tables/scenario_level_metrics.csv,PASS,
first line <= 1000 chars,thesis_exp/outputs/exp07_rank_consistent_ordinal/runs/QD-R1_CORAL_human_only/tables/scenario_level_metrics.csv,PASS,526
not collapsed-line file,thesis_exp/outputs/exp07_rank_consistent_ordinal/runs/QD-R1_CORAL_human_only/tables/scenario_level_metrics.csv,PASS,19
not large one-line md/csv,thesis_exp/outputs/exp07_rank_consistent_ordinal/runs/QD-R1_CORAL_human_only/tables/scenario_level_metrics.csv,PASS,lines=19; bytes=8947
file size below 20MB,thesis_exp/outputs/exp07_rank_consistent_ordinal/runs/QD-R1_CORAL_human_only/tables/scenario_level_metrics.csv,PASS,8947
not checkpoint/weight artifact,thesis_exp/outputs/exp07_rank_consistent_ordinal/runs/QD-R1_CORAL_human_only/tables/scenario_level_metrics.csv,PASS,
no API key string,thesis_exp/outputs/exp07_rank_consistent_ordinal/runs/QD-R1_CORAL_human_only/tables/scenario_level_metrics.csv,PASS,
CSV readable,thesis_exp/outputs/exp07_rank_consistent_ordinal/runs/QD-R1_CORAL_human_only/tables/score_distribution.csv,PASS,
CSV pandas readable,thesis_exp/outputs/exp07_rank_consistent_ordinal/runs/QD-R1_CORAL_human_only/tables/score_distribution.csv,PASS,
no CRLF line endings,thesis_exp/outputs/exp07_rank_consistent_ordinal/runs/QD-R1_CORAL_human_only/tables/score_distribution.csv,PASS,
no CR-only line endings,thesis_exp/outputs/exp07_rank_consistent_ordinal/runs/QD-R1_CORAL_human_only/tables/score_distribution.csv,PASS,
LF line endings,thesis_exp/outputs/exp07_rank_consistent_ordinal/runs/QD-R1_CORAL_human_only/tables/score_distribution.csv,PASS,
first line <= 1000 chars,thesis_exp/outputs/exp07_rank_consistent_ordinal/runs/QD-R1_CORAL_human_only/tables/score_distribution.csv,PASS,45
not collapsed-line file,thesis_exp/outputs/exp07_rank_consistent_ordinal/runs/QD-R1_CORAL_human_only/tables/score_distribution.csv,PASS,11
not large one-line md/csv,thesis_exp/outputs/exp07_rank_consistent_ordinal/runs/QD-R1_CORAL_human_only/tables/score_distribution.csv,PASS,lines=11; bytes=381
file size below 20MB,thesis_exp/outputs/exp07_rank_consistent_ordinal/runs/QD-R1_CORAL_human_only/tables/score_distribution.csv,PASS,381
not checkpoint/weight artifact,thesis_exp/outputs/exp07_rank_consistent_ordinal/runs/QD-R1_CORAL_human_only/tables/score_distribution.csv,PASS,
no API key string,thesis_exp/outputs/exp07_rank_consistent_ordinal/runs/QD-R1_CORAL_human_only/tables/score_distribution.csv,PASS,
Markdown max prose line length,thesis_exp/outputs/exp07_rank_consistent_ordinal/sanity_check_exp07_outputs.md,PASS,prose=32; table=768
no CRLF line endings,thesis_exp/outputs/exp07_rank_consistent_ordinal/sanity_check_exp07_outputs.md,PASS,
no CR-only line endings,thesis_exp/outputs/exp07_rank_consistent_ordinal/sanity_check_exp07_outputs.md,PASS,
LF line endings,thesis_exp/outputs/exp07_rank_consistent_ordinal/sanity_check_exp07_outputs.md,PASS,
first line <= 1000 chars,thesis_exp/outputs/exp07_rank_consistent_ordinal/sanity_check_exp07_outputs.md,PASS,26
not collapsed-line file,thesis_exp/outputs/exp07_rank_consistent_ordinal/sanity_check_exp07_outputs.md,PASS,26
not large one-line md/csv,thesis_exp/outputs/exp07_rank_consistent_ordinal/sanity_check_exp07_outputs.md,PASS,lines=26; bytes=1869
file size below 20MB,thesis_exp/outputs/exp07_rank_consistent_ordinal/sanity_check_exp07_outputs.md,PASS,1869
not checkpoint/weight artifact,thesis_exp/outputs/exp07_rank_consistent_ordinal/sanity_check_exp07_outputs.md,PASS,
no API key string,thesis_exp/outputs/exp07_rank_consistent_ordinal/sanity_check_exp07_outputs.md,PASS,
Markdown max prose line length,thesis_exp/outputs/exp07_rank_consistent_ordinal/sanity_check_exp07_setup.md,PASS,prose=32; table=161
no CRLF line endings,thesis_exp/outputs/exp07_rank_consistent_ordinal/sanity_check_exp07_setup.md,PASS,
no CR-only line endings,thesis_exp/outputs/exp07_rank_consistent_ordinal/sanity_check_exp07_setup.md,PASS,
LF line endings,thesis_exp/outputs/exp07_rank_consistent_ordinal/sanity_check_exp07_setup.md,PASS,
first line <= 1000 chars,thesis_exp/outputs/exp07_rank_consistent_ordinal/sanity_check_exp07_setup.md,PASS,25
not collapsed-line file,thesis_exp/outputs/exp07_rank_consistent_ordinal/sanity_check_exp07_setup.md,PASS,58
not large one-line md/csv,thesis_exp/outputs/exp07_rank_consistent_ordinal/sanity_check_exp07_setup.md,PASS,lines=58; bytes=3296
file size below 20MB,thesis_exp/outputs/exp07_rank_consistent_ordinal/sanity_check_exp07_setup.md,PASS,3296
not checkpoint/weight artifact,thesis_exp/outputs/exp07_rank_consistent_ordinal/sanity_check_exp07_setup.md,PASS,
no API key string,thesis_exp/outputs/exp07_rank_consistent_ordinal/sanity_check_exp07_setup.md,PASS,
file size below 20MB,thesis_exp/outputs/exp07_rank_consistent_ordinal/smoke_test/QD-R1_CORAL_human_only/arrays/dev_test_arrays.npz,PASS,4332
not checkpoint/weight artifact,thesis_exp/outputs/exp07_rank_consistent_ordinal/smoke_test/QD-R1_CORAL_human_only/arrays/dev_test_arrays.npz,PASS,
file size below 20MB,thesis_exp/outputs/exp07_rank_consistent_ordinal/smoke_test/QD-R1_CORAL_human_only/arrays/labels_dev.npy,PASS,192
not checkpoint/weight artifact,thesis_exp/outputs/exp07_rank_consistent_ordinal/smoke_test/QD-R1_CORAL_human_only/arrays/labels_dev.npy,PASS,
file size below 20MB,thesis_exp/outputs/exp07_rank_consistent_ordinal/smoke_test/QD-R1_CORAL_human_only/arrays/labels_test.npy,PASS,192
not checkpoint/weight artifact,thesis_exp/outputs/exp07_rank_consistent_ordinal/smoke_test/QD-R1_CORAL_human_only/arrays/labels_test.npy,PASS,
file size below 20MB,thesis_exp/outputs/exp07_rank_consistent_ordinal/smoke_test/QD-R1_CORAL_human_only/arrays/logits_dev.npy,PASS,256
not checkpoint/weight artifact,thesis_exp/outputs/exp07_rank_consistent_ordinal/smoke_test/QD-R1_CORAL_human_only/arrays/logits_dev.npy,PASS,
file size below 20MB,thesis_exp/outputs/exp07_rank_consistent_ordinal/smoke_test/QD-R1_CORAL_human_only/arrays/logits_test.npy,PASS,256
not checkpoint/weight artifact,thesis_exp/outputs/exp07_rank_consistent_ordinal/smoke_test/QD-R1_CORAL_human_only/arrays/logits_test.npy,PASS,
file size below 20MB,thesis_exp/outputs/exp07_rank_consistent_ordinal/smoke_test/QD-R1_CORAL_human_only/arrays/probs_dev.npy,PASS,256
not checkpoint/weight artifact,thesis_exp/outputs/exp07_rank_consistent_ordinal/smoke_test/QD-R1_CORAL_human_only/arrays/probs_dev.npy,PASS,
file size below 20MB,thesis_exp/outputs/exp07_rank_consistent_ordinal/smoke_test/QD-R1_CORAL_human_only/arrays/probs_test.npy,PASS,256
not checkpoint/weight artifact,thesis_exp/outputs/exp07_rank_consistent_ordinal/smoke_test/QD-R1_CORAL_human_only/arrays/probs_test.npy,PASS,
no CRLF line endings,thesis_exp/outputs/exp07_rank_consistent_ordinal/smoke_test/QD-R1_CORAL_human_only/arrays/record_ids_dev.txt,PASS,
no CR-only line endings,thesis_exp/outputs/exp07_rank_consistent_ordinal/smoke_test/QD-R1_CORAL_human_only/arrays/record_ids_dev.txt,PASS,
LF line endings,thesis_exp/outputs/exp07_rank_consistent_ordinal/smoke_test/QD-R1_CORAL_human_only/arrays/record_ids_dev.txt,PASS,
first line <= 1000 chars,thesis_exp/outputs/exp07_rank_consistent_ordinal/smoke_test/QD-R1_CORAL_human_only/arrays/record_ids_dev.txt,PASS,40
