low_sample_id,high_sample_id,match_score,same_metric,same_language,same_subject,same_rubric_hash,same_boundary_key,same_question_group,low_candidate_type,low_failure_mode_auto,pair_weight,recommended_pair_use
f51251a778d6f6601796be0ed017d6173d91d44b,bc5ae78a6080c8f51dd125b12f410e2c1b841a10,12.7143,1,1,0,1,0,0,weak_evidence_positive,surface_fluent_but_hidden_defect,0.5404,evidence_pair
f51251a778d6f6601796be0ed017d6173d91d44b,d83cc32e756cedf14b8880fe23132268e4031815,12.6729,1,1,0,1,0,0,weak_evidence_positive,surface_fluent_but_hidden_defect,0.6336,evidence_pair
02169e6cc6f86f682c0b04047827e32859533603,635341dd50b7f62b9210cf55b0dbff3af2fdc7f5,12.9959,1,1,0,1,0,0,weak_evidence_positive,insufficient_evidence,0.5523,evidence_pair
02169e6cc6f86f682c0b04047827e32859533603,c86c6bea46c81d805bde7da6984f56f852215f6b,12.9674,1,1,0,1,0,0,weak_evidence_positive,insufficient_evidence,0.5511,evidence_pair
02169e6cc6f86f682c0b04047827e32859533603,98bddb1f27871c0ec4652b7b8d50af677296677f,12.9586,1,1,0,1,0,0,weak_evidence_positive,insufficient_evidence,0.5507,evidence_pair
02169e6cc6f86f682c0b04047827e32859533603,0f07275d1919cad9c6680a4499f413bca703feb1,12.9586,1,1,0,1,0,0,weak_evidence_positive,insufficient_evidence,0.5507,evidence_pair
02169e6cc6f86f682c0b04047827e32859533603,ac6a93f820610b9ce9aace05d0d2c7f689a5f3c2,12.9545,1,1,0,1,0,0,weak_evidence_positive,insufficient_evidence,0.5506,evidence_pair
6cc46157fcf2aa5b87cd72293be48481a7e5dacc,a24368f5f7a211b9d67e91c0255b9e571c78f129,14.9776,1,1,1,1,0,0,weak_evidence_positive,task_constraint_violation,0.7489,evidence_pair
6cc46157fcf2aa5b87cd72293be48481a7e5dacc,0177d30bb3d375a684d8a4804e2d5db682bbb38b,14.9517,1,1,1,1,0,0,weak_evidence_positive,task_constraint_violation,0.7476,evidence_pair
6cc46157fcf2aa5b87cd72293be48481a7e5dacc,2ad81da0b635e7bcdd0c80fdf5edadb5458710cd,14.1745,1,1,1,1,0,0,weak_evidence_positive,task_constraint_violation,0.7087,evidence_pair
6cc46157fcf2aa5b87cd72293be48481a7e5dacc,622efebf1bb9535205d2e9e2b5b7de46a585b922,14.0974,1,1,1,1,0,0,weak_evidence_positive,task_constraint_violation,0.7049,evidence_pair
6cc46157fcf2aa5b87cd72293be48481a7e5dacc,1597b3c334f02b92ccd2cd7e7bd959b247c34f1d,14.0099,1,1,1,1,0,0,weak_evidence_positive,task_constraint_violation,0.7005,evidence_pair
d669073d100a7f3755e1ce0ec3bd63e9b6c54e34,bbf00c682349c24b21ce0c89c071fd906223ebb3,12.8411,1,1,0,1,0,0,weak_evidence_positive,insufficient_evidence,0.5457,evidence_pair
d669073d100a7f3755e1ce0ec3bd63e9b6c54e34,e8c135e2bc1988aeaf93b1f6577ce1ab2e9b8a52,12.8390,1,1,0,1,0,0,weak_evidence_positive,insufficient_evidence,0.5457,evidence_pair
d669073d100a7f3755e1ce0ec3bd63e9b6c54e34,a68afdf7633a329eeb464e6ba388e23f9d4b55d9,12.8163,1,1,0,1,0,0,weak_evidence_positive,insufficient_evidence,0.5447,evidence_pair
d669073d100a7f3755e1ce0ec3bd63e9b6c54e34,a1f8f5bd14d379348183f31e40c71606ea96acf0,12.7853,1,1,0,1,0,0,weak_evidence_positive,insufficient_evidence,0.5434,evidence_pair
d669073d100a7f3755e1ce0ec3bd63e9b6c54e34,817f79387676f93d0886b77cc66095f1dc8df35f,12.7554,1,1,0,1,0,0,weak_evidence_positive,insufficient_evidence,0.6378,evidence_pair
7a5ae2c79851e40cccaf47deb5d4953023576ec9,dadf4459ca5da7e900925be45157d71bb6f1aa56,12.9869,1,1,0,1,0,0,weak_evidence_positive,insufficient_evidence,0.5519,evidence_pair
7a5ae2c79851e40cccaf47deb5d4953023576ec9,71a01651794c8d5d978df63a6f696f78208b1857,12.9414,1,1,0,1,0,0,weak_evidence_positive,insufficient_evidence,0.5500,evidence_pair
7a5ae2c79851e40cccaf47deb5d4953023576ec9,c7f058dc925fdcf8f185b0ca5f9e8fc839f21a61,12.9245,1,1,0,1,0,0,weak_evidence_positive,insufficient_evidence,0.5493,evidence_pair
7a5ae2c79851e40cccaf47deb5d4953023576ec9,97c832802a586db1b79e1b74fa8454811dd478fc,12.9151,1,1,0,1,0,0,weak_evidence_positive,insufficient_evidence,0.5489,evidence_pair
7a5ae2c79851e40cccaf47deb5d4953023576ec9,49371575e6938d8e524053aa24a822a167eb0322,12.8679,1,1,0,1,0,0,weak_evidence_positive,insufficient_evidence,0.6434,evidence_pair
78a2f1f17b59206fae3cdedb6b11a9fef084b670,0437d0cfa0dce66ccca098964dc8a1bba6a151b5,12.9414,1,1,0,1,0,0,weak_evidence_positive,insufficient_evidence,0.5500,evidence_pair
78a2f1f17b59206fae3cdedb6b11a9fef084b670,19c0fa03c864642d8bc83f2794cc14fb1adbf199,12.9031,1,1,0,1,0,0,weak_evidence_positive,insufficient_evidence,0.5484,evidence_pair
78a2f1f17b59206fae3cdedb6b11a9fef084b670,9f55fc991d1389f5050fa8ae0d45530c4d3723ff,12.8434,1,1,0,1,0,0,weak_evidence_positive,insufficient_evidence,0.6422,evidence_pair
78a2f1f17b59206fae3cdedb6b11a9fef084b670,5fc12353fb69650b293a3f0651d5f898bbbbe385,12.8387,1,1,0,1,0,0,weak_evidence_positive,insufficient_evidence,0.6419,evidence_pair
78a2f1f17b59206fae3cdedb6b11a9fef084b670,77905876fcf9ee13b0ba8c9dc89afb1ce4a9f98d,12.7334,1,1,0,1,0,0,weak_evidence_positive,insufficient_evidence,0.5412,evidence_pair
b98b50d95782304d48d08ccbe6eda435ec3f66c7,047965c749c8c38484875cacd07e0a1b6027203e,12.9929,1,1,0,1,0,0,weak_evidence_positive,surface_fluent_but_hidden_defect,0.6496,evidence_pair
b98b50d95782304d48d08ccbe6eda435ec3f66c7,fbc2f70a259819827bfa294a20696cbc8b541365,12.8000,1,1,0,1,0,0,weak_evidence_positive,surface_fluent_but_hidden_defect,0.5440,evidence_pair
b98b50d95782304d48d08ccbe6eda435ec3f66c7,43be4f3d70aebd7f8b575901ed169711396e30be,12.7773,1,1,0,1,0,0,weak_evidence_positive,surface_fluent_but_hidden_defect,0.5430,evidence_pair
b98b50d95782304d48d08ccbe6eda435ec3f66c7,c9b5e7d3155cca929c3e264da3981077bc617ca9,12.7773,1,1,0,1,0,0,weak_evidence_positive,surface_fluent_but_hidden_defect,0.5430,evidence_pair
b98b50d95782304d48d08ccbe6eda435ec3f66c7,354a797c3d5d365c860545112d895f8cb0416c16,12.7707,1,1,0,1,0,0,weak_evidence_positive,surface_fluent_but_hidden_defect,0.5428,evidence_pair
a5b76b94f849ef3c81364bfd2a49a16777a2d7fa,53256a9d6a13a7f5e48ab903027d30ebe2ef2710,12.9929,1,1,0,1,0,0,weak_evidence_positive,insufficient_evidence,0.6496,evidence_pair
a5b76b94f849ef3c81364bfd2a49a16777a2d7fa,20654d6ebf88bebae611707b25e3a0ae618afd7c,12.9929,1,1,0,1,0,0,weak_evidence_positive,insufficient_evidence,0.5522,evidence_pair
a5b76b94f849ef3c81364bfd2a49a16777a2d7fa,58d2dfaff00ed810e9435965e125903ed5b4b23a,12.9574,1,1,0,1,0,0,weak_evidence_positive,insufficient_evidence,0.6479,evidence_pair
a5b76b94f849ef3c81364bfd2a49a16777a2d7fa,78e75d87849e677e7a095e20769f7448f7dcdef6,12.9504,1,1,0,1,0,0,weak_evidence_positive,insufficient_evidence,0.6475,evidence_pair
a5b76b94f849ef3c81364bfd2a49a16777a2d7fa,602ea8d46e1e4f17289f336d602ae07c5c72b34c,12.9448,1,1,0,1,0,0,weak_evidence_positive,insufficient_evidence,0.5502,evidence_pair
13af8e6896f2be6cf223e45bf4f1652fe39fe7d3,d83cc32e756cedf14b8880fe23132268e4031815,12.9929,1,1,0,1,0,0,weak_evidence_positive,missing_key_point,0.6496,evidence_pair
13af8e6896f2be6cf223e45bf4f1652fe39fe7d3,75a0687272b2ded8ac9444cd37bc2f50ba4acaa9,12.9574,1,1,0,1,0,0,weak_evidence_positive,missing_key_point,0.5507,evidence_pair
13af8e6896f2be6cf223e45bf4f1652fe39fe7d3,bc5ae78a6080c8f51dd125b12f410e2c1b841a10,12.9448,1,1,0,1,0,0,weak_evidence_positive,missing_key_point,0.5502,evidence_pair
13af8e6896f2be6cf223e45bf4f1652fe39fe7d3,a6e19c1a6ca6fbec0c0cc34ec7a09ea5d060a1cc,12.7707,1,1,0,1,0,0,weak_evidence_positive,missing_key_point,0.5428,evidence_pair
13af8e6896f2be6cf223e45bf4f1652fe39fe7d3,9f55fc991d1389f5050fa8ae0d45530c4d3723ff,12.7318,1,1,0,1,0,0,weak_evidence_positive,missing_key_point,0.6366,evidence_pair
b51fe8038ded98685f2c18b27990ce26056dfc17,71a01651794c8d5d978df63a6f696f78208b1857,12.9817,1,1,0,1,0,0,weak_evidence_positive,surface_fluent_but_hidden_defect,0.5517,evidence_pair
b51fe8038ded98685f2c18b27990ce26056dfc17,dadf4459ca5da7e900925be45157d71bb6f1aa56,12.9723,1,1,0,1,0,0,weak_evidence_positive,surface_fluent_but_hidden_defect,0.5513,evidence_pair
b51fe8038ded98685f2c18b27990ce26056dfc17,97c832802a586db1b79e1b74fa8454811dd478fc,12.9548,1,1,0,1,0,0,weak_evidence_positive,surface_fluent_but_hidden_defect,0.5506,evidence_pair
b51fe8038ded98685f2c18b27990ce26056dfc17,c7f058dc925fdcf8f185b0ca5f9e8fc839f21a61,12.8854,1,1,0,1,0,0,weak_evidence_positive,surface_fluent_but_hidden_defect,0.5476,evidence_pair
b51fe8038ded98685f2c18b27990ce26056dfc17,7ac7deece8fc0ecf13485a712539e5968c9603a2,12.8768,1,1,0,1,0,0,weak_evidence_positive,surface_fluent_but_hidden_defect,0.6438,evidence_pair
1b5df375ab0c6d48d21dc9a88fd408b29454ff67,0437d0cfa0dce66ccca098964dc8a1bba6a151b5,12.9817,1,1,0,1,0,0,weak_evidence_positive,surface_fluent_but_hidden_defect,0.5517,evidence_pair
1b5df375ab0c6d48d21dc9a88fd408b29454ff67,19c0fa03c864642d8bc83f2794cc14fb1adbf199,12.9425,1,1,0,1,0,0,weak_evidence_positive,surface_fluent_but_hidden_defect,0.5501,evidence_pair
1b5df375ab0c6d48d21dc9a88fd408b29454ff67,5fc12353fb69650b293a3f0651d5f898bbbbe385,12.8768,1,1,0,1,0,0,weak_evidence_positive,surface_fluent_but_hidden_defect,0.6438,evidence_pair
1b5df375ab0c6d48d21dc9a88fd408b29454ff67,9f55fc991d1389f5050fa8ae0d45530c4d3723ff,12.8059,1,1,0,1,0,0,weak_evidence_positive,surface_fluent_but_hidden_defect,0.6403,evidence_pair
1b5df375ab0c6d48d21dc9a88fd408b29454ff67,77905876fcf9ee13b0ba8c9dc89afb1ce4a9f98d,12.7694,1,1,0,1,0,0,weak_evidence_positive,surface_fluent_but_hidden_defect,0.5427,evidence_pair
ef7be96d3b20f985cb175937b67d094d4d204dcc,dadf4459ca5da7e900925be45157d71bb6f1aa56,14.1678,1,1,1,1,0,0,weak_evidence_positive,surface_fluent_but_hidden_defect,0.6021,evidence_pair
ef7be96d3b20f985cb175937b67d094d4d204dcc,3ba4b23699ca1009be7790c0ae0155a916597170,13.9659,1,1,1,1,0,0,weak_evidence_positive,surface_fluent_but_hidden_defect,0.5936,evidence_pair
ef7be96d3b20f985cb175937b67d094d4d204dcc,fd9ef4b74b54d86f94bb3578fec7b2d8db68daff,13.8246,1,1,1,1,0,0,weak_evidence_positive,surface_fluent_but_hidden_defect,0.5875,evidence_pair
ef7be96d3b20f985cb175937b67d094d4d204dcc,605d7cb972c6b5d52a7707e63d476681873d8f3e,13.7734,1,1,1,1,0,0,weak_evidence_positive,surface_fluent_but_hidden_defect,0.5854,evidence_pair
ef7be96d3b20f985cb175937b67d094d4d204dcc,00f03652813873e800443b4e84091ed05063eb49,13.6649,1,1,1,1,0,0,weak_evidence_positive,surface_fluent_but_hidden_defect,0.5808,evidence_pair
ccdab1ce8e955bdbf2224a22c0f14a10db6718ab,dadf4459ca5da7e900925be45157d71bb6f1aa56,13.9335,1,1,1,1,0,0,weak_evidence_positive,surface_fluent_but_hidden_defect,0.5922,evidence_pair
ccdab1ce8e955bdbf2224a22c0f14a10db6718ab,3ba4b23699ca1009be7790c0ae0155a916597170,13.7721,1,1,1,1,0,0,weak_evidence_positive,surface_fluent_but_hidden_defect,0.5853,evidence_pair
ccdab1ce8e955bdbf2224a22c0f14a10db6718ab,fd9ef4b74b54d86f94bb3578fec7b2d8db68daff,13.6592,1,1,1,1,0,0,weak_evidence_positive,surface_fluent_but_hidden_defect,0.5805,evidence_pair
ccdab1ce8e955bdbf2224a22c0f14a10db6718ab,605d7cb972c6b5d52a7707e63d476681873d8f3e,13.6182,1,1,1,1,0,0,weak_evidence_positive,surface_fluent_but_hidden_defect,0.5788,evidence_pair
ccdab1ce8e955bdbf2224a22c0f14a10db6718ab,00f03652813873e800443b4e84091ed05063eb49,13.5315,1,1,1,1,0,0,weak_evidence_positive,surface_fluent_but_hidden_defect,0.5751,evidence_pair
26347fdbe0a04b7bfbc0e5079be670bb041a82f8,605d7cb972c6b5d52a7707e63d476681873d8f3e,12.9351,1,1,0,1,0,0,weak_evidence_positive,surface_fluent_but_hidden_defect,0.5497,evidence_pair
26347fdbe0a04b7bfbc0e5079be670bb041a82f8,364a0d44accac8dea3e29611cc999bc74739250b,12.9105,1,1,0,1,0,0,weak_evidence_positive,surface_fluent_but_hidden_defect,0.5487,evidence_pair
26347fdbe0a04b7bfbc0e5079be670bb041a82f8,4135c9634c73a676fb2f6d6252bc060d6b2f0de6,12.8919,1,1,0,1,0,0,weak_evidence_positive,surface_fluent_but_hidden_defect,0.6446,evidence_pair
26347fdbe0a04b7bfbc0e5079be670bb041a82f8,2c1a160c4cba4ce1c123abf34e1297c3cc7402a0,12.8899,1,1,0,1,0,0,weak_evidence_positive,surface_fluent_but_hidden_defect,0.5478,evidence_pair
26347fdbe0a04b7bfbc0e5079be670bb041a82f8,605a39edf2ab4a11d8237e2d71382f0ab7c40100,12.8729,1,1,0,1,0,0,weak_evidence_positive,surface_fluent_but_hidden_defect,0.5471,evidence_pair
1905d9dcdf2880df39d9d380624436abd892da5a,dadf4459ca5da7e900925be45157d71bb6f1aa56,14.4283,1,1,1,1,0,0,weak_evidence_positive,missing_key_point,0.6132,evidence_pair
1905d9dcdf2880df39d9d380624436abd892da5a,3ba4b23699ca1009be7790c0ae0155a916597170,14.1814,1,1,1,1,0,0,weak_evidence_positive,missing_key_point,0.6027,evidence_pair
1905d9dcdf2880df39d9d380624436abd892da5a,fd9ef4b74b54d86f94bb3578fec7b2d8db68daff,14.0086,1,1,1,1,0,0,weak_evidence_positive,missing_key_point,0.5954,evidence_pair
1905d9dcdf2880df39d9d380624436abd892da5a,605d7cb972c6b5d52a7707e63d476681873d8f3e,13.9460,1,1,1,1,0,0,weak_evidence_positive,missing_key_point,0.5927,evidence_pair
1905d9dcdf2880df39d9d380624436abd892da5a,00f03652813873e800443b4e84091ed05063eb49,13.8132,1,1,1,1,0,0,weak_evidence_positive,missing_key_point,0.5871,evidence_pair
107a460ba82cd473b9a08a5d43257a7f1d336874,8d950666d6ec2798481749464b48bc3b71b835ba,12.9553,1,1,0,1,0,0,weak_evidence_positive,surface_fluent_but_hidden_defect,0.6478,evidence_pair
107a460ba82cd473b9a08a5d43257a7f1d336874,c6a373d6f2838870a4087454b81f147a66478b97,12.9151,1,1,0,1,0,0,weak_evidence_positive,surface_fluent_but_hidden_defect,0.6458,evidence_pair
107a460ba82cd473b9a08a5d43257a7f1d336874,6377f7e3f43e2bd08b05b5d3ca05c0fb6962bbd9,12.8656,1,1,0,1,0,0,weak_evidence_positive,surface_fluent_but_hidden_defect,0.6433,evidence_pair
107a460ba82cd473b9a08a5d43257a7f1d336874,6b18656518a80331f0d83ec6732020b9efa4ec0e,12.8656,1,1,0,1,0,0,weak_evidence_positive,surface_fluent_but_hidden_defect,0.6433,evidence_pair
107a460ba82cd473b9a08a5d43257a7f1d336874,5b23f679e3ea42683832b81b2180d147fc0b26e7,12.8416,1,1,0,1,0,0,weak_evidence_positive,surface_fluent_but_hidden_defect,0.6421,evidence_pair
25a37166756d804397ce1540111f9b80f5bd477b,20ef06cce7f1613dec13177e563bd0c9cb1a3c5e,12.9892,1,1,0,1,0,0,weak_evidence_positive,surface_fluent_but_hidden_defect,0.5520,evidence_pair
25a37166756d804397ce1540111f9b80f5bd477b,e764c9e506fcfaa57f7987ca4450f4b3534d393f,12.9786,1,1,0,1,0,0,weak_evidence_positive,surface_fluent_but_hidden_defect,0.5516,evidence_pair
25a37166756d804397ce1540111f9b80f5bd477b,9b85c25ce0b435f523b38e1a90cfc0535d8e6cf5,12.9350,1,1,0,1,0,0,weak_evidence_positive,surface_fluent_but_hidden_defect,0.5497,evidence_pair
25a37166756d804397ce1540111f9b80f5bd477b,54083196dd5b4645582eaf5fecde611e7a2d5482,12.9219,1,1,0,1,0,0,weak_evidence_positive,surface_fluent_but_hidden_defect,0.5492,evidence_pair
25a37166756d804397ce1540111f9b80f5bd477b,136fbdec2070b40427f603412eac552cc9d24ad3,12.9214,1,1,0,1,0,0,weak_evidence_positive,surface_fluent_but_hidden_defect,0.5492,evidence_pair
630a88341b60ad40afcd43bf6bf3967c515b8803,2d057314dd8d04f9f96925378bd8e75d4fe5329e,14.6786,1,1,1,1,0,0,weak_evidence_positive,surface_fluent_but_hidden_defect,0.6238,evidence_pair
630a88341b60ad40afcd43bf6bf3967c515b8803,c8b5eec67001c89370f97a17657cf7cef147a6dd,14.2842,1,1,1,1,0,0,weak_evidence_positive,surface_fluent_but_hidden_defect,0.6071,evidence_pair
630a88341b60ad40afcd43bf6bf3967c515b8803,18c8bf0602aaad581b246b8782db91e5d058b0d5,14.0930,1,1,1,1,0,0,weak_evidence_positive,surface_fluent_but_hidden_defect,0.5990,evidence_pair
630a88341b60ad40afcd43bf6bf3967c515b8803,d7376dce5d461d3276c81d4462dea67f4f6ac9f2,14.0633,1,1,1,1,0,0,weak_evidence_positive,surface_fluent_but_hidden_defect,0.7032,evidence_pair
630a88341b60ad40afcd43bf6bf3967c515b8803,2e554ec2c59cb3b033dbee60a7a8107a806d4fba,13.0000,1,1,0,1,0,0,weak_evidence_positive,surface_fluent_but_hidden_defect,0.6500,evidence_pair
63ab64773fb76fbe6cba302eed79041a8316bb7c,2d057314dd8d04f9f96925378bd8e75d4fe5329e,14.8571,1,1,1,1,0,0,weak_evidence_positive,surface_fluent_but_hidden_defect,0.6314,evidence_pair
63ab64773fb76fbe6cba302eed79041a8316bb7c,c8b5eec67001c89370f97a17657cf7cef147a6dd,14.4208,1,1,1,1,0,0,weak_evidence_positive,surface_fluent_but_hidden_defect,0.6129,evidence_pair
63ab64773fb76fbe6cba302eed79041a8316bb7c,18c8bf0602aaad581b246b8782db91e5d058b0d5,14.2093,1,1,1,1,0,0,weak_evidence_positive,surface_fluent_but_hidden_defect,0.6039,evidence_pair
63ab64773fb76fbe6cba302eed79041a8316bb7c,d7376dce5d461d3276c81d4462dea67f4f6ac9f2,14.1765,1,1,1,1,0,0,weak_evidence_positive,surface_fluent_but_hidden_defect,0.7088,evidence_pair
63ab64773fb76fbe6cba302eed79041a8316bb7c,afdd75f2bf56301572749f3f92f92cf2e0117cf8,12.9476,1,1,0,1,0,0,weak_evidence_positive,surface_fluent_but_hidden_defect,0.5503,evidence_pair
f0c923e09065792432b0f588a7eb74ea86409797,d7376dce5d461d3276c81d4462dea67f4f6ac9f2,14.6014,1,1,1,1,0,0,weak_evidence_positive,missing_key_point,0.7301,evidence_pair
f0c923e09065792432b0f588a7eb74ea86409797,18c8bf0602aaad581b246b8782db91e5d058b0d5,14.5580,1,1,1,1,0,0,weak_evidence_positive,missing_key_point,0.6187,evidence_pair
f0c923e09065792432b0f588a7eb74ea86409797,c8b5eec67001c89370f97a17657cf7cef147a6dd,14.3261,1,1,1,1,0,0,weak_evidence_positive,missing_key_point,0.6089,evidence_pair
f0c923e09065792432b0f588a7eb74ea86409797,2d057314dd8d04f9f96925378bd8e75d4fe5329e,14.0145,1,1,1,1,0,0,weak_evidence_positive,missing_key_point,0.5956,evidence_pair
f0c923e09065792432b0f588a7eb74ea86409797,3888c93455319f597fba30ce783929507f94386a,12.9855,1,1,0,1,0,0,weak_evidence_positive,missing_key_point,0.5519,evidence_pair
a5b40ba0a800e6ec0da88e7d0591d092caa41ae1,d4201439e060264298a846999c25b3e54d5f772e,13.6522,1,1,1,1,0,0,weak_evidence_positive,missing_key_point,0.5802,evidence_pair
a5b40ba0a800e6ec0da88e7d0591d092caa41ae1,5eb119fb6358c1aab863b484c6ab838bd844e25d,13.3150,1,1,1,1,0,0,weak_evidence_positive,missing_key_point,0.5659,evidence_pair
a5b40ba0a800e6ec0da88e7d0591d092caa41ae1,5147aa978b2183f8ef896e03e4ca05d262eb9349,12.4458,1,1,0,1,0,0,weak_evidence_positive,missing_key_point,0.5289,evidence_pair
a5b40ba0a800e6ec0da88e7d0591d092caa41ae1,cef1f56c9a6390f6a9c267394f080c7673c16db1,12.3714,1,1,0,1,0,0,weak_evidence_positive,missing_key_point,0.5258,evidence_pair
a5b40ba0a800e6ec0da88e7d0591d092caa41ae1,2fc4d36c011181db2f8e3db31fb68b08968f6c5b,12.2308,1,1,0,1,0,0,weak_evidence_positive,missing_key_point,0.5198,evidence_pair
08554936f4982f9a49b0ecb237ab00fa29370010,ae6542ae5b4bcf667ac81842b48ed6cab5c1c398,14.9489,1,1,1,1,0,0,format_auxiliary,format_violation,0.6727,format_auxiliary_pair
08554936f4982f9a49b0ecb237ab00fa29370010,752ee0f5bc6a4a9bc940f95e41233c48544dcc97,14.8320,1,1,1,1,0,0,format_auxiliary,format_violation,0.6674,format_auxiliary_pair
08554936f4982f9a49b0ecb237ab00fa29370010,2d134466b11cc2457facee43e9f2e62c59e50efa,14.7615,1,1,1,1,0,0,format_auxiliary,format_violation,0.6643,format_auxiliary_pair
08554936f4982f9a49b0ecb237ab00fa29370010,fdcc39479edcd9f6cf6ec225c03e3e7809ea9df8,14.3123,1,1,1,1,0,0,format_auxiliary,format_violation,0.6441,format_auxiliary_pair
08554936f4982f9a49b0ecb237ab00fa29370010,cb1433b4ae3c50df72dac42f3e260ed9fe5c658a,14.0362,1,1,1,1,0,0,format_auxiliary,format_violation,0.6316,format_auxiliary_pair
90ed1a72c758f575b39f863d5ac03313ac9b197e,cb1433b4ae3c50df72dac42f3e260ed9fe5c658a,12.8914,1,1,0,1,0,0,weak_evidence_positive,surface_fluent_but_hidden_defect,0.5479,evidence_pair
90ed1a72c758f575b39f863d5ac03313ac9b197e,698ecb19fc9293e32d5f31cb9d388d250119e167,12.8469,1,1,0,1,0,0,weak_evidence_positive,surface_fluent_but_hidden_defect,0.6423,evidence_pair
90ed1a72c758f575b39f863d5ac03313ac9b197e,a0d8761b0cd6aea4b4b2e373d723d13954b9a5db,12.8253,1,1,0,1,0,0,weak_evidence_positive,surface_fluent_but_hidden_defect,0.6413,evidence_pair
90ed1a72c758f575b39f863d5ac03313ac9b197e,b4182ad4ff1919ff02ef1609261e8b90f48caf73,12.7608,1,1,0,1,0,0,weak_evidence_positive,surface_fluent_but_hidden_defect,0.5423,evidence_pair
90ed1a72c758f575b39f863d5ac03313ac9b197e,81a15bc3f61f5a6826ac82ef9ebca276bae6a696,12.7560,1,1,0,1,0,0,weak_evidence_positive,surface_fluent_but_hidden_defect,0.6378,evidence_pair
1d5f77fabc222d72e4fb87f25eb3e5c41e786cf4,fc4febeaadd9371b96bbc14f9697953ea8c8c15b,14.9748,1,1,1,1,0,0,weak_evidence_positive,surface_fluent_but_hidden_defect,0.7487,evidence_pair
1d5f77fabc222d72e4fb87f25eb3e5c41e786cf4,8862dd4bf20f04d3027e9c3a720565d9600b0c34,14.8235,1,1,1,1,0,0,weak_evidence_positive,surface_fluent_but_hidden_defect,0.6300,evidence_pair
1d5f77fabc222d72e4fb87f25eb3e5c41e786cf4,a55f153d62442f0a369148a329af6c0e302ceeed,14.6387,1,1,1,1,0,0,weak_evidence_positive,surface_fluent_but_hidden_defect,0.7319,evidence_pair
1d5f77fabc222d72e4fb87f25eb3e5c41e786cf4,d3248584ef5a38c2a825893c0850144159967595,14.2269,1,1,1,1,0,0,weak_evidence_positive,surface_fluent_but_hidden_defect,0.6046,evidence_pair
1d5f77fabc222d72e4fb87f25eb3e5c41e786cf4,b73dc72299a21638741c30bf26324ced7c901a2c,13.7059,1,1,1,1,0,0,weak_evidence_positive,surface_fluent_but_hidden_defect,0.5825,evidence_pair
18551ba0c6e7b3ad2bd30333ae0aad09b79b9c98,65f22e7495fbc5b37bee7c81875fc162a27a7a63,14.9820,1,1,1,1,0,0,answer_key_dependent,answer_key_or_reference_mismatch,0.6610,pairwise_low
18551ba0c6e7b3ad2bd30333ae0aad09b79b9c98,6a89f704f72fc306096ae4c2c4f8a2e45ed5f67c,14.6909,1,1,1,1,0,0,answer_key_dependent,answer_key_or_reference_mismatch,0.5509,pairwise_low
18551ba0c6e7b3ad2bd30333ae0aad09b79b9c98,46fd9a5c13937e8ca2d6408c84337ff376159039,14.5939,1,1,1,1,0,0,answer_key_dependent,answer_key_or_reference_mismatch,0.6439,pairwise_low
18551ba0c6e7b3ad2bd30333ae0aad09b79b9c98,9f0e74dfbcb1ac2f90a2dc2d347820da7ca41b16,14.5455,1,1,1,1,0,0,answer_key_dependent,answer_key_or_reference_mismatch,0.6417,pairwise_low
18551ba0c6e7b3ad2bd30333ae0aad09b79b9c98,a15817b8f416a5491c62edfc850d19da67c07dc2,14.2242,1,1,1,1,0,0,answer_key_dependent,answer_key_or_reference_mismatch,0.6275,pairwise_low
17e0ba51820c815389e5f672d6bed2ca748a8775,b3c180368fe186663f27337a72f8ff5f213e7255,12.9701,1,1,0,1,0,0,weak_evidence_positive,surface_fluent_but_hidden_defect,0.5512,evidence_pair
17e0ba51820c815389e5f672d6bed2ca748a8775,abc2aed26c2f3aa3dad2c0bae8c5890218e7d839,12.9636,1,1,0,1,0,0,weak_evidence_positive,surface_fluent_but_hidden_defect,0.6482,evidence_pair
17e0ba51820c815389e5f672d6bed2ca748a8775,b541ba08bc39eaa95d46cb72c0501fed84555c46,12.9091,1,1,0,1,0,0,weak_evidence_positive,surface_fluent_but_hidden_defect,0.6455,evidence_pair
17e0ba51820c815389e5f672d6bed2ca748a8775,fdcc39479edcd9f6cf6ec225c03e3e7809ea9df8,12.8911,1,1,0,1,0,0,weak_evidence_positive,surface_fluent_but_hidden_defect,0.5479,evidence_pair
17e0ba51820c815389e5f672d6bed2ca748a8775,8528f75793308cd0206262f08501e923b2ba9df6,12.8857,1,1,0,1,0,0,weak_evidence_positive,surface_fluent_but_hidden_defect,0.5476,evidence_pair
c0d4f41ccf2066449887e86887cb7b8903269b2a,58cb12d9d572c03feee63a09ce4de4896a7e7154,14.7876,1,1,1,1,0,0,weak_evidence_positive,surface_fluent_but_hidden_defect,0.7394,evidence_pair
c0d4f41ccf2066449887e86887cb7b8903269b2a,cda2db6f0e37d660801b66dccced36d36cc40791,14.7725,1,1,1,1,0,0,weak_evidence_positive,surface_fluent_but_hidden_defect,0.7386,evidence_pair
c0d4f41ccf2066449887e86887cb7b8903269b2a,ee1a7cc20fb484acee5b6ee56cc0006774b79eac,14.7186,1,1,1,1,0,0,weak_evidence_positive,surface_fluent_but_hidden_defect,0.6255,evidence_pair
