Accuracy,Bin_Agreement,Exact_Match,Kendall_tau,MAE_argmax,MAE_expected,QWK,Signed_Bias_argmax,Signed_Bias_expected,curriculum_rho,epoch,expected_mass_1,expected_mass_2,expected_mass_3,expected_mass_4,expected_mass_5,failure_mask_exposures,global_step,high_mean_p_score_le_2,high_n,high_to_low_count,high_to_low_rate,label1_recall,label2_recall,label3_recall,label4_recall,label5_recall,low_mean_p_score_ge_4,low_n,low_to_high_count,low_to_high_rate,mean_teacher_lambda_seen,n,pred_count_1,pred_count_2,pred_count_3,pred_count_4,pred_count_5,seed,train_failure_loss,train_score_loss,train_total_loss,variant
0.5256024096385542,0.6370481927710844,0.5256024096385542,0.38366281369068517,0.8810240963855421,1.0870453020002333,0.27902736681849993,-0.6641566265060241,-0.9992755150439285,0.0,2,89.44648251589388,112.93694358598441,129.66348824743181,134.5952037787065,197.35788169316947,0,42,0.2959968509325354,582,128,0.21993127147766323,0.6666666666666666,0.6428571428571429,0.45161290322580644,0.32489451476793246,0.6695652173913044,0.22407430834136904,20,3,0.15,0.0,664,53,110,104,118,279,42,0.0,0.8764913469912058,0.8764913469912058,v4_human_soft_logit_adjustment
0.6265060240963856,0.7966867469879518,0.6265060240963856,0.4490371704959149,0.6385542168674698,0.8049011602003692,0.32554261077330116,-0.33433734939759036,-0.6543386635577084,0.0,3,82.63540995446965,61.02778014098294,74.4191943226615,199.01750362012535,246.90011194255203,0,63,0.1994624258338272,582,65,0.11168384879725086,0.6666666666666666,0.42857142857142855,0.27419354838709675,0.6244725738396625,0.6985507246376812,0.25478706653229893,20,4,0.2,0.0,664,62,29,38,238,297,42,0.0,0.7576071760022497,0.7576071760022497,v4_human_soft_logit_adjustment
0.6355421686746988,0.7921686746987951,0.6355421686746988,0.48314797434217455,0.6054216867469879,0.7338317522245201,0.364933676223393,-0.3855421686746988,-0.5893228685617942,0.0,4,67.38664219679777,49.34264079615241,91.87903560236737,216.97780759213492,238.41387086204486,0,84,0.15558798619205153,582,61,0.10481099656357389,0.8333333333333334,0.5714285714285714,0.45161290322580644,0.6286919831223629,0.672463768115942,0.19455609060823917,20,4,0.2,0.0,664,53,31,67,244,269,42,0.0,0.6485914005785731,0.6485914005785731,v4_human_soft_logit_adjustment
0.6400602409638554,0.8132530120481928,0.6400602409638554,0.5321582860220225,0.5090361445783133,0.6246572608053628,0.46685858504260636,-0.3072289156626506,-0.4784715901657052,0.0,5,43.10160932328654,49.33132657246006,103.28573071215214,217.7332623514303,250.54807202391748,0,105,0.11558250618247908,582,37,0.06357388316151202,0.8333333333333334,0.6428571428571429,0.4838709677419355,0.6329113924050633,0.6695652173913044,0.1771483835122126,20,3,0.15,0.0,664,29,32,82,255,266,42,0.0,0.5520590730460293,0.5520590730460293,v4_human_soft_logit_adjustment
0.6521084337349398,0.8253012048192772,0.6521084337349398,0.5473355538714026,0.48042168674698793,0.5534191414662271,0.5060267565912946,-0.21234939759036145,-0.36188490406438045,0.0,6,36.07371793193306,44.57107028019527,91.0048350121242,207.2738254284195,285.0765516917754,0,126,0.0949506345934355,582,35,0.06013745704467354,0.8333333333333334,0.5,0.46774193548387094,0.5654008438818565,0.7478260869565218,0.21163623404977444,20,4,0.2,0.0,664,25,35,73,217,314,42,0.0,0.48684539972434204,0.48684539972434204,v4_human_soft_logit_adjustment
0.6716867469879518,0.8433734939759037,0.6716867469879518,0.5707080275422912,0.4352409638554217,0.5045408127879998,0.542535020654956,-0.17319277108433734,-0.2889153636594069,0.0,7,29.143019557863227,34.47438822323329,85.94259717094906,226.95936048601288,287.48063381378506,0,147,0.07124259931126752,582,26,0.044673539518900345,0.8333333333333334,0.42857142857142855,0.46774193548387094,0.6244725738396625,0.7478260869565218,0.24369557779650677,20,5,0.25,0.0,664,21,27,69,239,308,42,0.0,0.4469563518791089,0.4469563518791089,v4_human_soft_logit_adjustment
0.6731927710843374,0.8478915662650602,0.6731927710843374,0.5789502696278064,0.4171686746987952,0.486795732520282,0.5739205163082142,-0.14909638554216867,-0.2545387027353085,0.0,8,26.775573068398444,34.23735228648911,78.0887246634394,230.0218837367429,294.87646296101775,0,168,0.06703735184276996,582,22,0.037800687285223365,0.8333333333333334,0.5,0.4032258064516129,0.6371308016877637,0.7507246376811594,0.24860847130357797,20,5,0.25,0.0,664,17,29,62,247,309,42,0.0,0.4278966474602089,0.4278966474602089,v4_human_soft_logit_adjustment
0.6731927710843374,0.8478915662650602,0.6731927710843374,0.5808343018824225,0.4186746987951807,0.49136325588937363,0.5705057516462787,-0.1566265060240964,-0.2637387133531879,0.0,9,26.80672106113707,33.98736671158167,80.98637202263865,230.96077644641628,291.25876359912036,0,189,0.06675869650284752,582,22,0.037800687285223365,0.8333333333333334,0.42857142857142855,0.45161290322580644,0.6371308016877637,0.744927536231884,0.24724479060469093,20,5,0.25,0.0,664,17,27,68,246,306,42,0.0,0.4207375760278552,0.4207375760278552,v4_human_soft_logit_adjustment
0.6701807228915663,0.8493975903614458,0.6701807228915663,0.5845293360439324,0.4171686746987952,0.48681241094218314,0.5794014284094773,-0.15813253012048192,-0.2594981132211056,0.0,10,26.109986201202446,33.93133505628293,80.86972460865775,231.33334925249073,291.7556051342963,0,210,0.06545181094051747,582,22,0.037800687285223365,0.8333333333333334,0.5,0.45161290322580644,0.6244725738396625,0.744927536231884,0.2452714011425087,20,4,0.2,0.0,664,17,28,68,244,307,42,0.0,0.4194549895466743,0.4194549895466743,v4_human_soft_logit_adjustment
0.6280120481927711,0.8765060240963856,0.6280120481927711,0.3941731851927764,0.4563253012048193,0.5755740540324435,0.2946998873927156,0.27259036144578314,-0.03866079639950599,0.0,1,4.979649881599471,12.576665604719892,77.91968716308475,239.18279714137316,329.3412000089884,2429,21,0.025549117975413826,582,0,0.0,0.0,0.0,0.0,0.5611814345991561,0.8231884057971014,0.802274776622653,20,20,1.0,0.07468690693703786,664,0,0,0,246,418,42,0.5440012970602656,1.2095380313245647,1.2639381607253868,v5_safer_score
0.6792168674698795,0.8795180722891566,0.6792168674698795,0.5112273752194282,0.39006024096385544,0.49377304394419114,0.40953102479766434,0.22740963855421686,-0.012943262004392385,0.0,2,4.1923106392496265,13.822591986216139,74.45735463872552,228.44259002059698,343.0851510837674,2429,42,0.022721086556725587,582,0,0.0,0.0,0.0,0.0967741935483871,0.6329113924050633,0.855072463768116,0.6986369680613279,20,18,0.9,0.07468690693703783,664,0,0,12,252,400,42,0.20967109423377608,0.9130383460861013,0.9340054547885456,v5_safer_score
0.6852409638554217,0.875,0.6852409638554217,0.5453372726867205,0.3704819277108434,0.45376011809971356,0.4663716772323939,0.15963855421686746,0.05419538787190729,0.0,3,3.3074408886168385,6.5428077359479175,43.383578215158195,271.3889185776934,339.3772544460371,2429,63,0.009674226243455403,582,0,0.0,0.0,0.0,0.04838709677419355,0.729957805907173,0.808695652173913,0.6750540409237147,20,16,0.8,0.07468690693703786,664,0,0,11,299,354,42,0.16517242389529135,0.800029475443873,0.8165467173893408,v5_safer_score
0.6867469879518072,0.8795180722891566,0.6867469879518072,0.5671851045505063,0.3493975903614458,0.41594379675420734,0.5945158540670972,0.060240963855421686,-0.020296842314022446,0.3333333333333333,4,5.416073911012063,10.239332641183864,61.11657348745939,265.86166398972273,321.36635621776804,2429,84,0.012484898860982623,582,0,0.0,0.5,0.14285714285714285,0.16129032258064516,0.7468354430379747,0.7652173913043478,0.5183709332719445,20,11,0.55,0.07468690693703778,664,3,4,27,309,321,42,0.15681541408973196,0.7030202148886151,0.7187017552352634,v5_safer_score
0.6957831325301205,0.8795180722891566,0.6957831325301205,0.570482858959827,0.3433734939759036,0.4002226625030141,0.5979727584119094,0.024096385542168676,-0.03740419886220538,0.6666666666666666,5,4.687060136053603,9.951303999639237,56.926734171989665,289.38075346522965,303.0541454886552,2429,105,0.009774889531108303,582,1,0.001718213058419244,0.6666666666666666,0.14285714285714285,0.14516129032258066,0.8143459915611815,0.736231884057971,0.4650701251812279,20,10,0.5,0.07468690693703793,664,4,4,25,333,298,42,0.15269649927700724,0.6323905482983598,0.6476601984980236,v5_safer_score
0.713855421686747,0.8855421686746988,0.713855421686747,0.6016936001806784,0.3253012048192771,0.397092180025141,0.6488207042719089,0.009036144578313253,-0.032891230919950984,1.0,6,4.972336822982868,14.591446525392527,64.38547826316926,256.40514258656185,323.6455975319259,2429,126,0.01349372754987532,582,2,0.003436426116838488,0.6666666666666666,0.14285714285714285,0.3387096774193548,0.759493670886076,0.7739130434782608,0.4066406161524355,20,8,0.4,0.07468690693703778,664,4,8,46,289,317,42,0.14964404451963773,0.5813897617318364,0.5963541663599661,v5_safer_score
0.7063253012048193,0.8840361445783133,0.7063253012048193,0.5927447683258737,0.3313253012048193,0.3874073281756255,0.6527931038460209,0.024096385542168676,-0.0073539659687196675,1.0,7,4.617379209542605,11.476824965383756,61.54413939881738,255.89475053484784,330.4669034241233,2429,147,0.009513876155181532,582,2,0.003436426116838488,0.8333333333333334,0.21428571428571427,0.3064516129032258,0.7257383966244726,0.782608695652174,0.4117576978635043,20,8,0.4,0.07468690693703778,664,5,8,43,281,327,42,0.14992829614896777,0.5413589698489732,0.5563518002612449,v5_safer_score
0.7123493975903614,0.8825301204819277,0.7123493975903614,0.5914399006412687,0.32831325301204817,0.38573335879414183,0.6436590743815794,0.030120481927710843,-0.0014628183426415753,1.0,8,4.480907604214991,12.291166076446949,55.64837294007225,261.87744448072044,329.7021104240557,2429,168,0.009815913914855305,582,2,0.003436426116838488,0.8333333333333334,0.21428571428571427,0.25806451612903225,0.7510548523206751,0.7855072463768116,0.4220368526177481,20,8,0.4,0.07468690693703776,664,5,8,38,287,326,42,0.1483062020747036,0.5197351898616517,0.534565809306251,v5_safer_score
0.7078313253012049,0.8840361445783133,0.7078313253012049,0.5981610800612435,0.32981927710843373,0.3868140404892246,0.6476439626543017,0.022590361445783132,-0.010403934910130454,1.0,9,4.542036087074081,12.50337549366649,56.90560251364889,264.41873920947546,325.63024715328356,2429,189,0.010148204828810597,582,3,0.005154639175257732,0.6666666666666666,0.21428571428571427,0.25806451612903225,0.7552742616033755,0.7768115942028986,0.4180740714073181,20,8,0.4,0.07468690693703797,664,4,10,36,294,320,42,0.15175069876278874,0.512069400038054,0.5272444696754711,v5_safer_score
0.7153614457831325,0.8840361445783133,0.7153614457831325,0.6038983747475611,0.32228915662650603,0.3862575977826996,0.656441717791411,0.018072289156626505,-0.009937296191698511,1.0,10,4.6080359750150635,12.544408849532775,56.66810185246584,264.19678474683315,325.9826674219803,2429,210,0.010056088519575098,582,2,0.003436426116838488,0.8333333333333334,0.21428571428571427,0.27419354838709675,0.7637130801687764,0.7797101449275362,0.4173457237891853,20,8,0.4,0.0746869069370377,664,5,8,39,293,319,42,0.1485565027091596,0.5110344500954161,0.5258900998524918,v5_safer_score
0.6174698795180723,0.8765060240963856,0.6174698795180723,0.36845595859140323,0.47289156626506024,0.5834099712212856,0.2630479678185249,0.3072289156626506,-0.07511467874893099,0.0,1,6.250390995992348,15.576367991510779,88.71821667440236,227.7090554460883,325.7459709048271,2429,21,0.03188986205167851,582,0,0.0,0.0,0.0,0.0,0.5063291139240507,0.8405797101449275,0.7862280268222094,20,20,1.0,0.07468690693703783,664,0,0,0,223,441,42,0.5498173745820322,1.2126446491982563,1.2676263864948807,v7_shuffled_teacher_control
0.6746987951807228,0.8765060240963856,0.6746987951807228,0.49566062966810975,0.39457831325301207,0.4908450674499681,0.3837660328867526,0.21084337349397592,0.01019576561056198,0.0,2,3.7101177601143718,11.367088720056927,62.375289221992716,246.53769997879863,340.00980511680245,2429,42,0.01908029021655851,582,0,0.0,0.0,0.0,0.016129032258064516,0.6835443037974683,0.8260869565217391,0.7194173704832793,20,18,0.9,0.07468690693703786,664,0,0,4,279,381,42,0.22212807388684477,0.9169698425579861,0.9391826505896198,v7_shuffled_teacher_control
0.6792168674698795,0.8795180722891566,0.6792168674698795,0.5369454767750588,0.375,0.45834509877759266,0.4601960634726884,0.13102409638554216,0.027070275999536885,0.0,3,3.3809598526386253,7.760106628993526,42.64527525845915,286.9306309558451,323.2830281108618,2429,63,0.011312057851770278,582,0,0.0,0.0,0.07142857142857142,0.06451612903225806,0.7552742616033755,0.7739130434782608,0.692293837480247,20,18,0.9,0.07468690693703779,664,0,1,8,321,334,42,0.1736628614837326,0.8045529890581068,0.8219192761658545,v7_shuffled_teacher_control
0.7063253012048193,0.8870481927710844,0.7063253012048193,0.6035455153073507,0.32831325301204817,0.4366890889288906,0.6112495856526026,0.015060240963855422,-0.07804958326785555,0.3333333333333333,4,4.783657653835689,12.91120140820567,71.27327666286146,278.41013549268246,296.62172885611653,2429,84,0.015950322908802547,582,0,0.0,0.3333333333333333,0.14285714285714285,0.25806451612903225,0.8185654008438819,0.7391304347826086,0.50195303093642,20,10,0.5,0.07468690693703793,664,2,3,35,330,294,42,0.16547812187640243,0.7237869616912072,0.7403347749397697,v7_shuffled_teacher_control
0.6987951807228916,0.8840361445783133,0.6987951807228916,0.5875942983214234,0.3358433734939759,0.40761651421993517,0.6217132172490358,0.004518072289156626,-0.054241568783686966,0.6666666666666666,5,4.460006452445214,10.403571305001037,67.24170412101557,279.4822592525743,302.41245997836813,2429,105,0.010106381507842514,582,0,0.0,0.5,0.14285714285714285,0.27419354838709675,0.7974683544303798,0.7333333333333333,0.4443209904246032,20,8,0.4,0.07468690693703783,664,3,3,41,321,296,42,0.16226985466285013,0.6538072910260813,0.6700342773790864,v7_shuffled_teacher_control
0.7168674698795181,0.8900602409638554,0.7168674698795181,0.5968219665149441,0.3253012048192771,0.3959703930878263,0.6381914309743704,0.06325301204819277,-0.001999766578109246,1.0,6,4.493533965904021,12.727105872986954,56.0782932867005,260.01580850500613,330.6852590800263,2429,126,0.010924519263425019,582,3,0.005154639175257732,0.6666666666666666,0.21428571428571427,0.27419354838709675,0.729957805907173,0.808695652173913,0.44298649481497704,20,10,0.5,0.07468690693703782,664,4,9,32,278,341,42,0.16329720798818148,0.6111805030559919,0.627510224065059,v7_shuffled_teacher_control
0.7168674698795181,0.8885542168674698,0.7168674698795181,0.6065423990525625,0.32228915662650603,0.3965075946515896,0.6528348413729599,0.02710843373493976,-0.02131289118888121,1.0,7,4.7484446059395395,12.809171917789058,62.15486539050744,259.4207225230057,324.86679310910404,2429,147,0.011150650795667284,582,3,0.005154639175257732,0.6666666666666666,0.21428571428571427,0.3225806451612903,0.7468354430379747,0.7884057971014493,0.42256371905095874,20,9,0.45,0.07468690693703772,664,4,9,40,286,325,42,0.15932363565977528,0.5697599090411362,0.5856922725103346,v7_shuffled_teacher_control
0.7123493975903614,0.8855421686746988,0.7123493975903614,0.5913855112557199,0.3313253012048193,0.39318348711417334,0.63375333977491,0.04819277108433735,0.003977368236812088,1.0,8,4.630555769056855,12.35167681237428,54.076281353102786,260.6291995472275,332.3122841734439,2429,168,0.009973275837851672,582,3,0.005154639175257732,0.6666666666666666,0.21428571428571427,0.2903225806451613,0.7257383966244726,0.8,0.4326827131677419,20,10,0.5,0.07468690693703783,664,4,9,37,278,336,42,0.16065386154251285,0.5474342452474388,0.5634996305803308,v7_shuffled_teacher_control
0.7108433734939759,0.8885542168674698,0.7108433734939759,0.5926675640697587,0.32981927710843373,0.3954384966867448,0.6423114593535749,0.03162650602409638,-0.01429268920800758,1.0,9,4.695021363833234,12.969993826888526,57.043914943578784,264.7124396857107,324.5786283549387,2429,189,0.010762849878595049,582,3,0.005154639175257732,0.6666666666666666,0.21428571428571427,0.3064516129032258,0.7426160337552743,0.782608695652174,0.4224153463030234,20,9,0.45,0.07468690693703775,664,4,9,38,287,326,42,0.159796699261607,0.5393632429775345,0.5553429127581059,v7_shuffled_teacher_control
0.7153614457831325,0.8855421686746988,0.7153614457831325,0.6027151219734564,0.3253012048192771,0.39455730196961203,0.6481749151644309,0.03313253012048193,-0.012208804389792787,1.0,10,4.701700898812419,12.892424640520403,56.699801694932376,264.2229644387262,325.4831081731245,2429,210,0.010873852849859998,582,3,0.005154639175257732,0.6666666666666666,0.21428571428571427,0.3064516129032258,0.7383966244725738,0.7942028985507247,0.42190612563863394,20,9,0.45,0.07468690693703774,664,4,9,40,282,329,42,0.16083019579962704,0.5387185965776893,0.5548016161192209,v7_shuffled_teacher_control
