file_path,exists,file_type,num_records,top_level_keys,score_like_fields,judge_name_candidates,question_like_fields,answer_like_fields,metric_like_fields,record_id_like_fields,triple_key_like_fields,language_fields,likely_evaluator,likely_role,usable_for_exp01,notes
correlation/corr_res_kendall_split_and_fill/EduBenchEvaluator_deepseek-r1.json,True,json,14,"[""__key__"", ""__value__""]",[],"[""EduBenchEvaluator""]",[],[],[],[],[],[],EduBenchEvaluator,unknown,false,no judge score fields detected
correlation/corr_res_kendall_split_and_fill/EduBenchEvaluator_deepseek-v3.json,True,json,14,"[""__key__"", ""__value__""]",[],"[""EduBenchEvaluator""]",[],[],[],[],[],[],EduBenchEvaluator,unknown,false,no judge score fields detected
correlation/corr_res_kendall_split_and_fill/EduBenchEvaluator_gpt-4o.json,True,json,14,"[""__key__"", ""__value__""]",[],"[""EduBenchEvaluator""]",[],[],[],[],[],[],EduBenchEvaluator,unknown,false,no judge score fields detected
correlation/corr_res_kendall_split_and_fill/EduBenchEvaluator_human_1.json,True,json,14,"[""__key__"", ""__value__""]",[],"[""EduBenchEvaluator""]",[],[],[],[],[],[],EduBenchEvaluator,human_annotation,false,human labels only; not an automatic judge source
correlation/corr_res_kendall_split_and_fill/EduBenchEvaluator_human_2.json,True,json,14,"[""__key__"", ""__value__""]",[],"[""EduBenchEvaluator""]",[],[],[],[],[],[],EduBenchEvaluator,human_annotation,false,human labels only; not an automatic judge source
correlation/corr_res_kendall_split_and_fill/EduBenchEvaluator_human_3.json,True,json,14,"[""__key__"", ""__value__""]",[],"[""EduBenchEvaluator""]",[],[],[],[],[],[],EduBenchEvaluator,human_annotation,false,human labels only; not an automatic judge source
correlation/corr_res_kendall_split_and_fill/EduBenchEvaluator_human_mean.json,True,json,14,"[""__key__"", ""__value__""]",[],"[""EduBenchEvaluator""]",[],[],[],[],[],[],EduBenchEvaluator,human_annotation,false,human labels only; not an automatic judge source
correlation/corr_res_kendall_split_and_fill/EduBenchEvaluator_qwq-plus.json,True,json,14,"[""__key__"", ""__value__""]",[],"[""EduBenchEvaluator""]",[],[],[],[],[],[],EduBenchEvaluator,unknown,false,no judge score fields detected
correlation/corr_res_kendall_split_and_fill/deepseek-r1_EduBenchEvaluator.json,True,json,14,"[""__key__"", ""__value__""]",[],"[""EduBenchEvaluator""]",[],[],[],[],[],[],EduBenchEvaluator,unknown,false,no judge score fields detected
correlation/corr_res_kendall_split_and_fill/deepseek-r1_deepseek-r1.json,True,json,14,"[""__key__"", ""__value__""]",[],"[""DeepSeek-R1""]",[],[],[],[],[],[],DeepSeek-R1,unknown,false,no judge score fields detected
correlation/corr_res_kendall_split_and_fill/deepseek-r1_deepseek-v3.json,True,json,14,"[""__key__"", ""__value__""]",[],"[""DeepSeek-R1""]",[],[],[],[],[],[],DeepSeek-R1,unknown,false,no judge score fields detected
correlation/corr_res_kendall_split_and_fill/deepseek-r1_gpt-4o.json,True,json,14,"[""__key__"", ""__value__""]",[],"[""GPT-4o""]",[],[],[],[],[],[],GPT-4o,unknown,false,no judge score fields detected
correlation/corr_res_kendall_split_and_fill/deepseek-r1_human_1.json,True,json,14,"[""__key__"", ""__value__""]",[],"[""DeepSeek-R1""]",[],[],[],[],[],[],DeepSeek-R1,human_annotation,false,human labels only; not an automatic judge source
correlation/corr_res_kendall_split_and_fill/deepseek-r1_human_2.json,True,json,14,"[""__key__"", ""__value__""]",[],"[""DeepSeek-R1""]",[],[],[],[],[],[],DeepSeek-R1,human_annotation,false,human labels only; not an automatic judge source
correlation/corr_res_kendall_split_and_fill/deepseek-r1_human_3.json,True,json,14,"[""__key__"", ""__value__""]",[],"[""DeepSeek-R1""]",[],[],[],[],[],[],DeepSeek-R1,human_annotation,false,human labels only; not an automatic judge source
correlation/corr_res_kendall_split_and_fill/deepseek-r1_human_mean.json,True,json,14,"[""__key__"", ""__value__""]",[],"[""DeepSeek-R1""]",[],[],[],[],[],[],DeepSeek-R1,human_annotation,false,human labels only; not an automatic judge source
correlation/corr_res_kendall_split_and_fill/deepseek-r1_qwq-plus.json,True,json,14,"[""__key__"", ""__value__""]",[],"[""DeepSeek-R1""]",[],[],[],[],[],[],DeepSeek-R1,unknown,false,no judge score fields detected
correlation/corr_res_kendall_split_and_fill/deepseek-v3_EduBenchEvaluator.json,True,json,14,"[""__key__"", ""__value__""]",[],"[""EduBenchEvaluator""]",[],[],[],[],[],[],EduBenchEvaluator,unknown,false,no judge score fields detected
correlation/corr_res_kendall_split_and_fill/deepseek-v3_deepseek-r1.json,True,json,14,"[""__key__"", ""__value__""]",[],"[""DeepSeek-R1""]",[],[],[],[],[],[],DeepSeek-R1,unknown,false,no judge score fields detected
correlation/corr_res_kendall_split_and_fill/deepseek-v3_deepseek-v3.json,True,json,14,"[""__key__"", ""__value__""]",[],"[""DeepSeek-V3""]",[],[],[],[],[],[],DeepSeek-V3,unknown,false,no judge score fields detected
correlation/corr_res_kendall_split_and_fill/deepseek-v3_gpt-4o.json,True,json,14,"[""__key__"", ""__value__""]",[],"[""GPT-4o""]",[],[],[],[],[],[],GPT-4o,unknown,false,no judge score fields detected
correlation/corr_res_kendall_split_and_fill/deepseek-v3_human_1.json,True,json,14,"[""__key__"", ""__value__""]",[],"[""DeepSeek-V3""]",[],[],[],[],[],[],DeepSeek-V3,human_annotation,false,human labels only; not an automatic judge source
correlation/corr_res_kendall_split_and_fill/deepseek-v3_human_2.json,True,json,14,"[""__key__"", ""__value__""]",[],"[""DeepSeek-V3""]",[],[],[],[],[],[],DeepSeek-V3,human_annotation,false,human labels only; not an automatic judge source
correlation/corr_res_kendall_split_and_fill/deepseek-v3_human_3.json,True,json,14,"[""__key__"", ""__value__""]",[],"[""DeepSeek-V3""]",[],[],[],[],[],[],DeepSeek-V3,human_annotation,false,human labels only; not an automatic judge source
correlation/corr_res_kendall_split_and_fill/deepseek-v3_human_mean.json,True,json,14,"[""__key__"", ""__value__""]",[],"[""DeepSeek-V3""]",[],[],[],[],[],[],DeepSeek-V3,human_annotation,false,human labels only; not an automatic judge source
correlation/corr_res_kendall_split_and_fill/deepseek-v3_qwq-plus.json,True,json,14,"[""__key__"", ""__value__""]",[],"[""DeepSeek-V3""]",[],[],[],[],[],[],DeepSeek-V3,unknown,false,no judge score fields detected
correlation/corr_res_kendall_split_and_fill/gpt-4o_EduBenchEvaluator.json,True,json,14,"[""__key__"", ""__value__""]",[],"[""EduBenchEvaluator""]",[],[],[],[],[],[],EduBenchEvaluator,unknown,false,no judge score fields detected
correlation/corr_res_kendall_split_and_fill/gpt-4o_deepseek-r1.json,True,json,14,"[""__key__"", ""__value__""]",[],"[""GPT-4o""]",[],[],[],[],[],[],GPT-4o,unknown,false,no judge score fields detected
correlation/corr_res_kendall_split_and_fill/gpt-4o_deepseek-v3.json,True,json,14,"[""__key__"", ""__value__""]",[],"[""GPT-4o""]",[],[],[],[],[],[],GPT-4o,unknown,false,no judge score fields detected
correlation/corr_res_kendall_split_and_fill/gpt-4o_gpt-4o.json,True,json,14,"[""__key__"", ""__value__""]",[],"[""GPT-4o""]",[],[],[],[],[],[],GPT-4o,unknown,false,no judge score fields detected
correlation/corr_res_kendall_split_and_fill/gpt-4o_human_1.json,True,json,14,"[""__key__"", ""__value__""]",[],"[""GPT-4o""]",[],[],[],[],[],[],GPT-4o,human_annotation,false,human labels only; not an automatic judge source
correlation/corr_res_kendall_split_and_fill/gpt-4o_human_2.json,True,json,14,"[""__key__"", ""__value__""]",[],"[""GPT-4o""]",[],[],[],[],[],[],GPT-4o,human_annotation,false,human labels only; not an automatic judge source
correlation/corr_res_kendall_split_and_fill/gpt-4o_human_3.json,True,json,14,"[""__key__"", ""__value__""]",[],"[""GPT-4o""]",[],[],[],[],[],[],GPT-4o,human_annotation,false,human labels only; not an automatic judge source
correlation/corr_res_kendall_split_and_fill/gpt-4o_human_mean.json,True,json,14,"[""__key__"", ""__value__""]",[],"[""GPT-4o""]",[],[],[],[],[],[],GPT-4o,human_annotation,false,human labels only; not an automatic judge source
correlation/corr_res_kendall_split_and_fill/gpt-4o_qwq-plus.json,True,json,14,"[""__key__"", ""__value__""]",[],"[""GPT-4o""]",[],[],[],[],[],[],GPT-4o,unknown,false,no judge score fields detected
correlation/corr_res_kendall_split_and_fill/human_1_EduBenchEvaluator.json,True,json,14,"[""__key__"", ""__value__""]",[],"[""EduBenchEvaluator""]",[],[],[],[],[],[],EduBenchEvaluator,human_annotation,false,human labels only; not an automatic judge source
correlation/corr_res_kendall_split_and_fill/human_1_deepseek-r1.json,True,json,14,"[""__key__"", ""__value__""]",[],"[""DeepSeek-R1""]",[],[],[],[],[],[],DeepSeek-R1,human_annotation,false,human labels only; not an automatic judge source
correlation/corr_res_kendall_split_and_fill/human_1_deepseek-v3.json,True,json,14,"[""__key__"", ""__value__""]",[],"[""DeepSeek-V3""]",[],[],[],[],[],[],DeepSeek-V3,human_annotation,false,human labels only; not an automatic judge source
correlation/corr_res_kendall_split_and_fill/human_1_gpt-4o.json,True,json,14,"[""__key__"", ""__value__""]",[],"[""GPT-4o""]",[],[],[],[],[],[],GPT-4o,human_annotation,false,human labels only; not an automatic judge source
correlation/corr_res_kendall_split_and_fill/human_1_qwq-plus.json,True,json,14,"[""__key__"", ""__value__""]",[],"[""QwQ-plus""]",[],[],[],[],[],[],QwQ-plus,human_annotation,false,human labels only; not an automatic judge source
correlation/corr_res_kendall_split_and_fill/human_2_EduBenchEvaluator.json,True,json,14,"[""__key__"", ""__value__""]",[],"[""EduBenchEvaluator""]",[],[],[],[],[],[],EduBenchEvaluator,human_annotation,false,human labels only; not an automatic judge source
correlation/corr_res_kendall_split_and_fill/human_2_deepseek-r1.json,True,json,14,"[""__key__"", ""__value__""]",[],"[""DeepSeek-R1""]",[],[],[],[],[],[],DeepSeek-R1,human_annotation,false,human labels only; not an automatic judge source
correlation/corr_res_kendall_split_and_fill/human_2_deepseek-v3.json,True,json,14,"[""__key__"", ""__value__""]",[],"[""DeepSeek-V3""]",[],[],[],[],[],[],DeepSeek-V3,human_annotation,false,human labels only; not an automatic judge source
correlation/corr_res_kendall_split_and_fill/human_2_gpt-4o.json,True,json,14,"[""__key__"", ""__value__""]",[],"[""GPT-4o""]",[],[],[],[],[],[],GPT-4o,human_annotation,false,human labels only; not an automatic judge source
correlation/corr_res_kendall_split_and_fill/human_2_qwq-plus.json,True,json,14,"[""__key__"", ""__value__""]",[],"[""QwQ-plus""]",[],[],[],[],[],[],QwQ-plus,human_annotation,false,human labels only; not an automatic judge source
correlation/corr_res_kendall_split_and_fill/human_3_EduBenchEvaluator.json,True,json,14,"[""__key__"", ""__value__""]",[],"[""EduBenchEvaluator""]",[],[],[],[],[],[],EduBenchEvaluator,human_annotation,false,human labels only; not an automatic judge source
correlation/corr_res_kendall_split_and_fill/human_3_deepseek-r1.json,True,json,14,"[""__key__"", ""__value__""]",[],"[""DeepSeek-R1""]",[],[],[],[],[],[],DeepSeek-R1,human_annotation,false,human labels only; not an automatic judge source
correlation/corr_res_kendall_split_and_fill/human_3_deepseek-v3.json,True,json,14,"[""__key__"", ""__value__""]",[],"[""DeepSeek-V3""]",[],[],[],[],[],[],DeepSeek-V3,human_annotation,false,human labels only; not an automatic judge source
correlation/corr_res_kendall_split_and_fill/human_3_gpt-4o.json,True,json,14,"[""__key__"", ""__value__""]",[],"[""GPT-4o""]",[],[],[],[],[],[],GPT-4o,human_annotation,false,human labels only; not an automatic judge source
correlation/corr_res_kendall_split_and_fill/human_3_qwq-plus.json,True,json,14,"[""__key__"", ""__value__""]",[],"[""QwQ-plus""]",[],[],[],[],[],[],QwQ-plus,human_annotation,false,human labels only; not an automatic judge source
correlation/corr_res_kendall_split_and_fill/human_mean_EduBenchEvaluator.json,True,json,14,"[""__key__"", ""__value__""]",[],"[""EduBenchEvaluator""]",[],[],[],[],[],[],EduBenchEvaluator,human_annotation,false,human labels only; not an automatic judge source
correlation/corr_res_kendall_split_and_fill/human_mean_deepseek-r1.json,True,json,14,"[""__key__"", ""__value__""]",[],"[""DeepSeek-R1""]",[],[],[],[],[],[],DeepSeek-R1,human_annotation,false,human labels only; not an automatic judge source
correlation/corr_res_kendall_split_and_fill/human_mean_deepseek-v3.json,True,json,14,"[""__key__"", ""__value__""]",[],"[""DeepSeek-V3""]",[],[],[],[],[],[],DeepSeek-V3,human_annotation,false,human labels only; not an automatic judge source
correlation/corr_res_kendall_split_and_fill/human_mean_gpt-4o.json,True,json,14,"[""__key__"", ""__value__""]",[],"[""GPT-4o""]",[],[],[],[],[],[],GPT-4o,human_annotation,false,human labels only; not an automatic judge source
correlation/corr_res_kendall_split_and_fill/human_mean_qwq-plus.json,True,json,14,"[""__key__"", ""__value__""]",[],"[""QwQ-plus""]",[],[],[],[],[],[],QwQ-plus,human_annotation,false,human labels only; not an automatic judge source
correlation/corr_res_kendall_split_and_fill/qwq-plus_EduBenchEvaluator.json,True,json,14,"[""__key__"", ""__value__""]",[],"[""EduBenchEvaluator""]",[],[],[],[],[],[],EduBenchEvaluator,unknown,false,no judge score fields detected
correlation/corr_res_kendall_split_and_fill/qwq-plus_deepseek-r1.json,True,json,14,"[""__key__"", ""__value__""]",[],"[""DeepSeek-R1""]",[],[],[],[],[],[],DeepSeek-R1,unknown,false,no judge score fields detected
correlation/corr_res_kendall_split_and_fill/qwq-plus_deepseek-v3.json,True,json,14,"[""__key__"", ""__value__""]",[],"[""DeepSeek-V3""]",[],[],[],[],[],[],DeepSeek-V3,unknown,false,no judge score fields detected
correlation/corr_res_kendall_split_and_fill/qwq-plus_gpt-4o.json,True,json,14,"[""__key__"", ""__value__""]",[],"[""GPT-4o""]",[],[],[],[],[],[],GPT-4o,unknown,false,no judge score fields detected
correlation/corr_res_kendall_split_and_fill/qwq-plus_human_1.json,True,json,14,"[""__key__"", ""__value__""]",[],"[""QwQ-plus""]",[],[],[],[],[],[],QwQ-plus,human_annotation,false,human labels only; not an automatic judge source
correlation/corr_res_kendall_split_and_fill/qwq-plus_human_2.json,True,json,14,"[""__key__"", ""__value__""]",[],"[""QwQ-plus""]",[],[],[],[],[],[],QwQ-plus,human_annotation,false,human labels only; not an automatic judge source
correlation/corr_res_kendall_split_and_fill/qwq-plus_human_3.json,True,json,14,"[""__key__"", ""__value__""]",[],"[""QwQ-plus""]",[],[],[],[],[],[],QwQ-plus,human_annotation,false,human labels only; not an automatic judge source
correlation/corr_res_kendall_split_and_fill/qwq-plus_human_mean.json,True,json,14,"[""__key__"", ""__value__""]",[],"[""QwQ-plus""]",[],[],[],[],[],[],QwQ-plus,human_annotation,false,human labels only; not an automatic judge source
correlation/corr_res_kendall_split_and_fill/qwq-plus_qwq-plus.json,True,json,14,"[""__key__"", ""__value__""]",[],"[""QwQ-plus""]",[],[],[],[],[],[],QwQ-plus,unknown,false,no judge score fields detected
correlation/eval_scores_split_and_fill/eval_score_EduBenchEvaluator.csv,True,csv,985,"[""Basic Factual Accuracy"", ""Clarity, Simplicity & Inspiration"", ""Content Relevance & Scope Control"", ""Domain Knowledge Accuracy"", ""Error Identification & Correction Precision"", ""Higher-Order Thinking & Skill Development"", ""Instruction Following & Task Completion"", ""Motivation, Guidance & Positive Feedback"", ""Personalization, Adaptation & Learning Support"", ""Reasoning Process Rigor"", ""Role & Tone Consistency"", ""Scenario Element Integration"", ""eval_model"", ""gen_model"", ""language"", ""question"", ""question_id"", ""task""]",[],"[""EduBenchEvaluator""]","[""Instruction Following & Task Completion"", ""question"", ""question_id""]","[""Instruction Following & Task Completion""]",[],"[""Error Identification & Correction Precision"", ""Motivation, Guidance & Positive Feedback"", ""question_id""]",[],"[""language""]",EduBenchEvaluator,unknown,false,no judge score fields detected
correlation/eval_scores_split_and_fill/eval_score_deepseek-r1.csv,True,csv,985,"[""Basic Factual Accuracy"", ""Clarity, Simplicity & Inspiration"", ""Content Relevance & Scope Control"", ""Domain Knowledge Accuracy"", ""Error Identification & Correction Precision"", ""Higher-Order Thinking & Skill Development"", ""Instruction Following & Task Completion"", ""Motivation, Guidance & Positive Feedback"", ""Personalization, Adaptation & Learning Support"", ""Reasoning Process Rigor"", ""Role & Tone Consistency"", ""Scenario Element Integration"", ""eval_model"", ""gen_model"", ""language"", ""question"", ""question_id"", ""task""]",[],"[""DeepSeek-R1""]","[""Instruction Following & Task Completion"", ""question"", ""question_id""]","[""Instruction Following & Task Completion""]",[],"[""Error Identification & Correction Precision"", ""Motivation, Guidance & Positive Feedback"", ""question_id""]",[],"[""language""]",DeepSeek-R1,unknown,false,no judge score fields detected
correlation/eval_scores_split_and_fill/eval_score_deepseek-v3.csv,True,csv,985,"[""Basic Factual Accuracy"", ""Clarity, Simplicity & Inspiration"", ""Content Relevance & Scope Control"", ""Domain Knowledge Accuracy"", ""Error Identification & Correction Precision"", ""Higher-Order Thinking & Skill Development"", ""Instruction Following & Task Completion"", ""Motivation, Guidance & Positive Feedback"", ""Personalization, Adaptation & Learning Support"", ""Reasoning Process Rigor"", ""Role & Tone Consistency"", ""Scenario Element Integration"", ""eval_model"", ""gen_model"", ""language"", ""question"", ""question_id"", ""task""]",[],"[""DeepSeek-V3""]","[""Instruction Following & Task Completion"", ""question"", ""question_id""]","[""Instruction Following & Task Completion""]",[],"[""Error Identification & Correction Precision"", ""Motivation, Guidance & Positive Feedback"", ""question_id""]",[],"[""language""]",DeepSeek-V3,unknown,false,no judge score fields detected
correlation/eval_scores_split_and_fill/eval_score_gpt-4o.csv,True,csv,985,"[""Basic Factual Accuracy"", ""Clarity, Simplicity & Inspiration"", ""Content Relevance & Scope Control"", ""Domain Knowledge Accuracy"", ""Error Identification & Correction Precision"", ""Higher-Order Thinking & Skill Development"", ""Instruction Following & Task Completion"", ""Motivation, Guidance & Positive Feedback"", ""Personalization, Adaptation & Learning Support"", ""Reasoning Process Rigor"", ""Role & Tone Consistency"", ""Scenario Element Integration"", ""eval_model"", ""gen_model"", ""language"", ""question"", ""question_id"", ""task""]",[],"[""GPT-4o""]","[""Instruction Following & Task Completion"", ""question"", ""question_id""]","[""Instruction Following & Task Completion""]",[],"[""Error Identification & Correction Precision"", ""Motivation, Guidance & Positive Feedback"", ""question_id""]",[],"[""language""]",GPT-4o,unknown,false,no judge score fields detected
correlation/eval_scores_split_and_fill/eval_score_human_1.csv,True,csv,985,"[""Basic Factual Accuracy"", ""Clarity, Simplicity & Inspiration"", ""Content Relevance & Scope Control"", ""Domain Knowledge Accuracy"", ""Error Identification & Correction Precision"", ""Higher-Order Thinking & Skill Development"", ""Instruction Following & Task Completion"", ""Motivation, Guidance & Positive Feedback"", ""Personalization, Adaptation & Learning Support"", ""Reasoning Process Rigor"", ""Role & Tone Consistency"", ""Scenario Element Integration"", ""eval_model"", ""gen_model"", ""language"", ""question"", ""question_id"", ""task""]",[],[],"[""Instruction Following & Task Completion"", ""question"", ""question_id""]","[""Instruction Following & Task Completion""]",[],"[""Error Identification & Correction Precision"", ""Motivation, Guidance & Positive Feedback"", ""question_id""]",[],"[""language""]",unknown,human_annotation,false,human labels only; not an automatic judge source
correlation/eval_scores_split_and_fill/eval_score_human_2.csv,True,csv,985,"[""Basic Factual Accuracy"", ""Clarity, Simplicity & Inspiration"", ""Content Relevance & Scope Control"", ""Domain Knowledge Accuracy"", ""Error Identification & Correction Precision"", ""Higher-Order Thinking & Skill Development"", ""Instruction Following & Task Completion"", ""Motivation, Guidance & Positive Feedback"", ""Personalization, Adaptation & Learning Support"", ""Reasoning Process Rigor"", ""Role & Tone Consistency"", ""Scenario Element Integration"", ""eval_model"", ""gen_model"", ""language"", ""question"", ""question_id"", ""task""]",[],[],"[""Instruction Following & Task Completion"", ""question"", ""question_id""]","[""Instruction Following & Task Completion""]",[],"[""Error Identification & Correction Precision"", ""Motivation, Guidance & Positive Feedback"", ""question_id""]",[],"[""language""]",unknown,human_annotation,false,human labels only; not an automatic judge source
correlation/eval_scores_split_and_fill/eval_score_human_3.csv,True,csv,985,"[""Basic Factual Accuracy"", ""Clarity, Simplicity & Inspiration"", ""Content Relevance & Scope Control"", ""Domain Knowledge Accuracy"", ""Error Identification & Correction Precision"", ""Higher-Order Thinking & Skill Development"", ""Instruction Following & Task Completion"", ""Motivation, Guidance & Positive Feedback"", ""Personalization, Adaptation & Learning Support"", ""Reasoning Process Rigor"", ""Role & Tone Consistency"", ""Scenario Element Integration"", ""eval_model"", ""gen_model"", ""language"", ""question"", ""question_id"", ""task""]",[],[],"[""Instruction Following & Task Completion"", ""question"", ""question_id""]","[""Instruction Following & Task Completion""]",[],"[""Error Identification & Correction Precision"", ""Motivation, Guidance & Positive Feedback"", ""question_id""]",[],"[""language""]",unknown,human_annotation,false,human labels only; not an automatic judge source
correlation/eval_scores_split_and_fill/eval_score_human_mean.csv,True,csv,985,"[""Basic Factual Accuracy"", ""Clarity, Simplicity & Inspiration"", ""Content Relevance & Scope Control"", ""Domain Knowledge Accuracy"", ""Error Identification & Correction Precision"", ""Higher-Order Thinking & Skill Development"", ""Instruction Following & Task Completion"", ""Motivation, Guidance & Positive Feedback"", ""Personalization, Adaptation & Learning Support"", ""Reasoning Process Rigor"", ""Role & Tone Consistency"", ""Scenario Element Integration"", ""eval_model"", ""gen_model"", ""language"", ""question"", ""question_id"", ""task""]",[],[],"[""Instruction Following & Task Completion"", ""question"", ""question_id""]","[""Instruction Following & Task Completion""]",[],"[""Error Identification & Correction Precision"", ""Motivation, Guidance & Positive Feedback"", ""question_id""]",[],"[""language""]",unknown,human_annotation,false,human labels only; not an automatic judge source
correlation/eval_scores_split_and_fill/eval_score_qwq-plus.csv,True,csv,985,"[""Basic Factual Accuracy"", ""Clarity, Simplicity & Inspiration"", ""Content Relevance & Scope Control"", ""Domain Knowledge Accuracy"", ""Error Identification & Correction Precision"", ""Higher-Order Thinking & Skill Development"", ""Instruction Following & Task Completion"", ""Motivation, Guidance & Positive Feedback"", ""Personalization, Adaptation & Learning Support"", ""Reasoning Process Rigor"", ""Role & Tone Consistency"", ""Scenario Element Integration"", ""eval_model"", ""gen_model"", ""language"", ""question"", ""question_id"", ""task""]",[],"[""QwQ-plus""]","[""Instruction Following & Task Completion"", ""question"", ""question_id""]","[""Instruction Following & Task Completion""]",[],"[""Error Identification & Correction Precision"", ""Motivation, Guidance & Positive Feedback"", ""question_id""]",[],"[""language""]",QwQ-plus,unknown,false,no judge score fields detected
deepseek-r1_merged.jsonl,True,jsonl,990,"[""model"", ""question"", ""response"", ""score""]","[""score"", ""score.Instruction Following & Task Completion"", ""score.Personalization, Adaptation & Learning Support"", ""score.Scenario Element Integration""]","[""DeepSeek-R1""]","[""question"", ""score.Instruction Following & Task Completion""]","[""response"", ""score.Instruction Following & Task Completion""]",[],[],[],[],DeepSeek-R1,llm_judge_output,maybe,known evaluator but alignment fields are incomplete
deepseek_output/deepseek_generated_20251124_204411.jsonl,True,jsonl,164,"[""GenerationIndex"", ""GenerationTime"", ""GradingCriteria"", ""Language"", ""Level"", ""PersonalizedFeedback"", ""Question"", ""QuestionType"", ""Score"", ""ScoringDetails"", ""StandardAnswer"", ""StudentAnswer"", ""Subject""]","[""Score""]",[],"[""Question"", ""QuestionType""]","[""StandardAnswer"", ""StudentAnswer""]","[""GradingCriteria""]",[],[],"[""Language""]",unknown,score_like_unknown_evaluator,maybe,"score-like fields found, but evaluator identity is unclear"
deepseek_output/en_judge_20251109_221657.jsonl,True,jsonl,173,"[""GenerationIndex"", ""GenerationTime"", ""GradingCriteria"", ""Language"", ""Level"", ""PersonalizedFeedback"", ""Question"", ""QuestionType"", ""Score"", ""ScoringDetails"", ""StandardAnswer"", ""StudentAnswer"", ""Subject""]","[""Score""]",[],"[""Question"", ""QuestionType""]","[""StandardAnswer"", ""StudentAnswer""]","[""GradingCriteria""]",[],[],"[""Language""]",unknown,score_like_unknown_evaluator,maybe,"score-like fields found, but evaluator identity is unclear"
deepseek_output/judge-1-process.jsonl,True,jsonl,189,"[""GradingCriteria"", ""Language"", ""Level"", ""PersonalizedFeedback"", ""Question"", ""QuestionType"", ""Score"", ""ScoringDetails"", ""StandardAnswer"", ""StudentAnswer"", ""Subject""]","[""Score""]",[],"[""Question"", ""QuestionType""]","[""StandardAnswer"", ""StudentAnswer""]","[""GradingCriteria""]",[],[],"[""Language""]",unknown,score_like_unknown_evaluator,maybe,"score-like fields found, but evaluator identity is unclear"
deepseek_output/judge-2-process.jsonl,True,jsonl,186,"[""EducationalLevel"", ""GradingCriteria"", ""Language"", ""PersonalizedFeedback"", ""Question"", ""QuestionType"", ""Score"", ""ScoringDetails"", ""StandardAnswer"", ""StudentAnswer"", ""Subject""]","[""Score""]",[],"[""Question"", ""QuestionType""]","[""StandardAnswer"", ""StudentAnswer""]","[""GradingCriteria""]",[],[],"[""Language""]",unknown,score_like_unknown_evaluator,maybe,"score-like fields found, but evaluator identity is unclear"
deepseek_output/processed_excel_data_1.jsonl,True,jsonl,129,"[""id"", ""level"", ""model"", ""question"", ""response"", ""scores""]","[""scores"", ""scores[]"", ""scores[].criterion"", ""scores[].reason"", ""scores[].score""]",[],"[""question""]","[""response""]","[""scores[].criterion""]","[""id""]",[],[],unknown,score_like_unknown_evaluator,maybe,"score-like fields found, but evaluator identity is unclear"
deepseek_output/processed_excel_data_1_en.jsonl,True,jsonl,64,"[""id"", ""level"", ""model"", ""question"", ""response"", ""scores""]","[""scores"", ""scores[]"", ""scores[].criterion"", ""scores[].reason"", ""scores[].score""]",[],"[""question""]","[""response""]","[""scores[].criterion""]","[""id""]",[],[],unknown,score_like_unknown_evaluator,maybe,"score-like fields found, but evaluator identity is unclear"
deepseek_output/processed_excel_data_1_zh.jsonl,True,jsonl,65,"[""id"", ""level"", ""model"", ""question"", ""response"", ""scores""]","[""scores"", ""scores[]"", ""scores[].criterion"", ""scores[].reason"", ""scores[].score""]",[],"[""question""]","[""response""]","[""scores[].criterion""]","[""id""]",[],[],unknown,score_like_unknown_evaluator,maybe,"score-like fields found, but evaluator identity is unclear"
deepseek_output/processed_excel_data_2.jsonl,True,jsonl,659,"[""model"", ""principle"", ""question"", ""reason"", ""response"", ""score""]","[""score""]",[],"[""question""]","[""response""]","[""principle""]",[],[],[],unknown,score_like_unknown_evaluator,maybe,"score-like fields found, but evaluator identity is unclear"
deepseek_output/processed_excel_data_2_en.jsonl,True,jsonl,331,"[""model"", ""principle"", ""question"", ""reason"", ""response"", ""score""]","[""score""]",[],"[""question""]","[""response""]","[""principle""]",[],[],[],unknown,score_like_unknown_evaluator,maybe,"score-like fields found, but evaluator identity is unclear"
deepseek_output/processed_excel_data_2_zh.jsonl,True,jsonl,328,"[""model"", ""principle"", ""question"", ""reason"", ""response"", ""score""]","[""score""]",[],"[""question""]","[""response""]","[""principle""]",[],[],[],unknown,score_like_unknown_evaluator,maybe,"score-like fields found, but evaluator identity is unclear"
deepseek_output/unique_questions.jsonl,True,jsonl,25,"[""GradingCriteria"", ""Language"", ""Level"", ""PersonalizedFeedback"", ""Question"", ""QuestionType"", ""Score"", ""ScoringDetails"", ""StandardAnswer"", ""StudentAnswer"", ""Subject""]","[""Score""]",[],"[""Question"", ""QuestionType""]","[""StandardAnswer"", ""StudentAnswer""]","[""GradingCriteria""]",[],[],"[""Language""]",unknown,score_like_unknown_evaluator,maybe,"score-like fields found, but evaluator identity is unclear"
deepseek_output/zh_judge_20251109_223622.jsonl,True,jsonl,234,"[""GenerationIndex"", ""GenerationTime"", ""GradingCriteria"", ""Language"", ""Level"", ""PersonalizedFeedback"", ""Question"", ""QuestionType"", ""Score"", ""ScoringDetails"", ""StandardAnswer"", ""StudentAnswer"", ""Subject""]","[""Score""]",[],"[""Question"", ""QuestionType""]","[""StandardAnswer"", ""StudentAnswer""]","[""GradingCriteria""]",[],[],"[""Language""]",unknown,score_like_unknown_evaluator,maybe,"score-like fields found, but evaluator identity is unclear"
