variant,seed,dimension,value,n,MAE_argmax,MAE_expected,QWK,Accuracy,Signed_Bias_argmax,Signed_Bias_expected,low_n,low_to_high_count,low_to_high_rate,high_n,high_to_low_count,high_to_low_rate,label1_recall,label2_recall,label5_recall,low_mean_p_score_ge_4,high_mean_p_score_le_2,pred_count_1,expected_mass_1,pred_count_2,expected_mass_2,pred_count_3,expected_mass_3,pred_count_4,expected_mass_4,pred_count_5,expected_mass_5
v2_selective_hard_relabel,42,metric_group,Factual & Reasoning Accuracy,314,0.3821656050955414,0.3824218518482831,0.6539525452120918,0.7133757961783439,0.21656050955414013,0.15202232682828104,23,10,0.43478260869565216,273,0,0.0,0.9285714285714286,0.0,0.8652849740932642,0.3943371448191971,0.004666380841162635,13,12.794202728093865,0,1.1024921574903601,0,8.421915316996547,79,79.93687164197763,222,211.7445182124211
v2_selective_hard_relabel,42,metric_group,Pedagogical Application,303,0.49504950495049505,0.5216872059690252,0.5139362342089433,0.5676567656765676,0.1848184818481848,0.1611287708478681,21,7,0.3333333333333333,220,0,0.0,0.0,0.0,0.5813953488372093,0.42176873827563777,0.005976795249827918,0,0.08539346882264454,2,5.276386615413003,44,48.84646231599254,176,163.31432860100176,81,85.47742990305414
v2_selective_hard_relabel,42,metric_group,Scenario Adaptability,490,0.363265306122449,0.38914855298384343,0.3484997592076886,0.6979591836734694,0.11428571428571428,0.07500257155884878,13,12,0.9230769230769231,452,0,0.0,nan,0.0,0.7942238267148014,0.8442663818490334,0.003569009431669528,0,0.3063346478132303,0,1.6078739428185145,7,20.433661586739618,194,180.33245670131873,289,287.31967319297837
v2_selective_hard_relabel,42,subject,Applied Economics,35,0.3142857142857143,0.3902040411813947,0.7298245614035088,0.6857142857142857,-0.08571428571428572,-0.2295636434586283,0,0,nan,30,0,0.0,nan,nan,0.7,nan,0.015086536039583128,0,0.012721525024517177,1,1.3096910115273204,4,7.230973731871927,12,9.592822940539918,18,16.85379119461868
v2_selective_hard_relabel,42,subject,Aquaculture,35,0.2857142857142857,0.30020956658892956,0.4318181818181819,0.7142857142857143,-0.17142857142857143,-0.18949741572580153,0,0,nan,34,0,0.0,nan,nan,0.4666666666666667,nan,0.0002750633453709216,0,0.001164377371651426,0,0.008228700038671377,0,0.43596588738728315,27,26.731133468449116,8,7.823507427237928
v2_selective_hard_relabel,42,subject,Automation,25,0.12,0.11990503290585593,0.0,0.88,-0.12,-0.11990503290585593,0,0,nan,25,0,0.0,nan,nan,0.88,nan,0.0005901338425678659,0,0.00032487242214074286,0,0.014428473642055906,0,0.3721895075723296,3,2.2086630852427334,22,22.404394298791885
v2_selective_hard_relabel,42,subject,Basic Medicine,65,0.26153846153846155,0.31733433857110727,0.6840148698884758,0.7384615384615385,0.1076923076923077,0.057092900212508256,0,0,nan,56,0,0.0,nan,nan,0.8214285714285714,nan,0.003340824566553887,0,0.031395368170706206,0,0.19439804769172042,3,4.870764409424737,33,31.838656222447753,29,28.064785786438733
v2_selective_hard_relabel,42,subject,Biology,100,0.32,0.3644325220490293,0.6517595307917889,0.71,0.1,0.06649972103337064,6,1,0.16666666666666666,87,0,0.0,nan,0.0,0.803921568627451,0.3296681169886142,0.0012668562238211795,0,0.007467648264650961,0,0.5828287234626259,6,8.135100290892296,46,43.30146927735768,48,47.97313380520791
v2_selective_hard_relabel,42,subject,Business Administration,90,1.1333333333333333,1.090707986978719,0.14377167244598565,0.34444444444444444,0.9111111111111111,0.8111856240502144,27,20,0.7407407407407407,50,0,0.0,0.0,0.0,0.5454545454545454,0.6843303070226857,0.00812207275214405,0,0.016986832805514496,1,1.9019056615352383,6,11.22361591256049,42,37.77239978846046,41,39.085092223424
v2_selective_hard_relabel,42,subject,Chemistry,35,0.3142857142857143,0.3815531698786279,0.5843230403800476,0.7428571428571429,0.02857142857142857,-0.038222738787694,1,0,0.0,31,0,0.0,nan,0.0,0.9259259259259259,0.1594035131856799,0.013350982876281411,0,0.05112689786255942,0,0.4547293829382397,4,4.113609183987137,4,4.541882328805514,27,25.83865232230164
v2_selective_hard_relabel,42,subject,Chinese,25,0.16,0.21535064333053014,0.6875,0.84,-0.08,-0.16280998830530735,0,0,nan,24,0,0.0,nan,nan,0.8333333333333334,nan,0.002368038635040648,0,0.002629205295306747,0,0.0567941608496767,2,4.030464720563032,18,15.828421473503113,5,5.081690541934222
v2_selective_hard_relabel,42,subject,Clinical Medicine,25,0.32,0.30737438526504773,0.0,0.68,-0.32,-0.30737438526504773,0,0,nan,25,0,0.0,nan,nan,0.68,nan,0.0004958523687582783,0,0.0003167557233609841,0,0.012079553495595974,0,0.8587208835378988,8,5.929411945864558,17,18.199470814317465
v2_selective_hard_relabel,42,subject,Computer Science,20,0.1,0.11696120880023955,0.9830508474576272,0.9,0.1,0.08915879802025302,5,0,0.0,15,0,0.0,1.0,nan,1.0,0.012519280868582427,0.002625888886783893,5,4.97123419737909,0,0.005203638967941515,0,0.011687893271300709,0,0.2929019326111302,15,14.718972614966333
v2_selective_hard_relabel,42,subject,Crop Science,56,0.4642857142857143,0.5185338071078475,0.4993294590970049,0.625,0.17857142857142858,0.16515667365158443,3,3,1.0,43,0,0.0,0.0,0.0,0.7037037037037037,0.7889560076097647,0.008686257278060472,0,0.04938537478346916,0,0.6408958375104703,4,5.122906323711504,29,25.385184284532443,23,24.801628113084007
v2_selective_hard_relabel,42,subject,English,15,0.26666666666666666,0.29425552107104525,0.4,0.8,0.26666666666666666,0.24332403876915124,0,0,nan,14,0,0.0,nan,nan,1.0,nan,0.0001171913908300277,0,0.00010033116586782853,0,0.001580198429110169,0,0.44334213640831877,6,5.4583122250624,9,9.096664908807725
v2_selective_hard_relabel,42,subject,General Pedagogy,35,0.4,0.3277027259807905,0.5512820512820512,0.6,0.05714285714285714,0.021987475231539325,0,0,nan,33,0,0.0,nan,nan,0.8571428571428571,nan,0.007769136546509496,0,0.00444932827122102,0,0.3856295248388051,5,4.0030615723935625,4,6.049629467030172,26,24.557230133970734
v2_selective_hard_relabel,42,subject,Geography,15,0.13333333333333333,0.20328902369246862,0.7272727272727273,0.8666666666666667,0.13333333333333333,0.15100449486229384,0,0,nan,15,0,0.0,nan,nan,1.0,nan,0.00027886707545500636,0,0.00026659752347768517,0,0.00391640860834741,0,0.447824219809263,8,6.826470208354294,7,7.721522903069854
v2_selective_hard_relabel,42,subject,History,50,0.66,0.6353832891151887,0.5454545454545454,0.58,0.38,0.3499752967281438,9,5,0.5555555555555556,39,0,0.0,1.0,0.0,0.75,0.5559007345703625,0.00021071150972719083,4,3.9955212004824716,0,0.01205038310126838,2,2.4724813482466743,15,15.538035050522012,29,27.981911724578822
v2_selective_hard_relabel,42,subject,Law,35,0.5142857142857142,0.504473091994948,0.11764705882352955,0.5714285714285714,0.34285714285714286,0.3057302650638381,0,0,nan,31,0,0.0,nan,nan,0.7692307692307693,nan,0.00010434669036018726,0,0.0003597548197831202,0,0.003228126867725223,0,0.3155046723004489,14,14.65730606764555,21,20.02360099623911
v2_selective_hard_relabel,42,subject,Literature and Art,123,0.3252032520325203,0.35603045315617154,0.722258064516129,0.6829268292682927,0.16260162601626016,0.09102287038590808,3,0,0.0,110,0,0.0,1.0,nan,0.8181818181818182,0.10480484971776605,0.007558619735527827,3,2.837835366068248,0,0.6361941794898485,0,5.489532078179764,55,51.5651997908717,65,62.47123878687853
v2_selective_hard_relabel,42,subject,Mathematics,90,0.37777777777777777,0.3968272179515319,0.375,0.6666666666666666,0.06666666666666667,0.020237296470694194,0,0,nan,79,0,0.0,nan,nan,0.7358490566037735,nan,0.0008229952141174249,0,0.00564575149206803,0,0.06987611302065488,0,2.641499736244441,42,40.66343712271191,48,46.619542201049626
v2_selective_hard_relabel,42,subject,Military Science,30,0.4,0.4233225804226966,0.625,0.6333333333333333,-0.2,-0.200584148917153,1,0,0.0,26,0,0.0,nan,0.0,0.6666666666666666,0.2370781721547246,0.018179369575280956,0,0.003981971590405919,0,0.9251460663726903,5,3.7014628440920205,10,9.823234176787082,15,15.546175237745047
v2_selective_hard_relabel,42,subject,Physics,98,0.3469387755102041,0.37927136264573497,0.6511834846058018,0.6836734693877551,0.2857142857142857,0.2348922366945261,1,0,0.0,82,0,0.0,1.0,nan,0.9387755102040817,0.014084738679230213,0.004651978384816441,1,1.1803598171413796,0,0.22015145203477005,4,5.4765285146349925,27,27.645606870297343,66,63.47735268995166
v2_selective_hard_relabel,42,subject,Psychology,35,0.2857142857142857,0.3104101890152086,0.442970822281167,0.7428571428571429,0.05714285714285714,0.10037001363607811,0,0,nan,33,0,0.0,nan,nan,0.7777777777777778,nan,9.56841670048644e-05,0,0.00029669387151898263,0,0.0031964313084245077,0,0.3636925905375392,17,14.748888331698254,18,19.883925964473747
v2_selective_hard_relabel,42,subject,Public Administration,40,0.325,0.31260673784281606,0.4901960784313726,0.675,-0.075,-0.09631170485927214,0,0,nan,38,0,0.0,nan,nan,0.65,nan,0.00231800028852472,0,0.010356712529755896,0,0.08457202227873495,1,2.662930750986561,23,20.231463370844722,16,17.010677062440664
v2_selective_hard_relabel,42,subject,Theoretical Economics,30,0.26666666666666666,0.2512495996745978,0.7931034482758621,0.7333333333333333,0.13333333333333333,0.17008031255665135,1,0,0.0,25,0,0.0,nan,0.0,0.875,0.28988179564476013,0.00041617177202851963,0,0.0020042646705746847,0,0.4600286177119415,5,3.2781800111151824,6,6.953127514658263,19,19.306659556925297
v2_selective_hard_relabel,42,gold_region,high,945,0.2582010582010582,0.2863033183582879,0.4975815967944811,0.7428571428571429,-0.02328042328042328,-0.0675653961878158,0,0,nan,945,0,0.0,nan,nan,0.7859712230215827,nan,0.004446570569009702,0,0.6687674322452608,0,3.5332417554689073,14,40.18664138224449,383,359.20122729966533,548,541.4101232627872
v2_selective_hard_relabel,42,gold_region,low,57,1.6842105263157894,1.6447859081138696,0.20879120879120872,0.22807017543859648,1.6842105263157894,1.6447859081138696,57,29,0.5087719298245614,0,0,nan,0.6842105263157895,0.0,nan,0.5070589613801291,nan,13,12.478905272772863,1,2.3313156442200125,14,13.287417932264816,11,12.762797588853573,18,16.139563209813787
v2_selective_hard_relabel,42,gold_region,mid,105,1.0285714285714285,0.9954766022855828,0.0,0.21904761904761905,1.0095238095238095,0.9848075322839577,0,0,nan,0,0,nan,nan,nan,nan,nan,nan,0,0.03825813971161551,1,2.1221953160329576,23,24.2279799052194,55,51.61963205577922,26,26.99193483585259
v3_selective_soft_audit,42,gold_label,1,19,0.8947368421052632,0.9851168939910502,0.0,0.631578947368421,0.8947368421052632,0.9851168939910502,19,3,0.15789473684210525,0,0,nan,0.631578947368421,nan,nan,0.20873632396040576,nan,12,11.978381260065362,0,0.2254910791234579,4,2.830137090007156,3,3.0325044787423394,0,0.9334856765053701
v3_selective_soft_audit,42,gold_label,2,38,2.3157894736842106,2.230535338770623,0.0,0.0,2.3157894736842106,2.230535338770623,38,30,0.7894736842105263,0,0,nan,nan,0.0,nan,0.7652373272729548,nan,0,0.0808941824361682,0,0.8521645614528097,8,7.987923061940819,10,10.383741799741983,20,18.695276636630297
v3_selective_soft_audit,42,gold_label,3,105,1.1904761904761905,1.1157271000197702,0.0,0.12380952380952381,1.1904761904761905,1.1157271000197702,0,0,nan,0,0,nan,nan,nan,nan,nan,nan,0,0.2495310707599856,0,1.110293175537663,13,20.741447726089973,59,47.03675398044288,33,35.86197379603982
v3_selective_soft_audit,42,gold_label,4,389,0.41645244215938304,0.3960734333406931,0.0,0.583547557840617,0.390745501285347,0.3081972052038806,0,0,nan,389,0,0.0,nan,nan,nan,nan,0.006792282857122817,0,0.8102003390831669,0,1.831997692337609,5,37.57505826826673,227,185.22437668778002,157,163.55836710892618
v3_selective_soft_audit,42,gold_label,5,556,0.08273381294964029,0.21682098306592976,0.0,0.9172661870503597,-0.08273381294964029,-0.21682098306592976,0,0,nan,556,0,0.0,nan,nan,0.9172661870503597,nan,0.004452037750760604,0,0.970650785293401,0,1.5046822041294945,0,15.22637257297174,46,81.70307016232982,510,456.59522397071123
v3_selective_soft_audit,42,language,en,637,0.46153846153846156,0.4950508401551582,0.4486568503087176,0.6640502354788069,0.4050235478806907,0.30871665638015505,44,28,0.6363636363636364,537,0,0.0,0.5,0.0,0.9635854341736695,0.6630395526103299,0.003954022049377101,4,4.468094557623772,0,3.64240029157736,27,40.41702750120294,104,125.71385627086784,502,462.75862147726
v3_selective_soft_audit,42,language,zh,470,0.30638297872340425,0.38277990709902177,0.6835428510218291,0.7212765957446808,0.16595744680851063,0.049601373375921964,13,5,0.38461538461538464,408,0,0.0,0.7272727272727273,0.0,0.8341708542713567,0.2977898674434982,0.007338777402765118,8,9.621563080014312,0,1.8822284210036742,3,43.94391121807348,241,201.6665908381692,218,212.88570571155287
v3_selective_soft_audit,42,metric_group,Factual & Reasoning Accuracy,314,0.3503184713375796,0.40325751655311226,0.6543964779258897,0.7547770700636943,0.29936305732484075,0.1902976426377924,23,11,0.4782608695652174,273,0,0.0,0.8571428571428571,0.0,0.9585492227979274,0.4383596479593784,0.006180754132971172,12,12.719357746653259,0,1.1758446259409538,0,11.659168049553955,57,61.523238766279974,245,226.92239071518998
v3_selective_soft_audit,42,metric_group,Pedagogical Application,303,0.528052805280528,0.5727580710693657,0.4915168124153221,0.5577557755775577,0.39603960396039606,0.31405347281766993,21,9,0.42857142857142855,220,0,0.0,0.0,0.0,0.8255813953488372,0.5426824041420505,0.006414165423401838,0,0.42406440033482795,0,2.9456728466193454,30,45.73859276872827,146,128.83133022813126,127,125.06033859029412
v3_selective_soft_audit,42,metric_group,Scenario Adaptability,490,0.34285714285714286,0.39813344037485915,0.3333119067515159,0.726530612244898,0.24897959183673468,0.13276223173228832,13,13,1.0,452,0,0.0,nan,0.0,0.9169675090252708,0.8897235539670174,0.004466966259721541,0,0.9462354906499968,0,1.4031112400207348,0,26.963177900994197,142,137.0258781146258,348,323.6615978833288
v3_selective_soft_audit,42,subject,Applied Economics,35,0.2857142857142857,0.3698494968935847,0.736842105263158,0.7142857142857143,0.17142857142857143,-0.004360093868204525,0,0,nan,30,0,0.0,nan,nan,0.9,nan,0.009298958741904546,0,0.06445708335377276,0,0.42722980107646435,5,5.954686187207699,4,6.703711545094848,26,21.84991505742073
v3_selective_soft_audit,42,subject,Aquaculture,35,0.2,0.2438257362103156,0.6153846153846154,0.8,-0.08571428571428572,-0.1288032484831222,0,0,nan,34,0,0.0,nan,nan,0.6666666666666666,nan,0.0015295981532236671,0,0.019239939079852775,0,0.03388554241973907,0,1.150567645439878,24,23.028362300246954,11,10.767944628372788
v3_selective_soft_audit,42,subject,Automation,25,0.0,0.0891062175371917,nan,1.0,0.0,-0.0891062175371917,0,0,nan,25,0,0.0,nan,nan,1.0,nan,0.0004900329720112495,0,0.00241253589047119,0,0.009838288409810048,0,0.271097264601849,0,1.6462969426065683,25,23.07035517692566
v3_selective_soft_audit,42,subject,Basic Medicine,65,0.27692307692307694,0.32711761638616177,0.6391116594694632,0.7230769230769231,0.18461538461538463,0.013207288039176581,0,0,nan,56,0,0.0,nan,nan,0.8928571428571429,nan,0.007348695448724486,0,0.17089725418190937,0,0.2906775097508216,0,7.5067504334729165,34,28.572404514998198,31,28.459270417690277
v3_selective_soft_audit,42,subject,Biology,100,0.36,0.42085457351880906,0.6255349500713266,0.67,0.24,0.13678960754295985,6,1,0.16666666666666666,87,0,0.0,nan,0.0,0.8823529411764706,0.42825914174318314,0.0033536956326242527,0,0.07394416885654209,0,0.6755382446572185,5,9.79822077602148,34,32.402208420448005,61,57.05008881725371
v3_selective_soft_audit,42,subject,Business Administration,90,1.1333333333333333,1.1265990904457592,0.17720009539709025,0.4111111111111111,1.1111111111111112,0.9989338120469458,27,22,0.8148148148148148,50,0,0.0,0.0,0.0,0.9545454545454546,0.7735665210143283,0.0038489515563560417,0,0.0915847389078408,0,0.6243624375201762,5,9.666163544054143,29,27.52420450001955,56,52.09368496760726
v3_selective_soft_audit,42,subject,Chemistry,35,0.3142857142857143,0.3668372942421619,0.5475285171102662,0.7714285714285715,0.08571428571428572,-0.01368436428393969,1,0,0.0,31,0,0.0,nan,0.0,1.0,0.4265406131744385,0.014171813101594096,0,0.09411148859362584,0,0.4523251539794728,5,3.700571107212454,0,4.344389174133539,30,26.408603087067604
v3_selective_soft_audit,42,subject,Chinese,25,0.08,0.31541104044183155,0.8,0.92,0.0,-0.2629943173367064,0,0,nan,24,0,0.0,nan,nan,0.8333333333333334,nan,0.004310199582202283,0,0.017510330100776628,0,0.0898097223835066,0,6.022455932572484,20,14.190475091338158,5,4.679748825728893
v3_selective_soft_audit,42,subject,Clinical Medicine,25,0.0,0.16994248361676,nan,1.0,0.0,-0.16994248361676,0,0,nan,25,0,0.0,nan,nan,1.0,nan,0.0007276130180980544,0,0.003246452244638931,0,0.01494387320781243,0,0.580265341559425,0,3.030212455894798,25,21.371331572532654
v3_selective_soft_audit,42,subject,Computer Science,20,0.1,0.16758230055402237,0.9830508474576272,0.9,0.1,-0.023644502584829752,5,0,0.0,15,0,0.0,1.0,nan,1.0,0.0032487102202139796,0.020582004139820736,5,5.229861816391349,0,0.06239810097031295,0,0.14477849156901357,0,1.0766912884428166,15,13.486270260298625
v3_selective_soft_audit,42,subject,Crop Science,56,0.5357142857142857,0.5809183660328147,0.4452949122017109,0.5535714285714286,0.32142857142857145,0.179921111134068,3,3,1.0,43,0,0.0,0.0,0.0,0.7777777777777778,0.7762999484936396,0.010767654998384979,0,0.23923287869547494,0,0.5061345074791461,1,7.091237609740347,27,20.266604992561042,28,27.896789506077766
v3_selective_soft_audit,42,subject,English,15,0.4666666666666667,0.41784346489657764,0.18181818181818177,0.6,0.4666666666666667,0.3808884691609516,0,0,nan,14,0,0.0,nan,nan,1.0,nan,0.0006599134261965187,0,0.0018271739209012594,0,0.007873268543335143,0,0.4249451227951795,3,3.4058544021099806,12,11.159500069916248
v3_selective_soft_audit,42,subject,General Pedagogy,35,0.4,0.3629941088854269,0.20679886685552407,0.6285714285714286,0.4,0.16924697098106012,0,0,nan,33,0,0.0,nan,nan,1.0,nan,0.006277351799794953,0,0.04551147794700228,0,0.19829530926654115,0,2.26700238045305,2,4.765421400777996,33,27.723769828677177
v3_selective_soft_audit,42,subject,Geography,15,0.4666666666666667,0.436881650507227,0.2222222222222222,0.5333333333333333,0.4666666666666667,0.3967417058304515,0,0,nan,15,0,0.0,nan,nan,1.0,nan,0.0007726020764190858,0,0.002397635606030235,0,0.009191395540256053,0,0.4580047248164192,3,3.0957009699195623,12,11.434705421328545
v3_selective_soft_audit,42,subject,History,50,0.54,0.577847755415005,0.581388965138622,0.7,0.42,0.3716425103896654,9,5,0.5555555555555556,39,0,0.0,1.0,0.0,0.85,0.5545303488951403,0.0014000804859768744,4,4.016653115177178,0,0.04121918711462058,0,1.9878728034263986,17,15.251857444509369,29,28.702397168352036
v3_selective_soft_audit,42,subject,Law,35,0.6571428571428571,0.6454416166340836,-0.013071895424836555,0.45714285714285713,0.5428571428571428,0.4932818511063877,0,0,nan,31,0,0.0,nan,nan,0.8461538461538461,nan,0.0004997111357830187,0,0.004800263375727809,0,0.011451046168076573,0,0.4689146787568461,7,7.743751774542034,28,26.771082259714603
v3_selective_soft_audit,42,subject,Literature and Art,123,0.3252032520325203,0.3709668864345091,0.6532476319350473,0.7073170731707317,0.2601626016260163,0.1779835393656579,3,1,0.3333333333333333,110,0,0.0,0.6666666666666666,nan,0.9272727272727272,0.2712190658785403,0.007494359020149039,2,2.4845515733468346,0,0.5145994455524487,0,6.384536707424559,47,40.85694674635306,74,72.75936555396765
v3_selective_soft_audit,42,subject,Mathematics,90,0.28888888888888886,0.3765659145027813,0.471624266144814,0.7666666666666667,0.2222222222222222,0.16006618500428482,0,0,nan,79,0,0.0,nan,nan,0.9433962264150944,nan,0.0021896449501973966,0,0.05219340666371863,0,0.15339988741470734,0,2.7976789644453675,28,27.32971252920106,62,59.66701529175043
v3_selective_soft_audit,42,subject,Military Science,30,0.26666666666666666,0.35320059433724965,0.7718631178707224,0.7333333333333333,-0.06666666666666667,-0.08298043016645049,1,0,0.0,26,0,0.0,nan,0.0,0.8095238095238095,0.3536202162504196,0.012837810332712252,0,0.03144960694771726,0,0.6262518861331046,4,3.099535300512798,8,8.285786855500191,18,17.95697607845068
v3_selective_soft_audit,42,subject,Physics,98,0.37755102040816324,0.4233146520240998,0.6244876136161113,0.6530612244897959,0.336734693877551,0.2232553739935128,1,0,0.0,82,0,0.0,1.0,nan,0.9591836734693877,0.017354768700897694,0.007016535448822585,1,1.3174301039653074,0,0.3231267198716523,3,7.504045718349516,24,23.87377934064716,70,64.98161771800369
v3_selective_soft_audit,42,subject,Psychology,35,0.37142857142857144,0.40931247246252106,0.24396442185514622,0.6857142857142857,0.37142857142857144,0.3269636271605642,0,0,nan,33,0,0.0,nan,nan,1.0,nan,0.0004598763760330974,0,0.0045003001105214935,0,0.01160155050092726,0,0.4750823505455628,6,6.553300992585719,29,27.955514505505562
v3_selective_soft_audit,42,subject,Public Administration,40,0.225,0.32392623097039175,0.6234309623430963,0.775,0.025,-0.07967465439796798,0,0,nan,38,0,0.0,nan,nan,0.8,nan,0.007361459093915887,0,0.10548349350574426,0,0.20627733445144258,0,4.095926280133426,21,15.954368104226887,19,19.637944880872965
v3_selective_soft_audit,42,subject,Theoretical Economics,30,0.3,0.335240023906105,0.6796116504854368,0.7333333333333333,0.3,0.22441192105385804,1,1,1.0,25,0,0.0,nan,0.0,1.0,0.6420683413743973,0.00185488432427519,0,0.016360800775146345,0,0.2341985001694411,2,2.510599354165606,7,7.478405322879553,21,19.760436095297337
v3_selective_soft_audit,42,gold_region,high,945,0.2201058201058201,0.2906084996340598,0.5367603389926376,0.7798941798941799,0.11216931216931217,-0.0007023849315845399,0,0,nan,945,0,0.0,nan,nan,0.9172661870503597,nan,0.0054153767416335145,0,1.780851124376568,0,3.3366798964671034,5,52.80143084123847,273,266.92744685010985,667,620.1535910796374
v3_selective_soft_audit,42,gold_region,low,57,1.8421052631578947,1.8153958571774318,0.1845536609829488,0.21052631578947367,1.8421052631578947,1.8153958571774318,57,33,0.5789473684210527,0,0,nan,0.631578947368421,0.0,nan,0.5797369928354384,nan,12,12.05927544250153,0,1.0776556405762676,12,10.818060151947975,13,13.416246278484323,20,19.628762313135667
v3_selective_soft_audit,42,gold_region,mid,105,1.1904761904761905,1.1157271000197702,0.0,0.12380952380952381,1.1904761904761905,1.1157271000197702,0,0,nan,0,0,nan,nan,nan,nan,nan,nan,0,0.2495310707599856,0,1.110293175537663,13,20.741447726089973,59,47.03675398044288,33,35.86197379603982
