objective_id,objective_type,objective_label,status,split,metric_canonical,n,Accuracy,Exact Match,MAE_label,MAE_expected,RMSE_label,Signed Bias label,Signed Bias expected,Macro-F1,Weighted-F1,Quadratic Weighted Kappa,Kendall tau,Spearman rho,Within-1 Accuracy,Acc@1,Acc@2,Acc@5,low_n,low_exact_match,low_MAE,low_signed_bias,low_to_high_rate,low_severe_overestimation_rate,mean_pred_low,high_n,high_to_mid_or_low_rate,high_signed_bias,MAE_score,severe_error_rate,pred_label_1_rate,pred_label_2_rate,pred_label_3_rate,pred_label_4_rate,pred_label_5_rate,monotonic_violation_rate
O2_regression_smoothl1,regression,regression_smoothl1,completed,test,Scenario Element Integration,233,0.6866952789699571,0.6866952789699571,0.3834048640915593,0.3111477310906493,0.5507180902044145,0.042918454935622304,0.009978021163285531,0.469242927137664,0.6817898766170732,0.6757684457913291,0.6407101588098583,0.7216046772735966,0.9828326180257511,nan,0.36363636363636365,0.6979166666666666,11,0.36363636363636365,0.8787878787878788,0.8787878787878788,0.18181818181818182,0.18181818181818182,2.909090909090909,96,0.010416666666666666,-0.12152777777777794,0.3111477310906493,0.017167381974248927,0.0,0.02145922746781116,0.1072961373390558,0.5493562231759657,0.3218884120171674,nan
O3_ordinal,ordinal,ordinal,completed,dev,Basic Factual Accuracy,83,0.8072289156626506,0.8072289156626506,0.2730923694779116,0.29525969315873807,0.522582404485562,0.07228915662650597,0.05288065622100624,0.27066022544283413,0.8107327862173331,0.6589041095890411,0.4905900496426342,0.5187409099852723,0.9879518072289156,0.0,0.0,0.8985507246376812,3,0.0,1.5555555555555556,1.5555555555555556,0.3333333333333333,0.3333333333333333,3.3333333333333335,69,0.0,-9.01050570710272e-17,0.29525969315873807,0.012048192771084338,0.0,0.012048192771084338,0.024096385542168676,0.1686746987951807,0.7951807228915663,0.6385542168674698
O3_ordinal,ordinal,ordinal,completed,dev,"Clarity, Simplicity & Inspiration",47,0.723404255319149,0.723404255319149,0.4326241134751772,0.3186718638206531,0.613095852883295,0.1631205673758865,0.10150105973225951,0.30202869866402776,0.6915051533367724,0.37710843373493963,0.4279084881425515,0.47685449356091086,0.9361702127659575,nan,0.0,0.8,1,0.0,1.6666666666666665,1.6666666666666665,1.0,1.0,4.0,20,0.0,0.033333333333333125,0.3186718638206531,0.06382978723404255,0.0,0.0,0.0,0.5106382978723404,0.48936170212765956,0.3191489361702128
O3_ordinal,ordinal,ordinal,completed,dev,Content Relevance & Scope Control,76,0.7894736842105263,0.7894736842105263,0.3026315789473683,0.2608997922517326,0.4698512891523537,0.16228070175438594,0.14020385899327759,0.28972431077694233,0.7661258409180846,0.4790764790764791,0.48472116971003426,0.5268652166557772,0.9868421052631579,nan,nan,0.9259259259259259,0,nan,nan,nan,nan,nan,nan,54,0.0,0.061728395061728274,0.2608997922517326,0.013157894736842105,0.0,0.0,0.0,0.21052631578947367,0.7894736842105263,0.631578947368421
O3_ordinal,ordinal,ordinal,completed,dev,Domain Knowledge Accuracy,33,0.5454545454545454,0.5454545454545454,0.5555555555555555,0.44142974783887506,0.7498596950693925,0.09090909090909094,0.061557967367469164,0.2286290322580645,0.5372067448680351,0.06224627875507427,0.12011674156527767,0.13933080686180052,0.9393939393939394,nan,nan,0.6,0,nan,nan,nan,nan,nan,nan,15,0.0,-0.22222222222222238,0.44142974783887506,0.06060606060606061,0.0,0.0,0.030303030303030304,0.45454545454545453,0.5151515151515151,0.45454545454545453
O3_ordinal,ordinal,ordinal,completed,dev,Error Identification & Correction Precision,34,0.8235294117647058,0.8235294117647058,0.38235294117647056,0.3149524906663881,0.773329952663334,0.24509803921568624,0.18802094011905363,0.48299465240641715,0.8041522491349481,0.5607235142118863,0.6367543490958947,0.7076440737652899,0.9117647058823529,0.0,0.0,0.9090909090909091,2,0.0,2.6666666666666665,2.6666666666666665,1.0,1.0,4.0,22,0.0,0.015151515151515057,0.3149524906663881,0.08823529411764706,0.0,0.0,0.058823529411764705,0.29411764705882354,0.6470588235294118,0.6176470588235294
O3_ordinal,ordinal,ordinal,completed,dev,Higher-Order Thinking & Skill Development,45,0.6222222222222222,0.6222222222222222,0.42962962962962953,0.4414742037107956,0.5533288710217215,0.014814814814814802,0.028949509105155733,0.4990062111801242,0.618642742121003,0.6759847522236341,0.6030562094374916,0.6884432344349309,1.0,nan,0.5,0.5833333333333334,2,0.5,0.6666666666666667,0.33333333333333326,0.0,0.0,2.5,12,0.0,-0.19444444444444464,0.4414742037107956,0.0,0.0,0.022222222222222223,0.2,0.6,0.17777777777777778,0.15555555555555556
O3_ordinal,ordinal,ordinal,completed,dev,Instruction Following & Task Completion,124,0.6532258064516129,0.6532258064516129,0.4327956989247312,0.3861833829918181,0.6024144966768741,0.12634408602150535,0.09236262714361516,0.30335839598997494,0.6371331554693184,0.5694444444444444,0.45894682986790913,0.5087742488417073,0.967741935483871,0.0,0.0,0.78125,4,0.0,0.9166666666666666,0.9166666666666666,0.0,0.0,2.75,64,0.0,-0.05729166666666681,0.3861833829918181,0.03225806451612903,0.0,0.008064516129032258,0.04838709677419355,0.3870967741935484,0.5564516129032258,0.3467741935483871
O3_ordinal,ordinal,ordinal,completed,dev,"Motivation, Guidance & Positive Feedback",44,0.5681818181818182,0.5681818181818182,0.515151515151515,0.43673369630706665,0.6628679652796169,0.24242424242424246,0.13816923132689035,0.3406601650412603,0.5498874718679669,0.49817518248175174,0.5359012258343331,0.6217659749713748,0.9545454545454546,nan,0.0,0.7142857142857143,2,0.0,1.8333333333333333,1.8333333333333333,1.0,1.0,4.0,14,0.0,-0.07142857142857162,0.43673369630706665,0.045454545454545456,0.0,0.0,0.09090909090909091,0.5227272727272727,0.38636363636363635,0.38636363636363635
O3_ordinal,ordinal,ordinal,completed,dev,"Personalization, Adaptation & Learning Support",41,0.8292682926829268,0.8292682926829268,0.33333333333333326,0.2761850367727068,0.48556395842728817,0.0894308943089431,0.06051873825528335,0.465,0.823170731707317,0.7233468286099864,0.6791032782193918,0.7513208175829842,0.975609756097561,nan,nan,0.875,0,nan,nan,nan,nan,nan,nan,16,0.0,0.04166666666666652,0.2761850367727068,0.024390243902439025,0.0,0.0,0.0975609756097561,0.5121951219512195,0.3902439024390244,0.2682926829268293
O3_ordinal,ordinal,ordinal,completed,dev,Reasoning Process Rigor,48,0.5416666666666666,0.5416666666666666,0.40277777777777785,0.3906039167740245,0.5692750425533111,0.11111111111111112,0.08256479613141388,0.45636363636363636,0.5274621212121212,0.8006042296072508,0.6410387218406965,0.7195827155447015,1.0,1.0,0.0,0.7142857142857143,4,0.75,0.16666666666666663,0.16666666666666663,0.0,0.0,1.5,21,0.0,-0.22222222222222227,0.3906039167740245,0.0,0.0625,0.0,0.08333333333333333,0.375,0.4791666666666667,0.5833333333333334
O3_ordinal,ordinal,ordinal,completed,dev,Role & Tone Consistency,26,0.8461538461538461,0.8461538461538461,0.28205128205128194,0.25554135526199845,0.3580574370197164,0.025641025641025637,0.012619217441123248,0.3453416149068323,0.829909221213569,0.7277486910994764,0.6864615097070281,0.7634783428051283,1.0,nan,nan,0.8333333333333334,0,nan,nan,nan,nan,nan,nan,12,0.0,0.05555555555555536,0.25554135526199845,0.0,0.0,0.0,0.0,0.5769230769230769,0.4230769230769231,0.38461538461538464
O3_ordinal,ordinal,ordinal,completed,dev,Scenario Element Integration,63,0.6825396825396826,0.6825396825396826,0.4179894179894179,0.3732594633797552,0.6519540564416777,0.12169312169312166,0.1142044488930238,0.34,0.6567901234567901,0.5123595505617977,0.5532145413774798,0.6243049749752478,0.9682539682539683,nan,0.0,0.8076923076923077,2,0.0,2.0,2.0,0.5,0.5,4.0,26,0.0,-0.038461538461538596,0.3732594633797552,0.031746031746031744,0.0,0.015873015873015872,0.031746031746031744,0.5079365079365079,0.4444444444444444,0.2857142857142857
O3_ordinal,ordinal,ordinal,completed,test,Basic Factual Accuracy,255,0.8980392156862745,0.8980392156862745,0.22614379084967315,0.22661202380470197,0.5342312702462599,0.18692810457516337,0.1661633728571187,0.3776819923371647,0.8791018706333108,0.2802590071392993,0.26335686827920457,0.27540775799220013,0.9764705882352941,0.0,nan,0.9820627802690582,2,0.0,4.0,4.0,1.0,1.0,5.0,223,0.0,0.08669656203288482,0.22661202380470197,0.023529411764705882,0.0,0.0,0.00784313725490196,0.047058823529411764,0.9450980392156862,0.7450980392156863
O3_ordinal,ordinal,ordinal,completed,test,"Clarity, Simplicity & Inspiration",198,0.6868686868686869,0.6868686868686869,0.3754208754208754,0.33545820422080974,0.534447489438815,0.045454545454545484,0.01777137109737936,0.46501926199191096,0.6765733634973051,0.46294259951616457,0.4390459008484926,0.4863490317991817,0.9797979797979798,nan,0.5,0.6623376623376623,2,0.5,0.5,0.5,0.0,0.0,2.5,77,0.0,-0.16017316017316036,0.33545820422080974,0.020202020202020204,0.0,0.005050505050505051,0.015151515151515152,0.5757575757575758,0.40404040404040403,0.2777777777777778
O3_ordinal,ordinal,ordinal,completed,test,Content Relevance & Scope Control,272,0.8235294117647058,0.8235294117647058,0.2990196078431372,0.27010724780762646,0.5564535226555916,0.14215686274509795,0.12010498762937649,0.33634894149546357,0.8137927458239527,0.29612961296129603,0.37418151188745546,0.3985215564129151,0.9705882352941176,nan,0.0,0.9049773755656109,4,0.0,2.9166666666666665,2.9166666666666665,1.0,1.0,5.0,221,0.0,0.03469079939668164,0.27010724780762646,0.029411764705882353,0.0,0.0,0.003676470588235294,0.16911764705882354,0.8272058823529411,0.6176470588235294
O3_ordinal,ordinal,ordinal,completed,test,Domain Knowledge Accuracy,157,0.7515923566878981,0.7515923566878981,0.33545647558386404,0.2975945507505013,0.46536062312376636,0.03397027600849257,0.04583062393913483,0.411292388485062,0.7494707781208589,0.5821292775665399,0.5408414611694006,0.5964347428451742,0.9936305732484076,nan,nan,0.7764705882352941,0,nan,nan,nan,nan,nan,nan,85,0.0,-0.047058823529411924,0.2975945507505013,0.006369426751592357,0.0,0.0,0.01910828025477707,0.4585987261146497,0.5222929936305732,0.42038216560509556
O3_ordinal,ordinal,ordinal,completed,test,Error Identification & Correction Precision,39,0.8461538461538461,0.8461538461538461,0.19658119658119658,0.1978329223477178,0.35805743701971643,0.11111111111111113,0.09933959385459751,0.5144654088050314,0.8393807450411225,0.896,0.7121374560549273,0.7776405483107165,1.0,nan,1.0,1.0,3,1.0,0.0,0.0,0.0,0.0,2.0,24,0.0,0.08333333333333326,0.1978329223477178,0.0,0.0,0.07692307692307693,0.02564102564102564,0.15384615384615385,0.7435897435897436,0.41025641025641024
O3_ordinal,ordinal,ordinal,completed,test,Higher-Order Thinking & Skill Development,205,0.6,0.6,0.505691056910569,0.4564334105248968,0.6823361750827507,0.13170731707317077,0.12534536129510013,0.36394831731394967,0.5736705823918357,0.6009188599906556,0.5179769706518006,0.5974912230034386,0.9707317073170731,nan,0.0,0.6521739130434783,14,0.0,0.8333333333333331,0.8333333333333331,0.0,0.0,3.0,46,0.021739130434782608,-0.21014492753623207,0.4564334105248968,0.02926829268292683,0.0,0.0,0.25365853658536586,0.5365853658536586,0.2097560975609756,0.16097560975609757
O3_ordinal,ordinal,ordinal,completed,test,Instruction Following & Task Completion,376,0.7632978723404256,0.7632978723404256,0.34574468085106386,0.3004122902355009,0.503533612870859,0.09751773049645387,0.056045568183558055,0.5636767559688451,0.7593866867096335,0.5491128279140844,0.4929361650729356,0.5379391934259964,0.9787234042553191,nan,1.0,0.8512396694214877,2,1.0,0.3333333333333335,-0.3333333333333335,0.0,0.0,2.0,242,0.012396694214876033,0.015151515151514994,0.3004122902355009,0.02127659574468085,0.0,0.005319148936170213,0.026595744680851064,0.300531914893617,0.6675531914893617,0.4574468085106383
O3_ordinal,ordinal,ordinal,completed,test,"Motivation, Guidance & Positive Feedback",85,0.5882352941176471,0.5882352941176471,0.45882352941176463,0.39576566688283843,0.5612777206860807,0.12156862745098033,0.10009937538284867,0.5525974025974026,0.5826712503183091,0.7510668563300142,0.6471206067129806,0.7380373143334455,1.0,0.5,0.2,0.7391304347826086,7,0.2857142857142857,0.5238095238095237,0.5238095238095237,0.0,0.0,2.4285714285714284,23,0.0,-0.057971014492753804,0.39576566688283843,0.0,0.011764705882352941,0.023529411764705882,0.23529411764705882,0.4823529411764706,0.24705882352941178,0.27058823529411763
O3_ordinal,ordinal,ordinal,completed,test,"Personalization, Adaptation & Learning Support",125,0.744,0.744,0.3653333333333332,0.3135254556930352,0.5424225495148797,0.11466666666666663,0.09486186930186036,0.504982984929509,0.7357238697131745,0.7371929644633608,0.6609663981263344,0.746976513271162,0.976,nan,0.5,0.9,2,0.5,0.33333333333333326,0.33333333333333326,0.0,0.0,2.5,60,0.0,0.049999999999999864,0.3135254556930352,0.024,0.0,0.016,0.128,0.368,0.488,0.336
O3_ordinal,ordinal,ordinal,completed,test,Reasoning Process Rigor,178,0.550561797752809,0.550561797752809,0.7434456928838951,0.7244676370084311,1.1827410555545883,0.5037453183520598,0.4893591304944936,0.3863358645369643,0.5542575904235966,0.6956664693890972,0.6677919936136067,0.7738017572371978,0.8258426966292135,0.28846153846153844,0.75,0.8571428571428571,56,0.32142857142857145,1.3928571428571428,1.3928571428571428,0.2857142857142857,0.42857142857142855,2.4642857142857144,70,0.02857142857142857,-0.04285714285714298,0.7244676370084311,0.17415730337078653,0.08426966292134831,0.11235955056179775,0.07865168539325842,0.2640449438202247,0.4606741573033708,0.5730337078651685
O3_ordinal,ordinal,ordinal,completed,test,Role & Tone Consistency,95,0.8631578947368421,0.8631578947368421,0.2807017543859648,0.24720827901813502,0.37149925424747854,-0.03508771929824556,0.0033565107902528884,0.47619047619047616,0.8643373138729176,0.7334340600043169,0.6365698314019431,0.6983398390427284,1.0,nan,nan,0.8235294117647058,0,nan,nan,nan,nan,nan,nan,34,0.0,0.009803921568627286,0.24720827901813502,0.0,0.0,0.0,0.021052631578947368,0.6210526315789474,0.35789473684210527,0.3894736842105263
O3_ordinal,ordinal,ordinal,completed,test,Scenario Element Integration,233,0.703862660944206,0.703862660944206,0.37195994277539346,0.32944922667057797,0.5268200280143346,0.08583690987124461,0.08349378181774694,0.5081508891893097,0.7009541423524697,0.7310105973595405,0.6675360827943663,0.7526499084605521,0.9871244635193133,nan,0.45454545454545453,0.7604166666666666,11,0.45454545454545453,0.6969696969696969,0.6969696969696969,0.18181818181818182,0.18181818181818182,2.727272727272727,96,0.0,-0.04861111111111128,0.32944922667057797,0.012875536480686695,0.0,0.02575107296137339,0.1072961373390558,0.49356223175965663,0.37339055793991416,0.3261802575107296
