variant,seed,fold,contrastive_anchors,contrastive_far_margin_violation,contrastive_mean_far_similarity,contrastive_mean_near_similarity,contrastive_mean_positive_similarity,contrastive_near_margin_violation,contrastive_triplet_accuracy,epoch,global_step,learning_rate,point_batches,train_contrastive,train_distribution,train_loss,train_ordinal
C2_TACO,42,2,183,0.01639344262295082,-0.18344707653191084,0.4686277107707138,0.7743022564004679,0.22404371584699453,0.825136612021858,6,102,7.505588559420188e-06,524,0.20196964477609003,0.5205390323308929,0.5468284381084315,0.01218487983312345
C2_TACO,42,2,183,0.01092896174863388,-0.24724506673815308,0.4480551579570184,0.7875375241204038,0.15300546448087432,0.9234972677595629,7,119,4.504910219291941e-06,524,0.1386764531579439,0.4521466134443083,0.4691715076110745,0.0063144989369152945
C2_TACO,42,2,183,0.00546448087431694,-0.30490900061088183,0.2942638007689858,0.774427927745496,0.1092896174863388,0.9672131147540983,8,136,2.0960733048124082e-06,524,0.08041914616378631,0.4160791200706522,0.42604299454118005,0.003843919839873151
C2_TACO,42,2,183,0.0,-0.31772259626883625,0.29068269890025666,0.8022016996894378,0.04918032786885246,0.9890710382513661,9,153,5.385184312424973e-07,524,0.04356934917153269,0.3861337227974343,0.39139603731712996,0.0018107582070795698
C2_TACO,42,2,183,0.0,-0.329679095995475,0.2764182012894603,0.8063636751122814,0.03278688524590164,0.9836065573770492,10,170,0.0,524,0.03779553801429152,0.3727130297000897,0.37691238192212234,0.0008395943654538995
C2_TACO,42,3,168,0.9523809523809523,0.7452035803525221,0.7231717249822049,0.7313169899973131,0.7380952380952381,0.3392857142857143,1,17,1.9848077530122083e-05,522,1.153021368201665,1.606510897991301,1.784660149008835,0.12569421994182284
C2_TACO,42,3,168,0.9642857142857143,0.8804977937113672,0.9092172994500115,0.9176244102418423,0.8869047619047619,0.4107142857142857,2,34,1.8755582313020912e-05,522,0.9666564955565208,0.8995052540382206,1.0209151355699562,0.04948846037701215
C2_TACO,42,3,168,0.6071428571428571,0.6169228173648229,0.8232590186276606,0.8790905718647298,0.6964285714285714,0.6011904761904762,3,51,1.6720078605555227e-05,522,0.6349981592761146,0.8089220040545609,0.8915940173027388,0.03834439541139172
C2_TACO,42,3,168,0.20833333333333334,0.15235193571563632,0.6918044602498412,0.82380175900956,0.5476190476190477,0.7083333333333334,4,68,1.396079766039157e-05,522,0.40446505288941825,0.6721501699523907,0.7254806062442133,0.025767864066312603
C2_TACO,42,3,168,0.047619047619047616,-0.1043774778843813,0.5452217837196908,0.7901977157397639,0.3273809523809524,0.7797619047619048,5,85,1.077492420671931e-05,522,0.2683442064504749,0.5802851525845427,0.6157972863750439,0.017355423855817304
C2_TACO,42,3,168,0.02976190476190476,-0.15334590300474138,0.5022164576553872,0.802128787019423,0.20833333333333334,0.875,6,102,7.505588559420188e-06,522,0.1809316082695638,0.5210842762456429,0.5451591727020526,0.011963470095310938
C2_TACO,42,3,168,0.005952380952380952,-0.20931259778860425,0.45304565040195094,0.794928082087565,0.18452380952380953,0.9404761904761905,7,119,4.504910219291941e-06,522,0.12858311067406897,0.4644182609872343,0.4809580999034032,0.007363053679101641
C2_TACO,42,3,168,0.005952380952380952,-0.24413939441243807,0.367376387108206,0.7952059182737555,0.13095238095238096,0.9226190476190477,8,136,2.0960733048124082e-06,522,0.10358373113346761,0.4176759356365207,0.42989266728197306,0.003716717610955722
C2_TACO,42,3,168,0.011904761904761904,-0.2725046499454904,0.30707924933327985,0.7877879275807312,0.08928571428571429,0.9761904761904762,9,153,5.385184312424973e-07,522,0.07243722883962814,0.3913201816403218,0.39951835963825993,0.0019089104760568719
C2_TACO,42,3,168,0.0,-0.2869211179869516,0.2807934315309727,0.8026305029967001,0.05952380952380952,0.9940476190476191,10,170,0.0,522,0.04474098041074177,0.3781558789582245,0.3830859654358235,0.0009119768873455771
C2_TACO,42,4,192,0.9739583333333334,0.7947831167063365,0.7673809948998193,0.7760216537863016,0.78125,0.390625,1,17,1.9848077530122083e-05,541,1.2534951255992468,1.6160847662006421,1.8056119206652403,0.1283552832385033
C2_TACO,42,4,192,0.9427083333333334,0.874274015892297,0.9095868716637293,0.9257781857935091,0.8697916666666666,0.4791666666666667,2,34,1.8755582313020912e-05,541,1.0275810902418359,0.9139481110570612,1.0421670305503055,0.05092161497343917
C2_TACO,42,4,192,0.4791666666666667,0.5419974391697906,0.810832103403906,0.8428778146238377,0.7395833333333334,0.5572916666666666,3,51,1.6720078605555227e-05,541,0.7055803323009648,0.7763389488492788,0.865082263133993,0.03637055905540982
C2_TACO,42,4,192,0.08854166666666667,0.03790080411514888,0.6208241573525205,0.772343606610472,0.4583333333333333,0.7395833333333334,4,68,1.396079766039157e-05,541,0.3965329882730136,0.6824259135231734,0.7349114959677354,0.02566456687350477
C2_TACO,42,4,192,0.057291666666666664,0.0013683829941631605,0.6554253186332062,0.8105974254043152,0.390625,0.8020833333333334,5,85,1.077492420671931e-05,541,0.3341415952759848,0.5969452921321784,0.639493489414178,0.018268075880190863
C2_TACO,42,4,192,0.026041666666666668,-0.1545296372496523,0.4895868947836182,0.7592938624632856,0.2708333333333333,0.8541666666666666,6,102,7.505588559420188e-06,541,0.20345399967816963,0.5231097569472247,0.5497688396787357,0.012627365957070211
C2_TACO,42,4,192,0.020833333333333332,-0.24294595375734693,0.4003483137736718,0.7702618557183692,0.171875,0.9166666666666666,7,119,4.504910219291941e-06,541,0.1304202908853929,0.45531495881065476,0.47166425487983715,0.006614533786822754
C2_TACO,42,4,192,0.010416666666666666,-0.319574239848104,0.3511528367525898,0.7701417091302574,0.125,0.9791666666666666,8,136,2.0960733048124082e-06,541,0.08368121757455663,0.41755963320019285,0.4277106762782786,0.0035658436475701507
C2_TACO,42,4,192,0.010416666666666666,-0.31624926698956796,0.2775328955128013,0.7867646457937857,0.041666666666666664,0.984375,9,153,5.385184312424973e-07,541,0.0495594657405388,0.3914086752676176,0.3972010954116194,0.001672946768033864
C2_TACO,42,4,192,0.0,-0.3419538471013463,0.2600180388641699,0.7994841925877457,0.036458333333333336,0.984375,10,170,0.0,541,0.045165472960141756,0.3766546281286586,0.38155196410476433,0.0007615761616662001
C3_shuffled_margin_control,42,0,180,0.9611111111111111,0.7763888272146384,0.766533558236228,0.773654018011358,0.7333333333333333,0.31666666666666665,1,17,1.9848077530122083e-05,528,1.191407618141084,1.6332755774033791,1.8158686295377486,0.12690457702212204
C3_shuffled_margin_control,42,0,180,0.9833333333333333,0.8988887849781249,0.9271192014217376,0.9305062727795707,0.9111111111111111,0.39444444444444443,2,34,1.8755582313020912e-05,528,1.0315239664280054,0.9534808392636478,1.0843994298272512,0.055532386174132684
C3_shuffled_margin_control,42,0,180,0.4388888888888889,0.5018403901201155,0.7946783998360236,0.8439245846536424,0.6666666666666666,0.5722222222222222,3,51,1.6720078605555227e-05,528,0.7144848500456922,0.8256487497551874,0.9176250599098928,0.041055648232224594
C3_shuffled_margin_control,42,0,180,0.25,0.2611284600881239,0.6780362891033291,0.8119933639963468,0.5666666666666667,0.6722222222222223,4,68,1.396079766039157e-05,528,0.46141756785183324,0.7232411096690956,0.7845079405233264,0.03025014742083978
C3_shuffled_margin_control,42,0,180,0.044444444444444446,0.020612581974516313,0.5872990427124831,0.784555910858843,0.39444444444444443,0.7777777777777778,5,85,1.077492420671931e-05,528,0.30264137759370374,0.6299251005843733,0.671032252044163,0.021686024537468093
C3_shuffled_margin_control,42,0,180,0.044444444444444446,-0.07931081611766583,0.5322330119916134,0.8021962475445535,0.3,0.85,6,102,7.505588559420188e-06,528,0.24392911212420254,0.5537999510327636,0.5857490099627863,0.015112295911311583
C3_shuffled_margin_control,42,0,180,0.022222222222222223,-0.15008384980675246,0.4617934829348491,0.8186587106850413,0.19444444444444445,0.9277777777777778,7,119,4.504910219291941e-06,528,0.1321931812352418,0.47940065842703916,0.4968744779083257,0.008509006148385928
C3_shuffled_margin_control,42,0,180,0.005555555555555556,-0.2606733135568599,0.34028260809265903,0.8110942187822527,0.05,0.9666666666666667,8,136,2.0960733048124082e-06,528,0.0749041628223219,0.4263871764750079,0.4359496276222423,0.004144072877112869
C3_shuffled_margin_control,42,0,180,0.0,-0.27117515528160663,0.32784054739814666,0.8138644069433212,0.06111111111111111,0.9833333333333333,9,153,5.385184312424973e-07,528,0.06337266666030866,0.40013444495994144,0.40760346573766915,0.0022635083409575213
C3_shuffled_margin_control,42,0,180,0.0,-0.2892487225640151,0.2853509545533193,0.823780569434166,0.03333333333333333,0.9888888888888889,10,170,0.0,528,0.0347970146742062,0.38226182931579056,0.3862186597402659,0.000954256679503632
C3_shuffled_margin_control,42,1,189,0.9523809523809523,0.8018814235452622,0.783177229304793,0.7764687771519656,0.8042328042328042,0.328042328042328,1,17,1.9848077530122083e-05,540,1.261698089879765,1.5888239210954418,1.7781340425765073,0.12628062493081585
C3_shuffled_margin_control,42,1,189,0.9682539682539683,0.884092931551908,0.9261964985302517,0.9305411397464691,0.9523809523809523,0.3915343915343915,2,34,1.8755582313020912e-05,540,1.0148220050114172,0.8936703747897237,1.0195651276520006,0.0488250957856912
C3_shuffled_margin_control,42,1,189,0.3544973544973545,0.3540612387042197,0.6991770801444849,0.7885119229082077,0.6031746031746031,0.6243386243386243,3,51,1.6720078605555227e-05,540,0.5892033635593381,0.7662358789256325,0.842329294786409,0.03434615652120017
C3_shuffled_margin_control,42,1,189,0.19576719576719576,0.1271814184273204,0.673383641948618,0.7834686822203732,0.544973544973545,0.6984126984126984,4,68,1.396079766039157e-05,540,0.4632789122759951,0.6586284223943949,0.7170416896403939,0.0241707486943967
C3_shuffled_margin_control,42,1,189,0.09523809523809523,-0.0453429927448274,0.578307286338516,0.7995780689848794,0.3492063492063492,0.8042328042328042,5,85,1.077492420671931e-05,540,0.3127455958122651,0.5859447490320437,0.6260150827467441,0.01759154906798762
C3_shuffled_margin_control,42,1,189,0.037037037037037035,-0.30029905164643883,0.5177943245680244,0.807015804702012,0.2275132275132275,0.8835978835978836,6,102,7.505588559420188e-06,540,0.19875127589575642,0.5188218754681724,0.5448744813325228,0.012354954979700442
C3_shuffled_margin_control,42,1,189,0.021164021164021163,-0.2955034151870422,0.4440451077427025,0.793737199256029,0.18518518518518517,0.9312169312169312,7,119,4.504910219291941e-06,540,0.15095587146067743,0.46181536947066587,0.48053738353084086,0.007252851369601019
C3_shuffled_margin_control,42,1,189,0.010582010582010581,-0.3581975453764831,0.40793878286485635,0.8028944894750282,0.12698412698412698,0.9523809523809523,8,136,2.0960733048124082e-06,540,0.10489362185221075,0.4133693069366186,0.4255946243768213,0.003471911542493655
C3_shuffled_margin_control,42,1,189,0.010582010582010581,-0.3826191860334898,0.3240235385598329,0.8137488374634395,0.06349206349206349,0.9682539682539683,9,153,5.385184312424973e-07,540,0.0676074981663044,0.3887578494950301,0.3964841052820837,0.0019310129854518351
C3_shuffled_margin_control,42,1,189,0.0,-0.40189791811758246,0.37031766219389817,0.8115650500570025,0.09523809523809523,0.9682539682539683,10,170,0.0,540,0.07006513787273434,0.37544533550756537,0.3829074353635035,0.0009111704048058931
C3_shuffled_margin_control,42,2,183,0.9289617486338798,0.7822184990989706,0.7591575915044774,0.7874530172738873,0.7377049180327869,0.34972677595628415,1,17,1.9848077530122083e-05,524,1.1599106668345345,1.6179740681448056,1.7989648982655002,0.12999953096021563
C3_shuffled_margin_control,42,2,183,0.9234972677595629,0.8471226549295129,0.8907792594263463,0.9092372131477939,0.8743169398907104,0.4426229508196721,2,34,1.8755582313020912e-05,524,0.9821021637616266,0.9211924795260411,1.0451702671054437,0.051535143848430394
C3_shuffled_margin_control,42,2,183,0.5027322404371585,0.4863642050472439,0.7360103680584275,0.8002025125741633,0.6612021857923497,0.5573770491803278,3,51,1.6720078605555227e-05,524,0.7540290780296152,0.7736352742400788,0.8671680359695931,0.03625970873490726
C3_shuffled_margin_control,42,2,183,0.18032786885245902,0.2192440402841633,0.6404079631215236,0.8035144266046461,0.4426229508196721,0.73224043715847,4,68,1.396079766039157e-05,524,0.42447388653007145,0.671474157000771,0.726745149220219,0.025647205949466824
C3_shuffled_margin_control,42,2,183,0.07650273224043716,0.00710218798755948,0.5684773534780643,0.7738601499405063,0.4262295081967213,0.7814207650273224,5,85,1.077492420671931e-05,524,0.34238876745447816,0.5910982988803214,0.6345268137440199,0.018379276128011917
C3_shuffled_margin_control,42,2,183,0.03825136612021858,-0.11205131975333385,0.49970644183171903,0.7941051553833028,0.29508196721311475,0.8360655737704918,6,102,7.505588559420188e-06,524,0.25046968888120374,0.52787884128216,0.5591821519956561,0.012512681066025917
C3_shuffled_margin_control,42,2,183,0.00546448087431694,-0.1826524559632351,0.504305623003531,0.8056760314709502,0.23497267759562843,0.8907103825136612,7,119,4.504910219291941e-06,524,0.18044653964492863,0.4673795377380634,0.48930587129710057,0.007763359204906871
C3_shuffled_margin_control,42,2,183,0.00546448087431694,-0.2703929132695406,0.3809596553668787,0.7947833445228514,0.13114754098360656,0.9453551912568307,8,136,2.0960733048124082e-06,524,0.10249132620111172,0.41999685318202123,0.4322624659176404,0.004032958605122763
C3_shuffled_margin_control,42,2,183,0.0,-0.2995138463304668,0.3575821785978932,0.8076530896900781,0.04918032786885246,1.0,9,153,5.385184312424973e-07,524,0.05685142565792771,0.3866828385640988,0.393261426464363,0.0017868886590200308
C3_shuffled_margin_control,42,2,183,0.00546448087431694,-0.31261396198406244,0.3327182470082911,0.8105116932769942,0.04371584699453552,0.9781420765027322,10,170,0.0,524,0.05261179694349016,0.3726099887747275,0.3783024977741564,0.0008626589395647835
C3_shuffled_margin_control,42,3,168,0.9404761904761905,0.7452665173581668,0.7232881766699609,0.7315882981887886,0.7440476190476191,0.3333333333333333,1,17,1.9848077530122083e-05,522,1.146244386889012,1.605380620364942,1.7827176789100143,0.12542523354937776
C3_shuffled_margin_control,42,3,168,0.9761904761904762,0.8928620980254242,0.9001972361334732,0.9062315528946263,0.8809523809523809,0.36904761904761907,2,34,1.8755582313020912e-05,522,1.0255171927798297,0.9168262017812309,1.0448679225198154,0.05098000211129143
C3_shuffled_margin_control,42,3,168,0.6785714285714286,0.6325657794728786,0.8152122965880803,0.863799222345863,0.7023809523809523,0.5833333333333334,3,51,1.6720078605555227e-05,522,0.6978890547650185,0.8083114265196625,0.8970878057438751,0.03797494859594791
C3_shuffled_margin_control,42,3,168,0.2619047619047619,0.23591041229554408,0.716712255574142,0.8274524384178221,0.5654761904761905,0.7142857142857143,4,68,1.396079766039157e-05,522,0.45864041633866065,0.6784449955626922,0.7376545869470557,0.026691096573907495
C3_shuffled_margin_control,42,3,168,0.05952380952380952,-0.010522052723293504,0.5836943236756182,0.7929471090790772,0.3273809523809524,0.7797619047619048,5,85,1.077492420671931e-05,522,0.27349116328462086,0.5761745743439229,0.611707797181218,0.01636821291888029
C3_shuffled_margin_control,42,3,168,0.017857142857142856,-0.1869938961074998,0.49899952051540214,0.7962868767125266,0.22023809523809523,0.8928571428571429,6,102,7.505588559420188e-06,522,0.15730639676234157,0.5150186153007421,0.5364187558527708,0.011339003158076127
C3_shuffled_margin_control,42,3,168,0.005952380952380952,-0.28032841051130425,0.4256244391602065,0.8048583290406636,0.125,0.9523809523809523,7,119,4.504910219291941e-06,522,0.08788550652943705,0.45141329806051805,0.46312072822981126,0.005837759800135134
C3_shuffled_margin_control,42,3,168,0.0,-0.2886586075848235,0.3547475753418569,0.813658785252344,0.06547619047619048,0.9761904761904762,8,136,2.0960733048124082e-06,522,0.05752613455686835,0.41531225189145554,0.422751452581122,0.003373172773046177
C3_shuffled_margin_control,42,3,168,0.005952380952380952,-0.2979526892858779,0.3047540144373973,0.7961309477686882,0.08928571428571429,0.9821428571428571,9,153,5.385184312424973e-07,522,0.060084407647472395,0.3896479314501786,0.3965305531088805,0.0017483605994901754
C3_shuffled_margin_control,42,3,168,0.0,-0.321752020756581,0.2832716199059394,0.8010427325609184,0.03571428571428571,0.9880952380952381,10,170,0.0,522,0.03655778578190638,0.3757112716160486,0.37972852089388787,0.0007229418248131366
C3_shuffled_margin_control,42,4,192,0.9427083333333334,0.7946943556113789,0.7676658594670395,0.7760325567796826,0.7864583333333334,0.3854166666666667,1,17,1.9848077530122083e-05,541,1.2586899959721538,1.6159673721534709,1.8060558503855177,0.12843894919160195
C3_shuffled_margin_control,42,4,192,0.921875,0.8711444323416799,0.912142246340712,0.9283266846711437,0.859375,0.4739583333333333,2,34,1.8755582313020912e-05,541,1.0216434589705934,0.9099548858161775,1.037275292296066,0.05031211711117712
C3_shuffled_margin_control,42,4,192,0.484375,0.5377437405404635,0.8280684817582369,0.8482082556001842,0.796875,0.5416666666666666,3,51,1.6720078605555227e-05,541,0.7293499840110155,0.7593800773682303,0.8494346273474244,0.03423910348417062
C3_shuffled_margin_control,42,4,192,0.125,0.08256763108753755,0.605790155736031,0.7813045522974184,0.4322916666666667,0.734375,4,68,1.396079766039157e-05,541,0.39193213222491985,0.698212151369166,0.7513486293941571,0.027886529366917007
C3_shuffled_margin_control,42,4,192,0.07291666666666667,-0.011668976042225646,0.6237787835416384,0.8182741877778122,0.3697916666666667,0.8072916666666666,5,85,1.077492420671931e-05,541,0.31766273460706845,0.592721460879455,0.6331833017552736,0.017391134151431873
C3_shuffled_margin_control,42,4,192,0.026041666666666668,-0.18397566846882304,0.4943498142529279,0.8074333140005668,0.21354166666666666,0.8854166666666666,6,102,7.505588559420188e-06,541,0.1869148270791554,0.5197873492578867,0.5446141799171619,0.012270696261320341
C3_shuffled_margin_control,42,4,192,0.005208333333333333,-0.20966054408442383,0.3759039222010567,0.8014437636981407,0.11458333333333333,0.9583333333333334,7,119,4.504910219291941e-06,541,0.08194457900394296,0.4569329875060865,0.4684091344425823,0.00656337579553295
C3_shuffled_margin_control,42,4,192,0.010416666666666666,-0.3168984491106433,0.35962702028336935,0.8061935780569911,0.08854166666666667,0.9583333333333334,8,136,2.0960733048124082e-06,541,0.07537895323741577,0.41858293297623117,0.4279552533828383,0.0036688497401536966
C3_shuffled_margin_control,42,4,192,0.015625,-0.30529168849655736,0.2570409962645499,0.7986888266944637,0.03125,0.984375,9,153,5.385184312424973e-07,541,0.056224417895805553,0.3905976194692104,0.3970645294342252,0.0016889358650842496
C3_shuffled_margin_control,42,4,192,0.0,-0.32297405519057065,0.24118934090559682,0.8189106237065668,0.036458333333333336,0.984375,10,170,0.0,541,0.04181006243670843,0.37689886658190785,0.3814878343684554,0.0008159222451086112
