variant,scope,fold,row_label,column_label,cosine
C3_shuffled_margin_control,fold_0,0,3,3,1.0000001192092896
C3_shuffled_margin_control,fold_0,0,3,4,0.9505705237388611
C3_shuffled_margin_control,fold_0,0,3,5,0.7548143863677979
C3_shuffled_margin_control,fold_0,0,4,1,0.13735345005989075
C3_shuffled_margin_control,fold_0,0,4,2,0.8616513013839722
C3_shuffled_margin_control,fold_0,0,4,3,0.9505705237388611
C3_shuffled_margin_control,fold_0,0,4,4,0.9999998807907104
C3_shuffled_margin_control,fold_0,0,4,5,0.9085545539855957
C3_shuffled_margin_control,fold_0,0,5,1,0.06586878001689911
C3_shuffled_margin_control,fold_0,0,5,2,0.7166343927383423
C3_shuffled_margin_control,fold_0,0,5,3,0.7548143863677979
C3_shuffled_margin_control,fold_0,0,5,4,0.9085545539855957
C3_shuffled_margin_control,fold_0,0,5,5,1.0
C3_shuffled_margin_control,fold_1,1,1,1,1.0
C3_shuffled_margin_control,fold_1,1,1,2,0.8442224264144897
C3_shuffled_margin_control,fold_1,1,1,3,0.7383177876472473
C3_shuffled_margin_control,fold_1,1,1,4,0.8495048880577087
C3_shuffled_margin_control,fold_1,1,1,5,0.9217946529388428
C3_shuffled_margin_control,fold_1,1,2,1,0.8442224264144897
C3_shuffled_margin_control,fold_1,1,2,2,1.0
C3_shuffled_margin_control,fold_1,1,2,3,0.9209570288658142
C3_shuffled_margin_control,fold_1,1,2,4,0.9554580450057983
C3_shuffled_margin_control,fold_1,1,2,5,0.9081345200538635
C3_shuffled_margin_control,fold_1,1,3,1,0.7383177876472473
C3_shuffled_margin_control,fold_1,1,3,2,0.9209570288658142
C3_shuffled_margin_control,fold_1,1,3,3,1.0000001192092896
C3_shuffled_margin_control,fold_1,1,3,4,0.9549025297164917
C3_shuffled_margin_control,fold_1,1,3,5,0.7942623496055603
C3_shuffled_margin_control,fold_1,1,4,1,0.8495048880577087
C3_shuffled_margin_control,fold_1,1,4,2,0.9554580450057983
C3_shuffled_margin_control,fold_1,1,4,3,0.9549025297164917
C3_shuffled_margin_control,fold_1,1,4,4,0.9999999403953552
C3_shuffled_margin_control,fold_1,1,4,5,0.9191317558288574
C3_shuffled_margin_control,fold_1,1,5,1,0.9217946529388428
C3_shuffled_margin_control,fold_1,1,5,2,0.9081345200538635
C3_shuffled_margin_control,fold_1,1,5,3,0.7942623496055603
C3_shuffled_margin_control,fold_1,1,5,4,0.9191317558288574
C3_shuffled_margin_control,fold_1,1,5,5,0.9999999403953552
C3_shuffled_margin_control,fold_2,2,1,1,0.9999998211860657
C3_shuffled_margin_control,fold_2,2,1,2,0.8054672479629517
C3_shuffled_margin_control,fold_2,2,1,3,0.8072654008865356
C3_shuffled_margin_control,fold_2,2,1,4,0.8455011248588562
C3_shuffled_margin_control,fold_2,2,1,5,0.8758288621902466
C3_shuffled_margin_control,fold_2,2,2,1,0.8054672479629517
C3_shuffled_margin_control,fold_2,2,2,2,1.0
C3_shuffled_margin_control,fold_2,2,2,3,0.9778164625167847
C3_shuffled_margin_control,fold_2,2,2,4,0.9318726062774658
C3_shuffled_margin_control,fold_2,2,2,5,0.7987027168273926
C3_shuffled_margin_control,fold_2,2,3,1,0.8072654008865356
C3_shuffled_margin_control,fold_2,2,3,2,0.9778164625167847
C3_shuffled_margin_control,fold_2,2,3,3,1.0
C3_shuffled_margin_control,fold_2,2,3,4,0.9630563259124756
C3_shuffled_margin_control,fold_2,2,3,5,0.8271232843399048
C3_shuffled_margin_control,fold_2,2,4,1,0.8455011248588562
C3_shuffled_margin_control,fold_2,2,4,2,0.9318726062774658
C3_shuffled_margin_control,fold_2,2,4,3,0.9630563259124756
C3_shuffled_margin_control,fold_2,2,4,4,1.0
C3_shuffled_margin_control,fold_2,2,4,5,0.9325910210609436
C3_shuffled_margin_control,fold_2,2,5,1,0.8758288621902466
C3_shuffled_margin_control,fold_2,2,5,2,0.7987027168273926
C3_shuffled_margin_control,fold_2,2,5,3,0.8271232843399048
C3_shuffled_margin_control,fold_2,2,5,4,0.9325910210609436
C3_shuffled_margin_control,fold_2,2,5,5,1.0000001192092896
C3_shuffled_margin_control,fold_3,3,1,1,1.0
C3_shuffled_margin_control,fold_3,3,1,2,0.8814810514450073
C3_shuffled_margin_control,fold_3,3,1,3,0.9291967153549194
C3_shuffled_margin_control,fold_3,3,1,4,0.8300930261611938
C3_shuffled_margin_control,fold_3,3,1,5,0.6376082897186279
C3_shuffled_margin_control,fold_3,3,2,1,0.8814810514450073
C3_shuffled_margin_control,fold_3,3,2,2,0.9999999403953552
C3_shuffled_margin_control,fold_3,3,2,3,0.9624194502830505
C3_shuffled_margin_control,fold_3,3,2,4,0.9610656499862671
C3_shuffled_margin_control,fold_3,3,2,5,0.8874455690383911
C3_shuffled_margin_control,fold_3,3,3,1,0.9291967153549194
C3_shuffled_margin_control,fold_3,3,3,2,0.9624194502830505
C3_shuffled_margin_control,fold_3,3,3,3,1.0
C3_shuffled_margin_control,fold_3,3,3,4,0.9592625498771667
C3_shuffled_margin_control,fold_3,3,3,5,0.8164273500442505
C3_shuffled_margin_control,fold_3,3,4,1,0.8300930261611938
C3_shuffled_margin_control,fold_3,3,4,2,0.9610656499862671
C3_shuffled_margin_control,fold_3,3,4,3,0.9592625498771667
C3_shuffled_margin_control,fold_3,3,4,4,1.0000001192092896
C3_shuffled_margin_control,fold_3,3,4,5,0.9316564202308655
C3_shuffled_margin_control,fold_3,3,5,1,0.6376082897186279
C3_shuffled_margin_control,fold_3,3,5,2,0.8874455690383911
C3_shuffled_margin_control,fold_3,3,5,3,0.8164273500442505
C3_shuffled_margin_control,fold_3,3,5,4,0.9316564202308655
C3_shuffled_margin_control,fold_3,3,5,5,0.9999998807907104
C3_shuffled_margin_control,fold_4,4,1,1,0.9999999403953552
C3_shuffled_margin_control,fold_4,4,1,2,0.46629562973976135
C3_shuffled_margin_control,fold_4,4,1,3,0.5543639063835144
C3_shuffled_margin_control,fold_4,4,1,4,0.6460711359977722
C3_shuffled_margin_control,fold_4,4,1,5,0.7211732864379883
C3_shuffled_margin_control,fold_4,4,2,1,0.46629562973976135
C3_shuffled_margin_control,fold_4,4,2,2,1.0
C3_shuffled_margin_control,fold_4,4,2,3,0.9518541097640991
C3_shuffled_margin_control,fold_4,4,2,4,0.8039367198944092
C3_shuffled_margin_control,fold_4,4,2,5,0.5646770000457764
C3_shuffled_margin_control,fold_4,4,3,1,0.5543639063835144
C3_shuffled_margin_control,fold_4,4,3,2,0.9518541097640991
C3_shuffled_margin_control,fold_4,4,3,3,0.9999999403953552
C3_shuffled_margin_control,fold_4,4,3,4,0.9220304489135742
C3_shuffled_margin_control,fold_4,4,3,5,0.7214720249176025
C3_shuffled_margin_control,fold_4,4,4,1,0.6460711359977722
C3_shuffled_margin_control,fold_4,4,4,2,0.8039367198944092
C3_shuffled_margin_control,fold_4,4,4,3,0.9220304489135742
C3_shuffled_margin_control,fold_4,4,4,4,1.0
C3_shuffled_margin_control,fold_4,4,4,5,0.9187801480293274
C3_shuffled_margin_control,fold_4,4,5,1,0.7211732864379883
C3_shuffled_margin_control,fold_4,4,5,2,0.5646770000457764
C3_shuffled_margin_control,fold_4,4,5,3,0.7214720249176025
C3_shuffled_margin_control,fold_4,4,5,4,0.9187801480293274
C3_shuffled_margin_control,fold_4,4,5,5,1.0
C3_shuffled_margin_control,aggregate,all,1,1,0.9999999523162841
C3_shuffled_margin_control,aggregate,all,1,2,0.6216131269931793
C3_shuffled_margin_control,aggregate,all,1,3,0.6437328785657883
C3_shuffled_margin_control,aggregate,all,1,4,0.6617047250270843
C3_shuffled_margin_control,aggregate,all,1,5,0.6444547742605209
C3_shuffled_margin_control,aggregate,all,2,1,0.6216131269931793
C3_shuffled_margin_control,aggregate,all,2,2,1.000000011920929
C3_shuffled_margin_control,aggregate,all,2,3,0.9463215708732605
C3_shuffled_margin_control,aggregate,all,2,4,0.9027968645095825
C3_shuffled_margin_control,aggregate,all,2,5,0.7751188397407531
C3_shuffled_margin_control,aggregate,all,3,1,0.6437328785657883
C3_shuffled_margin_control,aggregate,all,3,2,0.9463215708732605
C3_shuffled_margin_control,aggregate,all,3,3,1.000000035762787
C3_shuffled_margin_control,aggregate,all,3,4,0.9499644756317138
C3_shuffled_margin_control,aggregate,all,3,5,0.7828198790550231
C3_shuffled_margin_control,aggregate,all,4,1,0.6617047250270843
C3_shuffled_margin_control,aggregate,all,4,2,0.9027968645095825
C3_shuffled_margin_control,aggregate,all,4,3,0.9499644756317138
C3_shuffled_margin_control,aggregate,all,4,4,0.9999999880790711
C3_shuffled_margin_control,aggregate,all,4,5,0.9221427798271179
C3_shuffled_margin_control,aggregate,all,5,1,0.6444547742605209
C3_shuffled_margin_control,aggregate,all,5,2,0.7751188397407531
C3_shuffled_margin_control,aggregate,all,5,3,0.7828198790550231
C3_shuffled_margin_control,aggregate,all,5,4,0.9221427798271179
C3_shuffled_margin_control,aggregate,all,5,5,0.9999999880790711
