status,rubric_unit_hash,original_criterion_count,kept_criterion_count,truncated_criterion_count,retained_criterion_ratio,original_exact_quote_token_coverage,postfit_student_visible_exact_quote_token_coverage,original_score_level_rule_count,kept_score_level_rule_count,score_level_rule_retention
OK,62cbfb43ebbabaf1,9,5,4,0.5555555555555556,0.8504672897196262,0.4392523364485981,5,2,0.4
OK,292b8b7805daff45,12,6,6,0.5,0.7076923076923077,0.35384615384615387,5,2,0.4
OK,98510f37b99122f2,11,4,7,0.36363636363636365,0.8468468468468469,0.4144144144144144,5,2,0.4
OK,d967a6addcfe84c2,12,6,6,0.5,0.8545454545454545,0.38181818181818183,5,2,0.4
OK,999e3077eacdc956,12,6,6,0.5,0.5,0.176056338028169,5,1,0.2
OK,134859052a645444,10,5,5,0.5,0.5307692307692308,0.3,5,2,0.4
OK,a8684ad13c9b1664,11,4,7,0.36363636363636365,0.7482517482517482,0.26573426573426573,5,1,0.2
OK,767351d696375c9d,12,6,6,0.5,0.8545454545454545,0.38181818181818183,5,2,0.4
OK,8300299afe015cf2,10,3,7,0.3,0.8201058201058201,0.26455026455026454,5,1,0.2
OK,fc2294c28b629c37,10,3,7,0.3,0.8201058201058201,0.26455026455026454,5,1,0.2
OK,6b1db31fa1bf1708,8,3,5,0.375,0.7571428571428571,0.30714285714285716,5,1,0.2
OK,977ffa534db34530,12,6,6,0.5,0.8454545454545455,0.38181818181818183,5,2,0.4
OK,08fe0bbfed467e75,11,5,6,0.45454545454545453,0.708029197080292,0.29927007299270075,5,2,0.4
OK,29ba606b28dc4498,10,4,6,0.4,0.847457627118644,0.4067796610169492,5,2,0.4
OK,aa04d54c088ea76b,12,6,6,0.5,0.8545454545454545,0.38181818181818183,5,2,0.4
OK,001a2fe42bc1dcb0,9,4,5,0.4444444444444444,0.8559322033898306,0.4067796610169492,5,2,0.4
OK,3d310b0b1ebdf27e,5,3,2,0.6,0.6886792452830188,0.4811320754716981,5,3,0.6
OK,5c065626e23fbcc1,12,5,7,0.4166666666666667,0.7464788732394366,0.20422535211267606,5,1,0.2
OK,8dd4b7e2d4481371,5,3,2,0.6,0.8947368421052632,0.6210526315789474,5,3,0.6
OK,a08e4120367b874e,12,6,6,0.5,0.8620689655172413,0.39655172413793105,5,2,0.4
OK,c512d96a00105771,9,5,4,0.5555555555555556,0.8504672897196262,0.4392523364485981,5,2,0.4
OK,68f5b5a38d8ec5d6,12,6,6,0.5,0.8189655172413793,0.39655172413793105,5,2,0.4
OK,9f55bba89da93f60,11,5,6,0.45454545454545453,0.7482517482517482,0.3006993006993007,5,2,0.4
OK,9a892b0d04e11700,11,4,7,0.36363636363636365,0.7479674796747967,0.2601626016260163,5,1,0.2
OK,2e2f318662fe7b43,8,3,5,0.375,0.8357142857142857,0.32857142857142857,5,1,0.2
OK,ad5dbf6f2a96383e,5,3,2,0.6,0.5660377358490566,0.39622641509433965,5,3,0.6
OK,2b29345d6fed341c,11,4,7,0.36363636363636365,0.708029197080292,0.23357664233576642,5,1,0.2
OK,21a1373d2810d2d0,10,5,5,0.5,0.5307692307692308,0.3,5,2,0.4
OK,7c03b6b581744533,12,6,6,0.5,0.6126760563380281,0.2323943661971831,5,1,0.2
OK,1e8f847e9f9bca4f,12,6,6,0.5,0.8620689655172413,0.39655172413793105,5,2,0.4
OK,8b64cd5b033a426f,12,6,6,0.5,0.8620689655172413,0.39655172413793105,5,2,0.4
OK,ed9fec72756eafab,12,6,6,0.5,0.5,0.176056338028169,5,1,0.2
OK,283cf7b299df9662,5,2,3,0.4,0.6886792452830188,0.3867924528301887,5,2,0.4
OK,f07c99f87a3b0779,7,3,4,0.42857142857142855,0.4596774193548387,0.1693548387096774,5,2,0.4
OK,5741f84798da45df,5,2,3,0.4,0.795774647887324,0.31690140845070425,5,2,0.4
OK,f128f376a2be017a,10,5,5,0.5,0.8706896551724138,0.3706896551724138,5,2,0.4
OK,a12fc1eb76cfcca5,10,3,7,0.3,0.8201058201058201,0.26455026455026454,5,1,0.2
OK,643beffc09a24663,5,2,3,0.4,0.7394366197183099,0.2605633802816901,5,2,0.4
OK,049bcb66e95a6560,11,5,6,0.45454545454545453,0.7482517482517482,0.3006993006993007,5,2,0.4
OK,799667046e6d9692,12,5,7,0.4166666666666667,0.8130841121495327,0.29906542056074764,5,1,0.2
OK,8a1c0b70a4a458bc,5,2,3,0.4,0.6886792452830188,0.3867924528301887,5,2,0.4
OK,300bacf96bca4c7a,12,5,7,0.4166666666666667,0.49295774647887325,0.14084507042253522,5,1,0.2
OK,99e3dc3ff3f645ce,11,3,8,0.2727272727272727,0.85,0.24285714285714285,5,1,0.2
OK,d3c1b7a9d3584863,11,5,6,0.45454545454545453,0.708029197080292,0.29927007299270075,5,2,0.4
OK,d8f64dd98cfed866,12,4,8,0.3333333333333333,0.7016129032258065,0.20161290322580644,5,1,0.2
OK,d8e00b10c01327a7,12,5,7,0.4166666666666667,0.5070422535211268,0.15492957746478872,5,1,0.2
OK,6706b7ad4c64df85,12,5,7,0.4166666666666667,0.5806451612903226,0.2661290322580645,5,1,0.2
OK,a00d196bf91764a5,8,5,3,0.625,0.8130841121495327,0.4392523364485981,5,2,0.4
OK,88ac63995256f5f8,10,4,6,0.4,0.7222222222222222,0.3125,5,2,0.4
OK,0d57644249b7e5f0,12,6,6,0.5,0.5254237288135594,0.1694915254237288,5,1,0.2
OK,762d94f29235eaf9,10,5,5,0.5,0.8706896551724138,0.3706896551724138,5,2,0.4
OK,5e4cbca9fdaa6505,11,5,6,0.45454545454545453,0.7482517482517482,0.3006993006993007,5,2,0.4
OK,e2b7e51077b35cd6,11,5,6,0.45454545454545453,0.7757009345794392,0.29906542056074764,5,1,0.2
OK,31a027a81ca05f35,10,6,4,0.6,0.5441176470588235,0.23529411764705882,5,2,0.4
OK,d3f0f63047fad60b,12,6,6,0.5,0.8454545454545455,0.38181818181818183,5,2,0.4
OK,c72cebb0f5e71781,11,3,8,0.2727272727272727,0.7785714285714286,0.32857142857142857,5,1,0.2
OK,26493304b9f9b954,12,7,5,0.5833333333333334,0.4788732394366197,0.20422535211267606,5,1,0.2
OK,c7422e8e36b0325c,9,5,4,0.5555555555555556,0.49264705882352944,0.19852941176470587,5,1,0.2
OK,9b63519aa8b98d8a,10,3,7,0.3,0.8201058201058201,0.26455026455026454,5,1,0.2
OK,de0b45ae4588aa2d,9,5,4,0.5555555555555556,0.8504672897196262,0.4392523364485981,5,2,0.4
OK,d2bd40454ec3091d,12,6,6,0.5,0.8545454545454545,0.38181818181818183,5,2,0.4
OK,e8cbb93014267cd4,12,5,7,0.4166666666666667,0.6612903225806451,0.25,5,1,0.2
OK,db3a9db73371ce31,5,3,2,0.6,0.8947368421052632,0.6210526315789474,5,3,0.6
OK,e9b044eff306d6b1,12,6,6,0.5,0.8545454545454545,0.38181818181818183,5,2,0.4
OK,dd59fe7b02b6fcaa,10,3,7,0.3,0.8201058201058201,0.26455026455026454,5,1,0.2
OK,0beed3bdb9c95fe4,10,6,4,0.6,0.5441176470588235,0.23529411764705882,5,2,0.4
OK,d5593f5569b16678,11,5,6,0.45454545454545453,0.7482517482517482,0.3006993006993007,5,2,0.4
OK,3c44ede5c8a3b4d7,11,5,6,0.45454545454545453,0.708029197080292,0.29927007299270075,5,2,0.4
OK,a03e3d619611e8cc,5,3,2,0.6,0.8947368421052632,0.6210526315789474,5,3,0.6
OK,f9014051948e6669,11,4,7,0.36363636363636365,0.7479674796747967,0.2601626016260163,5,1,0.2
OK,f51ed36ceaa8c639,10,5,5,0.5,0.8706896551724138,0.3706896551724138,5,2,0.4
OK,829f6b0d4edb3500,9,5,4,0.5555555555555556,0.8504672897196262,0.4392523364485981,5,2,0.4
OK,efd3d894cd485a49,12,5,7,0.4166666666666667,0.5070422535211268,0.15492957746478872,5,1,0.2
OK,1ac54cfa5793a102,10,4,6,0.4,0.847457627118644,0.4067796610169492,5,2,0.4
OK,fd162d4231885d60,5,2,3,0.4,0.7169811320754716,0.3867924528301887,5,2,0.4
OK,b26b38884d9552c0,12,5,7,0.4166666666666667,0.5806451612903226,0.2661290322580645,5,1,0.2
OK,2e60e765d64b5637,10,5,5,0.5,0.6323529411764706,0.19852941176470587,5,1,0.2
OK,11aecbe0b7ecbba0,7,4,3,0.5714285714285714,0.8846153846153846,0.36923076923076925,5,2,0.4
OK,8fe0fa440dd3c0fd,10,4,6,0.4,0.7222222222222222,0.3125,5,2,0.4
OK,25ae16b950adb31f,10,5,5,0.5,0.8706896551724138,0.3706896551724138,5,2,0.4
OK,3a99df977a9674a8,12,6,6,0.5,0.6861313868613139,0.25547445255474455,5,1,0.2
OK,6face31dc5ec308f,10,5,5,0.5,0.8706896551724138,0.3706896551724138,5,2,0.4
OK,a1e0fb6bb8324f3d,7,4,3,0.5714285714285714,0.6896551724137931,0.33620689655172414,5,2,0.4
OK,1986f68af672ad16,12,6,6,0.5,0.6861313868613139,0.25547445255474455,5,1,0.2
OK,f815b314bfc4b0e8,11,6,5,0.5454545454545454,0.6666666666666666,0.3333333333333333,5,2,0.4
OK,722047152a949faf,9,3,6,0.3333333333333333,0.7936507936507936,0.25396825396825395,5,1,0.2
OK,3b51af001f1b8fec,11,6,5,0.5454545454545454,0.43661971830985913,0.21830985915492956,5,2,0.4
OK,e63b670c9b16cc7f,10,4,6,0.4,0.847457627118644,0.4067796610169492,5,2,0.4
OK,0596fcfbc72d5bb7,11,5,6,0.45454545454545453,0.6307692307692307,0.3153846153846154,5,2,0.4
OK,7b549d177e27f2e4,11,5,6,0.45454545454545453,0.6197183098591549,0.23943661971830985,5,2,0.4
OK,df11a662e52a2d33,5,3,2,0.6,0.8947368421052632,0.6210526315789474,5,3,0.6
OK,10359481089d3816,12,6,6,0.5,0.6783216783216783,0.25874125874125875,5,1,0.2
OK,746a0b98ef8d4665,9,5,4,0.5555555555555556,0.8504672897196262,0.4392523364485981,5,2,0.4
OK,e23b26e4763ed505,11,5,6,0.45454545454545453,0.7479674796747967,0.3333333333333333,5,2,0.4
OK,6e07df1f730de338,12,6,6,0.5,0.8620689655172413,0.39655172413793105,5,2,0.4
OK,abba7591241f7bec,12,6,6,0.5,0.8545454545454545,0.38181818181818183,5,2,0.4
OK,9233467a76e3037a,8,4,4,0.5,0.8512396694214877,0.4214876033057851,5,2,0.4
OK,baa82667291f7680,11,4,7,0.36363636363636365,0.6944444444444444,0.2986111111111111,5,2,0.4
OK,d1416e81561a79cc,10,4,6,0.4,0.8852459016393442,0.38524590163934425,5,2,0.4
OK,18d066669b71d573,5,2,3,0.4,0.7394366197183099,0.2605633802816901,5,2,0.4
OK,a1905311c3c3ce8b,7,3,4,0.42857142857142855,0.5403225806451613,0.21774193548387097,5,1,0.2
OK,4fffd1019c6919c7,9,3,6,0.3333333333333333,0.8253968253968254,0.26455026455026454,5,1,0.2
OK,ea595474b0ae9d5f,12,3,9,0.25,0.8,0.32857142857142857,5,1,0.2
OK,0af91ca8c7d6ff97,5,3,2,0.6,0.8947368421052632,0.6210526315789474,5,3,0.6
OK,86c3964adf8cfdf4,10,4,6,0.4,0.847457627118644,0.4067796610169492,5,2,0.4
OK,bcef5a59f2cf6a30,12,5,7,0.4166666666666667,0.6126760563380281,0.20422535211267606,5,1,0.2
OK,37ba95c592cd9c38,12,6,6,0.5,0.8545454545454545,0.38181818181818183,5,2,0.4
OK,01533e33b270f705,9,5,4,0.5555555555555556,0.49264705882352944,0.19852941176470587,5,1,0.2
OK,5561f8d1403681d7,10,5,5,0.5,0.5307692307692308,0.3,5,2,0.4
OK,f1060460a26f537e,12,6,6,0.5,0.8545454545454545,0.38181818181818183,5,2,0.4
OK,81032c6f13667dbb,8,4,4,0.5,0.6504065040650406,0.2601626016260163,5,1,0.2
OK,8fe37bb280631a14,5,3,2,0.6,0.8947368421052632,0.6210526315789474,5,3,0.6
OK,c1802074b5ae6dfb,12,5,7,0.4166666666666667,0.7464788732394366,0.20422535211267606,5,1,0.2
OK,e79300c41251fcb0,5,2,3,0.4,0.6886792452830188,0.3867924528301887,5,2,0.4
OK,b7a58755a5d25447,10,5,5,0.5,0.5307692307692308,0.3,5,2,0.4
OK,b3ab054c79e42534,5,3,2,0.6,0.5660377358490566,0.39622641509433965,5,3,0.6
OK,221526ee69d8e789,10,4,6,0.4,0.7016129032258065,0.27419354838709675,5,1,0.2
OK,b35fd2cbba39015c,8,3,5,0.375,0.5785714285714286,0.24285714285714285,5,1,0.2
OK,85c69771832c5d5e,5,2,3,0.4,0.7169811320754716,0.3867924528301887,5,2,0.4
OK,1dd30e5b4c4d4e06,12,7,5,0.5833333333333334,0.5,0.22535211267605634,5,2,0.4
OK,9747961f3dac2618,8,4,4,0.5,0.8512396694214877,0.4214876033057851,5,2,0.4
OK,72f818265f6837cc,5,2,3,0.4,0.7394366197183099,0.2605633802816901,5,2,0.4
OK,cc2de5bc50cfc61c,10,6,4,0.6,0.5441176470588235,0.23529411764705882,5,2,0.4
OK,353cbf16d3657e77,12,7,5,0.5833333333333334,0.6379310344827587,0.21551724137931033,5,1,0.2
OK,3f27fe76beedb3d9,5,3,2,0.6,0.7169811320754716,0.5094339622641509,5,3,0.6
OK,bc7101e30ef93651,11,5,6,0.45454545454545453,0.8468468468468469,0.4774774774774775,5,2,0.4
OK,9068deb735dbfdb9,10,4,6,0.4,0.847457627118644,0.4067796610169492,5,2,0.4
OK,5f9540fb2c275464,12,6,6,0.5,0.8620689655172413,0.39655172413793105,5,2,0.4
OK,bd240ac21cd5167d,12,6,6,0.5,0.8620689655172413,0.39655172413793105,5,2,0.4
OK,16fd51ffce02e480,10,3,7,0.3,0.85,0.32857142857142857,5,1,0.2
OK,925396535b0fd5f2,12,5,7,0.4166666666666667,0.5563380281690141,0.20422535211267606,5,2,0.4
OK,7798dcf0518e313e,12,5,7,0.4166666666666667,0.7007299270072993,0.22627737226277372,5,1,0.2
OK,421d0a9992acb128,10,5,5,0.5,0.5307692307692308,0.3,5,2,0.4
OK,a48c143bbba4ed54,12,5,7,0.4166666666666667,0.5806451612903226,0.2661290322580645,5,1,0.2
OK,bc5a856257d072f5,5,3,2,0.6,0.8947368421052632,0.6210526315789474,5,3,0.6
OK,1d580ab5b33583d8,5,3,2,0.6,0.8947368421052632,0.6210526315789474,5,3,0.6
OK,5c92a6a7c4316dbf,5,2,3,0.4,0.6886792452830188,0.3867924528301887,5,2,0.4
OK,2ddb22f77e337dc5,5,3,2,0.6,0.8947368421052632,0.6210526315789474,5,3,0.6
OK,569102aaf7d3dcd2,10,3,7,0.3,0.8201058201058201,0.26455026455026454,5,1,0.2
OK,2360107227970451,10,5,5,0.5,0.5307692307692308,0.3,5,2,0.4
OK,f5183fbe53381a89,5,3,2,0.6,0.8947368421052632,0.6210526315789474,5,3,0.6
OK,0f08656b1a1403b3,5,3,2,0.6,0.8947368421052632,0.6210526315789474,5,3,0.6
OK,301227b841325318,7,3,4,0.42857142857142855,0.532258064516129,0.1693548387096774,5,2,0.4
OK,f494232632caf8f9,5,2,3,0.4,0.7169811320754716,0.3867924528301887,5,2,0.4
OK,a2bfd4b8864baa9d,5,2,3,0.4,0.6886792452830188,0.3867924528301887,5,2,0.4
OK,ce70f77d867c0b6b,12,6,6,0.5,0.7457627118644068,0.3983050847457627,5,2,0.4
OK,4db01f9e1cbbd391,11,3,8,0.2727272727272727,0.85,0.24285714285714285,5,1,0.2
OK,9f671d617a483629,12,5,7,0.4166666666666667,0.4859154929577465,0.14084507042253522,5,1,0.2
OK,37df198623c437a2,5,3,2,0.6,0.8947368421052632,0.6210526315789474,5,3,0.6
OK,0c6075183e58307c,10,4,6,0.4,0.847457627118644,0.4067796610169492,5,2,0.4
OK,151d381bf6e729d1,7,4,3,0.5714285714285714,0.5403225806451613,0.31451612903225806,5,2,0.4
OK,9e004aceaa83aa30,7,4,3,0.5714285714285714,0.5403225806451613,0.31451612903225806,5,2,0.4
OK,4b401cd081e380ec,12,4,8,0.3333333333333333,0.6846153846153846,0.23076923076923078,5,1,0.2
OK,abd3612fe8270da7,8,5,3,0.625,0.6293103448275862,0.35344827586206895,5,2,0.4
OK,cd35a5bc51a67150,5,3,2,0.6,0.8947368421052632,0.6210526315789474,5,3,0.6
OK,847a2fe8e4480727,11,4,7,0.36363636363636365,0.7013888888888888,0.2986111111111111,5,2,0.4
OK,98ef9b496a015272,9,5,4,0.5555555555555556,0.8504672897196262,0.4392523364485981,5,2,0.4
OK,126758a9d255396f,10,5,5,0.5,0.5307692307692308,0.3,5,2,0.4
OK,a52dc31a935faa97,12,7,5,0.5833333333333334,0.4788732394366197,0.20422535211267606,5,1,0.2
OK,e8cd89e987ed6381,7,4,3,0.5714285714285714,0.5775862068965517,0.3017241379310345,5,2,0.4
OK,012e43ce12ae08c4,11,4,7,0.36363636363636365,0.8468468468468469,0.4144144144144144,5,2,0.4
OK,4d8a584f323db405,6,3,3,0.5,0.8691588785046729,0.4485981308411215,5,2,0.4
OK,6e0ee1b941007290,5,2,3,0.4,0.6886792452830188,0.3867924528301887,5,2,0.4
OK,b149dd6037ab49a8,12,6,6,0.5,0.8620689655172413,0.39655172413793105,5,2,0.4
OK,f37b4f545da81bd2,10,3,7,0.3,0.8201058201058201,0.26455026455026454,5,1,0.2
OK,4af333208ece89c7,12,3,9,0.25,0.8,0.32857142857142857,5,1,0.2
OK,d47ab827c17b695c,12,6,6,0.5,0.7076923076923077,0.35384615384615387,5,2,0.4
OK,e6982ccc189157f1,11,4,7,0.36363636363636365,0.8468468468468469,0.4144144144144144,5,2,0.4
OK,8db69cd0c2c7508b,11,5,6,0.45454545454545453,0.5846153846153846,0.2692307692307692,5,2,0.4
OK,3f35344998233a80,10,5,5,0.5,0.8706896551724138,0.3706896551724138,5,2,0.4
OK,3089f39c90c6769e,11,5,6,0.45454545454545453,0.8518518518518519,0.4444444444444444,5,2,0.4
OK,b85d420bbe0d76f1,10,4,6,0.4,0.847457627118644,0.4067796610169492,5,2,0.4
OK,8e940db011484c27,10,3,7,0.3,0.8201058201058201,0.26455026455026454,5,1,0.2
OK,76dbb0f8bbc65ab4,5,2,3,0.4,0.6886792452830188,0.3867924528301887,5,2,0.4
OK,9141163e9c26aded,10,5,5,0.5,0.5294117647058824,0.19852941176470587,5,1,0.2
OK,071fd074105307ca,5,2,3,0.4,0.8064516129032258,0.3951612903225806,5,2,0.4
OK,4f696a7d510c1961,5,3,2,0.6,0.8947368421052632,0.6210526315789474,5,3,0.6
OK,c0869c2200589088,11,5,6,0.45454545454545453,0.708029197080292,0.29927007299270075,5,2,0.4
OK,37b36e909809edcd,5,3,2,0.6,0.6886792452830188,0.4811320754716981,5,3,0.6
OK,3fa1464fcb806928,10,3,7,0.3,0.8201058201058201,0.26455026455026454,5,1,0.2
OK,a8a780bccd3e645b,10,5,5,0.5,0.5461538461538461,0.3153846153846154,5,2,0.4
OK,405fb69d2a52f089,10,4,6,0.4,0.6935483870967742,0.27419354838709675,5,1,0.2
OK,c6f3d130d3b1772d,11,5,6,0.45454545454545453,0.9262295081967213,0.4262295081967213,5,2,0.4
OK,23ac3c542a7d55fd,11,4,7,0.36363636363636365,0.7482517482517482,0.26573426573426573,5,1,0.2
OK,1089cdf2ef63cd84,10,5,5,0.5,0.5441176470588235,0.19852941176470587,5,1,0.2
OK,23862bef1865d616,10,6,4,0.6,0.5441176470588235,0.23529411764705882,5,2,0.4
OK,4663ae8f1666a6f8,10,4,6,0.4,0.847457627118644,0.4067796610169492,5,2,0.4
OK,2ab4c1e87e81f058,12,5,7,0.4166666666666667,0.5563380281690141,0.20422535211267606,5,1,0.2
OK,b5691907d00e95b6,5,3,2,0.6,0.5660377358490566,0.39622641509433965,5,3,0.6
OK,53ee13cb4e050933,12,3,9,0.25,0.8,0.32857142857142857,5,1,0.2
OK,bb91c19005ef275a,12,5,7,0.4166666666666667,0.5806451612903226,0.2661290322580645,5,1,0.2
OK,1360f86176d39774,10,5,5,0.5,0.6323529411764706,0.19852941176470587,5,1,0.2
OK,6ccde92ea8f2c510,10,4,6,0.4,0.8852459016393442,0.38524590163934425,5,2,0.4
OK,1a6e0fc2703de94f,7,4,3,0.5714285714285714,0.5775862068965517,0.3017241379310345,5,2,0.4
OK,cddbcb63358bfd7c,12,6,6,0.5,0.8545454545454545,0.38181818181818183,5,2,0.4
OK,32637b883bb7dd90,11,4,7,0.36363636363636365,0.7479674796747967,0.2601626016260163,5,1,0.2
OK,15a898c2b2107776,11,5,6,0.45454545454545453,0.7482517482517482,0.3006993006993007,5,2,0.4
OK,f2dd3c65a5e1a5e1,5,2,3,0.4,0.8064516129032258,0.3951612903225806,5,2,0.4
OK,4267dd0a463649cd,5,2,3,0.4,0.795774647887324,0.31690140845070425,5,2,0.4
OK,fb9e98b097daafff,12,6,6,0.5,0.7076923076923077,0.35384615384615387,5,2,0.4
OK,d9afb8aadcc7bda4,11,5,6,0.45454545454545453,0.7479674796747967,0.3333333333333333,5,2,0.4
OK,5caf4a22082d2cae,11,5,6,0.45454545454545453,0.7482517482517482,0.3006993006993007,5,2,0.4
OK,201cdec9a64b9305,12,6,6,0.5,0.8620689655172413,0.39655172413793105,5,2,0.4
OK,2dcc41c5c2ce393b,10,5,5,0.5,0.5294117647058824,0.19852941176470587,5,1,0.2
OK,e753391511024f80,12,6,6,0.5,0.8620689655172413,0.39655172413793105,5,2,0.4
OK,87771216861ae735,5,3,2,0.6,0.8947368421052632,0.6210526315789474,5,3,0.6
OK,e0361898e10ed78e,8,3,5,0.375,0.7571428571428571,0.30714285714285716,5,1,0.2
OK,039a4826a3281e24,10,3,7,0.3,0.8201058201058201,0.26455026455026454,5,1,0.2
OK,873179fb9d6f7747,5,2,3,0.4,0.7169811320754716,0.3867924528301887,5,2,0.4
OK,c9a35ee5c35dfefb,5,2,3,0.4,0.7394366197183099,0.2605633802816901,5,2,0.4
OK,eaa7a4bcab8c8751,11,5,6,0.45454545454545453,0.8468468468468469,0.4774774774774775,5,2,0.4
OK,0ef9606655ab8620,5,2,3,0.4,0.6886792452830188,0.3867924528301887,5,2,0.4
OK,bfd4c6cf563ad593,10,4,6,0.4,0.847457627118644,0.4067796610169492,5,2,0.4
OK,51e9c25d230664af,12,5,7,0.4166666666666667,0.8333333333333334,0.37962962962962965,5,2,0.4
OK,8ef0c444711f5938,10,5,5,0.5,0.8706896551724138,0.3706896551724138,5,2,0.4
OK,f0dbe5f14b35ffe8,11,3,8,0.2727272727272727,0.8785714285714286,0.2714285714285714,5,1,0.2
OK,c3c90af82b04f6fe,11,5,6,0.45454545454545453,0.708029197080292,0.29927007299270075,5,2,0.4
OK,369416ae6b2ae2a5,5,3,2,0.6,0.7169811320754716,0.5094339622641509,5,3,0.6
OK,5810dd9c74271d82,12,5,7,0.4166666666666667,0.5563380281690141,0.20422535211267606,5,2,0.4
OK,7ac7e5439e57a913,10,3,7,0.3,0.8201058201058201,0.26455026455026454,5,1,0.2
OK,5850754f9a82889f,12,6,6,0.5,0.4788732394366197,0.176056338028169,5,1,0.2
OK,48ae4df3970f3b7c,8,3,5,0.375,0.6642857142857143,0.32857142857142857,5,1,0.2
OK,9acacd94be51df67,11,5,6,0.45454545454545453,0.4084507042253521,0.14788732394366197,5,2,0.4
OK,c8e760459cff1fa7,8,5,3,0.625,0.7068965517241379,0.3706896551724138,5,2,0.4
OK,286a445986217224,12,5,7,0.4166666666666667,0.5806451612903226,0.2661290322580645,5,1,0.2
OK,f260fc3d81210804,12,6,6,0.5,0.8545454545454545,0.38181818181818183,5,2,0.4
OK,bdefb693bea34cb7,7,3,4,0.42857142857142855,0.532258064516129,0.1693548387096774,5,2,0.4
OK,2635bb19b9a7fd7c,12,5,7,0.4166666666666667,0.7464788732394366,0.20422535211267606,5,1,0.2
OK,f3d9cf40db5952b4,12,6,6,0.5,0.8545454545454545,0.38181818181818183,5,2,0.4
OK,ee81f205646cd435,9,5,4,0.5555555555555556,0.8504672897196262,0.4392523364485981,5,2,0.4
OK,c88562727f81f52a,10,5,5,0.5,0.8135593220338984,0.4915254237288136,5,2,0.4
OK,5d5ef50f440f414a,10,4,6,0.4,0.847457627118644,0.4067796610169492,5,2,0.4
OK,6f151434195ced73,12,6,6,0.5,0.8620689655172413,0.39655172413793105,5,2,0.4
OK,41af60b5d5f21b71,8,5,3,0.625,0.7850467289719626,0.4392523364485981,5,2,0.4
OK,7ea1450ec5dd8eaf,10,4,6,0.4,0.847457627118644,0.4067796610169492,5,2,0.4
OK,9306cfc879f77465,5,3,2,0.6,0.6886792452830188,0.4811320754716981,5,3,0.6
OK,410b19a12acac058,12,6,6,0.5,0.5774647887323944,0.2323943661971831,5,1,0.2
OK,a957bf11d989bbe8,11,5,6,0.45454545454545453,0.7482517482517482,0.3006993006993007,5,2,0.4
OK,5274b68b48368fbe,12,5,7,0.4166666666666667,0.7016129032258065,0.2903225806451613,5,1,0.2
OK,28d6e32447d3976b,8,3,5,0.375,0.7571428571428571,0.30714285714285716,5,1,0.2
OK,b36d59b69ca83fe9,5,3,2,0.6,0.8947368421052632,0.6210526315789474,5,3,0.6
OK,c1ee2ec30cd1e41c,5,3,2,0.6,0.6320754716981132,0.42452830188679247,5,3,0.6
OK,830d3c73bd4b7062,11,5,6,0.45454545454545453,0.9262295081967213,0.4262295081967213,5,2,0.4
OK,e4a345d4536ba764,10,4,6,0.4,0.7222222222222222,0.3125,5,2,0.4
OK,38075ddec315495d,12,6,6,0.5,0.8454545454545455,0.38181818181818183,5,2,0.4
OK,8b5ec1262f936120,12,6,6,0.5,0.8545454545454545,0.38181818181818183,5,2,0.4
OK,190053aabe0d9fc6,3,2,1,0.6666666666666666,0.4154929577464789,0.2605633802816901,5,2,0.4
OK,c8e11ec8b8adbf3c,12,5,7,0.4166666666666667,0.4859154929577465,0.15492957746478872,5,1,0.2
OK,75a0470fad21463b,12,6,6,0.5,0.7398373983739838,0.3252032520325203,5,2,0.4
OK,141c1e6d13d02244,6,3,3,0.5,0.8691588785046729,0.4485981308411215,5,2,0.4
OK,84b787ab3f177458,10,5,5,0.5,0.5461538461538461,0.3153846153846154,5,2,0.4
OK,0130bdfbf6e6c939,5,3,2,0.6,0.8947368421052632,0.6210526315789474,5,3,0.6
OK,16741472597448f5,12,6,6,0.5,0.8620689655172413,0.39655172413793105,5,2,0.4
OK,46fb4c213477eafd,10,6,4,0.6,0.5441176470588235,0.23529411764705882,5,2,0.4
OK,48fcd04826f8a577,12,5,7,0.4166666666666667,0.5070422535211268,0.15492957746478872,5,1,0.2
OK,91b30c459d8182b8,12,7,5,0.5833333333333334,0.5140845070422535,0.22535211267605634,5,1,0.2
OK,2460e4f127812fc5,12,7,5,0.5833333333333334,0.4788732394366197,0.20422535211267606,5,1,0.2
OK,685b9e03743367c8,11,5,6,0.45454545454545453,0.5846153846153846,0.2692307692307692,5,2,0.4
OK,521473f12236b75e,10,4,6,0.4,0.6129032258064516,0.24193548387096775,5,1,0.2
OK,746ceda9fb335e00,10,5,5,0.5,0.5307692307692308,0.3,5,2,0.4
OK,b5900890d4d24352,12,6,6,0.5,0.8620689655172413,0.39655172413793105,5,2,0.4
OK,3185a471ffa76a0d,12,5,7,0.4166666666666667,0.7412587412587412,0.25874125874125875,5,1,0.2
OK,92ea75c0a6225adf,7,3,4,0.42857142857142855,0.532258064516129,0.1693548387096774,5,2,0.4
OK,c3a5746423860011,12,5,7,0.4166666666666667,0.704225352112676,0.20422535211267606,5,1,0.2
OK,a3925e23a58f3247,5,3,2,0.6,0.8421052631578947,0.5894736842105263,5,3,0.6
OK,1f90b9a28026dd1d,8,4,4,0.5,0.8512396694214877,0.4214876033057851,5,2,0.4
OK,5daa7586dd6e2dbc,12,5,7,0.4166666666666667,0.647887323943662,0.20422535211267606,5,1,0.2
