variant,seed,stratum_type,stratum_value,n,MAE,expected_score_MAE,Signed_Bias,abs_Signed_Bias,Exact_Match,Kendall_tau,QWK,Bin_Agreement,low_n,low_to_high_count,low_to_high_rate,high_n,high_to_low_count,high_to_low_rate,label1_recall,pred_count_1,label2_recall,pred_count_2,label3_recall,pred_count_3,label4_recall,pred_count_4,label5_recall,pred_count_5,human_CE,human_Brier,human_RPS
v00_hard_no_rubric,44,metric_group,Factual & Reasoning Accuracy,788,0.4581218274111675,0.47507451839851256,0.24238578680203046,0.24238578680203046,0.6751269035532995,0.3555326038409898,0.24016338439095553,0.8769035532994924,33,32,0.9696969696969697,701,0,0.0,0.0,0,0.0,0,0.07407407407407407,19,0.47959183673469385,194,0.8594059405940594,575,1.4134677109883627,0.38444978230691373,0.07887520323733792
v00_hard_no_rubric,44,metric_group,Pedagogical Application,714,0.48739495798319327,0.4908399165394062,0.226890756302521,0.226890756302521,0.5840336134453782,0.4131496588704441,0.3814147642247151,0.8011204481792717,24,17,0.7083333333333334,574,1,0.0017421602787456446,0.0,0,0.0,2,0.1206896551724138,36,0.7055214723926381,393,0.6975806451612904,283,1.5296486285508828,0.4229597230768633,0.0713870624690685
v00_hard_no_rubric,44,metric_group,Scenario Adaptability,1152,0.3559027777777778,0.38564489957260556,0.11805555555555555,0.11805555555555555,0.6909722222222222,0.47183107034512306,0.41668397780217825,0.9088541666666666,19,17,0.8947368421052632,1052,1,0.0009505703422053232,0.0,0,0.0,1,0.16049382716049382,32,0.6438679245283019,441,0.8121019108280255,678,1.3150625657217974,0.3331107151086268,0.05537493886578584
v00_hard_no_rubric,44,original_label,1,24,3.25,3.132783694830607,3.25,3.25,0.0,nan,0.0,0.0,24,22,0.9166666666666666,0,0,nan,0.0,0,nan,0,nan,2,nan,14,nan,8,6.315363440433068,1.5083188667546263,0.6952050403167586
v00_hard_no_rubric,44,original_label,2,52,2.3461538461538463,2.2684026171981224,2.3461538461538463,2.3461538461538463,0.0,nan,0.0,0.0,52,44,0.8461538461538461,0,0,nan,nan,0,0.0,0,nan,8,nan,18,nan,26,6.040666634507047,1.452326814981697,0.4937362656770762
v00_hard_no_rubric,44,original_label,3,251,1.1673306772908367,1.1041487784414257,1.159362549800797,1.159362549800797,0.12350597609561753,nan,0.0,0.12350597609561753,0,0,nan,0,0,nan,nan,0,nan,1,0.12350597609561753,31,nan,146,nan,73,2.907411374639804,0.927739211817618,0.1804130767138387
v00_hard_no_rubric,44,original_label,4,946,0.3699788583509514,0.33903536778667165,0.28964059196617337,0.28964059196617337,0.63107822410148,nan,0.0,0.9608879492600423,0,0,nan,946,1,0.0010570824524312897,nan,0,nan,1,nan,36,0.63107822410148,597,nan,312,1.3700551872069502,0.3699485636629672,0.05046429371004207
v00_hard_no_rubric,44,original_label,5,1381,0.1998551774076756,0.27376451783459765,-0.1998551774076756,0.1998551774076756,0.8088341781317886,nan,0.0,0.9920347574221579,0,0,nan,1381,1,0.000724112961622013,nan,0,nan,1,nan,10,nan,253,0.8088341781317886,1117,0.8902374388548477,0.21298239244555975,0.030075192932396085
v00_hard_no_rubric,44,human_entropy_band,zero,1169,0.38152266894781867,0.4119248548917654,0.19503849443969204,0.19503849443969204,0.7356715141146278,0.5049193175133689,0.35110674909798834,0.8768177929854577,53,48,0.9056603773584906,1031,1,0.0009699321047526673,0.0,0,0.0,1,0.11764705882352941,30,0.7003367003367004,355,0.8746594005449592,783,0.9620438745192099,0.40750823945045295,0.07794028844009097
v00_hard_no_rubric,44,human_entropy_band,low,1485,0.4531986531986532,0.4629907002332201,0.17575757575757575,0.17575757575757575,0.5959595959595959,0.39324201293119837,0.37300279990822593,0.8653198653198653,23,18,0.782608695652174,1296,1,0.0007716049382716049,0.0,0,0.0,2,0.12650602409638553,57,0.5993836671802774,673,0.7341576506955177,753,1.7483531740354978,0.3449872610251091,0.057780306492159
v00_hard_no_rubric,44,subject,Applied Economics,55,0.32727272727272727,0.3757292394484249,0.2545454545454545,0.2545454545454545,0.6909090909090909,0.45814827360064925,0.390919158361019,0.9636363636363636,0,0,nan,53,0,0.0,nan,0,nan,0,0.0,0,0.5185185185185185,17,0.9230769230769231,38,1.419861331118765,0.3726265914873339,0.05747952741500401
v00_hard_no_rubric,44,subject,Aquaculture,143,0.34965034965034963,0.34446251032204656,-0.055944055944055944,0.055944055944055944,0.6643356643356644,0.5162636339274322,0.5495274763738187,0.9090909090909091,0,0,nan,129,0,0.0,nan,0,nan,0,0.42857142857142855,11,0.6862745098039216,65,0.6923076923076923,67,1.0838002519915346,0.3143459629945858,0.04307169155303924
v00_hard_no_rubric,44,subject,Automation,47,0.2127659574468085,0.2715538732093887,0.1702127659574468,0.1702127659574468,0.851063829787234,0.5958053457722792,0.36959761549925485,0.9361702127659575,1,1,1.0,44,0,0.0,nan,0,0.0,0,0.0,0,0.6666666666666666,8,0.9714285714285714,39,1.392030396603054,0.24018719941045316,0.04243309995430817
v00_hard_no_rubric,44,subject,Basic Medicine,159,0.6163522012578616,0.6099641461785543,0.49056603773584906,0.49056603773584906,0.5911949685534591,0.43641686425507126,0.2623365668494305,0.7861635220125787,13,12,0.9230769230769231,124,0,0.0,0.0,0,0.0,0,0.045454545454545456,2,0.6181818181818182,65,0.855072463768116,92,2.03922960684727,0.5089453281107266,0.11561613344115315
v00_hard_no_rubric,44,subject,Biology,130,0.4461538461538462,0.4536819879291881,0.15384615384615385,0.15384615384615385,0.5846153846153846,0.3760733647655874,0.3927737326555846,0.8846153846153846,3,1,0.3333333333333333,119,0,0.0,nan,0,0.0,0,0.0,6,0.5,49,0.7619047619047619,75,1.5998329018993083,0.39215507483900647,0.05897203135439297
v00_hard_no_rubric,44,subject,Business Administration,123,0.7642276422764228,0.7652172932439278,0.5528455284552846,0.5528455284552846,0.5203252032520326,0.34939925128461524,0.2343339327707843,0.6910569105691057,19,17,0.8947368421052632,87,0,0.0,0.0,0,0.0,0,0.0,4,0.6129032258064516,48,0.8035714285714286,71,2.40317496209421,0.6643858900746964,0.14967503036878654
v00_hard_no_rubric,44,subject,Chemistry,140,0.44285714285714284,0.45279956637997204,0.08571428571428572,0.08571428571428572,0.6214285714285714,0.37449104705846825,0.38025675077467913,0.8642857142857143,1,0,0.0,124,1,0.008064516129032258,nan,0,0.0,1,0.2,9,0.5849056603773585,53,0.7464788732394366,77,1.2703207453623466,0.32102463059786757,0.056076082069641195
v00_hard_no_rubric,44,subject,Chinese,84,0.39285714285714285,0.4084831828881233,0.27380952380952384,0.27380952380952384,0.7023809523809523,0.4881929231882979,0.41758241758241754,0.8809523809523809,2,2,1.0,71,0,0.0,nan,0,0.0,0,0.45454545454545453,7,0.6,26,0.9166666666666666,51,1.365788393043423,0.35377222451532553,0.06575714692871965
v00_hard_no_rubric,44,subject,Clinical Medicine,64,0.1875,0.2242195432578773,0.0,0.0,0.8125,0.75478076960244,0.7140729709605361,0.921875,0,0,nan,59,0,0.0,nan,0,nan,0,0.0,0,0.9565217391304348,33,0.8333333333333334,31,0.8990784757555746,0.22021130354054852,0.029691723696522197
v00_hard_no_rubric,44,subject,Computer Science,95,0.3157894736842105,0.40284476582498197,0.021052631578947368,0.021052631578947368,0.7684210526315789,0.5524945493989992,0.4121546961325967,0.9368421052631579,2,2,1.0,88,1,0.011363636363636364,0.0,0,nan,1,0.6,4,0.7407407407407407,32,0.819672131147541,58,1.0654843207016453,0.3114506645013721,0.06150592184416452
v00_hard_no_rubric,44,subject,Crop Science,98,0.45918367346938777,0.45776171750814054,0.29591836734693877,0.29591836734693877,0.6224489795918368,0.5494043412439813,0.4659183341467382,0.826530612244898,4,3,0.75,80,0,0.0,0.0,0,0.0,1,0.07142857142857142,2,0.5806451612903226,37,0.8571428571428571,58,1.4690712470811018,0.38102209209004423,0.07345438243864626
v00_hard_no_rubric,44,subject,English,95,0.30526315789473685,0.3284875024591753,0.15789473684210525,0.15789473684210525,0.7263157894736842,0.545184506554583,0.5179063360881544,0.9052631578947369,1,0,0.0,86,0,0.0,nan,0,0.0,0,0.0,1,0.7058823529411765,36,0.8653846153846154,58,1.109711156090125,0.3138820941073633,0.04662200688220993
v00_hard_no_rubric,44,subject,General Pedagogy,91,0.4725274725274725,0.48684386079549735,0.0989010989010989,0.0989010989010989,0.6043956043956044,0.39134950069065233,0.30863121185701825,0.8241758241758241,2,2,1.0,79,0,0.0,0.0,0,0.0,0,0.0,4,0.6944444444444444,46,0.6976744186046512,41,1.2930375479934726,0.3497932690211776,0.06647237765512207
v00_hard_no_rubric,44,subject,Geography,72,0.3333333333333333,0.36500776019827025,0.2777777777777778,0.2777777777777778,0.7222222222222222,0.5123204321138858,0.4049586776859504,0.9166666666666666,1,1,1.0,66,0,0.0,nan,0,0.0,0,0.0,0,0.5555555555555556,20,0.9487179487179487,52,1.2886372690609234,0.30527378022111734,0.050113992718539405
v00_hard_no_rubric,44,subject,History,173,0.49710982658959535,0.4480081339307725,0.18497109826589594,0.18497109826589594,0.6011560693641619,0.3446164960341586,0.2557199661039047,0.8497109826589595,6,6,1.0,152,0,0.0,0.0,0,0.0,0,0.13333333333333333,9,0.5522388059701493,66,0.7647058823529411,98,1.3959222461883312,0.3835914404874956,0.06848609942746911
v00_hard_no_rubric,44,subject,Law,52,0.5384615384615384,0.5276344312033852,0.23076923076923078,0.23076923076923078,0.5961538461538461,0.3040983343440578,0.1978537894030853,0.8269230769230769,3,3,1.0,44,0,0.0,nan,0,0.0,0,0.0,1,0.5714285714285714,19,0.7666666666666667,32,1.5966785159860708,0.5066945221372409,0.09613429181485161
v00_hard_no_rubric,44,subject,Literature and Art,143,0.3146853146853147,0.34148616185313174,0.06293706293706294,0.06293706293706294,0.7272727272727273,0.5613204090173739,0.43860602766201606,0.916083916083916,2,2,1.0,131,0,0.0,0.0,0,nan,0,0.0,0,0.8125,67,0.7831325301204819,76,1.1994180841152138,0.28183879101665854,0.046653947757501694
v00_hard_no_rubric,44,subject,Mathematics,158,0.5126582278481012,0.5166786829208142,0.2848101265822785,0.2848101265822785,0.6075949367088608,0.3973636756913803,0.28224683334438627,0.8354430379746836,7,7,1.0,132,0,0.0,0.0,0,0.0,0,0.10526315789473684,4,0.5217391304347826,55,0.813953488372093,99,1.492410979867148,0.39309472773932774,0.07774340701004695
v00_hard_no_rubric,44,subject,Military Science,86,0.3953488372093023,0.39474374365660647,0.16279069767441862,0.16279069767441862,0.686046511627907,0.39255206289787176,0.3292167695807605,0.8604651162790697,0,0,nan,77,0,0.0,nan,0,nan,0,0.1111111111111111,5,0.5185185185185185,21,0.88,60,1.7615126023898022,0.393128784646124,0.06647741805545139
v00_hard_no_rubric,44,subject,Physical Education,66,0.5151515151515151,0.5362205930207243,0.06060606060606061,0.06060606060606061,0.5303030303030303,0.19763959939998646,0.21334922526817635,0.8939393939393939,1,1,1.0,59,0,0.0,nan,0,0.0,0,0.0,0,0.47058823529411764,28,0.6428571428571429,38,1.341339196773348,0.48924342101934637,0.07621605102323041
v00_hard_no_rubric,44,subject,Physics,171,0.22807017543859648,0.30937821029158113,0.08771929824561403,0.08771929824561403,0.7953216374269005,0.6406696449042774,0.6389001213101496,0.9415204678362573,0,0,nan,156,0,0.0,nan,0,nan,0,0.4,7,0.7619047619047619,64,0.8817204301075269,100,1.1030045667236381,0.2460512387239893,0.03622584101553406
v00_hard_no_rubric,44,subject,Psychology,124,0.3548387096774194,0.41936967543041476,0.14516129032258066,0.14516129032258066,0.6854838709677419,0.40326805633998103,0.3981625931703934,0.967741935483871,2,1,0.5,120,0,0.0,0.0,0,nan,0,0.0,1,0.6507936507936508,55,0.7719298245614035,68,1.2627985649340485,0.337001409174419,0.0565119348485004
v00_hard_no_rubric,44,subject,Public Administration,119,0.35294117647058826,0.36883092223962455,0.13445378151260504,0.13445378151260504,0.6554621848739496,0.4938623300669353,0.4784860557768925,0.8991596638655462,0,0,nan,110,0,0.0,nan,0,nan,0,0.0,3,0.5217391304347826,42,0.84375,74,1.1285424965471211,0.33718234904374916,0.04608658973368245
v00_hard_no_rubric,44,subject,Sociology,36,0.6388888888888888,0.6262293004437159,0.1388888888888889,0.1388888888888889,0.4444444444444444,0.2772769933541699,0.2983870967741935,0.6944444444444444,1,0,0.0,28,0,0.0,nan,0,0.0,0,0.0,4,0.5384615384615384,17,0.6,15,1.806846289750073,0.518640365400096,0.09259870991489479
v00_hard_no_rubric,44,subject,Theoretical Economics,130,0.43846153846153846,0.48650707679735744,0.2230769230769231,0.2230769230769231,0.6615384615384615,0.4425540233655532,0.3157894736842105,0.8307692307692308,5,5,1.0,109,0,0.0,nan,0,0.0,0,0.0625,3,0.7446808510638298,59,0.8064516129032258,68,1.2850104283732335,0.42412196353879844,0.07822991538192348
v01_soft_no_rubric,42,language,en,1341,0.43400447427293065,0.5020972115640381,0.16554809843400448,0.16554809843400448,0.6554809843400448,0.3755376835553166,0.27729022821621396,0.8873974645786726,46,46,1.0,1198,2,0.001669449081803005,0.0,0,0.0,2,0.030927835051546393,12,0.5833333333333334,462,0.7978208232445521,865,1.1163613685955198,0.30433612729245624,0.0600584043058188
v01_soft_no_rubric,42,language,zh,1313,0.43945163747143945,0.48409925167190887,0.09367859862909368,0.09367859862909368,0.6268088347296268,0.44003554814156004,0.3740649548873901,0.853008377760853,30,26,0.8666666666666667,1129,7,0.006200177147918512,0.0,3,0.0,5,0.15584415584415584,54,0.7439024390243902,728,0.6702702702702703,523,1.0835165630453418,0.3323448982796168,0.06005934734237074
v01_soft_no_rubric,42,metric_group,Factual & Reasoning Accuracy,788,0.4733502538071066,0.5421003603020305,0.15862944162436549,0.15862944162436549,0.6586294416243654,0.35737184131937944,0.22779138436183854,0.8730964467005076,33,31,0.9393939393939394,701,5,0.007132667617689016,0.0,1,0.0,4,0.018518518518518517,12,0.5969387755102041,258,0.7940594059405941,513,1.1276021842742525,0.34310864770827504,0.07371953704770803
v01_soft_no_rubric,42,metric_group,Pedagogical Application,714,0.49299719887955185,0.5326622135417551,0.16526610644257703,0.16526610644257703,0.572829131652661,0.38400837631172413,0.34749828649760106,0.8053221288515406,24,22,0.9166666666666666,574,0,0.0,0.0,0,0.0,0,0.14655172413793102,35,0.7515337423312883,445,0.592741935483871,234,1.219460413534866,0.3585353868221397,0.06436269622716285
v01_soft_no_rubric,42,metric_group,Scenario Adaptability,1152,0.3767361111111111,0.43527671333834916,0.08854166666666667,0.08854166666666667,0.671875,0.44761460724591995,0.39066715812753416,0.9088541666666666,19,19,1.0,1052,4,0.0038022813688212928,0.0,2,0.0,3,0.1111111111111111,19,0.6650943396226415,487,0.7691082802547771,641,1.0073373143169448,0.2761455881555487,0.04804712060316629
v01_soft_no_rubric,42,original_label,1,24,3.4166666666666665,3.2882247966354803,3.4166666666666665,3.4166666666666665,0.0,nan,0.0,0.0,24,23,0.9583333333333334,0,0,nan,0.0,0,nan,0,nan,1,nan,12,nan,11,5.4499270555287,1.4271403556593463,0.7221139633172834
v01_soft_no_rubric,42,original_label,2,52,2.3076923076923075,2.2389920469172817,2.3076923076923075,2.3076923076923075,0.0,nan,0.0,0.0,52,49,0.9423076923076923,0,0,nan,nan,0,0.0,0,nan,3,nan,30,nan,19,5.689636429224903,1.3602543745242566,0.47150516250705476
v01_soft_no_rubric,42,original_label,3,251,1.1235059760956174,1.0461975505160548,1.1075697211155378,1.1075697211155378,0.10756972111553785,nan,0.0,0.10756972111553785,0,0,nan,0,0,nan,nan,1,nan,0,0.10756972111553785,27,nan,166,nan,57,2.4691025636223682,0.8029437217658207,0.1552536530558948
v01_soft_no_rubric,42,original_label,4,946,0.32558139534883723,0.3305686739315499,0.2452431289640592,0.2452431289640592,0.6807610993657506,nan,0.0,0.9661733615221987,0,0,nan,946,5,0.005285412262156448,nan,1,nan,4,nan,27,0.6807610993657506,644,nan,270,0.9691132660386014,0.255059082113848,0.036103448419099814
v01_soft_no_rubric,42,original_label,5,1381,0.2657494569152788,0.3897727341599314,-0.2657494569152788,0.2657494569152788,0.7465604634322954,nan,0.0,0.9913106444605359,0,0,nan,1381,4,0.002896451846488052,nan,1,nan,3,nan,8,nan,338,0.7465604634322954,1031,0.6926231757936356,0.21482565987423155,0.03216850872060543
v01_soft_no_rubric,42,human_entropy_band,zero,1169,0.40975192472198463,0.4852988559036623,0.12917023096663816,0.12917023096663816,0.7040205303678357,0.4883234867970351,0.3299257758663633,0.8699743370402053,53,51,0.9622641509433962,1031,4,0.0038797284190106693,0.0,2,0.0,3,0.058823529411764705,22,0.7474747474747475,434,0.8119891008174387,708,0.9311989355188172,0.42277264624408945,0.08021849250828225
v01_soft_no_rubric,42,human_entropy_band,low,1485,0.45791245791245794,0.4994076199334749,0.13063973063973064,0.13063973063973064,0.591919191919192,0.37412534918045726,0.3502162145505716,0.8707070707070707,23,21,0.9130434782608695,1296,5,0.0038580246913580245,0.0,1,0.0,4,0.13253012048192772,44,0.650231124807396,756,0.6723338485316847,680,1.2330816747095144,0.2358669189770909,0.044189108075726485
v01_soft_no_rubric,42,subject,Applied Economics,55,0.2545454545454545,0.3518781850927491,0.10909090909090909,0.10909090909090909,0.7636363636363637,0.5284330453996806,0.5268817204301075,0.9818181818181818,0,0,nan,53,0,0.0,nan,0,nan,0,0.5,1,0.7037037037037037,23,0.8461538461538461,31,0.969805732058299,0.21194354419886546,0.034445256769510595
v01_soft_no_rubric,42,subject,Aquaculture,143,0.3776223776223776,0.4529643238831541,-0.15384615384615385,0.15384615384615385,0.6503496503496503,0.5076436889764435,0.5016301292861158,0.8741258741258742,0,0,nan,129,0,0.0,nan,0,nan,0,0.35714285714285715,14,0.7647058823529411,73,0.6282051282051282,56,0.8846163914738872,0.284869063385865,0.04475089760983242
v01_soft_no_rubric,42,subject,Automation,47,0.3617021276595745,0.4715378680806283,0.06382978723404255,0.06382978723404255,0.7446808510638298,0.2591451264237397,0.0979483785572468,0.9148936170212766,1,1,1.0,44,0,0.0,nan,0,0.0,0,0.0,1,0.6666666666666666,11,0.8285714285714286,35,1.1647310012097907,0.2892731301297745,0.05662832505745273
v01_soft_no_rubric,42,subject,Basic Medicine,159,0.5786163522012578,0.6483462735254304,0.46540880503144655,0.46540880503144655,0.6352201257861635,0.4613036481665541,0.25847936687394013,0.7987421383647799,13,13,1.0,124,0,0.0,0.0,0,0.0,0,0.13636363636363635,3,0.6909090909090909,67,0.8695652173913043,89,1.6173612441013787,0.41921428124189236,0.10623044288335053
v01_soft_no_rubric,42,subject,Biology,130,0.45384615384615384,0.47954050010888083,0.038461538461538464,0.038461538461538464,0.5692307692307692,0.3430058751151481,0.35189446234084987,0.9153846153846154,3,3,1.0,119,0,0.0,nan,0,0.0,0,0.125,2,0.6428571428571429,72,0.5873015873015873,56,1.0423333243758603,0.2808467748428099,0.04509927388101021
v01_soft_no_rubric,42,subject,Business Administration,123,0.7804878048780488,0.83277004226674,0.45528455284552843,0.45528455284552843,0.4959349593495935,0.2921792717350146,0.17932378739035904,0.6991869918699187,19,19,1.0,87,0,0.0,0.0,0,0.0,0,0.0,1,0.7741935483870968,66,0.6607142857142857,56,1.9573421928878434,0.5545348364722328,0.1352632669226812
v01_soft_no_rubric,42,subject,Chemistry,140,0.39285714285714285,0.4584686898017529,-0.02142857142857143,0.02142857142857143,0.6428571428571429,0.4451311165852094,0.40724335591453886,0.8714285714285714,1,1,1.0,124,0,0.0,nan,0,0.0,0,0.06666666666666667,4,0.8301886792452831,81,0.6338028169014085,55,1.0163366800010967,0.2918820784398813,0.048622149810636894
v01_soft_no_rubric,42,subject,Chinese,84,0.39285714285714285,0.4584975885041927,0.27380952380952384,0.27380952380952384,0.6428571428571429,0.5715648276412364,0.5185185185185186,0.8690476190476191,2,2,1.0,71,0,0.0,nan,0,0.0,0,0.18181818181818182,2,0.6,36,0.8611111111111112,46,1.0455720205923484,0.2763356729443389,0.05305848589317901
v01_soft_no_rubric,42,subject,Clinical Medicine,64,0.3125,0.362919735720191,0.0,0.0,0.6875,0.534597504304324,0.5234549516008935,0.921875,0,0,nan,59,0,0.0,nan,0,nan,0,0.0,0,0.782608695652174,33,0.7222222222222222,31,0.7976226309509455,0.2735724184743449,0.037058818953526446
v01_soft_no_rubric,42,subject,Computer Science,95,0.43157894736842106,0.48583603174729584,-0.07368421052631578,0.07368421052631578,0.7157894736842105,0.4939482054172306,0.28759785743716515,0.8947368421052632,2,2,1.0,88,3,0.03409090909090909,0.0,3,nan,1,0.2,2,0.7037037037037037,33,0.7868852459016393,56,0.9972689099729942,0.3139635148381616,0.06630218912707486
v01_soft_no_rubric,42,subject,Crop Science,98,0.5102040816326531,0.5641059669274128,0.1836734693877551,0.1836734693877551,0.5816326530612245,0.4649939697985244,0.3732065687121867,0.7959183673469388,4,4,1.0,80,0,0.0,0.0,0,0.0,0,0.07142857142857142,4,0.6451612903225806,47,0.7346938775510204,47,1.2909522973008112,0.3516964476864767,0.07076093991231507
v01_soft_no_rubric,42,subject,English,95,0.3368421052631579,0.39980490399186813,0.18947368421052632,0.18947368421052632,0.6947368421052632,0.4899738901889922,0.4929775280898876,0.9157894736842105,1,0,0.0,86,0,0.0,nan,0,0.0,0,0.125,2,0.5882352941176471,31,0.8653846153846154,62,0.8304513008025948,0.26090057754134444,0.04041843921955364
v01_soft_no_rubric,42,subject,General Pedagogy,91,0.42857142857142855,0.48599589267617344,0.03296703296703297,0.03296703296703297,0.6263736263736264,0.4561166189978023,0.3774647887323943,0.8461538461538461,2,2,1.0,79,0,0.0,0.0,0,0.0,0,0.0,2,0.8333333333333334,56,0.627906976744186,33,1.1830685256896563,0.33526986226174094,0.06203966756648012
v01_soft_no_rubric,42,subject,Geography,72,0.375,0.4112041722942384,0.2361111111111111,0.2361111111111111,0.6388888888888888,0.431127028747875,0.5121495327102803,0.9444444444444444,1,0,0.0,66,0,0.0,nan,0,0.0,0,0.4,3,0.37037037037037035,17,0.8717948717948718,52,0.8509887857703915,0.23622879439536623,0.03366210109543263
v01_soft_no_rubric,42,subject,History,173,0.45664739884393063,0.5111800578766128,0.2138728323699422,0.2138728323699422,0.630057803468208,0.3955306648861501,0.2756998027749904,0.861271676300578,6,6,1.0,152,0,0.0,0.0,0,0.0,0,0.0,3,0.6268656716417911,73,0.788235294117647,97,1.2365417731771116,0.3371789414082684,0.0651614039570695
v01_soft_no_rubric,42,subject,Law,52,0.4423076923076923,0.5348142382785681,0.28846153846153844,0.28846153846153844,0.6923076923076923,0.42397413140197393,0.294973544973545,0.8653846153846154,3,3,1.0,44,0,0.0,nan,0,0.0,0,0.2,1,0.6428571428571429,16,0.8666666666666667,35,1.036634408747093,0.27832667930729704,0.06757496696799789
v01_soft_no_rubric,42,subject,Literature and Art,143,0.32167832167832167,0.3961376868917019,0.04195804195804196,0.04195804195804196,0.7202797202797203,0.5569068781292318,0.4815811016255409,0.916083916083916,2,2,1.0,131,0,0.0,0.0,0,nan,0,0.1,2,0.7916666666666666,66,0.7710843373493976,75,0.9780795484250917,0.28530007764828275,0.047948378611533886
v01_soft_no_rubric,42,subject,Mathematics,158,0.5569620253164557,0.5582404401943418,0.1518987341772152,0.1518987341772152,0.5632911392405063,0.39536763232460914,0.3242087254063303,0.810126582278481,7,5,0.7142857142857143,132,4,0.030303030303030304,0.0,0,0.0,4,0.05263157894736842,4,0.5434782608695652,64,0.7325581395348837,86,1.1658648443313873,0.362713512233215,0.07426754940122371
v01_soft_no_rubric,42,subject,Military Science,86,0.3372093023255814,0.41429237689908543,0.22093023255813954,0.22093023255813954,0.7093023255813954,0.49402379402900515,0.43761046306115237,0.8953488372093024,0,0,nan,77,0,0.0,nan,0,nan,0,0.1111111111111111,2,0.5185185185185185,22,0.92,62,0.9909088873846604,0.2703294201464852,0.04481165627407847
v01_soft_no_rubric,42,subject,Physical Education,66,0.5757575757575758,0.593464168000978,-0.06060606060606061,0.06060606060606061,0.4696969696969697,0.12927340997725909,0.1387900355871886,0.8939393939393939,1,1,1.0,59,0,0.0,nan,0,0.0,0,0.0,0,0.5882352941176471,36,0.5,30,1.2533686619263729,0.45220280025511367,0.07454250500459078
v01_soft_no_rubric,42,subject,Physics,171,0.29239766081871343,0.3666281343877158,0.11695906432748537,0.11695906432748537,0.7192982456140351,0.6010986365447918,0.5927494046043927,0.9005847953216374,0,0,nan,156,0,0.0,nan,0,nan,0,0.2,8,0.5873015873015873,57,0.8924731182795699,106,0.8639308384873331,0.23106241112632803,0.03399681857652638
v01_soft_no_rubric,42,subject,Psychology,124,0.4112903225806452,0.4407783019363368,0.04032258064516129,0.04032258064516129,0.6532258064516129,0.26086402394492525,0.12535714285714272,0.9596774193548387,2,2,1.0,120,0,0.0,0.0,0,nan,0,0.0,1,0.7301587301587301,68,0.6140350877192983,55,0.857416943192897,0.26029762741908363,0.04686175184329383
v01_soft_no_rubric,42,subject,Public Administration,119,0.36134453781512604,0.4332664276905345,0.09243697478991597,0.09243697478991597,0.6554621848739496,0.40528816728416517,0.42677052372655533,0.9411764705882353,0,0,nan,110,0,0.0,nan,0,nan,0,0.2222222222222222,2,0.6086956521739131,49,0.75,68,0.8230043035733872,0.27594305189758883,0.04072021143089176
v01_soft_no_rubric,42,subject,Sociology,36,0.6388888888888888,0.6463360131341587,0.08333333333333333,0.08333333333333333,0.5277777777777778,0.16992334850426563,0.07499999999999996,0.7222222222222222,1,1,1.0,28,1,0.03571428571428571,nan,0,0.0,1,0.0,1,0.8461538461538461,22,0.5333333333333333,12,1.3147674644885825,0.35033679674254053,0.07611953189607923
v01_soft_no_rubric,42,subject,Theoretical Economics,130,0.46153846153846156,0.5195508792248892,0.13846153846153847,0.13846153846153847,0.6461538461538462,0.39467823958727627,0.2466887417218544,0.823076923076923,5,5,1.0,109,1,0.009174311926605505,nan,0,0.0,1,0.0,1,0.851063829787234,71,0.7096774193548387,57,1.0946054741924305,0.366905607372347,0.06853987839475731
v01_soft_no_rubric,43,language,en,1341,0.407158836689038,0.46688911487145784,0.1372110365398956,0.1372110365398956,0.6778523489932886,0.4182531701203243,0.3463728950218483,0.8926174496644296,46,42,0.9130434782608695,1198,1,0.0008347245409015025,0.1,2,0.0,4,0.1134020618556701,26,0.6263440860215054,458,0.8038740920096852,851,1.1646361799012057,0.3017023018866706,0.059020738922201534
v01_soft_no_rubric,43,language,zh,1313,0.4127951256664128,0.46990759947095023,0.10053313023610053,0.10053313023610053,0.6405178979436406,0.4809738932901733,0.4436649062681425,0.84996191926885,30,25,0.8333333333333334,1129,0,0.0,0.14285714285714285,3,0.0,0,0.16233766233766234,68,0.735191637630662,706,0.7063063063063063,536,1.0966820245666902,0.33074557453485975,0.058145059433913446
v01_soft_no_rubric,43,metric_group,Factual & Reasoning Accuracy,788,0.4302030456852792,0.4962705013478619,0.16624365482233502,0.16624365482233502,0.6903553299492385,0.4014265705406888,0.32098656147475224,0.8883248730964467,33,30,0.9090909090909091,701,1,0.0014265335235378032,0.15,5,0.0,0,0.1111111111111111,15,0.6122448979591837,242,0.8217821782178217,526,1.200605850428569,0.3354387822203499,0.07141205856478032
v01_soft_no_rubric,43,metric_group,Pedagogical Application,714,0.4523809523809524,0.5025274382177962,0.1134453781512605,0.1134453781512605,0.6064425770308123,0.447228337120895,0.4198634041909549,0.8081232492997199,24,19,0.7916666666666666,574,0,0.0,0.0,0,0.0,3,0.21551724137931033,52,0.7852760736196319,439,0.6129032258064516,220,1.23389962130417,0.35195099618974385,0.061093766637400106
v01_soft_no_rubric,43,metric_group,Scenario Adaptability,1152,0.3697916666666667,0.4281434333319105,0.09027777777777778,0.09027777777777778,0.6710069444444444,0.4643119253466805,0.416644076985633,0.8993055555555556,19,18,0.9473684210526315,1052,0,0.0,0.0,0,0.0,1,0.06172839506172839,27,0.6580188679245284,483,0.7786624203821656,641,1.0196518018703915,0.28058416191422153,0.04826182500282122
