source_record_id,source_question_key,source_triple_key,metric_canonical,language,scenario_canonical,subject_canonical,education_level_canonical,current_label_5,rubric_text,selected_for_generation,planned_error_types,planned_target_labels,notes
016540423ea53b5e0973f79a57e2d4cb12777b0c,2c3431500658778ea0788f7745c59f0b024746a9,b9fe62ec180cd542bec778a8a5d13cf1df0ba65e,Basic Factual Accuracy,en,Idea Provision,Crop Science,Undergraduate,5,"[""5: All stated factual elements (definitions, formulas, dates, terms, syntax, etc.) are completely accurate."", ""4: Vast majority of facts are correct; possibly contains very minor, non-critical typos or omissions."", ""3: Most facts are correct, but there are some notable factual errors that require review."", ""2: Contains several or key factual inaccuracies; information is not trustworthy."", ""1: Riddled with factual errors; information is completely incorrect or misleading.""]",True,"[""factual_error"", ""overconfident_wrong"", ""reasoning_gap""]","[1, 2, 3]",train-only source; metric/language train low-count=2; budget=3
3f64599f5fa8fee0d99e8afb71854944da349aec,85c4c4f06a98174d52ae51ed006345fe8dc8f85b,6394f99ed94b27457c25664455de4b64daab8307,"Clarity, Simplicity & Inspiration",zh,Question Generation,Physical Education,Master,5,"[""5分： 解释、说明、反馈极其清晰简洁，完全符合目标学习者的理解水平；表达生动有趣，能有效激发思考和兴趣。"", ""4分： 表达清晰易懂，语言简洁，适合目标学习者；具有一定的启发性，能够引发一些思考。"", ""3分： 表达基本能懂，但可能略显啰嗦、复杂或不够生动；启发性一般。"", ""2分： 表达不够清晰，存在较多术语或复杂句式，不易理解；缺乏启发性。"", ""1分： 表达混乱、晦涩难懂，完全不考虑学习者水平；毫无启发性甚至令人困惑。""]",False,"[""superficial_fluency"", ""rubric_violation"", ""scenario_mismatch""]","[1, 2, 3]",train-only source; metric/language train low-count=0; budget=4
3ffc47930ccce625e8340e5f05776e1291e3bc46,00390e119f0cc1f62aa2726f07ddfc3fd9bcb599,5ac0634a1efbe2494a66a75e8bac16fcc588b402,"Clarity, Simplicity & Inspiration",zh,Teaching Material Generation,Theoretical Economics,PhD,4,"[""5分： 解释、说明、反馈极其清晰简洁，完全符合目标学习者的理解水平；表达生动有趣，能有效激发思考和兴趣。"", ""4分： 表达清晰易懂，语言简洁，适合目标学习者；具有一定的启发性，能够引发一些思考。"", ""3分： 表达基本能懂，但可能略显啰嗦、复杂或不够生动；启发性一般。"", ""2分： 表达不够清晰，存在较多术语或复杂句式，不易理解；缺乏启发性。"", ""1分： 表达混乱、晦涩难懂，完全不考虑学习者水平；毫无启发性甚至令人困惑。""]",False,"[""superficial_fluency"", ""rubric_violation"", ""scenario_mismatch""]","[1, 2, 3]",train-only source; metric/language train low-count=0; budget=4
4137b3767bcee82093fd5d42df25a8a3ea154015,770c45352988affabdaebdbaa7ba14d12f370c74,3ffb9605e6bb86e113ac1b9b4b173588375fb8e5,"Clarity, Simplicity & Inspiration",zh,Question Generation,Mathematics,Elementary School,5,"[""5分： 解释、说明、反馈极其清晰简洁，完全符合目标学习者的理解水平；表达生动有趣，能有效激发思考和兴趣。"", ""4分： 表达清晰易懂，语言简洁，适合目标学习者；具有一定的启发性，能够引发一些思考。"", ""3分： 表达基本能懂，但可能略显啰嗦、复杂或不够生动；启发性一般。"", ""2分： 表达不够清晰，存在较多术语或复杂句式，不易理解；缺乏启发性。"", ""1分： 表达混乱、晦涩难懂，完全不考虑学习者水平；毫无启发性甚至令人困惑。""]",False,"[""superficial_fluency"", ""rubric_violation"", ""scenario_mismatch""]","[1, 2, 3]",train-only source; metric/language train low-count=0; budget=4
42f17954d67fb2fef67e07375a4d32200c0a5db7,770c45352988affabdaebdbaa7ba14d12f370c74,aaf9fd65c641d0d0a466f397ea10b31f10a1d13a,"Clarity, Simplicity & Inspiration",zh,Question Generation,Mathematics,Elementary School,5,"[""5分： 解释、说明、反馈极其清晰简洁，完全符合目标学习者的理解水平；表达生动有趣，能有效激发思考和兴趣。"", ""4分： 表达清晰易懂，语言简洁，适合目标学习者；具有一定的启发性，能够引发一些思考。"", ""3分： 表达基本能懂，但可能略显啰嗦、复杂或不够生动；启发性一般。"", ""2分： 表达不够清晰，存在较多术语或复杂句式，不易理解；缺乏启发性。"", ""1分： 表达混乱、晦涩难懂，完全不考虑学习者水平；毫无启发性甚至令人困惑。""]",False,"[""superficial_fluency"", ""rubric_violation"", ""scenario_mismatch""]","[1, 2, 3]",train-only source; metric/language train low-count=0; budget=4
440bd3f1cfd7e65ef89be6c7c9ea83fd5decd7e6,2d32cd48b30f377b72a5069840cb071adf7553ca,ad944b62dfd6bc1e7e6e71c7dc0358f57ae3980d,"Clarity, Simplicity & Inspiration",zh,Idea Provision,Mathematics,Master,4,"[""5分： 解释、说明、反馈极其清晰简洁，完全符合目标学习者的理解水平；表达生动有趣，能有效激发思考和兴趣。"", ""4分： 表达清晰易懂，语言简洁，适合目标学习者；具有一定的启发性，能够引发一些思考。"", ""3分： 表达基本能懂，但可能略显啰嗦、复杂或不够生动；启发性一般。"", ""2分： 表达不够清晰，存在较多术语或复杂句式，不易理解；缺乏启发性。"", ""1分： 表达混乱、晦涩难懂，完全不考虑学习者水平；毫无启发性甚至令人困惑。""]",False,"[""superficial_fluency"", ""rubric_violation"", ""scenario_mismatch""]","[1, 2, 3]",train-only source; metric/language train low-count=0; budget=4
4543320628f35f7b59725b052912213d0d9d37e8,fdcc493923c6536e26519ec07f9693ca405da624,364b13951ae5b8d6f14e57989ac810759d6318d5,"Clarity, Simplicity & Inspiration",zh,Error Correction,English,Elementary School,4,"[""5分： 解释、说明、反馈极其清晰简洁，完全符合目标学习者的理解水平；表达生动有趣，能有效激发思考和兴趣。"", ""4分： 表达清晰易懂，语言简洁，适合目标学习者；具有一定的启发性，能够引发一些思考。"", ""3分： 表达基本能懂，但可能略显啰嗦、复杂或不够生动；启发性一般。"", ""2分： 表达不够清晰，存在较多术语或复杂句式，不易理解；缺乏启发性。"", ""1分： 表达混乱、晦涩难懂，完全不考虑学习者水平；毫无启发性甚至令人困惑。""]",False,"[""superficial_fluency"", ""rubric_violation"", ""scenario_mismatch""]","[1, 2, 3]",train-only source; metric/language train low-count=0; budget=4
46b64113be840b030305d614d55181dc46a18e10,eeb9e03e578824a711cc218dc603c483247401c5,4248b44098a3602ea065b87c78e8d988f2d36748,"Clarity, Simplicity & Inspiration",zh,Idea Provision,History,Elementary School,5,"[""5分： 解释、说明、反馈极其清晰简洁，完全符合目标学习者的理解水平；表达生动有趣，能有效激发思考和兴趣。"", ""4分： 表达清晰易懂，语言简洁，适合目标学习者；具有一定的启发性，能够引发一些思考。"", ""3分： 表达基本能懂，但可能略显啰嗦、复杂或不够生动；启发性一般。"", ""2分： 表达不够清晰，存在较多术语或复杂句式，不易理解；缺乏启发性。"", ""1分： 表达混乱、晦涩难懂，完全不考虑学习者水平；毫无启发性甚至令人困惑。""]",False,"[""superficial_fluency"", ""rubric_violation"", ""scenario_mismatch""]","[1, 2, 3]",train-only source; metric/language train low-count=0; budget=4
4d8f816525e5bdd9ab950133a464634122cfd157,9cf4454fa7d0f685a64a0967fe74cf6967ba4589,788d14112269f6a3d57c1ad7451823fe53a8e340,"Clarity, Simplicity & Inspiration",zh,Idea Provision,Basic Medicine,PhD,5,"[""5分： 解释、说明、反馈极其清晰简洁，完全符合目标学习者的理解水平；表达生动有趣，能有效激发思考和兴趣。"", ""4分： 表达清晰易懂，语言简洁，适合目标学习者；具有一定的启发性，能够引发一些思考。"", ""3分： 表达基本能懂，但可能略显啰嗦、复杂或不够生动；启发性一般。"", ""2分： 表达不够清晰，存在较多术语或复杂句式，不易理解；缺乏启发性。"", ""1分： 表达混乱、晦涩难懂，完全不考虑学习者水平；毫无启发性甚至令人困惑。""]",False,"[""superficial_fluency"", ""rubric_violation"", ""scenario_mismatch""]","[1, 2, 3]",train-only source; metric/language train low-count=0; budget=4
4e8fe6bfadd5dc4bc0e0f776c4d9aa18c445c863,0086d5f774968e7f939e2a90227dd4f7c9daff8e,e37599d8846b6227dcade39999109e9ce7d57079,"Clarity, Simplicity & Inspiration",zh,Idea Provision,Basic Medicine,Master,4,"[""5分： 解释、说明、反馈极其清晰简洁，完全符合目标学习者的理解水平；表达生动有趣，能有效激发思考和兴趣。"", ""4分： 表达清晰易懂，语言简洁，适合目标学习者；具有一定的启发性，能够引发一些思考。"", ""3分： 表达基本能懂，但可能略显啰嗦、复杂或不够生动；启发性一般。"", ""2分： 表达不够清晰，存在较多术语或复杂句式，不易理解；缺乏启发性。"", ""1分： 表达混乱、晦涩难懂，完全不考虑学习者水平；毫无启发性甚至令人困惑。""]",False,"[""superficial_fluency"", ""rubric_violation"", ""scenario_mismatch""]","[1, 2, 3]",train-only source; metric/language train low-count=0; budget=4
52c21ef1150f762171c1315ad8bfe38deab73aa0,a14dd4244f84330a2a60fd7f7cbd5a3786581d31,2923395718ac4338343cb9909473f4fafdd3ba00,"Clarity, Simplicity & Inspiration",zh,Teaching Material Generation,Psychology,Master,4,"[""5分： 解释、说明、反馈极其清晰简洁，完全符合目标学习者的理解水平；表达生动有趣，能有效激发思考和兴趣。"", ""4分： 表达清晰易懂，语言简洁，适合目标学习者；具有一定的启发性，能够引发一些思考。"", ""3分： 表达基本能懂，但可能略显啰嗦、复杂或不够生动；启发性一般。"", ""2分： 表达不够清晰，存在较多术语或复杂句式，不易理解；缺乏启发性。"", ""1分： 表达混乱、晦涩难懂，完全不考虑学习者水平；毫无启发性甚至令人困惑。""]",False,"[""superficial_fluency"", ""rubric_violation"", ""scenario_mismatch""]","[1, 2, 3]",train-only source; metric/language train low-count=0; budget=4
531c9b3a5a17b19d0208d992b0c1d98aaccfad8f,ac5843a5b2798e8500cac73be37d8147d820498f,aa89f92f1ce1bc093e94d051a3c0c9382e6def6f,"Clarity, Simplicity & Inspiration",zh,Error Correction,Public Administration,Master,5,"[""5分： 解释、说明、反馈极其清晰简洁，完全符合目标学习者的理解水平；表达生动有趣，能有效激发思考和兴趣。"", ""4分： 表达清晰易懂，语言简洁，适合目标学习者；具有一定的启发性，能够引发一些思考。"", ""3分： 表达基本能懂，但可能略显啰嗦、复杂或不够生动；启发性一般。"", ""2分： 表达不够清晰，存在较多术语或复杂句式，不易理解；缺乏启发性。"", ""1分： 表达混乱、晦涩难懂，完全不考虑学习者水平；毫无启发性甚至令人困惑。""]",False,"[""superficial_fluency"", ""rubric_violation"", ""scenario_mismatch""]","[1, 2, 3]",train-only source; metric/language train low-count=0; budget=4
54426a768c1a2ebab889a2a609e28310b3a939fe,fdcc493923c6536e26519ec07f9693ca405da624,a6114541522741db3bde0585352eedc2d6d9284a,"Clarity, Simplicity & Inspiration",zh,Error Correction,English,Elementary School,5,"[""5分： 解释、说明、反馈极其清晰简洁，完全符合目标学习者的理解水平；表达生动有趣，能有效激发思考和兴趣。"", ""4分： 表达清晰易懂，语言简洁，适合目标学习者；具有一定的启发性，能够引发一些思考。"", ""3分： 表达基本能懂，但可能略显啰嗦、复杂或不够生动；启发性一般。"", ""2分： 表达不够清晰，存在较多术语或复杂句式，不易理解；缺乏启发性。"", ""1分： 表达混乱、晦涩难懂，完全不考虑学习者水平；毫无启发性甚至令人困惑。""]",False,"[""superficial_fluency"", ""rubric_violation"", ""scenario_mismatch""]","[1, 2, 3]",train-only source; metric/language train low-count=0; budget=4
5545d269ecf88eaaefb5b2ea0c7f8fe556ba118a,e8922027d8310e6add3557cc6124b73e059813c6,f5f760ae5fd868414c6eac533870be3feb333add,"Clarity, Simplicity & Inspiration",zh,Teaching Material Generation,Computer Science,PhD,4,"[""5分： 解释、说明、反馈极其清晰简洁，完全符合目标学习者的理解水平；表达生动有趣，能有效激发思考和兴趣。"", ""4分： 表达清晰易懂，语言简洁，适合目标学习者；具有一定的启发性，能够引发一些思考。"", ""3分： 表达基本能懂，但可能略显啰嗦、复杂或不够生动；启发性一般。"", ""2分： 表达不够清晰，存在较多术语或复杂句式，不易理解；缺乏启发性。"", ""1分： 表达混乱、晦涩难懂，完全不考虑学习者水平；毫无启发性甚至令人困惑。""]",False,"[""superficial_fluency"", ""rubric_violation"", ""scenario_mismatch""]","[1, 2, 3]",train-only source; metric/language train low-count=0; budget=4
5a679babfe788c377f40ed2432d628d488bbb12e,80c997dc9bc9becf50e310e86fb5550097076469,63604e125b2056df8ae168a5bffe65b1adb6479f,"Clarity, Simplicity & Inspiration",zh,Question Generation,Mathematics,High School,5,"[""5分： 解释、说明、反馈极其清晰简洁，完全符合目标学习者的理解水平；表达生动有趣，能有效激发思考和兴趣。"", ""4分： 表达清晰易懂，语言简洁，适合目标学习者；具有一定的启发性，能够引发一些思考。"", ""3分： 表达基本能懂，但可能略显啰嗦、复杂或不够生动；启发性一般。"", ""2分： 表达不够清晰，存在较多术语或复杂句式，不易理解；缺乏启发性。"", ""1分： 表达混乱、晦涩难懂，完全不考虑学习者水平；毫无启发性甚至令人困惑。""]",False,"[""superficial_fluency"", ""rubric_violation"", ""scenario_mismatch""]","[1, 2, 3]",train-only source; metric/language train low-count=0; budget=4
6009f7ba98dbc1184c2f2eb3e689b8cbaf272369,d2dfb2224f4f7d3f932930cf1d4240b74deb2f11,2584e645ee8b7647142fbd017a4413a75bbf834a,"Clarity, Simplicity & Inspiration",zh,Error Correction,Physics,High School,5,"[""5分： 解释、说明、反馈极其清晰简洁，完全符合目标学习者的理解水平；表达生动有趣，能有效激发思考和兴趣。"", ""4分： 表达清晰易懂，语言简洁，适合目标学习者；具有一定的启发性，能够引发一些思考。"", ""3分： 表达基本能懂，但可能略显啰嗦、复杂或不够生动；启发性一般。"", ""2分： 表达不够清晰，存在较多术语或复杂句式，不易理解；缺乏启发性。"", ""1分： 表达混乱、晦涩难懂，完全不考虑学习者水平；毫无启发性甚至令人困惑。""]",False,"[""superficial_fluency"", ""rubric_violation"", ""scenario_mismatch""]","[1, 2, 3]",train-only source; metric/language train low-count=0; budget=4
61aea76f41ddf85fc300bc7bd0eaa8c4d1293591,f1957be055b3faa0aea88aa4c67e38d0b94b2a4d,b8296985dbcb722137c54b30a85ec000c3e88e02,"Clarity, Simplicity & Inspiration",zh,Question Generation,Aquaculture,Undergraduate,5,"[""5分： 解释、说明、反馈极其清晰简洁，完全符合目标学习者的理解水平；表达生动有趣，能有效激发思考和兴趣。"", ""4分： 表达清晰易懂，语言简洁，适合目标学习者；具有一定的启发性，能够引发一些思考。"", ""3分： 表达基本能懂，但可能略显啰嗦、复杂或不够生动；启发性一般。"", ""2分： 表达不够清晰，存在较多术语或复杂句式，不易理解；缺乏启发性。"", ""1分： 表达混乱、晦涩难懂，完全不考虑学习者水平；毫无启发性甚至令人困惑。""]",False,"[""superficial_fluency"", ""rubric_violation"", ""scenario_mismatch""]","[1, 2, 3]",train-only source; metric/language train low-count=0; budget=4
622eeb7321f7262832ab83985a49f2f03419662f,032d2a7705a681161d1f663d69ca178d59f597fb,f3fb65bf4c30f9daf8ccf99ae59130460386eded,"Clarity, Simplicity & Inspiration",zh,Idea Provision,English,High School,5,"[""5分： 解释、说明、反馈极其清晰简洁，完全符合目标学习者的理解水平；表达生动有趣，能有效激发思考和兴趣。"", ""4分： 表达清晰易懂，语言简洁，适合目标学习者；具有一定的启发性，能够引发一些思考。"", ""3分： 表达基本能懂，但可能略显啰嗦、复杂或不够生动；启发性一般。"", ""2分： 表达不够清晰，存在较多术语或复杂句式，不易理解；缺乏启发性。"", ""1分： 表达混乱、晦涩难懂，完全不考虑学习者水平；毫无启发性甚至令人困惑。""]",False,"[""superficial_fluency"", ""rubric_violation"", ""scenario_mismatch""]","[1, 2, 3]",train-only source; metric/language train low-count=0; budget=4
659a4067624436b861e71d7c32ca3abae5666a23,9cf4454fa7d0f685a64a0967fe74cf6967ba4589,b2284f3b83b200d07f3c95003a9a280cee44db46,"Clarity, Simplicity & Inspiration",zh,Idea Provision,Basic Medicine,PhD,5,"[""5分： 解释、说明、反馈极其清晰简洁，完全符合目标学习者的理解水平；表达生动有趣，能有效激发思考和兴趣。"", ""4分： 表达清晰易懂，语言简洁，适合目标学习者；具有一定的启发性，能够引发一些思考。"", ""3分： 表达基本能懂，但可能略显啰嗦、复杂或不够生动；启发性一般。"", ""2分： 表达不够清晰，存在较多术语或复杂句式，不易理解；缺乏启发性。"", ""1分： 表达混乱、晦涩难懂，完全不考虑学习者水平；毫无启发性甚至令人困惑。""]",False,"[""superficial_fluency"", ""rubric_violation"", ""scenario_mismatch""]","[1, 2, 3]",train-only source; metric/language train low-count=0; budget=4
7051a8b2785ac0e8a1a8046414fecadcda0d03ac,3bde34d7d722994a823dfe59375b0708f8ffa30d,2ea494e13986c936fb39f75042af5b4da8a21a7c,"Clarity, Simplicity & Inspiration",zh,Question Generation,Physics,Elementary School,4,"[""5分： 解释、说明、反馈极其清晰简洁，完全符合目标学习者的理解水平；表达生动有趣，能有效激发思考和兴趣。"", ""4分： 表达清晰易懂，语言简洁，适合目标学习者；具有一定的启发性，能够引发一些思考。"", ""3分： 表达基本能懂，但可能略显啰嗦、复杂或不够生动；启发性一般。"", ""2分： 表达不够清晰，存在较多术语或复杂句式，不易理解；缺乏启发性。"", ""1分： 表达混乱、晦涩难懂，完全不考虑学习者水平；毫无启发性甚至令人困惑。""]",False,"[""superficial_fluency"", ""rubric_violation"", ""scenario_mismatch""]","[1, 2, 3]",train-only source; metric/language train low-count=0; budget=4
721ac9066341fe03ddab63efd431124d3461b246,32498439ea951a2573e1f3afb8999f203448e58e,a7ab938854add9e19ce0dd473aa4f02c913ecae2,"Clarity, Simplicity & Inspiration",zh,Question Generation,Literature and Art,PhD,3,"[""5分： 解释、说明、反馈极其清晰简洁，完全符合目标学习者的理解水平；表达生动有趣，能有效激发思考和兴趣。"", ""4分： 表达清晰易懂，语言简洁，适合目标学习者；具有一定的启发性，能够引发一些思考。"", ""3分： 表达基本能懂，但可能略显啰嗦、复杂或不够生动；启发性一般。"", ""2分： 表达不够清晰，存在较多术语或复杂句式，不易理解；缺乏启发性。"", ""1分： 表达混乱、晦涩难懂，完全不考虑学习者水平；毫无启发性甚至令人困惑。""]",False,"[""superficial_fluency"", ""rubric_violation"", ""scenario_mismatch""]","[1, 2, 3]",train-only source; metric/language train low-count=0; budget=4
72915cba1c62f0de11cff28473c0f0ba781e0049,37b2b0388f0ad6874bd8949c7925cfbe5d75cbe6,1a8f3668a1097a243c6f3471ef200f6da9093928,"Clarity, Simplicity & Inspiration",zh,Question Generation,History,Undergraduate,5,"[""5分： 解释、说明、反馈极其清晰简洁，完全符合目标学习者的理解水平；表达生动有趣，能有效激发思考和兴趣。"", ""4分： 表达清晰易懂，语言简洁，适合目标学习者；具有一定的启发性，能够引发一些思考。"", ""3分： 表达基本能懂，但可能略显啰嗦、复杂或不够生动；启发性一般。"", ""2分： 表达不够清晰，存在较多术语或复杂句式，不易理解；缺乏启发性。"", ""1分： 表达混乱、晦涩难懂，完全不考虑学习者水平；毫无启发性甚至令人困惑。""]",False,"[""superficial_fluency"", ""rubric_violation"", ""scenario_mismatch""]","[1, 2, 3]",train-only source; metric/language train low-count=0; budget=4
75b32fe22fcb84acb1d7f2152fa77565cc0789eb,80c997dc9bc9becf50e310e86fb5550097076469,925c6031d83aba3236aed048331229a6bf9160dc,"Clarity, Simplicity & Inspiration",zh,Question Generation,Mathematics,High School,3,"[""5分： 解释、说明、反馈极其清晰简洁，完全符合目标学习者的理解水平；表达生动有趣，能有效激发思考和兴趣。"", ""4分： 表达清晰易懂，语言简洁，适合目标学习者；具有一定的启发性，能够引发一些思考。"", ""3分： 表达基本能懂，但可能略显啰嗦、复杂或不够生动；启发性一般。"", ""2分： 表达不够清晰，存在较多术语或复杂句式，不易理解；缺乏启发性。"", ""1分： 表达混乱、晦涩难懂，完全不考虑学习者水平；毫无启发性甚至令人困惑。""]",False,"[""superficial_fluency"", ""rubric_violation"", ""scenario_mismatch""]","[1, 2, 3]",train-only source; metric/language train low-count=0; budget=4
7b8a9b095409c8b53b191f738c45c94a0d2f89fb,a14dd4244f84330a2a60fd7f7cbd5a3786581d31,9057b85dce69dfe9c86b5315a1c069133d8de2c4,"Clarity, Simplicity & Inspiration",zh,Teaching Material Generation,Psychology,Master,4,"[""5分： 解释、说明、反馈极其清晰简洁，完全符合目标学习者的理解水平；表达生动有趣，能有效激发思考和兴趣。"", ""4分： 表达清晰易懂，语言简洁，适合目标学习者；具有一定的启发性，能够引发一些思考。"", ""3分： 表达基本能懂，但可能略显啰嗦、复杂或不够生动；启发性一般。"", ""2分： 表达不够清晰，存在较多术语或复杂句式，不易理解；缺乏启发性。"", ""1分： 表达混乱、晦涩难懂，完全不考虑学习者水平；毫无启发性甚至令人困惑。""]",False,"[""superficial_fluency"", ""rubric_violation"", ""scenario_mismatch""]","[1, 2, 3]",train-only source; metric/language train low-count=0; budget=4
8091d8161c7ca86d5fc5235f685dfd0e7a4dbb10,85c4c4f06a98174d52ae51ed006345fe8dc8f85b,d6daee0d05b71061f1d4e05708c9eb07b489e326,"Clarity, Simplicity & Inspiration",zh,Question Generation,Physical Education,Master,4,"[""5分： 解释、说明、反馈极其清晰简洁，完全符合目标学习者的理解水平；表达生动有趣，能有效激发思考和兴趣。"", ""4分： 表达清晰易懂，语言简洁，适合目标学习者；具有一定的启发性，能够引发一些思考。"", ""3分： 表达基本能懂，但可能略显啰嗦、复杂或不够生动；启发性一般。"", ""2分： 表达不够清晰，存在较多术语或复杂句式，不易理解；缺乏启发性。"", ""1分： 表达混乱、晦涩难懂，完全不考虑学习者水平；毫无启发性甚至令人困惑。""]",False,"[""superficial_fluency"", ""rubric_violation"", ""scenario_mismatch""]","[1, 2, 3]",train-only source; metric/language train low-count=0; budget=4
8197890a61d07e890b12c0214815520ce83eeff3,c34b4b93df3897791871cecbdbfe43662163e9fe,d8e059bfebe1b2598bdd26c8a4c256152d70d1a4,"Clarity, Simplicity & Inspiration",zh,Idea Provision,Psychology,PhD,5,"[""5分： 解释、说明、反馈极其清晰简洁，完全符合目标学习者的理解水平；表达生动有趣，能有效激发思考和兴趣。"", ""4分： 表达清晰易懂，语言简洁，适合目标学习者；具有一定的启发性，能够引发一些思考。"", ""3分： 表达基本能懂，但可能略显啰嗦、复杂或不够生动；启发性一般。"", ""2分： 表达不够清晰，存在较多术语或复杂句式，不易理解；缺乏启发性。"", ""1分： 表达混乱、晦涩难懂，完全不考虑学习者水平；毫无启发性甚至令人困惑。""]",False,"[""superficial_fluency"", ""rubric_violation"", ""scenario_mismatch""]","[1, 2, 3]",train-only source; metric/language train low-count=0; budget=4
83a87c4d7e12380a0ff7791e070bd0abd03c9697,a14dd4244f84330a2a60fd7f7cbd5a3786581d31,f0a8fbcdc261597bfae107193e45aa7a65105f00,"Clarity, Simplicity & Inspiration",zh,Teaching Material Generation,Psychology,Master,4,"[""5分： 解释、说明、反馈极其清晰简洁，完全符合目标学习者的理解水平；表达生动有趣，能有效激发思考和兴趣。"", ""4分： 表达清晰易懂，语言简洁，适合目标学习者；具有一定的启发性，能够引发一些思考。"", ""3分： 表达基本能懂，但可能略显啰嗦、复杂或不够生动；启发性一般。"", ""2分： 表达不够清晰，存在较多术语或复杂句式，不易理解；缺乏启发性。"", ""1分： 表达混乱、晦涩难懂，完全不考虑学习者水平；毫无启发性甚至令人困惑。""]",False,"[""superficial_fluency"", ""rubric_violation"", ""scenario_mismatch""]","[1, 2, 3]",train-only source; metric/language train low-count=0; budget=4
8643d5e766e61e091b7bbdbf4c8b085333b7b506,33f24cdef61905293c51bb59ca561c1f2cef3965,111cb09199849eeb5f236b9659a6850927ae9934,"Clarity, Simplicity & Inspiration",zh,Error Correction,History,Middle School,3,"[""5分： 解释、说明、反馈极其清晰简洁，完全符合目标学习者的理解水平；表达生动有趣，能有效激发思考和兴趣。"", ""4分： 表达清晰易懂，语言简洁，适合目标学习者；具有一定的启发性，能够引发一些思考。"", ""3分： 表达基本能懂，但可能略显啰嗦、复杂或不够生动；启发性一般。"", ""2分： 表达不够清晰，存在较多术语或复杂句式，不易理解；缺乏启发性。"", ""1分： 表达混乱、晦涩难懂，完全不考虑学习者水平；毫无启发性甚至令人困惑。""]",False,"[""superficial_fluency"", ""rubric_violation"", ""scenario_mismatch""]","[1, 2, 3]",train-only source; metric/language train low-count=0; budget=4
875dd51330dd61049c37077ff02549344b52acdf,d2dfb2224f4f7d3f932930cf1d4240b74deb2f11,97507b025811ff26cdec1169c3a948335eed33f1,"Clarity, Simplicity & Inspiration",zh,Error Correction,Physics,High School,4,"[""5分： 解释、说明、反馈极其清晰简洁，完全符合目标学习者的理解水平；表达生动有趣，能有效激发思考和兴趣。"", ""4分： 表达清晰易懂，语言简洁，适合目标学习者；具有一定的启发性，能够引发一些思考。"", ""3分： 表达基本能懂，但可能略显啰嗦、复杂或不够生动；启发性一般。"", ""2分： 表达不够清晰，存在较多术语或复杂句式，不易理解；缺乏启发性。"", ""1分： 表达混乱、晦涩难懂，完全不考虑学习者水平；毫无启发性甚至令人困惑。""]",False,"[""superficial_fluency"", ""rubric_violation"", ""scenario_mismatch""]","[1, 2, 3]",train-only source; metric/language train low-count=0; budget=4
87b3a2a48fc68b2489fed696a5c4842a13a6babf,30db5e431237f6e3090cb5d1c53ed338a4416c06,bf52f58e1ccb14d142e7c6f8fe4bd317f8b134eb,"Clarity, Simplicity & Inspiration",zh,Error Correction,Chemistry,PhD,5,"[""5分： 解释、说明、反馈极其清晰简洁，完全符合目标学习者的理解水平；表达生动有趣，能有效激发思考和兴趣。"", ""4分： 表达清晰易懂，语言简洁，适合目标学习者；具有一定的启发性，能够引发一些思考。"", ""3分： 表达基本能懂，但可能略显啰嗦、复杂或不够生动；启发性一般。"", ""2分： 表达不够清晰，存在较多术语或复杂句式，不易理解；缺乏启发性。"", ""1分： 表达混乱、晦涩难懂，完全不考虑学习者水平；毫无启发性甚至令人困惑。""]",False,"[""superficial_fluency"", ""rubric_violation"", ""scenario_mismatch""]","[1, 2, 3]",train-only source; metric/language train low-count=0; budget=4
89ef5f0faa9aaa8fd44eaef5b5fad661997ac14d,d2dfb2224f4f7d3f932930cf1d4240b74deb2f11,de519e2095ce29212f05af2a25f301a8c7d1e55e,"Clarity, Simplicity & Inspiration",zh,Error Correction,Physics,High School,4,"[""5分： 解释、说明、反馈极其清晰简洁，完全符合目标学习者的理解水平；表达生动有趣，能有效激发思考和兴趣。"", ""4分： 表达清晰易懂，语言简洁，适合目标学习者；具有一定的启发性，能够引发一些思考。"", ""3分： 表达基本能懂，但可能略显啰嗦、复杂或不够生动；启发性一般。"", ""2分： 表达不够清晰，存在较多术语或复杂句式，不易理解；缺乏启发性。"", ""1分： 表达混乱、晦涩难懂，完全不考虑学习者水平；毫无启发性甚至令人困惑。""]",False,"[""superficial_fluency"", ""rubric_violation"", ""scenario_mismatch""]","[1, 2, 3]",train-only source; metric/language train low-count=0; budget=4
8dde15c58b2da916db8807274205030d8567c500,3bde34d7d722994a823dfe59375b0708f8ffa30d,c4f9af4660421d9eaccc41ecd149f93cbeea7fab,"Clarity, Simplicity & Inspiration",zh,Question Generation,Physics,Elementary School,4,"[""5分： 解释、说明、反馈极其清晰简洁，完全符合目标学习者的理解水平；表达生动有趣，能有效激发思考和兴趣。"", ""4分： 表达清晰易懂，语言简洁，适合目标学习者；具有一定的启发性，能够引发一些思考。"", ""3分： 表达基本能懂，但可能略显啰嗦、复杂或不够生动；启发性一般。"", ""2分： 表达不够清晰，存在较多术语或复杂句式，不易理解；缺乏启发性。"", ""1分： 表达混乱、晦涩难懂，完全不考虑学习者水平；毫无启发性甚至令人困惑。""]",False,"[""superficial_fluency"", ""rubric_violation"", ""scenario_mismatch""]","[1, 2, 3]",train-only source; metric/language train low-count=0; budget=4
