synthetic_plan_id,synthetic_id,source_record_id,source_split,source_file,source_row_index,source_question_key,source_triple_key,question,rubric_text,target_label_5,planned_target_label_5,language,metric_canonical,error_type,planned_error_type,current_label_5,human_label_5,scenario_canonical,subject_canonical,education_level_canonical,selected,selected_for_generation,allowed_for_training,selection_status,question_overlap_with_dev,question_overlap_with_test,triple_overlap_with_dev,triple_overlap_with_test,record_overlap_with_dev,record_overlap_with_test,source_question_in_dev,source_question_in_test,source_triple_in_dev,source_triple_in_test,source_risk_level,batch96_source_question_reuse_count,topup1_source_question_reuse_count,source_reuse_status,question_preview,source_answer_preview,rubric_preview,selection_notes
topup1_128,syn_e493bb3c2a2c8229,a8ae95a0be2f0859e626b64f28585f542cf88bc6,train,results_merge.jsonl,5155,b0ec9ece1525000e58e3539446f4c4e03dc1c08f,794e5ad22f5df907f7727647da2781b66ca7339f,"学科:基础医学
学制级别:硕士
知识点：肌肉收缩的生理机制
问题类型：多选题
.请根据学科,学制级别,知识点,问题类型生成一个对应的问题。""问题""和""提供的思路"":,以json格式返回","[""5分： 在专业领域知识运用上不仅准确，且展现出恰当的深度和严谨性，符合行业标准或学术规范。"", ""4分： 专业知识运用准确，体现了较好的专业水准，但在深度或某些细节的严谨性上略有不足，不影响核心正确性。"", ""3分： 专业知识运用基本准确，但显得较为表层或不够严谨，可能存在一些非核心概念的混淆或遗漏。"", ""2分： 专业知识运用存在明显错误或重大遗漏，体现出专业性不足。"", ""1分： 专业知识运用方面存在严重错误，完全不符合专业标准，可能产生误导。""]",1,1,zh,Domain Knowledge Accuracy,factual_error,factual_error,4,4,Question Generation,Basic Medicine,Master,True,True,True,exact_metric_language,False,False,False,False,False,False,False,False,False,False,LOW,0,5,question_reused_recorded,"学科:基础医学\n学制级别:硕士\n知识点：肌肉收缩的生理机制\n问题类型：多选题\n.请根据学科,学制级别,知识点,问题类型生成一个对应的问题。""问题""和""提供的思路"":,以json格式返回","```json\n{\n  ""问题"": ""在肌肉收缩过程中，哪些因素是直接参与肌丝滑行的？"",\n  ""提供的思路"": [\n    ""了解肌肉收缩的基本原理，特别是滑行理论。"",\n    ""识别并分析肌丝（粗肌丝和细肌丝）的主要成分及其作用。"",\n    ""考虑钙离子的作用及其如何影响肌丝滑行。"",\n    ""思考横桥（肌球蛋白头部）的作用以及其与细肌丝相互作用的过程。"",\n    ""排除那些虽然对肌肉功能有影响但不直接参与肌丝滑行的因素。""\n  ]\n}\n```","[""5分： 在专业领域知识运用上不仅准确，且展现出恰当的深度和严谨性，符合行业标准或学术规范。"", ""4分： 专业知识运用准确，体现了较好的专业水准，但在深度或某些细节的严谨性上略有不足，不影响核心正确性。"", ""3分： 专业知识运用基本准确，但显得较为表层或不够严谨，可能存在一些非核心概念的混淆或遗漏。"", ""2分： 专业知识运用存在明显错误或重大遗漏，体现出专业性不足。"", ""1分： 专业知识运用方面存在严重错误，完全不符合专业标准，可能产生误导。""]",question_seed42/train source; batch96 source question reuse minimized and recorded
topup1_129,syn_6bf4003ef741d432,86e973edd227690c4073f0971409583902168038,train,results_merge.jsonl,2668,6ae2184d2c28a7dffc1319a61a68cf2584970be2,88a512f0308460d748886aa27dea8c13a30cf698,"Knowledge Point: Constructivist Learning Theory
Based on this knowledge point, provide ""Teaching Materials"": Teaching materials should include teaching objectives, key points and difficulties, classroom activity design, etc., in JSON format.","[""5: Excellent role-playing (e.g., teacher/TA); language style, professionalism, and tone (e.g., encouraging/serious) are perfectly aligned with the assumed role and audience."", ""4: Role and tone are mostly consistent and appropriate for the scenario, with minor deviation in individual expressions."", ""3: Attempts to match the role and tone can be seen, but overall consistency is weak; some expressions are disconnected from the role/scenario."", ""2: Significant mismatch in role and tone; comes across as unnatural or inconsistent."", ""1: No reflection of assigned role/tone; expression entirely inconsistent with the scenario.""]",2,2,en,Role & Tone Consistency,scenario_mismatch,scenario_mismatch,5,5,Teaching Material Generation,General Pedagogy,Undergraduate,True,True,True,exact_metric_language,False,False,False,False,False,False,False,False,False,False,LOW,1,1,question_reused_recorded,"Knowledge Point: Constructivist Learning Theory\nBased on this knowledge point, provide ""Teaching Materials"": Teaching materials should include teaching objectives, key points and difficulties, classroom activity design, etc., in JSON format.","```json\n{\n  ""teachingMaterials"": {\n    ""teachingObjectives"": [\n      ""Enable students to construct their own understanding of [specific topic/subject] through guided inquiry and hands-on activities."",\n      ""Foster collaborative learning by encouraging peer interaction and knowledge-sharing."",\n      ""Develop critical thinking by connecting new knowledge to prior experiences and real-world applications."",\n      ""Promote metacognition through reflective practices that help students evaluate their learning processes.""\n    ],\n    ""keyPoints"": [\n      ""Student-centered exploration of concepts."",\n      ""Role of social interaction in knowledge construction."",\n      ""Scaffolding learn...","[""5: Excellent role-playing (e.g., teacher/TA); language style, professionalism, and tone (e.g., encouraging/serious) are perfectly aligned with the assumed role and audience."", ""4: Role and tone are mostly consistent and appropriate for the scenario, with minor deviation in individual expressions."", ""3: Attempts to match the role and tone can be seen, but overall consistency is weak; some expressions are disconnected from the role/scenario."", ""2: Significant mismatch in role and tone; comes across as unnatural or inconsistent."", ""1: No reflection of assigned role/tone; expression entirely inconsistent with the scenario.""]",question_seed42/train source; batch96 source question reuse minimized and recorded
topup1_130,syn_e50c8a239ddc456d,9f2e4f58799f286944f010151232d68ce94e4dc6,train,results_merge.jsonl,4885,3f583749c39a53d68120dd4302b4c6888f5dd6d7,05ac54b1fc55a7a9a9167189a5085f63299428ba,"学科:物理学
学制级别:博士
问题：在广义相对论的框架下，以下哪种情况最有可能导致时空奇点的出现？
A) 电磁场的存在
B) 大质量恒星的核心塌缩
C) 宇宙学常数为零
D) 低能粒子在真空中的运动
.请根据问题生成对应的答案。""答案"":,以json格式返回","[""5分： 内容与指定知识点/主题/问题高度相关，且严格控制在要求的难度、范围、学科内，无冗余或无关信息。"", ""4分： 内容主体相关，范围控制良好，可能包含极少量轻微超纲或关联度稍弱的信息。"", ""3分： 内容大部分相关，但包含一些偏离主题或超出范围的部分，范围控制不够精确。"", ""2分： 内容相关性较差，包含较多无关信息，或严重超出指定范围。"", ""1分： 内容基本不相关，或完全脱离指定范围。""]",1,1,zh,Content Relevance & Scope Control,scenario_mismatch,scenario_mismatch,5,5,Question Answering,Physics,PhD,True,True,True,exact_metric_language,False,False,False,False,False,False,False,False,False,False,LOW,0,4,question_reused_recorded,"学科:物理学\n学制级别:博士\n问题：在广义相对论的框架下，以下哪种情况最有可能导致时空奇点的出现？\nA) 电磁场的存在\nB) 大质量恒星的核心塌缩\nC) 宇宙学常数为零\nD) 低能粒子在真空中的运动\n.请根据问题生成对应的答案。""答案"":,以json格式返回","```json\n{\n  ""answer"": ""B) 大质量恒星的核心塌缩""\n}\n```","[""5分： 内容与指定知识点/主题/问题高度相关，且严格控制在要求的难度、范围、学科内，无冗余或无关信息。"", ""4分： 内容主体相关，范围控制良好，可能包含极少量轻微超纲或关联度稍弱的信息。"", ""3分： 内容大部分相关，但包含一些偏离主题或超出范围的部分，范围控制不够精确。"", ""2分： 内容相关性较差，包含较多无关信息，或严重超出指定范围。"", ""1分： 内容基本不相关，或完全脱离指定范围。""]",question_seed42/train source; batch96 source question reuse minimized and recorded
topup1_131,syn_70390cbac69bda10,6b3c256f680a2ee3132bdbf2848f59d368e7c6b5,train,results_merge.jsonl,1977,5ffceb52c2088afbfedd9d157f13a2b675c5dc95,6efedeeebc9a15b4569747041bc4e21daf087584,"Question: Which of the following principles is most closely associated with the doctrine of 'stare decisis' in common law systems?

Please provide reasoning based on this question. Do not provide the answer directly.. ""Reasoning Provided"":, return in JSON format","[""5: Extremely clear and concise explanations; fully accessible for target learners; vibrant and engaging delivery that inspires deep thought and interest."", ""4: Clear and easy to understand; appropriate for learner level; somewhat thought-provoking and can trigger reflection."", ""3: Generally understandable but may be wordy, complex, or dull; limited inspirational impact."", ""2: Lacks clarity; uses excessive jargon or complex structures; difficult to comprehend; uninspiring."", ""1: Confusing and hard to follow; disregards learner needs; offers no inspiration and may cause confusion.""]",2,2,en,"Clarity, Simplicity & Inspiration",superficial_fluency,superficial_fluency,4,4,Idea Provision,Law,Master,True,True,True,exact_metric_language,False,False,False,False,False,False,False,False,False,False,LOW,0,5,question_reused_recorded,"Question: Which of the following principles is most closely associated with the doctrine of 'stare decisis' in common law systems?\n\nPlease provide reasoning based on this question. Do not provide the answer directly.. ""Reasoning Provided"":, return in JSON format","{\n  ""reasoning"": ""The principle most closely associated with 'stare decisis' in common law systems emphasizes the importance of following precedents set by previous judicial decisions. This principle is aimed at ensuring consistency and predictability in the law, as well as promoting fairness and equal treatment under the law. It suggests that when a court has made a decision on a particular legal issue, subsequent cases involving similar issues should be decided in a similar manner, unless there is a strong reason to deviate. This approach helps to maintain the integrity of the legal system and provides a framework for legal reasoning and argumentation, guiding both judges and lawyers i...","[""5: Extremely clear and concise explanations; fully accessible for target learners; vibrant and engaging delivery that inspires deep thought and interest."", ""4: Clear and easy to understand; appropriate for learner level; somewhat thought-provoking and can trigger reflection."", ""3: Generally understandable but may be wordy, complex, or dull; limited inspirational impact."", ""2: Lacks clarity; uses excessive jargon or complex structures; difficult to comprehend; uninspiring."", ""1: Confusing and hard to follow; disregards learner needs; offers no inspiration and may cause confusion.""]",question_seed42/train source; batch96 source question reuse minimized and recorded
topup1_132,syn_4ad959c68dcbc59b,7a8b5c968361fd4eee844fa90479089f374aab8e,train,results_merge.jsonl,3965,85398269c1c07a9498c3eae4b08315e4db78a74e,0cb03ad5bc0c040fe931a55b5e9b18f526a44a3c,"问题：在教育学中，哪个教学方法最强调学生的主动参与？
学生的答案：合作学习法
请根据问题和学生答案给出""评分"":""评分细节"":""个性化反馈"":,以json格式返回","[""5分： 始终体现出强烈的鼓励和支持态度，语言积极、富有建设性；在需要时提供非常有效的启发式引导，而非直接给答案。"", ""4分： 整体体现出鼓励和支持，语言积极正面；能提供有效的引导，偶尔可能过于直接。"", ""3分： 兼具鼓励和中性/批评性语言，积极性一般；引导有时有效，有时直接给答案或引导不足。"", ""2分： 缺乏鼓励和支持，语言偏中性甚至略显负面；很少提供有效引导，倾向于直接给答案或不给帮助。"", ""1分： 语言消极、打击性强，完全没有鼓励；无视引导需求，或提供错误引导。""]",1,1,zh,"Motivation, Guidance & Positive Feedback",scenario_mismatch,scenario_mismatch,5,5,Automatic Grading,General Pedagogy,Undergraduate,True,True,True,exact_metric_language,False,False,False,False,False,False,False,False,False,False,LOW,1,1,question_reused_recorded,"问题：在教育学中，哪个教学方法最强调学生的主动参与？\n学生的答案：合作学习法\n请根据问题和学生答案给出""评分"":""评分细节"":""个性化反馈"":,以json格式返回","```json\n{\n  ""评分"": ""5/5"",\n  ""评分细节"": ""学生正确地指出了在教育学中，合作学习法是一种非常强调学生主动参与的教学方法。这种教学方法鼓励学生之间相互协作解决问题或完成任务，从而促进知识的理解和个人能力的发展。"",\n  ""个性化反馈"": ""你的回答很准确！合作学习确实是一个很好的例子，它通过让学生们一起工作来解决问题或者完成项目，极大地促进了学生的积极参与和团队合作能力。继续加油，保持对教育理论的好奇心！""\n}\n```","[""5分： 始终体现出强烈的鼓励和支持态度，语言积极、富有建设性；在需要时提供非常有效的启发式引导，而非直接给答案。"", ""4分： 整体体现出鼓励和支持，语言积极正面；能提供有效的引导，偶尔可能过于直接。"", ""3分： 兼具鼓励和中性/批评性语言，积极性一般；引导有时有效，有时直接给答案或引导不足。"", ""2分： 缺乏鼓励和支持，语言偏中性甚至略显负面；很少提供有效引导，倾向于直接给答案或不给帮助。"", ""1分： 语言消极、打击性强，完全没有鼓励；无视引导需求，或提供错误引导。""]",question_seed42/train source; batch96 source question reuse minimized and recorded
topup1_133,syn_35cc78b8c333f77c,6358300a1312a268220578a420e801d4c75e9525,train,results_merge.jsonl,1230,50a125b94d56b250cab34175d4465b85ca2df963,93961bf549b27c9a55a70a8e4875a37607587f3f,"Subject:Psychology
Education Level:PhD
Question:Which of the following theories best explains the mechanism of action of selective serotonin reuptake inhibitors (SSRIs) in the treatment of depression?
A) Dopamine Hypothesis
B) Monoamine Hypothesis
C) Neurogenesis Hypothesis
D) Glutamate Hypothesis
. Please generate the corresponding answer based on the question. ""Answer"":, in JSON format.","[""5: Reasoning is complete, clear, and rigorous; all steps are correct; arguments are strong and free of logical fallacies."", ""4: Reasoning is largely correct and logically coherent with minor issues in individual steps or details that do not affect the conclusion."", ""3: Reasoning is visible but contains unclear logic, missing steps, or insufficient argumentation, affecting the overall outcome."", ""2: Reasoning has major logical flaws, confusion in steps, or critical omissions; reliability is low."", ""1: Virtually no valid reasoning; logic is chaotic; steps are incorrect or irrelevant.""]",3,3,en,Reasoning Process Rigor,overconfident_wrong,overconfident_wrong,1,1,Question Answering,Psychology,PhD,True,True,True,exact_metric_language,False,False,False,False,False,False,False,False,False,False,LOW,0,4,question_reused_recorded,"Subject:Psychology\nEducation Level:PhD\nQuestion:Which of the following theories best explains the mechanism of action of selective serotonin reuptake inhibitors (SSRIs) in the treatment of depression?\nA) Dopamine Hypothesis\nB) Monoamine Hypothesis\nC) Neurogenesis Hypothesis\nD) Glutamate Hypothesis\n. Please generate the corresponding answer based on the question. ""Answer"":, in JSON format.","```json\n{\n    ""Answer"": ""B) Monoamine Hypothesis""\n}\n```","[""5: Reasoning is complete, clear, and rigorous; all steps are correct; arguments are strong and free of logical fallacies."", ""4: Reasoning is largely correct and logically coherent with minor issues in individual steps or details that do not affect the conclusion."", ""3: Reasoning is visible but contains unclear logic, missing steps, or insufficient argumentation, affecting the overall outcome."", ""2: Reasoning has major logical flaws, confusion in steps, or critical omissions; reliability is low."", ""1: Virtually no valid reasoning; logic is chaotic; steps are incorrect or irrelevant.""]",question_seed42/train source; batch96 source question reuse minimized and recorded
topup1_134,syn_2c65acca9128a753,333a26ba156e7164d2b9bb08f985fb7a8ca98643,train,results_merge.jsonl,5394,62ac2dade9d7c2fe950fbee7347d622a834f6a94,cbdcecd203b9ab2a55a1582566aa3c2da5c8b732,"{'姓名': '李华', '年龄': 21, '专业': '商业管理学', '年级': '大三', '当前能力水平': {'经济学基础': '较好', '财务管理': '中等', '市场营销': '较弱', '战略管理': '较弱'}, '学习目标': '扎实掌握商业管理核心概念，提升实践应用能力，准备商科硕士申请', '知识薄弱点': ['市场营销', '战略管理'], '学习习惯': '喜欢通过案例分析学习，容易被实际问题驱动去探索知识，偏好小组讨论'}
请根据学生画像给出""学习路径规划建议"":和""个性化意见生成"":,以json格式返回","[""5分： 充分融合所有关键场景要素（如学生历史、学习偏好等），输出高度个性化，并与教学情境高度匹配。"", ""4分： 有效使用主要场景要素，回答具有针对性；可能遗漏少量细节，但不影响整体效果。"", ""3分： 使用了部分场景信息，但融合较浅；个性化程度或情境契合度一般。"", ""2分： 仅表层提及场景信息，未有效融合核心要素；与上下文连接较弱。"", ""1分： 完全忽视场景特定信息；输出通用、模板化，且与场景不相关。""]",2,2,zh,Scenario Element Integration,instruction_violation,instruction_violation,4,4,Personalized Content Creation,Business Administration,Undergraduate,True,True,True,exact_metric_language,False,False,False,False,False,False,False,False,False,False,LOW,0,3,question_reused_recorded,"{'姓名': '李华', '年龄': 21, '专业': '商业管理学', '年级': '大三', '当前能力水平': {'经济学基础': '较好', '财务管理': '中等', '市场营销': '较弱', '战略管理': '较弱'}, '学习目标': '扎实掌握商业管理核心概念，提升实践应用能力，准备商科硕士申请', '知识薄弱点': ['市场营销', '战略管理'], '学习习惯': '喜欢通过案例分析学习，容易被实际问题驱动去探索知识，偏好小组讨论'}\n请根据学生画像给出""学习路径规划建议"":和""个性化意见生成"":,以json格式返回","```json\n{\n  ""学习路径规划建议"": {\n    ""经济学基础"": {\n      ""建议"": ""继续深化理解，可以通过阅读经典教材、参加线上课程或听讲座来加强理论知识。"",\n      ""资源"": [\n        ""推荐书籍：《经济学原理》（曼昆）"",\n        ""在线课程：Coursera上的《微观经济学》和《宏观经济学》""\n      ]\n    },\n    ""财务管理"": {\n      ""建议"": ""保持中等水平的学习状态，关注最新的财务管理和会计标准变化，进行实践操作。"",\n      ""资源"": [\n        ""推荐书籍：《财务报表分析与财务决策》（陈信元）"",\n        ""在线课程：edX上的《财务管理》""\n      ]\n    },\n    ""市场营销"": {\n      ""建议"": ""重点提升这一领域的知识和技能，可以参加相关的实践活动，如市场调研、营销策划等。"",\n      ""资源"": [\n        ""推荐书籍：《营销管理》（菲利普·科特勒）"",\n        ""在线课程：MOOC上的《市场营销原理》"",\n        ""实践活动：参与校内或社区的市场营销项目""\n      ]\n    },\n    ""战略管理"": {\n      ""建议"": ""加强战略管理的学习，关注企业战略规划的实际案例，通过讨论和研究提升理解和应用能力。"",\n      ""资源"": [\n        ""推荐书籍：《战略管理》（迈克尔·波特）"",\n        ""在线课程...","[""5分： 充分融合所有关键场景要素（如学生历史、学习偏好等），输出高度个性化，并与教学情境高度匹配。"", ""4分： 有效使用主要场景要素，回答具有针对性；可能遗漏少量细节，但不影响整体效果。"", ""3分： 使用了部分场景信息，但融合较浅；个性化程度或情境契合度一般。"", ""2分： 仅表层提及场景信息，未有效融合核心要素；与上下文连接较弱。"", ""1分： 完全忽视场景特定信息；输出通用、模板化，且与场景不相关。""]",question_seed42/train source; batch96 source question reuse minimized and recorded
topup1_135,syn_9f63973be447b33d,b4840c2ac6c8ddfcd7dd13061a59d1f332bcb901,train,results_merge.jsonl,32,002cfcd8c1ac3ea32c6f46646c8bc2e1059c0500,170d1709ae5a8ab789b804c3a23f157e77f7b52f,"{'Name': 'Alex Johnson', 'Age': 20, 'Current Skill Level': 'Intermediate', 'Learning Goals': ['Understand cellular biology', 'Master genetics concepts', 'Prepare for advanced ecology coursework'], 'Study Habits': ['Visual learner', 'Prefers hands-on activities', 'Studies best in short bursts'], 'Weak Points': ['Struggles with understanding complex genetic processes', 'Needs improvement in data analysis and interpretation']}
Based on the student profile, provide ""Learning Path Planning"" and ""Personalized Recommendations"", returned in JSON format.","[""5: Highly personalized content/advice/feedback based on student level/traits/needs; resource and learning path suggestions are accurate, practical, and valuable."", ""4: Demonstrates some adaptation to student situation; provides relevant learning advice or resources with good utility."", ""3: Attempts personalization but with limited effectiveness; recommendations are generic and of limited value."", ""2: Little to no personalization; output is the same for everyone; learning support is insufficient or unrelated."", ""1: No personalization; output may conflict with student needs; offers no or incorrect learning support.""]",1,1,en,"Personalization, Adaptation & Learning Support",rubric_violation,rubric_violation,5,5,Personalized Content Creation,Biology,Undergraduate,True,True,True,exact_metric_language,False,False,False,False,False,False,False,False,False,False,LOW,0,2,question_reused_recorded,"{'Name': 'Alex Johnson', 'Age': 20, 'Current Skill Level': 'Intermediate', 'Learning Goals': ['Understand cellular biology', 'Master genetics concepts', 'Prepare for advanced ecology coursework'], 'Study Habits': ['Visual learner', 'Prefers hands-on activities', 'Studies best in short bursts'], 'Weak Points': ['Struggles with understanding complex genetic processes', 'Needs improvement in data analysis and interpretation']}\nBased on the student profile, provide ""Learning Path Planning"" and ""Personalized Recommendations"", returned in JSON format.","```json\n{\n  ""Learning Path Planning"": {\n    ""Phase 1: Foundation Building (Months 1-3)"": {\n      ""Objective"": ""Strengthen basic knowledge in cellular biology and genetics, focusing on visual learning and hands-on activities."",\n      ""Activities"": [\n        ""Enroll in an introductory online course on cellular biology that includes interactive diagrams and videos to cater to the visual learning preference."",\n        ""Participate in virtual or physical lab simulations to get a practical understanding of genetic processes, addressing the need for hands-on experiences.""\n      ],\n      ""Resources"": [\n        ""Khan Academy - Cellular Biology"",\n        ""Labster - Virtual Lab Simulation...","[""5: Highly personalized content/advice/feedback based on student level/traits/needs; resource and learning path suggestions are accurate, practical, and valuable."", ""4: Demonstrates some adaptation to student situation; provides relevant learning advice or resources with good utility."", ""3: Attempts personalization but with limited effectiveness; recommendations are generic and of limited value."", ""2: Little to no personalization; output is the same for everyone; learning support is insufficient or unrelated."", ""1: No personalization; output may conflict with student needs; offers no or incorrect learning support.""]",question_seed42/train source; batch96 source question reuse minimized and recorded
topup1_136,syn_8638b05188b55e8e,fef275452b8a1965037719508f25c0ba4e16dae5,train,results_merge.jsonl,2814,c367d1e3134b022584248f014a7b59640f1df7fb,c66fc3ea252fd193f6fdf89ecadd523586a4f694,"学生画像：学生的画像：{'姓名': '王小明', '年龄': 21, '年级': '大三', '专业': '临床医学', '学习风格': '偏好视觉学习', '兴趣': '外科手术、病理学', '当前挑战': '在解剖学应用上有困难', '目标': '提高解剖学的实际应用能力'}
请根据学生画像，为每位学生生成 ‘个性化的学习内容或任务’:,以json格式返回","[""5分： 交互或内容设计巧妙，能显著促进学生的批判性思维、创新思维、问题解决或知识迁移应用能力（例如通过开放性问题、对比分析、案例探究、项目式任务等）。"", ""4分： 能提出引导性问题或设计有一定挑战性的任务，对培养学生的高阶思维和能力（如分析、评估、应用）有积极作用。"", ""3分： 在促进高阶思维方面有所尝试（如提出一些简单的思考题），但深度和广度有限，效果不明显，整体仍偏重知识复述或简单应用。"", ""2分： 交互或内容主要停留在基础知识记忆和理解层面，很少或未能涉及需要高阶思维的活动或问题。"", ""1分： 完全忽视高阶思维培养，仅限于死记硬背或简单重复，甚至可能因提供过于简化或固化的答案而阻碍思维发展。""]",2,2,zh,Higher-Order Thinking & Skill Development,superficial_fluency,superficial_fluency,4,4,Personalized Learning Support,Clinical Medicine,Undergraduate,True,True,True,exact_metric_language,False,False,False,False,False,False,False,False,False,False,LOW,0,4,question_reused_recorded,"学生画像：学生的画像：{'姓名': '王小明', '年龄': 21, '年级': '大三', '专业': '临床医学', '学习风格': '偏好视觉学习', '兴趣': '外科手术、病理学', '当前挑战': '在解剖学应用上有困难', '目标': '提高解剖学的实际应用能力'}\n请根据学生画像，为每位学生生成 ‘个性化的学习内容或任务’:,以json格式返回","```json\n{\n  ""个性化学习内容或任务"": {\n    ""姓名"": ""王小明"",\n    ""年龄"": 21,\n    ""年级"": ""大三"",\n    ""专业"": ""临床医学"",\n    ""学习风格"": ""偏好视觉学习"",\n    ""兴趣"": ""外科手术、病理学"",\n    ""当前挑战"": ""在解剖学应用上有困难"",\n    ""目标"": ""提高解剖学的实际应用能力"",\n    ""学习任务"": [\n      {\n        ""任务名称"": ""解剖学3D模型学习"",\n        ""描述"": ""使用3D解剖学模型进行学习，重点关注与外科手术相关的解剖结构。"",\n        ""资源"": ""提供3D解剖学软件或在线平台链接。"",\n        ""目标"": ""通过视觉学习加深对解剖结构的理解。""\n      },\n      {\n        ""任务名称"": ""外科手术视频分析"",\n        ""描述"": ""观看并分析外科手术视频，重点关注手术过程中涉及的解剖结构。"",\n        ""资源"": ""提供精选的外科手术视频链接。"",\n        ""目标"": ""将解剖学知识与实际手术操作相结合。""\n      },\n      {\n        ""任务名称"": ""病理学与解剖学交叉学习"",\n        ""描述"": ""研究病理学案例，分析病变对解剖结构的影响。"",\n        ""资源"": ""提供病理学案例资料和相关解剖学图谱。"",\n        ""目标"": ""理解病理变化对解剖结构的影响，...","[""5分： 交互或内容设计巧妙，能显著促进学生的批判性思维、创新思维、问题解决或知识迁移应用能力（例如通过开放性问题、对比分析、案例探究、项目式任务等）。"", ""4分： 能提出引导性问题或设计有一定挑战性的任务，对培养学生的高阶思维和能力（如分析、评估、应用）有积极作用。"", ""3分： 在促进高阶思维方面有所尝试（如提出一些简单的思考题），但深度和广度有限，效果不明显，整体仍偏重知识复述或简单应用。"", ""2分： 交互或内容主要停留在基础知识记忆和理解层面，很少或未能涉及需要高阶思维的活动或问题。"", ""1分： 完全忽视高阶思维培养，仅限于死记硬背或简单重复，甚至可能因提供过于简化或固化的答案而阻碍思维发展。""]",question_seed42/train source; batch96 source question reuse minimized and recorded
topup1_137,syn_ac91eeee62a9df2c,919fcc1622f010aa593aac6a1920ce136068b763,train,results_merge.jsonl,794,5190426b37344a5dd70adf4894aacc1fb868cdff,22b410c13243847d08c7e03c056202aa1f759d4d,"Question: True or False: The human liver has the capacity to regenerate after surgical removal of a portion of its tissue.
Student's Answer: True
Please provide ""Score"", ""Scoring Details"", and ""Personalized Feedback"" based on the question and student's answer, in JSON format.","[""5: Precisely identified all errors (no omission or false positives); provided completely correct, clear, and optimal correction suggestions."", ""4: Correctly located most major errors; suggestions are generally accurate and effective with only minor omissions or less-than-perfect advice."", ""3: Identified some errors but with clear omissions or false positives; suggestions are partially correct but may lack clarity, completeness or optimality."", ""2: Inaccurate error detection with critical omissions or many false positives; suggestions contain errors or are hard to comprehend."", ""1: Completely failed to detect errors; provided entirely incorrect or misleading correction advice.""]",1,1,en,Error Identification & Correction Precision,reasoning_gap,reasoning_gap,5,5,Automatic Grading,Basic Medicine,Undergraduate,True,True,True,exact_metric_language,False,False,False,False,False,False,False,False,False,False,LOW,1,1,question_reused_recorded,"Question: True or False: The human liver has the capacity to regenerate after surgical removal of a portion of its tissue.\nStudent's Answer: True\nPlease provide ""Score"", ""Scoring Details"", and ""Personalized Feedback"" based on the question and student's answer, in JSON format.","{\n  ""Score"": 1,\n  ""Scoring Details"": ""The student answered correctly. The liver indeed has an impressive regenerative capacity, which is one of the most remarkable features of this organ."",\n  ""Personalized Feedback"": ""Your understanding is correct! The liver is unique among internal organs for its ability to regenerate. This means that even if a significant portion of the liver is removed during surgery (such as in the case of a liver transplant), the remaining part can grow back to its original size and function. Keep up the good work!""\n}","[""5: Precisely identified all errors (no omission or false positives); provided completely correct, clear, and optimal correction suggestions."", ""4: Correctly located most major errors; suggestions are generally accurate and effective with only minor omissions or less-than-perfect advice."", ""3: Identified some errors but with clear omissions or false positives; suggestions are partially correct but may lack clarity, completeness or optimality."", ""2: Inaccurate error detection with critical omissions or many false positives; suggestions contain errors or are hard to comprehend."", ""1: Completely failed to detect errors; provided entirely incorrect or misleading correction advice.""]",question_seed42/train source; batch96 source question reuse minimized and recorded
