record_id,source_file,source_row_index,human_1_raw,human_2_raw,human_3_raw,human_mean_raw,raw_score_scale_detected,human_1_5,human_2_5,human_3_5,human_mean_5,label_5,label_mapping_method,mapping_verified,notes
0d18b6a4fcc3f565c4e66c5971c244303af1f766,results_merge.jsonl,1429,4.0,5.0,5.0,4.666666666666667,1-5,4.0,5.0,5.0,4.666666666666667,5,already_1_5_round,True,raw human scores already on 1-5 scale
9a322c37e2054e6edd80ad3fd4e19f27d0c9ca6f,results_merge.jsonl,1430,4.0,5.0,5.0,4.666666666666667,1-5,4.0,5.0,5.0,4.666666666666667,5,already_1_5_round,True,raw human scores already on 1-5 scale
3b80405bf60390b3e2afc61dca5be030eed34366,results_merge.jsonl,1431,4.0,4.0,5.0,4.333333333333333,1-5,4.0,4.0,5.0,4.333333333333333,4,already_1_5_round,True,raw human scores already on 1-5 scale
8f04d6cb786b1a58fae43fd1ecc4185642111a42,results_merge.jsonl,1432,3.0,3.0,3.0,3.0,1-5,3.0,3.0,3.0,3.0,3,already_1_5_round,True,raw human scores already on 1-5 scale
65d8a2b363e40c0cb7ab09943d86ce245663f3bf,results_merge.jsonl,1433,4.0,5.0,5.0,4.666666666666667,1-5,4.0,5.0,5.0,4.666666666666667,5,already_1_5_round,True,raw human scores already on 1-5 scale
de33fafa2da55553ee4f5db6235b4e15a467929f,results_merge.jsonl,1434,4.0,5.0,5.0,4.666666666666667,1-5,4.0,5.0,5.0,4.666666666666667,5,already_1_5_round,True,raw human scores already on 1-5 scale
0d3d26eb6ae560df73695cf8821dbc5429e0dcba,results_merge.jsonl,1435,4.0,5.0,5.0,4.666666666666667,1-5,4.0,5.0,5.0,4.666666666666667,5,already_1_5_round,True,raw human scores already on 1-5 scale
df014bd474822d05dfafbe503eb7497d53f72e9a,results_merge.jsonl,1436,4.0,5.0,5.0,4.666666666666667,1-5,4.0,5.0,5.0,4.666666666666667,5,already_1_5_round,True,raw human scores already on 1-5 scale
c6a2aacc2b379a7431a3892c09d64b39c6b2ff5b,results_merge.jsonl,1437,4.0,5.0,5.0,4.666666666666667,1-5,4.0,5.0,5.0,4.666666666666667,5,already_1_5_round,True,raw human scores already on 1-5 scale
cead7027d936821fac1c17a4a3d7523261263a79,results_merge.jsonl,1438,4.0,5.0,5.0,4.666666666666667,1-5,4.0,5.0,5.0,4.666666666666667,5,already_1_5_round,True,raw human scores already on 1-5 scale
de51046e095b5ef60002e405cc2876e3d076e8d0,results_merge.jsonl,1439,4.0,5.0,5.0,4.666666666666667,1-5,4.0,5.0,5.0,4.666666666666667,5,already_1_5_round,True,raw human scores already on 1-5 scale
e44434cf7d21b96f677f34d34cd42ebe12641847,results_merge.jsonl,1440,5.0,5.0,5.0,5.0,1-5,5.0,5.0,5.0,5.0,5,already_1_5_round,True,raw human scores already on 1-5 scale
a509a85927f64f8c045e93fa50c4a54e57174020,results_merge.jsonl,1441,5.0,5.0,5.0,5.0,1-5,5.0,5.0,5.0,5.0,5,already_1_5_round,True,raw human scores already on 1-5 scale
3b8e3f14fe68eca217e42e7fc1bc0a24f929235d,results_merge.jsonl,1442,4.0,4.0,5.0,4.333333333333333,1-5,4.0,4.0,5.0,4.333333333333333,4,already_1_5_round,True,raw human scores already on 1-5 scale
cc468cd19a232eb85c6ff638336266de654bd373,results_merge.jsonl,1443,4.0,4.0,5.0,4.333333333333333,1-5,4.0,4.0,5.0,4.333333333333333,4,already_1_5_round,True,raw human scores already on 1-5 scale
659b7682522b73e534addcc343f76753ecd24f8c,results_merge.jsonl,1444,4.0,3.0,3.0,3.3333333333333335,1-5,4.0,3.0,3.0,3.3333333333333335,3,already_1_5_round,True,raw human scores already on 1-5 scale
b9f74b9e49491ba0c5123e4f18b4eddef1a88128,results_merge.jsonl,1445,5.0,4.0,4.0,4.333333333333333,1-5,5.0,4.0,4.0,4.333333333333333,4,already_1_5_round,True,raw human scores already on 1-5 scale
dc7d6484ee294960bccb562adad6ea54a00d3652,results_merge.jsonl,1446,5.0,5.0,5.0,5.0,1-5,5.0,5.0,5.0,5.0,5,already_1_5_round,True,raw human scores already on 1-5 scale
ca0bfc49cf300f6792eb97170ae26cb319f7d1e3,results_merge.jsonl,1447,5.0,5.0,5.0,5.0,1-5,5.0,5.0,5.0,5.0,5,already_1_5_round,True,raw human scores already on 1-5 scale
0a68c1926902eddc33f331f93f2df40f1aa2f301,results_merge.jsonl,1448,4.0,4.0,4.0,4.0,1-5,4.0,4.0,4.0,4.0,4,already_1_5_round,True,raw human scores already on 1-5 scale
1c811ba26f0b5fd26d18394b6fe2f7a13700e61c,results_merge.jsonl,1449,4.0,4.0,4.0,4.0,1-5,4.0,4.0,4.0,4.0,4,already_1_5_round,True,raw human scores already on 1-5 scale
3b5a8c4295de94d52db9f719bd2bf0ff725b74bc,results_merge.jsonl,1450,2.0,2.0,3.0,2.3333333333333335,1-5,2.0,2.0,3.0,2.3333333333333335,2,already_1_5_round,True,raw human scores already on 1-5 scale
c0da74aa002e357bf6cd87cfc435be751a3146f9,results_merge.jsonl,1451,4.0,5.0,5.0,4.666666666666667,1-5,4.0,5.0,5.0,4.666666666666667,5,already_1_5_round,True,raw human scores already on 1-5 scale
8e9256b4ed7d4bf68d08be03d5f05f94d9063a39,results_merge.jsonl,1452,4.0,5.0,5.0,4.666666666666667,1-5,4.0,5.0,5.0,4.666666666666667,5,already_1_5_round,True,raw human scores already on 1-5 scale
cae122b14e90a4a6c9c4116b21c67ecbe3736e33,results_merge.jsonl,1453,4.0,5.0,5.0,4.666666666666667,1-5,4.0,5.0,5.0,4.666666666666667,5,already_1_5_round,True,raw human scores already on 1-5 scale
fb89f9ef8531c404e355980455f26553582520e3,results_merge.jsonl,1454,4.0,5.0,5.0,4.666666666666667,1-5,4.0,5.0,5.0,4.666666666666667,5,already_1_5_round,True,raw human scores already on 1-5 scale
6e7aa98455d0694d91b00797c1b088a78f2cb0f0,results_merge.jsonl,1455,4.0,4.0,5.0,4.333333333333333,1-5,4.0,4.0,5.0,4.333333333333333,4,already_1_5_round,True,raw human scores already on 1-5 scale
365e8b4c9ee703d23dee95e59be31577a15cacc8,results_merge.jsonl,1456,2.0,2.0,2.0,2.0,1-5,2.0,2.0,2.0,2.0,2,already_1_5_round,True,raw human scores already on 1-5 scale
4a68c14b22310c6e94fae868b45a927e74923956,results_merge.jsonl,1457,5.0,5.0,5.0,5.0,1-5,5.0,5.0,5.0,5.0,5,already_1_5_round,True,raw human scores already on 1-5 scale
e91ff4cbb7df0bc20206ad546bf3c4db6fa747f8,results_merge.jsonl,1458,4.0,5.0,5.0,4.666666666666667,1-5,4.0,5.0,5.0,4.666666666666667,5,already_1_5_round,True,raw human scores already on 1-5 scale
3729de82c97c25a7d40d037a74771f9a430dcaf9,results_merge.jsonl,1459,5.0,5.0,5.0,5.0,1-5,5.0,5.0,5.0,5.0,5,already_1_5_round,True,raw human scores already on 1-5 scale
97e81a9d448fc0992a88d1f83c7e39dcb61d7a79,results_merge.jsonl,1460,3.0,3.0,3.0,3.0,1-5,3.0,3.0,3.0,3.0,3,already_1_5_round,True,raw human scores already on 1-5 scale
be5c761a83d8b78bed82641067f5c9456c069602,results_merge.jsonl,1461,5.0,4.0,5.0,4.666666666666667,1-5,5.0,4.0,5.0,4.666666666666667,5,already_1_5_round,True,raw human scores already on 1-5 scale
0f47ecb0184ede6258fd4a21485bb131a24d8969,results_merge.jsonl,1462,3.0,3.0,3.0,3.0,1-5,3.0,3.0,3.0,3.0,3,already_1_5_round,True,raw human scores already on 1-5 scale
cf03ce4795ad3c6bc107ffae35029fb33f2fbe01,results_merge.jsonl,1463,4.0,5.0,5.0,4.666666666666667,1-5,4.0,5.0,5.0,4.666666666666667,5,already_1_5_round,True,raw human scores already on 1-5 scale
c16c5972c0163fac498082d0f60f47004ace20f8,results_merge.jsonl,1464,4.0,5.0,5.0,4.666666666666667,1-5,4.0,5.0,5.0,4.666666666666667,5,already_1_5_round,True,raw human scores already on 1-5 scale
cc3c2363d2597d74434e05d58c794f21cef1accf,results_merge.jsonl,1465,4.0,5.0,5.0,4.666666666666667,1-5,4.0,5.0,5.0,4.666666666666667,5,already_1_5_round,True,raw human scores already on 1-5 scale
dcbb76158c5baf8733d12283263c018083ef1772,results_merge.jsonl,1466,4.0,5.0,4.0,4.333333333333333,1-5,4.0,5.0,4.0,4.333333333333333,4,already_1_5_round,True,raw human scores already on 1-5 scale
e7f03b9071af07983e2b7be47ed0c0851d961416,results_merge.jsonl,1467,4.0,4.0,4.0,4.0,1-5,4.0,4.0,4.0,4.0,4,already_1_5_round,True,raw human scores already on 1-5 scale
9244fd8961a537574c99075f27020808b8899d64,results_merge.jsonl,1468,3.0,2.0,3.0,2.6666666666666665,1-5,3.0,2.0,3.0,2.6666666666666665,3,already_1_5_round,True,raw human scores already on 1-5 scale
76e3a4eb86878ecd8af0ebacc56897db66d0b470,results_merge.jsonl,1469,5.0,5.0,5.0,5.0,1-5,5.0,5.0,5.0,5.0,5,already_1_5_round,True,raw human scores already on 1-5 scale
662c32d77f900adf80e14d359985eb492b38e42a,results_merge.jsonl,1470,5.0,5.0,5.0,5.0,1-5,5.0,5.0,5.0,5.0,5,already_1_5_round,True,raw human scores already on 1-5 scale
1706674f1a11ab92cfbc7e99f0d627d6385b0e32,results_merge.jsonl,1471,5.0,5.0,5.0,5.0,1-5,5.0,5.0,5.0,5.0,5,already_1_5_round,True,raw human scores already on 1-5 scale
d117746dab0f8ae1b3fcd2e844a5cb4fed54cf2d,results_merge.jsonl,1472,5.0,5.0,5.0,5.0,1-5,5.0,5.0,5.0,5.0,5,already_1_5_round,True,raw human scores already on 1-5 scale
b2dd02496797066a72e64fa9fa583f2e9cc2ab5d,results_merge.jsonl,1473,4.0,5.0,4.0,4.333333333333333,1-5,4.0,5.0,4.0,4.333333333333333,4,already_1_5_round,True,raw human scores already on 1-5 scale
77905876fcf9ee13b0ba8c9dc89afb1ce4a9f98d,results_merge.jsonl,1474,5.0,5.0,4.0,4.666666666666667,1-5,5.0,5.0,4.0,4.666666666666667,5,already_1_5_round,True,raw human scores already on 1-5 scale
9e5db931daecf6394777c3985c65017dfc0ecf8d,results_merge.jsonl,1475,4.0,5.0,5.0,4.666666666666667,1-5,4.0,5.0,5.0,4.666666666666667,5,already_1_5_round,True,raw human scores already on 1-5 scale
a44b87bf04b3ef5b175828eea2a2521f2517717b,results_merge.jsonl,1476,4.0,5.0,5.0,4.666666666666667,1-5,4.0,5.0,5.0,4.666666666666667,5,already_1_5_round,True,raw human scores already on 1-5 scale
214b3a2d32c5f868ccd66c3cca5df3d4eac8cf62,results_merge.jsonl,1477,4.0,5.0,5.0,4.666666666666667,1-5,4.0,5.0,5.0,4.666666666666667,5,already_1_5_round,True,raw human scores already on 1-5 scale
92dbb595752601039e86553b2483c859c571fb23,results_merge.jsonl,1478,4.0,4.0,4.0,4.0,1-5,4.0,4.0,4.0,4.0,4,already_1_5_round,True,raw human scores already on 1-5 scale
f474dd11bdc1d91f78343b093080042c8db1e7b9,results_merge.jsonl,1479,4.0,4.0,4.0,4.0,1-5,4.0,4.0,4.0,4.0,4,already_1_5_round,True,raw human scores already on 1-5 scale
9afdacc03c76802a00038543b20b1ef17fad2c42,results_merge.jsonl,1480,3.0,4.0,4.0,3.6666666666666665,1-5,3.0,4.0,4.0,3.6666666666666665,4,already_1_5_round,True,raw human scores already on 1-5 scale
397c1f82c916551530d4c3121042f6d3b9b1b40b,results_merge.jsonl,1481,4.0,5.0,4.0,4.333333333333333,1-5,4.0,5.0,4.0,4.333333333333333,4,already_1_5_round,True,raw human scores already on 1-5 scale
585577866b34a7245334042ca2a11f47e6e6b8d7,results_merge.jsonl,1482,4.0,5.0,5.0,4.666666666666667,1-5,4.0,5.0,5.0,4.666666666666667,5,already_1_5_round,True,raw human scores already on 1-5 scale
bf960033a223087c2686bba2a79a0e1bd342f583,results_merge.jsonl,1483,4.0,5.0,5.0,4.666666666666667,1-5,4.0,5.0,5.0,4.666666666666667,5,already_1_5_round,True,raw human scores already on 1-5 scale
0054f5d8fb3f887dbf0d8f6dd6fee10da2ec1222,results_merge.jsonl,1484,4.0,4.0,4.0,4.0,1-5,4.0,4.0,4.0,4.0,4,already_1_5_round,True,raw human scores already on 1-5 scale
6d556b9d0de2764d965f1a66152b19bb46555649,results_merge.jsonl,1485,4.0,3.0,4.0,3.6666666666666665,1-5,4.0,3.0,4.0,3.6666666666666665,4,already_1_5_round,True,raw human scores already on 1-5 scale
98fa83f19f1a21aad265a428cda1dc4b0810c01c,results_merge.jsonl,1486,3.0,2.0,3.0,2.6666666666666665,1-5,3.0,2.0,3.0,2.6666666666666665,3,already_1_5_round,True,raw human scores already on 1-5 scale
fdfc9291656912d1c9ef5951624e32a409007613,results_merge.jsonl,1487,4.0,5.0,4.0,4.333333333333333,1-5,4.0,5.0,4.0,4.333333333333333,4,already_1_5_round,True,raw human scores already on 1-5 scale
87cd10debabacdd66c6a6c6977ec0374456e7d8c,results_merge.jsonl,1488,5.0,5.0,5.0,5.0,1-5,5.0,5.0,5.0,5.0,5,already_1_5_round,True,raw human scores already on 1-5 scale
12713aa92071f1bceafe45b79ba000c75d346c52,results_merge.jsonl,1489,5.0,5.0,5.0,5.0,1-5,5.0,5.0,5.0,5.0,5,already_1_5_round,True,raw human scores already on 1-5 scale
460ba4b1ccbd12cb93e8c70a5868b4c6751aeb49,results_merge.jsonl,1490,5.0,5.0,5.0,5.0,1-5,5.0,5.0,5.0,5.0,5,already_1_5_round,True,raw human scores already on 1-5 scale
1b17e1191f41b7b474b214b1d6fc6804b215762d,results_merge.jsonl,1491,4.0,4.0,4.0,4.0,1-5,4.0,4.0,4.0,4.0,4,already_1_5_round,True,raw human scores already on 1-5 scale
abbb39bffc62811bb276a6fd09b9dc8d27527b41,results_merge.jsonl,1492,4.0,4.0,4.0,4.0,1-5,4.0,4.0,4.0,4.0,4,already_1_5_round,True,raw human scores already on 1-5 scale
015bfb2a9b53b0462dccb6f57316e76a5fa64219,results_merge.jsonl,1493,5.0,5.0,4.0,4.666666666666667,1-5,5.0,5.0,4.0,4.666666666666667,5,already_1_5_round,True,raw human scores already on 1-5 scale
72b6acb4838fa0cd47f8e25f1393e3fa433ec0ef,results_merge.jsonl,1494,5.0,5.0,5.0,5.0,1-5,5.0,5.0,5.0,5.0,5,already_1_5_round,True,raw human scores already on 1-5 scale
a66b761ac9e5c265e6851610fae855d2bbc392e0,results_merge.jsonl,1495,5.0,5.0,5.0,5.0,1-5,5.0,5.0,5.0,5.0,5,already_1_5_round,True,raw human scores already on 1-5 scale
962faec324f170fda5f87e58edd373647254a569,results_merge.jsonl,1496,4.0,5.0,4.0,4.333333333333333,1-5,4.0,5.0,4.0,4.333333333333333,4,already_1_5_round,True,raw human scores already on 1-5 scale
94ddf5c6a1bd3d2e430e2db619618351f441d35d,results_merge.jsonl,1497,4.0,5.0,4.0,4.333333333333333,1-5,4.0,5.0,4.0,4.333333333333333,4,already_1_5_round,True,raw human scores already on 1-5 scale
b5fc2f8b6ab9b3d265e6314a62a3fee5243af4f8,results_merge.jsonl,1498,4.0,5.0,4.0,4.333333333333333,1-5,4.0,5.0,4.0,4.333333333333333,4,already_1_5_round,True,raw human scores already on 1-5 scale
e824973188b5827600a6eee2ac93fa87c921129e,results_merge.jsonl,1499,4.0,5.0,5.0,4.666666666666667,1-5,4.0,5.0,5.0,4.666666666666667,5,already_1_5_round,True,raw human scores already on 1-5 scale
66d1cd506a7681fccfea9464cd11f3078f42c66b,results_merge.jsonl,1500,4.0,5.0,5.0,4.666666666666667,1-5,4.0,5.0,5.0,4.666666666666667,5,already_1_5_round,True,raw human scores already on 1-5 scale
39cc51ac9a531d898082e6520b8834aba57849b3,results_merge.jsonl,1501,4.0,5.0,5.0,4.666666666666667,1-5,4.0,5.0,5.0,4.666666666666667,5,already_1_5_round,True,raw human scores already on 1-5 scale
ea4b7bc0178f16a4dee130694954eafdd90dfc42,results_merge.jsonl,1502,4.0,4.0,4.0,4.0,1-5,4.0,4.0,4.0,4.0,4,already_1_5_round,True,raw human scores already on 1-5 scale
ff3e85d142d4ad325200848d89668dfbed6c7336,results_merge.jsonl,1503,4.0,4.0,4.0,4.0,1-5,4.0,4.0,4.0,4.0,4,already_1_5_round,True,raw human scores already on 1-5 scale
957dc542478d6509d813777195d81716e5e43396,results_merge.jsonl,1504,3.0,4.0,4.0,3.6666666666666665,1-5,3.0,4.0,4.0,3.6666666666666665,4,already_1_5_round,True,raw human scores already on 1-5 scale
22f9b088e30688835dcb27446ab0a3c91ab2b18f,results_merge.jsonl,1505,3.0,4.0,4.0,3.6666666666666665,1-5,3.0,4.0,4.0,3.6666666666666665,4,already_1_5_round,True,raw human scores already on 1-5 scale
28bc5816af125dabebe5319b2a30f84382dc677b,results_merge.jsonl,1506,5.0,5.0,5.0,5.0,1-5,5.0,5.0,5.0,5.0,5,already_1_5_round,True,raw human scores already on 1-5 scale
203579577637a52d986e85779c3dc0cf760510cd,results_merge.jsonl,1507,5.0,5.0,5.0,5.0,1-5,5.0,5.0,5.0,5.0,5,already_1_5_round,True,raw human scores already on 1-5 scale
ccfbf3d36658c2ba15e81db315d02fa03a5aa0bb,results_merge.jsonl,1508,4.0,5.0,4.0,4.333333333333333,1-5,4.0,5.0,4.0,4.333333333333333,4,already_1_5_round,True,raw human scores already on 1-5 scale
d252cb7bcdd313d47b935228314095b2bd59daff,results_merge.jsonl,1509,4.0,4.0,4.0,4.0,1-5,4.0,4.0,4.0,4.0,4,already_1_5_round,True,raw human scores already on 1-5 scale
924ba48dd288c1be641678f73cd053f20d2e4194,results_merge.jsonl,1510,3.0,2.0,3.0,2.6666666666666665,1-5,3.0,2.0,3.0,2.6666666666666665,3,already_1_5_round,True,raw human scores already on 1-5 scale
01294d6a09e14ab33102375daee613d5e0226caa,results_merge.jsonl,1511,4.0,5.0,5.0,4.666666666666667,1-5,4.0,5.0,5.0,4.666666666666667,5,already_1_5_round,True,raw human scores already on 1-5 scale
6e54d763a1b0314762526bf228c08e0a53b90b73,results_merge.jsonl,1512,4.0,5.0,5.0,4.666666666666667,1-5,4.0,5.0,5.0,4.666666666666667,5,already_1_5_round,True,raw human scores already on 1-5 scale
8ea5b80441c2bd95ca4a54182c303e368536fd42,results_merge.jsonl,1513,4.0,5.0,5.0,4.666666666666667,1-5,4.0,5.0,5.0,4.666666666666667,5,already_1_5_round,True,raw human scores already on 1-5 scale
df32569b319cf77cafa05e880a5fdcc3d1527639,results_merge.jsonl,1514,4.0,5.0,4.0,4.333333333333333,1-5,4.0,5.0,4.0,4.333333333333333,4,already_1_5_round,True,raw human scores already on 1-5 scale
e6f060668521c625dff945f64c62d025ca38a8f5,results_merge.jsonl,1515,4.0,4.0,4.0,4.0,1-5,4.0,4.0,4.0,4.0,4,already_1_5_round,True,raw human scores already on 1-5 scale
5d1142eadd0671e43ec64938e19a3e690e02513f,results_merge.jsonl,1516,3.0,4.0,3.0,3.3333333333333335,1-5,3.0,4.0,3.0,3.3333333333333335,3,already_1_5_round,True,raw human scores already on 1-5 scale
6e279fe3ec1bfe85e8726aabf4d3609c74bacd34,results_merge.jsonl,1517,4.0,5.0,5.0,4.666666666666667,1-5,4.0,5.0,5.0,4.666666666666667,5,already_1_5_round,True,raw human scores already on 1-5 scale
4931a33cb72866b8dc11be5ebd8b7d24af5b993f,results_merge.jsonl,1518,4.0,5.0,5.0,4.666666666666667,1-5,4.0,5.0,5.0,4.666666666666667,5,already_1_5_round,True,raw human scores already on 1-5 scale
99a648b12ded62fa75d16c1f08c778e7cc02f0d3,results_merge.jsonl,1519,4.0,5.0,5.0,4.666666666666667,1-5,4.0,5.0,5.0,4.666666666666667,5,already_1_5_round,True,raw human scores already on 1-5 scale
c1c296b9d10778f5ff8bd28c2f3661fc1116ac33,results_merge.jsonl,1520,4.0,5.0,4.0,4.333333333333333,1-5,4.0,5.0,4.0,4.333333333333333,4,already_1_5_round,True,raw human scores already on 1-5 scale
ac8965a6213b53ee543b51fe5646f9751e080e4c,results_merge.jsonl,1521,4.0,5.0,4.0,4.333333333333333,1-5,4.0,5.0,4.0,4.333333333333333,4,already_1_5_round,True,raw human scores already on 1-5 scale
b3a6f1e94d9bea00f84f0f0a0332c927c57c7ad0,results_merge.jsonl,1522,3.0,3.0,3.0,3.0,1-5,3.0,3.0,3.0,3.0,3,already_1_5_round,True,raw human scores already on 1-5 scale
d9052beac7f9bb07d6e33a73f87b6cf7f33d0548,results_merge.jsonl,1523,5.0,5.0,5.0,5.0,1-5,5.0,5.0,5.0,5.0,5,already_1_5_round,True,raw human scores already on 1-5 scale
ab0ee8c3d32ed774bc2f233bcf88af02bd8e0015,results_merge.jsonl,1524,5.0,5.0,5.0,5.0,1-5,5.0,5.0,5.0,5.0,5,already_1_5_round,True,raw human scores already on 1-5 scale
1bdeca2bbc2bc29f742cde67d44c11c68be3c681,results_merge.jsonl,1525,5.0,5.0,5.0,5.0,1-5,5.0,5.0,5.0,5.0,5,already_1_5_round,True,raw human scores already on 1-5 scale
28642db9c7a36aee5a8801d5f7ed743649c4cfd6,results_merge.jsonl,1526,5.0,5.0,4.0,4.666666666666667,1-5,5.0,5.0,4.0,4.666666666666667,5,already_1_5_round,True,raw human scores already on 1-5 scale
cc72d49fa85412f7235216f4ae751716ca045971,results_merge.jsonl,1527,4.0,4.0,4.0,4.0,1-5,4.0,4.0,4.0,4.0,4,already_1_5_round,True,raw human scores already on 1-5 scale
f51251a778d6f6601796be0ed017d6173d91d44b,results_merge.jsonl,1528,2.0,2.0,2.0,2.0,1-5,2.0,2.0,2.0,2.0,2,already_1_5_round,True,raw human scores already on 1-5 scale
478fbde6f5ac49d8668249c4e9241f4e4bade71a,results_merge.jsonl,1529,4.0,5.0,4.0,4.333333333333333,1-5,4.0,5.0,4.0,4.333333333333333,4,already_1_5_round,True,raw human scores already on 1-5 scale
a12c16adabea20ad1306a813bcd1dbc01f0f05b9,results_merge.jsonl,1530,5.0,5.0,5.0,5.0,1-5,5.0,5.0,5.0,5.0,5,already_1_5_round,True,raw human scores already on 1-5 scale
eb06f844398ec1dad636397a65f539fd39b77922,results_merge.jsonl,1531,5.0,5.0,5.0,5.0,1-5,5.0,5.0,5.0,5.0,5,already_1_5_round,True,raw human scores already on 1-5 scale
cc39fa978fcb8db5a57189641e7d32b52a4c1550,results_merge.jsonl,1532,5.0,4.0,4.0,4.333333333333333,1-5,5.0,4.0,4.0,4.333333333333333,4,already_1_5_round,True,raw human scores already on 1-5 scale
10ddb194dc8a7b401723ce4674bd7fe1ff7507a5,results_merge.jsonl,1533,4.0,4.0,4.0,4.0,1-5,4.0,4.0,4.0,4.0,4,already_1_5_round,True,raw human scores already on 1-5 scale
9ca1faa5965fe160e47bb334d28dd981016e4305,results_merge.jsonl,1534,2.0,2.0,2.0,2.0,1-5,2.0,2.0,2.0,2.0,2,already_1_5_round,True,raw human scores already on 1-5 scale
a1c8d51a61e425b667fa6f4f53120c7a1eeb9a3e,results_merge.jsonl,1535,4.0,5.0,5.0,4.666666666666667,1-5,4.0,5.0,5.0,4.666666666666667,5,already_1_5_round,True,raw human scores already on 1-5 scale
561deb8af7f8972ebc0278f12a5d8f67d4b754e6,results_merge.jsonl,1536,4.0,5.0,5.0,4.666666666666667,1-5,4.0,5.0,5.0,4.666666666666667,5,already_1_5_round,True,raw human scores already on 1-5 scale
9b8309fe990411353cb894b0fe6fc69ec7e8973e,results_merge.jsonl,1537,4.0,5.0,5.0,4.666666666666667,1-5,4.0,5.0,5.0,4.666666666666667,5,already_1_5_round,True,raw human scores already on 1-5 scale
8681aa03fc68be1a9401aaff990030902de25fc5,results_merge.jsonl,1538,4.0,5.0,4.0,4.333333333333333,1-5,4.0,5.0,4.0,4.333333333333333,4,already_1_5_round,True,raw human scores already on 1-5 scale
dfcb08abd2241640e09d9a71d389a2d9889bb717,results_merge.jsonl,1539,4.0,5.0,4.0,4.333333333333333,1-5,4.0,5.0,4.0,4.333333333333333,4,already_1_5_round,True,raw human scores already on 1-5 scale
6d6d7c0804dadf69770e701c2afaab62b7ab99ac,results_merge.jsonl,1540,3.0,3.0,4.0,3.3333333333333335,1-5,3.0,3.0,4.0,3.3333333333333335,3,already_1_5_round,True,raw human scores already on 1-5 scale
bda9c1f2288efdebdc671c1d272078e857f25109,results_merge.jsonl,1541,5.0,5.0,5.0,5.0,1-5,5.0,5.0,5.0,5.0,5,already_1_5_round,True,raw human scores already on 1-5 scale
1d86e01d4745107dab13390e93ee8fd1a87289b6,results_merge.jsonl,1542,5.0,5.0,5.0,5.0,1-5,5.0,5.0,5.0,5.0,5,already_1_5_round,True,raw human scores already on 1-5 scale
c87eba22b8f8f1b928b1f1eb2c401d20c036e07f,results_merge.jsonl,1543,5.0,5.0,5.0,5.0,1-5,5.0,5.0,5.0,5.0,5,already_1_5_round,True,raw human scores already on 1-5 scale
af1bdb98cfb3263da9aad75111931b139f3790ce,results_merge.jsonl,1544,5.0,5.0,4.0,4.666666666666667,1-5,5.0,5.0,4.0,4.666666666666667,5,already_1_5_round,True,raw human scores already on 1-5 scale
dbca1f51e7928fdb21ceb9fe9568ecacec4e62d0,results_merge.jsonl,1545,4.0,4.0,4.0,4.0,1-5,4.0,4.0,4.0,4.0,4,already_1_5_round,True,raw human scores already on 1-5 scale
19c0fa03c864642d8bc83f2794cc14fb1adbf199,results_merge.jsonl,1546,5.0,5.0,4.0,4.666666666666667,1-5,5.0,5.0,4.0,4.666666666666667,5,already_1_5_round,True,raw human scores already on 1-5 scale
ed1ed6efe4d8fab922a89101cbf1704a41016606,results_merge.jsonl,1547,4.0,5.0,4.0,4.333333333333333,1-5,4.0,5.0,4.0,4.333333333333333,4,already_1_5_round,True,raw human scores already on 1-5 scale
d2f65882f02fa91dded25472d4d422bc99b12f95,results_merge.jsonl,1548,5.0,5.0,5.0,5.0,1-5,5.0,5.0,5.0,5.0,5,already_1_5_round,True,raw human scores already on 1-5 scale
8b1c80432df2cb06af189b4c0e0c3fa2832e5b22,results_merge.jsonl,1549,5.0,5.0,5.0,5.0,1-5,5.0,5.0,5.0,5.0,5,already_1_5_round,True,raw human scores already on 1-5 scale
31881c483e1c1ec37c250e1660678aaeedf6b99c,results_merge.jsonl,1550,5.0,4.0,4.0,4.333333333333333,1-5,5.0,4.0,4.0,4.333333333333333,4,already_1_5_round,True,raw human scores already on 1-5 scale
2f84429af336637e9ed08b5f77edf6a2c4bd4e95,results_merge.jsonl,1551,4.0,5.0,4.0,4.333333333333333,1-5,4.0,5.0,4.0,4.333333333333333,4,already_1_5_round,True,raw human scores already on 1-5 scale
ec75161444c125a6b67e00b6d4823e1dbf2af100,results_merge.jsonl,1552,2.0,2.0,2.0,2.0,1-5,2.0,2.0,2.0,2.0,2,already_1_5_round,True,raw human scores already on 1-5 scale
f5e57af4c75a0101a1358f9f1cef192ea8b86b98,results_merge.jsonl,1553,4.0,5.0,5.0,4.666666666666667,1-5,4.0,5.0,5.0,4.666666666666667,5,already_1_5_round,True,raw human scores already on 1-5 scale
249af2a2e6c61afd655825d4fd44d6463db30ee5,results_merge.jsonl,1554,4.0,5.0,5.0,4.666666666666667,1-5,4.0,5.0,5.0,4.666666666666667,5,already_1_5_round,True,raw human scores already on 1-5 scale
9e651f7b01fab94b62ece1a04917d0f24d74c92c,results_merge.jsonl,1555,4.0,5.0,5.0,4.666666666666667,1-5,4.0,5.0,5.0,4.666666666666667,5,already_1_5_round,True,raw human scores already on 1-5 scale
d9d5832f6dd1749b83c040ac0853921aba63afbe,results_merge.jsonl,1556,4.0,5.0,4.0,4.333333333333333,1-5,4.0,5.0,4.0,4.333333333333333,4,already_1_5_round,True,raw human scores already on 1-5 scale
