sample_id_hash,target_score,operator,accepted,edit_ratio,length_ratio
b1ec237bb7702e2e47379705b9337b0d8d6e5fbd999bd6aa845af55e6e7a35c8,3,introduce_scope_drift_or_irrelevant_content,True,0.06396255850234012,1.1225165562913908
8c4bff327b9d684e8600b207b7d6026573f3c7480f54ea662459662ee002c8b9,1,remove_required_key_point,False,0.09114927344782031,0.8329297820823245
393bb3947242a14a6b07e4a787775ff90894a4699247d54d5b89a5d676a8353c,3,introduce_scope_drift_or_irrelevant_content,False,0.036407766990291246,1.0755667506297228
db0d6849b2b2caa6a4392aacc111d0a4a7046fc848c352e9e9609760ad585757,3,remove_required_key_point,False,0.028978139298423966,0.9436758893280632
6911f5deda2fe9d90545c0bb7da9c9e1b4cdc648cd9ac5bcc0e4129a883bae3f,2,introduce_factual_or_rubric_contradiction,True,0.052369077306733125,1.1105263157894736
fca2f977ea1db84bdc8cd61d3a39d01e6d84296e68c74d7a60d46aa00017a2ec,2,violate_explicit_task_or_format_constraint,False,0.007039337474120111,1.0141784820683903
53c7e73461da6ae23202e6dfff5e74585d2ed172fa0c5a633547928ad4c8ad38,1,introduce_factual_or_rubric_contradiction,True,0.14275850163991022,1.0333450333450334
fe362048420ac6a9acaa0f56018d92226cee81e9456aedd23b51a72fa32daf8e,1,introduce_factual_or_rubric_contradiction,True,0.3493178999586606,0.8284202569916855
ff757338d91aac02b28733a1617637b1d19d1568c0b2cacb5275a0f65cf0e2e2,1,introduce_factual_or_rubric_contradiction,False,0.38987341772151896,0.9949494949494949
ced0ead7d96b62953abd25063008600af4592175343399db5b8f43a76c00b6db,3,introduce_factual_or_rubric_contradiction,False,0.8153446033810143,0.5410821643286573
e7aa7a34f9e6859bdeb21e902c6faf300dc86c0708f4025505d78efa78439d4b,1,remove_reasoning_or_supporting_evidence,False,0.19281991893456862,0.6766990291262136
ef6cd4adeeb07921a4b987449087d1475f42342b6bc0afba93ba91590dd406df,3,violate_explicit_task_or_format_constraint,True,0.13788098693759077,0.7576530612244898
fb40a6f9a1d7300c3699805261ad0f029b7d656930fdf5d5022aa34fc76dcbc0,1,introduce_scope_drift_or_irrelevant_content,True,0.3178807947019867,1.0116569525395505
9cbf8ea02e332d51116a70e436c3a16ae19808c3f11a4d07ca13418024237ed4,2,violate_explicit_task_or_format_constraint,False,0.03081827842720508,0.9604166666666667
83d4420a9a3770074dfc2441b3d72a7e88800ea4c761ccfc76637a47d7f5527a,2,remove_required_key_point,False,0.0905963302752294,0.8338590956887487
39cdb02f21ba3d13e8decee2b7b233a1eb04d03c0c0d9d4b67e907d1089e7695,2,introduce_factual_or_rubric_contradiction,False,0.027027027027026973,0.990506329113924
9900d31072eaab7f1430be55e57cb16ad83bec58f6de3fe1acbb0767aa72e754,2,remove_required_key_point,False,0.010526315789473717,0.9791666666666666
4d421a77fb14fab5f84844b14168198f7656e4864059438898ff7b970c403630,1,introduce_scope_drift_or_irrelevant_content,False,0.3686440677966102,0.9488026424442609
8037c8459be22662ce04ec20c8a0af1adcab9a8b67b97de1de046656670d22d9,2,introduce_factual_or_rubric_contradiction,True,0.06837606837606836,1.146788990825688
9df8bddee37ccbcc601995bf29f6ad797767af97cb9e6efbec7fbe9226fe4478,3,remove_reasoning_or_supporting_evidence,True,0.16273405388948092,0.7200837915684735
a32227d46e6fbf2e141921d28839372c105fe3d400542a5ed2488e1db4f59563,3,introduce_scope_drift_or_irrelevant_content,True,0.08479999999999999,1.1853146853146854
a363e6ef1f66b367aaad77a1b392e27680d3ce8c0ea1fddedc0881021ffe2fd5,2,introduce_scope_drift_or_irrelevant_content,True,0.076783280327124,1.1663385826771653
58ea5a6456f98b43d5aff1f1e8cb382a452bf17bbb189a49d89bcaf0b718704d,3,remove_reasoning_or_supporting_evidence,False,0.3928571428571429,0.4358974358974359
3134db0f4c371ed94f0cdd2e4cf30581d2bb72718f8268eaec0a0f3b437165a4,3,remove_required_key_point,False,0.34772896500372297,0.4839779005524862
ce8cb47f368d5f5dc4fa8fb7029321b73324941db1baa32770bdc2d5968a59a1,3,introduce_scope_drift_or_irrelevant_content,False,0.29054054054054057,1.4065040650406504
efe97515adbded37a18d3ceffe5fe5c2918e58bcec210edf2b229d8b0d3a8abc,2,violate_explicit_task_or_format_constraint,False,0.3655172413793103,0.46464646464646464
80a40d44d80f8df96f1b7ef7a6af58bcd38d6abcc0c926b6c42083617d67b0f3,2,violate_explicit_task_or_format_constraint,True,0.20122753178430508,0.8681408681408681
f009828124e7a178b4a4fee4f4ec74c89927de6e9334b2c866d7329857471896,2,violate_explicit_task_or_format_constraint,True,0.10020790020790016,0.817838246409675
fe5c205d81e61eab20e6f9d80cdae4d6828f27bbc3023611dfd94195fe3eda4a,3,remove_required_key_point,True,0.10691823899371067,0.8171428571428572
e1199dea3bd03f0dd958f64f147e2d1cf4448bbc67eb9d6d8da81f1e13b94398,2,remove_required_key_point,False,0.03365744203440535,0.934876989869754
666570042d3e31fe8c27c88ab409724e99926fe2259db5364cfb43186c986747,2,introduce_factual_or_rubric_contradiction,True,0.12348993288590604,1.0162381596752368
7cb0c08a5e13bbec910c56cc9451fed0f6345adc21f7570fdb0590614876afd2,1,introduce_scope_drift_or_irrelevant_content,False,0.7864225781845919,0.7295514511873351
f4a7e5ba14bfb69624d17dabd9ddc724159314655d87f4a3ebc5553d7dcf1b0c,2,remove_required_key_point,False,0.30859106529209623,0.5283613445378151
2f406e33544e7ec32e1c0a0f2ab2281909ad0f8db9c88747ea79ce2ece8e3f6f,3,remove_reasoning_or_supporting_evidence,True,0.203377902885292,0.6619883040935672
0e8fb08d2e8a63cf54980e65f7266985a1f43ce13ad912f0674f0ac287a5af89,1,remove_reasoning_or_supporting_evidence,True,0.2938620315046171,0.627763041556145
99403f54028fb7e68fe558cf88ceeb63e90d84a3f09407df33ebd1f878335563,3,violate_explicit_task_or_format_constraint,False,0.10082644628099169,1.224264705882353
3a53f1654f693b8fafa3345b6067c6ce1f18f065e49cc5008b2221012fe999cf,2,remove_reasoning_or_supporting_evidence,False,0.37655172413793103,0.4529058116232465
efc84465007bbc6bb5856a80d2bc20c446310a7a1ea96c88057070dd7f690190,3,introduce_scope_drift_or_irrelevant_content,False,0.023432269582682408,1.0479890310786106
8443b41c043816184a0866f6d4686fad88269a290c7f473e3527f37f7a95d5f2,2,remove_reasoning_or_supporting_evidence,False,0.06106194690265487,0.8849040867389492
d571752a68a06ccf4e01f27590941251cf55bc094f16b972de9222595f9b25e6,2,introduce_scope_drift_or_irrelevant_content,True,0.08206245461147421,1.1787974683544304
2a49a150083e17fe3101f2feadd49f49e605130e8cabb32fd80a6429c8942f8d,3,introduce_scope_drift_or_irrelevant_content,False,0.043340987370838135,1.0906090609060906
56e303dd87477dca83ec20c9ed031dd5580b0ae626389a6f85f65b62db87534a,3,remove_reasoning_or_supporting_evidence,False,0.006699419383653371,0.9866903283052352
c09cb1d3549b077c4cade61f5015928105c146aa922d288c81689b27cd314ec8,3,introduce_scope_drift_or_irrelevant_content,False,0.40966010733452596,2.088397790055249
835e4e1a147c53ef1545219c7ab9aa9bb60d5dd77072fdb17cb973744e7c6c5f,2,introduce_scope_drift_or_irrelevant_content,False,0.8654292343387471,0.6387832699619772
04324f28e63e3a614c8c6faedac285d96c5459bb8416f2a755d24bdefef24954,2,remove_reasoning_or_supporting_evidence,True,0.15993265993265993,0.7242380261248186
9372c510f5af3332983e130ff999b7170bea32db4bd0eccf6480b46d2a11ed24,2,introduce_scope_drift_or_irrelevant_content,False,0.13137697516930025,1.260204081632653
c251dc451b095930af6fe67a42ac7bf5d093af5f1b75de182be7d88a02bc2c83,3,remove_reasoning_or_supporting_evidence,False,0.33139534883720934,0.5021834061135371
9aca9009a7a19e2e2a54bc7557ca9bf9199c39d02e22ddcf793733cfda90da52,2,remove_required_key_point,False,0.04041720990873532,0.9870466321243523
9bf2af440603cac4a90480e410a4b6dd0d19bd68b1eae46226a5a678ee43e78e,3,violate_explicit_task_or_format_constraint,False,0.04892117069002355,0.9626834381551362
64e2b07da4a31867ac757ac12f9f291e209140d8060534cd1c6c05c438da2e7b,1,remove_required_key_point,False,0.020504058094831246,0.9598158225198828
404c621e19dba1735fe3730085584858f4d4ee9f1631d452a7e5dbf124fa58c5,2,remove_required_key_point,True,0.0743396226415094,0.8616087109237794
9517af381113f9cb30252314d5861a1bbca1c18c1521f0338df69679dc4ae7a2,3,remove_required_key_point,False,0.030303030303030276,0.9957805907172996
8e6a793bf6bf557e4afe9ce46203aebad614d8eb71099dd436406a7acf59aee4,2,remove_reasoning_or_supporting_evidence,False,0.003020007550018855,0.9939781708694015
e055e5cc8afc508a55a9d3dfd11fb527c5ee8315b03d988859458d15b9f26781,3,remove_required_key_point,False,0.01567398119122254,0.99375
01725d8ea5df417f838898e402bca667b8a75dba0bd79ae32cdac5bd550154fb,2,introduce_scope_drift_or_irrelevant_content,False,0.20539730134932532,1.4254545454545455
39965ef59ab8a038162a35d8bd43eb28e8743611f3e8979d58e099d6b6177d3f,2,introduce_scope_drift_or_irrelevant_content,True,0.050193050193050204,1.1056910569105691
55acc3ae6ca66e7aa1ad2ac6135b57148070a49326e56b678ca5a5abe3c66317,2,violate_explicit_task_or_format_constraint,False,0.04023408924652527,0.9226441631504922
8c4cf71924b068ef46ee39013a535d9f52d8e4385c9ad9e25957ac6a676e3ee8,3,introduce_scope_drift_or_irrelevant_content,False,0.03730017761989346,1.0
89521f1962f48472662d6662e11a266d88719ea9e9ece4e742dd84e788cb197e,2,remove_required_key_point,False,0.3594771241830066,0.47115384615384615
9221168f7e74ecf06059839cb735b47ed6b9d467d44c2163426a47be06078ca2,2,introduce_scope_drift_or_irrelevant_content,False,0.07826546800634582,1.1698221457257603
76e51faed657c9a323ccea4d79d460fef190a6e108fb93d5f4635f5c07eb5b5a,2,violate_explicit_task_or_format_constraint,False,0.5310853530031612,0.30626290433585684
3aa6fa52d0323fac62b0b0cdd68caa4cd82cfcff11e71632c7fa79a53787b5e5,2,introduce_factual_or_rubric_contradiction,False,0.03703703703703709,1.0
a2ce2f2e18f58cd8e294a7a710d66f7db0426482e5662314c884d6c076ff037c,2,violate_explicit_task_or_format_constraint,True,0.15533980582524276,0.7310924369747899
538d20290429c7467219a9b1832496f386d7c3086e439e79ba30f763ff6f86c1,1,introduce_factual_or_rubric_contradiction,True,0.11188607962801511,1.0666666666666667
ca787baaf68586762150f90a61b2adbdc86bc05dafc4ad932e038cc882fb8d97,2,remove_required_key_point,False,0.014116318464144517,0.9721603563474388
dabcb20ba2ca68126ca685a092582762356ff27c0386262dafdeafe2c46661ab,2,violate_explicit_task_or_format_constraint,False,0.04581673306772904,1.0829875518672198
323651850798c963aef022f20d0b0e26e5f82ce51b0a67ec0e648e26a4ac5e4a,1,remove_reasoning_or_supporting_evidence,False,0.09090909090909094,0.8333333333333334
4899e4ad0b615b866942103156dba959056410bc3d3a74e48a8b81615d767f8f,3,remove_required_key_point,False,0.27083333333333337,0.5737704918032787
