synthetic_plan_id,synthetic_id,source_record_id,source_split,source_file,source_row_index,source_question_key,source_triple_key,question,rubric_text,target_label_5,planned_target_label_5,language,metric_canonical,error_type,planned_error_type,current_label_5,human_label_5,scenario_canonical,subject_canonical,education_level_canonical,selected,selected_for_generation,allowed_for_training,selection_status,question_overlap_with_dev,question_overlap_with_test,triple_overlap_with_dev,triple_overlap_with_test,record_overlap_with_dev,record_overlap_with_test,source_question_in_dev,source_question_in_test,source_triple_in_dev,source_triple_in_test,source_risk_level,question_preview,source_answer_preview,rubric_preview,selection_notes
b96_074,syn_8c48afe220a3da6a,10d73af366579e009fb338b976fd99cc33376736,train,results_merge.jsonl,4873,a1b67cde2ac0c2a69a2631e08f31330c603fd3ac,0f656d471cf64877d866a84986cd466a8260b1a0,"学科:生物
学制级别:小学
问题：请简述为什么植物需要阳光才能生长？
.请根据问题生成对应的答案。""答案"":,以json格式返回","[""5分： 内容与指定知识点/主题/问题高度相关，且严格控制在要求的难度、范围、学科内，无冗余或无关信息。"", ""4分： 内容主体相关，范围控制良好，可能包含极少量轻微超纲或关联度稍弱的信息。"", ""3分： 内容大部分相关，但包含一些偏离主题或超出范围的部分，范围控制不够精确。"", ""2分： 内容相关性较差，包含较多无关信息，或严重超出指定范围。"", ""1分： 内容基本不相关，或完全脱离指定范围。""]",1,1,zh,Content Relevance & Scope Control,rubric_violation,rubric_violation,5,5,Question Answering,Biology,Elementary School,True,True,True,exact_metric_language,False,False,False,False,False,False,False,False,False,False,LOW,"学科:生物\n学制级别:小学\n问题：请简述为什么植物需要阳光才能生长？\n.请根据问题生成对应的答案。""答案"":,以json格式返回","```json\n{\n  ""答案"": ""植物需要阳光才能生长，主要是因为阳光是它们进行光合作用的重要条件。在光合作用中，植物通过叶子中的叶绿素吸收阳光的能量，将空气中的二氧化碳和根部吸收的水分转化为葡萄糖（植物的食物）和氧气。葡萄糖为植物提供生长所需的能量和养分，而氧气则释放到空气中。如果没有阳光，植物就无法完成这一过程，无法制造食物，导致无法正常生长，甚至可能枯萎。""\n}\n```","[""5分： 内容与指定知识点/主题/问题高度相关，且严格控制在要求的难度、范围、学科内，无冗余或无关信息。"", ""4分： 内容主体相关，范围控制良好，可能包含极少量轻微超纲或关联度稍弱的信息。"", ""3分： 内容大部分相关，但包含一些偏离主题或超出范围的部分，范围控制不够精确。"", ""2分： 内容相关性较差，包含较多无关信息，或严重超出指定范围。"", ""1分： 内容基本不相关，或完全脱离指定范围。""]",question_seed42/train source; dev/test question overlap forbidden; source answer reference only
b96_075,syn_6f75c3f1a4ee114f,0855586793be9e2d15c6fd50d0d50e8becbbd764,train,results_merge.jsonl,1900,5ffceb52c2088afbfedd9d157f13a2b675c5dc95,a6496286165074957524758c90116b145fb02183,"Question: Which of the following principles is most closely associated with the doctrine of 'stare decisis' in common law systems?

Please provide reasoning based on this question. Do not provide the answer directly.. ""Reasoning Provided"":, return in JSON format","[""5: Content is highly relevant to the specified topic/theme/question; strictly within required difficulty/scope/discipline without redundant or irrelevant information."", ""4: Overall relevance is high; scope control is good with possibly a small amount of slightly off-topic or mildly overreaching information."", ""3: Mostly relevant, but includes some off-topic or out-of-scope content; scope control needs improvement."", ""2: Poor relevance; includes a significant amount of irrelevant information or is largely outside scope."", ""1: Content is largely irrelevant or completely outside the specified scope.""]",1,1,en,Content Relevance & Scope Control,scenario_mismatch,scenario_mismatch,5,5,Idea Provision,Law,Master,True,True,True,exact_metric_language,False,False,False,False,False,False,False,False,False,False,LOW,"Question: Which of the following principles is most closely associated with the doctrine of 'stare decisis' in common law systems?\n\nPlease provide reasoning based on this question. Do not provide the answer directly.. ""Reasoning Provided"":, return in JSON format","{\n""reasoning"": ""The principle in question pertains to the doctrine of 'stare decisis', which is fundamental in common law systems. This doctrine emphasizes the importance of consistency and predictability in legal rulings by requiring courts to follow the precedents set by higher courts within the same jurisdiction. It ensures that similar cases are decided in a similar manner, thereby promoting fairness and stability in the legal system.""\n}","[""5: Content is highly relevant to the specified topic/theme/question; strictly within required difficulty/scope/discipline without redundant or irrelevant information."", ""4: Overall relevance is high; scope control is good with possibly a small amount of slightly off-topic or mildly overreaching information."", ""3: Mostly relevant, but includes some off-topic or out-of-scope content; scope control needs improvement."", ""2: Poor relevance; includes a significant amount of irrelevant information or is largely outside scope."", ""1: Content is largely irrelevant or completely outside the specified scope.""]",question_seed42/train source; dev/test question overlap forbidden; source answer reference only
b96_076,syn_942f8d9a1452adf5,1e38385ffe2063fcc2e1f2427668e2a5b0ae47ed,train,results_merge.jsonl,4715,93a5ca2decc82169ec51fce4735b568ddb829c8a,422c28652b4a8f9f256aa358b3d8b4b1e902a449,"学科:历史学
学制级别:大学
问题：以下哪一事件标志着英格兰光荣革命的结束？
A. 1688年詹姆斯二世的逃亡
B. 1689年权利法案的通过
C. 1690年博因河战役
D. 1694年玛丽二世去世
.请根据问题生成对应的答案。""答案"":,以json格式返回","[""5分： 内容与指定知识点/主题/问题高度相关，且严格控制在要求的难度、范围、学科内，无冗余或无关信息。"", ""4分： 内容主体相关，范围控制良好，可能包含极少量轻微超纲或关联度稍弱的信息。"", ""3分： 内容大部分相关，但包含一些偏离主题或超出范围的部分，范围控制不够精确。"", ""2分： 内容相关性较差，包含较多无关信息，或严重超出指定范围。"", ""1分： 内容基本不相关，或完全脱离指定范围。""]",2,2,zh,Content Relevance & Scope Control,rubric_violation,rubric_violation,5,5,Question Answering,History,Undergraduate,True,True,True,exact_metric_language,False,False,False,False,False,False,False,False,False,False,LOW,"学科:历史学\n学制级别:大学\n问题：以下哪一事件标志着英格兰光荣革命的结束？\nA. 1688年詹姆斯二世的逃亡\nB. 1689年权利法案的通过\nC. 1690年博因河战役\nD. 1694年玛丽二世去世\n.请根据问题生成对应的答案。""答案"":,以json格式返回","```json\n{\n  ""答案"": ""B. 1689年权利法案的通过""\n}\n```","[""5分： 内容与指定知识点/主题/问题高度相关，且严格控制在要求的难度、范围、学科内，无冗余或无关信息。"", ""4分： 内容主体相关，范围控制良好，可能包含极少量轻微超纲或关联度稍弱的信息。"", ""3分： 内容大部分相关，但包含一些偏离主题或超出范围的部分，范围控制不够精确。"", ""2分： 内容相关性较差，包含较多无关信息，或严重超出指定范围。"", ""1分： 内容基本不相关，或完全脱离指定范围。""]",question_seed42/train source; dev/test question overlap forbidden; source answer reference only
b96_077,syn_42c59111c5532284,0fd02d7273debd8fab1d1366fcf4d4979d4551b0,train,results_merge.jsonl,1070,aa48c48cd6bf14c4713397de0e37c7971495e79d,593a92df4a2d98334f5d9252bebc99eab351384f,"Subject:Mathematics
Education Level:PhD
Question:In the context of complex analysis, consider the function f(z) = z^2 + 1. Which of the following statements is true regarding its singularities?
A) f(z) has no singularities.
B) f(z) has a removable singularity at z = 0.
C) f(z) has a pole of order 2 at z = i.
D) f(z) has an essential singularity at infinity.
. Please generate the corresponding answer based on the question. ""Answer"":, in JSON format.","[""5: Content is highly relevant to the specified topic/theme/question; strictly within required difficulty/scope/discipline without redundant or irrelevant information."", ""4: Overall relevance is high; scope control is good with possibly a small amount of slightly off-topic or mildly overreaching information."", ""3: Mostly relevant, but includes some off-topic or out-of-scope content; scope control needs improvement."", ""2: Poor relevance; includes a significant amount of irrelevant information or is largely outside scope."", ""1: Content is largely irrelevant or completely outside the specified scope.""]",2,2,en,Content Relevance & Scope Control,scenario_mismatch,scenario_mismatch,5,5,Question Answering,Mathematics,PhD,True,True,True,exact_metric_language,False,False,False,False,False,False,False,False,False,False,LOW,"Subject:Mathematics\nEducation Level:PhD\nQuestion:In the context of complex analysis, consider the function f(z) = z^2 + 1. Which of the following statements is true regarding its singularities?\nA) f(z) has no singularities.\nB) f(z) has a removable singularity at z = 0.\nC) f(z) has a pole of order 2 at z = i.\nD) f(z) has an essential singularity at infinity.\n. Please generate the corresponding answer based on the question. ""Answer"":, in JSON format.","{\n  ""answer"": ""A) f(z) has no singularities.""\n}\n\nThe function \(f(z) = z^2 + 1\) is a polynomial and therefore entire (holomorphic on the whole complex plane). Polynomials do not have any singularities because they are defined and analytic everywhere in the complex plane. Thus, the correct statement is that \(f(z)\) has no singularities.","[""5: Content is highly relevant to the specified topic/theme/question; strictly within required difficulty/scope/discipline without redundant or irrelevant information."", ""4: Overall relevance is high; scope control is good with possibly a small amount of slightly off-topic or mildly overreaching information."", ""3: Mostly relevant, but includes some off-topic or out-of-scope content; scope control needs improvement."", ""2: Poor relevance; includes a significant amount of irrelevant information or is largely outside scope."", ""1: Content is largely irrelevant or completely outside the specified scope.""]",question_seed42/train source; dev/test question overlap forbidden; source answer reference only
b96_078,syn_ef5440a1929006b7,24554d879791e4acbff51ad16a5eafbb00ef9015,train,results_merge.jsonl,2826,5a7b2f18ce6931feaaba02ce67a2309b10580098,ae0a00a884360913984be9562f675e1f971328d4,"学生画像：学生的画像：{'姓名': '小明', '年级': '小学四年级', '兴趣': ['观察自然', '阅读科普书籍'], '学习风格': '动手实践型', '能力水平': '理解力较强，但记忆力和专注度需要加强', '性格特点': '好奇心强，喜欢提出问题'}
请根据学生画像，为每位学生生成 ‘个性化的学习内容或任务’:,以json格式返回","[""5分： 内容与指定知识点/主题/问题高度相关，且严格控制在要求的难度、范围、学科内，无冗余或无关信息。"", ""4分： 内容主体相关，范围控制良好，可能包含极少量轻微超纲或关联度稍弱的信息。"", ""3分： 内容大部分相关，但包含一些偏离主题或超出范围的部分，范围控制不够精确。"", ""2分： 内容相关性较差，包含较多无关信息，或严重超出指定范围。"", ""1分： 内容基本不相关，或完全脱离指定范围。""]",2,2,zh,Content Relevance & Scope Control,rubric_violation,rubric_violation,5,5,Personalized Learning Support,Biology,Elementary School,True,True,True,exact_metric_language,False,False,False,False,False,False,False,False,False,False,LOW,"学生画像：学生的画像：{'姓名': '小明', '年级': '小学四年级', '兴趣': ['观察自然', '阅读科普书籍'], '学习风格': '动手实践型', '能力水平': '理解力较强，但记忆力和专注度需要加强', '性格特点': '好奇心强，喜欢提出问题'}\n请根据学生画像，为每位学生生成 ‘个性化的学习内容或任务’:,以json格式返回","```json\n{\n  ""姓名"": ""小明"",\n  ""年级"": ""小学四年级"",\n  ""个性化学习内容与任务"": [\n    {\n      ""主题"": ""自然观察与科学探究"",\n      ""任务描述"": ""种植并记录豆芽生长过程"",\n      ""具体步骤"": [\n        ""准备材料：绿豆、透明容器、吸水纸巾、水"",\n        ""每日浇水并拍照记录豆芽形态变化"",\n        ""绘制生长曲线图（高度/天数）"",\n        ""结合科普书籍解释光合作用原理""\n      ],\n      ""能力培养目标"": [""观察力"", ""持续记录习惯"", ""现象与理论结合""],\n      ""记忆强化设计"": {\n        ""阶段复习"": ""每周制作生长简报（图片+文字说明）"",\n        ""趣味检测"": ""设计'植物生长知识问答卡'游戏""\n      }\n    },\n    {\n      ""主题"": ""互动式科普阅读"",\n      ""任务设计"": ""制作'为什么'问题手册"",\n      ""执行方式"": [\n        ""阅读指定科普书籍时标记3个有趣问题"",\n        ""通过家庭实验/网络查询寻找答案"",\n        ""用黏土制作问题相关模型（如火山结构）""\n      ],\n      ""专注力训练"": {\n        ""番茄工作法"": ""25分钟专注阅读+5分钟模型制作"",\n        ""成果展示"": ""周末向家人讲解1个科学问题""\n      }\n...","[""5分： 内容与指定知识点/主题/问题高度相关，且严格控制在要求的难度、范围、学科内，无冗余或无关信息。"", ""4分： 内容主体相关，范围控制良好，可能包含极少量轻微超纲或关联度稍弱的信息。"", ""3分： 内容大部分相关，但包含一些偏离主题或超出范围的部分，范围控制不够精确。"", ""2分： 内容相关性较差，包含较多无关信息，或严重超出指定范围。"", ""1分： 内容基本不相关，或完全脱离指定范围。""]",question_seed42/train source; dev/test question overlap forbidden; source answer reference only
b96_079,syn_b2fc302bafa59ac9,14eef0cb4ffaf84dd120450be15fafb46dd40e71,train,results_merge.jsonl,872,5190426b37344a5dd70adf4894aacc1fb868cdff,21bf916683cd31ad459e0b3cb6a6924f6523ab4f,"Question: True or False: The human liver has the capacity to regenerate after surgical removal of a portion of its tissue.
Student's Answer: True
Please provide ""Score"", ""Scoring Details"", and ""Personalized Feedback"" based on the question and student's answer, in JSON format.","[""5: Content is highly relevant to the specified topic/theme/question; strictly within required difficulty/scope/discipline without redundant or irrelevant information."", ""4: Overall relevance is high; scope control is good with possibly a small amount of slightly off-topic or mildly overreaching information."", ""3: Mostly relevant, but includes some off-topic or out-of-scope content; scope control needs improvement."", ""2: Poor relevance; includes a significant amount of irrelevant information or is largely outside scope."", ""1: Content is largely irrelevant or completely outside the specified scope.""]",3,3,en,Content Relevance & Scope Control,scenario_mismatch,scenario_mismatch,5,5,Automatic Grading,Basic Medicine,Undergraduate,True,True,True,exact_metric_language,False,False,False,False,False,False,False,False,False,False,LOW,"Question: True or False: The human liver has the capacity to regenerate after surgical removal of a portion of its tissue.\nStudent's Answer: True\nPlease provide ""Score"", ""Scoring Details"", and ""Personalized Feedback"" based on the question and student's answer, in JSON format.","```json\n{\n  ""Score"": 1,\n  ""ScoringDetails"": {\n    ""Accuracy"": 1,\n    ""Explanation"": ""The student's answer is correct. The human liver indeed has a remarkable ability to regenerate. After a portion of the liver is removed, the remaining tissue can grow back to its original size and function, making the statement true.""\n  },\n  ""PersonalizedFeedback"": ""Great job! Your understanding of the liver's regenerative capabilities is accurate. This is an important biological fact that highlights the liver's unique and vital role in the body. Keep up the good work!""\n}\n```","[""5: Content is highly relevant to the specified topic/theme/question; strictly within required difficulty/scope/discipline without redundant or irrelevant information."", ""4: Overall relevance is high; scope control is good with possibly a small amount of slightly off-topic or mildly overreaching information."", ""3: Mostly relevant, but includes some off-topic or out-of-scope content; scope control needs improvement."", ""2: Poor relevance; includes a significant amount of irrelevant information or is largely outside scope."", ""1: Content is largely irrelevant or completely outside the specified scope.""]",question_seed42/train source; dev/test question overlap forbidden; source answer reference only
b96_080,syn_6804d8697be845c8,2562d2f9291bccd950fc44eadc429f25efc482df,train,results_merge.jsonl,3881,0a3152b6a40fc98b07a15855ba40ec0882507e78,1b551c042a930df078e4a63722d278a82a0e3d79,"问题：在研究中世纪封建制度发展的过程中，下列哪些因素对其演变起到了关键作用？（可选择多个）
A. 农奴制
B. 城市化进程
C. 十字军东征
D. 文艺复兴
E. 黑死病的流行
F. 军事科技的进步
学生的答案：['A', 'C', 'E', 'F']
请根据问题和学生答案给出""评分"":""评分细节"":""个性化反馈"":,以json格式返回","[""5分： 内容与指定知识点/主题/问题高度相关，且严格控制在要求的难度、范围、学科内，无冗余或无关信息。"", ""4分： 内容主体相关，范围控制良好，可能包含极少量轻微超纲或关联度稍弱的信息。"", ""3分： 内容大部分相关，但包含一些偏离主题或超出范围的部分，范围控制不够精确。"", ""2分： 内容相关性较差，包含较多无关信息，或严重超出指定范围。"", ""1分： 内容基本不相关，或完全脱离指定范围。""]",3,3,zh,Content Relevance & Scope Control,rubric_violation,rubric_violation,5,5,Automatic Grading,History,PhD,True,True,True,exact_metric_language,False,False,False,False,False,False,False,False,False,False,LOW,"问题：在研究中世纪封建制度发展的过程中，下列哪些因素对其演变起到了关键作用？（可选择多个）\nA. 农奴制\nB. 城市化进程\nC. 十字军东征\nD. 文艺复兴\nE. 黑死病的流行\nF. 军事科技的进步\n学生的答案：['A', 'C', 'E', 'F']\n请根据问题和学生答案给出""评分"":""评分细节"":""个性化反馈"":,以json格式返回","```json\n{\n  ""评分"": 4,\n  ""评分细节"": {\n    ""正确选项"": [""A"", ""C"", ""E"", ""F""],\n    ""学生答案"": [""A"", ""C"", ""E"", ""F""],\n    ""得分"": 4,\n    ""满分"": 4\n  },\n  ""个性化反馈"": ""你的答案完全正确！农奴制（A）是封建制度的核心经济基础，十字军东征（C）通过削弱贵族力量、促进东西方交流影响了封建结构，黑死病（E）导致人口锐减并加速了农奴制的瓦解，军事科技进步（F）如火药的应用则削弱了传统骑士阶级的军事垄断。这些因素共同推动了中世纪封建制度的演变。未被选中的选项中，城市化（B）虽然与封建制度衰落相关，但更多是其结果而非直接驱动力；文艺复兴（D）时间较晚，主要属于后续文化变革。继续保持对历史因果关系的深入分析！""\n}\n```","[""5分： 内容与指定知识点/主题/问题高度相关，且严格控制在要求的难度、范围、学科内，无冗余或无关信息。"", ""4分： 内容主体相关，范围控制良好，可能包含极少量轻微超纲或关联度稍弱的信息。"", ""3分： 内容大部分相关，但包含一些偏离主题或超出范围的部分，范围控制不够精确。"", ""2分： 内容相关性较差，包含较多无关信息，或严重超出指定范围。"", ""1分： 内容基本不相关，或完全脱离指定范围。""]",question_seed42/train source; dev/test question overlap forbidden; source answer reference only
b96_081,syn_be0c55c2a79384de,042b1de277caa909648c04be2131a99e62c6b1fb,train,results_merge.jsonl,514,ab6bb9f4466b3c5fe1f7f2ed3ec527b9dc3b6304,a452682d943b335b7ac6acb4af4a1e7269ae829a,"Question: Which of the following statements is true about the acceleration due to gravity on Earth?
Original Answer: The acceleration due to gravity is the same at all altitudes on Earth.
You are providing error-correction services for the student's response. Based on this question and the original answer, provide the ""Corrected Answer"" and ""Error Explanation"", in JSON format.","[""5: Extremely clear and concise explanations; fully accessible for target learners; vibrant and engaging delivery that inspires deep thought and interest."", ""4: Clear and easy to understand; appropriate for learner level; somewhat thought-provoking and can trigger reflection."", ""3: Generally understandable but may be wordy, complex, or dull; limited inspirational impact."", ""2: Lacks clarity; uses excessive jargon or complex structures; difficult to comprehend; uninspiring."", ""1: Confusing and hard to follow; disregards learner needs; offers no inspiration and may cause confusion.""]",1,1,en,"Clarity, Simplicity & Inspiration",superficial_fluency,superficial_fluency,5,5,Error Correction,Physics,High School,True,True,True,exact_metric_language,False,False,False,False,False,False,False,False,False,False,LOW,"Question: Which of the following statements is true about the acceleration due to gravity on Earth?\nOriginal Answer: The acceleration due to gravity is the same at all altitudes on Earth.\nYou are providing error-correction services for the student's response. Based on this question and the original answer, provide the ""Corrected Answer"" and ""Error Explanation"", in JSON format.","{\n  ""Corrected Answer"": ""The acceleration due to gravity is not the same at all altitudes on Earth; it decreases as altitude increases."",\n  ""Error Explanation"": ""The original statement is incorrect because the acceleration due to gravity varies with altitude. At higher altitudes, objects experience less gravitational force from the Earth compared to when they are closer to the Earth's surface.""\n}","[""5: Extremely clear and concise explanations; fully accessible for target learners; vibrant and engaging delivery that inspires deep thought and interest."", ""4: Clear and easy to understand; appropriate for learner level; somewhat thought-provoking and can trigger reflection."", ""3: Generally understandable but may be wordy, complex, or dull; limited inspirational impact."", ""2: Lacks clarity; uses excessive jargon or complex structures; difficult to comprehend; uninspiring."", ""1: Confusing and hard to follow; disregards learner needs; offers no inspiration and may cause confusion.""]",question_seed42/train source; dev/test question overlap forbidden; source answer reference only
b96_082,syn_00d4c1537cfb3ded,1c0dfd826f39df77edbda5d862d5fb96717fac6b,train,results_merge.jsonl,5271,b0ec9ece1525000e58e3539446f4c4e03dc1c08f,76c4115c52df687f01ba544f302f273a5d0e4d62,"学科:基础医学
学制级别:硕士
知识点：肌肉收缩的生理机制
问题类型：多选题
.请根据学科,学制级别,知识点,问题类型生成一个对应的问题。""问题""和""提供的思路"":,以json格式返回","[""5分： 解释、说明、反馈极其清晰简洁，完全符合目标学习者的理解水平；表达生动有趣，能有效激发思考和兴趣。"", ""4分： 表达清晰易懂，语言简洁，适合目标学习者；具有一定的启发性，能够引发一些思考。"", ""3分： 表达基本能懂，但可能略显啰嗦、复杂或不够生动；启发性一般。"", ""2分： 表达不够清晰，存在较多术语或复杂句式，不易理解；缺乏启发性。"", ""1分： 表达混乱、晦涩难懂，完全不考虑学习者水平；毫无启发性甚至令人困惑。""]",1,1,zh,"Clarity, Simplicity & Inspiration",rubric_violation,rubric_violation,5,5,Question Generation,Basic Medicine,Master,True,True,True,exact_metric_language,False,False,False,False,False,False,False,False,False,False,LOW,"学科:基础医学\n学制级别:硕士\n知识点：肌肉收缩的生理机制\n问题类型：多选题\n.请根据学科,学制级别,知识点,问题类型生成一个对应的问题。""问题""和""提供的思路"":,以json格式返回","```json\n{\n  ""问题"": ""骨骼肌收缩过程中，下列哪些步骤是必须的？"",\n  ""提供的思路"": {\n    ""正确选项"": [\n      ""A. 动作电位沿横小管传至三联体，触发肌质网释放Ca²⁺"",\n      ""B. Ca²⁺与肌钙蛋白结合，导致原肌球蛋白构象改变"",\n      ""C. 肌球蛋白横桥与肌动蛋白活性位点结合并发生摆动"",\n      ""D. ATP分解供能驱动横桥与肌动蛋白分离""\n    ],\n    ""错误选项"": [\n      ""E. Na⁺内流引发肌细胞膜去极化"",\n      ""F. Ca²⁺通过主动转运进入线粒体储存""\n    ],\n    ""解析"": [\n      ""A正确：横小管传递动作电位至三联体是肌质网释放Ca²⁺的关键触发机制（电-机械耦联）。"",\n      ""B正确：Ca²⁺结合肌钙蛋白是暴露肌动蛋白结合位点的必要条件（化学耦联）。"",\n      ""C正确：横桥与肌动蛋白结合及摆动是肌肉缩短的直接动力来源（横桥循环）。"",\n      ""D正确：ATP分解既为横桥复位供能，也是横桥与肌动蛋白分离的必要条件。"",\n      ""E错误：骨骼肌动作电位主要由Na⁺内流引发，但此步骤属于兴奋产生阶段，非收缩本身的必须步骤。"",\n      ""F错误：Ca²⁺通过肌质网钙泵回收，而非进入线粒体。""\n    ]\n  }\n}\n```","[""5分： 解释、说明、反馈极其清晰简洁，完全符合目标学习者的理解水平；表达生动有趣，能有效激发思考和兴趣。"", ""4分： 表达清晰易懂，语言简洁，适合目标学习者；具有一定的启发性，能够引发一些思考。"", ""3分： 表达基本能懂，但可能略显啰嗦、复杂或不够生动；启发性一般。"", ""2分： 表达不够清晰，存在较多术语或复杂句式，不易理解；缺乏启发性。"", ""1分： 表达混乱、晦涩难懂，完全不考虑学习者水平；毫无启发性甚至令人困惑。""]",question_seed42/train source; dev/test question overlap forbidden; source answer reference only
b96_083,syn_c462648918e4b258,3f7689eac5a2773ea9ae58910d8b6e3aebeb5031,train,results_merge.jsonl,1695,182ead73c7c9bef64c812e1c3366635156817f15,1cdffedabf6ba7c2c7951d3aefcda689e8c7bb04,"Question: What is the value of 5 + 3?

Please provide reasoning based on this question. Do not provide the answer directly.. ""Reasoning Provided"":, return in JSON format","[""5: Extremely clear and concise explanations; fully accessible for target learners; vibrant and engaging delivery that inspires deep thought and interest."", ""4: Clear and easy to understand; appropriate for learner level; somewhat thought-provoking and can trigger reflection."", ""3: Generally understandable but may be wordy, complex, or dull; limited inspirational impact."", ""2: Lacks clarity; uses excessive jargon or complex structures; difficult to comprehend; uninspiring."", ""1: Confusing and hard to follow; disregards learner needs; offers no inspiration and may cause confusion.""]",1,1,en,"Clarity, Simplicity & Inspiration",superficial_fluency,superficial_fluency,5,5,Idea Provision,Mathematics,Elementary School,True,True,True,exact_metric_language,False,False,False,False,False,False,False,False,False,False,LOW,"Question: What is the value of 5 + 3?\n\nPlease provide reasoning based on this question. Do not provide the answer directly.. ""Reasoning Provided"":, return in JSON format","```json\n{\n  ""Reasoning Provided"": ""The problem requires adding two numbers, 5 and 3. To solve this, one can start with the number 5 and count upward by 3 units: 5 (as the starting point), then 6 (1), 7 (2), and 8 (3). This sequential counting confirms the total. Alternatively, combining 5 individual units with 3 individual units results in 8 units when counted together. Both methods validate the sum without discrepancies.""\n}\n```","[""5: Extremely clear and concise explanations; fully accessible for target learners; vibrant and engaging delivery that inspires deep thought and interest."", ""4: Clear and easy to understand; appropriate for learner level; somewhat thought-provoking and can trigger reflection."", ""3: Generally understandable but may be wordy, complex, or dull; limited inspirational impact."", ""2: Lacks clarity; uses excessive jargon or complex structures; difficult to comprehend; uninspiring."", ""1: Confusing and hard to follow; disregards learner needs; offers no inspiration and may cause confusion.""]",question_seed42/train source; dev/test question overlap forbidden; source answer reference only
b96_084,syn_1a59f7c638953632,54426a768c1a2ebab889a2a609e28310b3a939fe,train,results_merge.jsonl,3373,fdcc493923c6536e26519ec07f9693ca405da624,a6114541522741db3bde0585352eedc2d6d9284a,"问题：What is the past tense of the verb 'run'?
原答案：The past tense of 'run' is 'runned'.
你为学生的回答进行纠错服务.请根据这个问题和原答案给出""纠错后答案""和""纠错说明"":,以json格式返回","[""5分： 解释、说明、反馈极其清晰简洁，完全符合目标学习者的理解水平；表达生动有趣，能有效激发思考和兴趣。"", ""4分： 表达清晰易懂，语言简洁，适合目标学习者；具有一定的启发性，能够引发一些思考。"", ""3分： 表达基本能懂，但可能略显啰嗦、复杂或不够生动；启发性一般。"", ""2分： 表达不够清晰，存在较多术语或复杂句式，不易理解；缺乏启发性。"", ""1分： 表达混乱、晦涩难懂，完全不考虑学习者水平；毫无启发性甚至令人困惑。""]",2,2,zh,"Clarity, Simplicity & Inspiration",rubric_violation,rubric_violation,5,5,Error Correction,English,Elementary School,True,True,True,exact_metric_language,False,False,False,False,False,False,False,False,False,False,LOW,"问题：What is the past tense of the verb 'run'?\n原答案：The past tense of 'run' is 'runned'.\n你为学生的回答进行纠错服务.请根据这个问题和原答案给出""纠错后答案""和""纠错说明"":,以json格式返回","```json\n{\n    ""纠错后答案"": ""The past tense of 'run' is 'ran'."",\n    ""纠错说明"": ""动词 'run' 是不规则动词，其过去式并非通过加 '-ed' 构成。正确过去式为 'ran'，过去分词为 'run'。例如：'Yesterday, I ran a marathon.' 学生可能误以为所有动词过去式都遵循 '-ed' 规则，需强调不规则动词的特殊变化并建议记忆常见不规则动词表。""\n}\n```","[""5分： 解释、说明、反馈极其清晰简洁，完全符合目标学习者的理解水平；表达生动有趣，能有效激发思考和兴趣。"", ""4分： 表达清晰易懂，语言简洁，适合目标学习者；具有一定的启发性，能够引发一些思考。"", ""3分： 表达基本能懂，但可能略显啰嗦、复杂或不够生动；启发性一般。"", ""2分： 表达不够清晰，存在较多术语或复杂句式，不易理解；缺乏启发性。"", ""1分： 表达混乱、晦涩难懂，完全不考虑学习者水平；毫无启发性甚至令人困惑。""]",question_seed42/train source; dev/test question overlap forbidden; source answer reference only
